eye_packets,589
norm_X,norm_Y,phi,theta,confidence,timestamp
1603849145.880801,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 174335.477628, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [15.291497760016355, -31.73484282653575, 103.44291794093476], 'radius': 12.0}, 'projected_sphere': {'center': [210.13704585106075, 15.949285358393382], 'axes': [78.69007466173612, 78.69007466173612], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849145.897753,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 174335.494428, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [15.291497760016355, -31.73484282653575, 103.44291794093476], 'radius': 12.0}, 'projected_sphere': {'center': [210.13704585106075, 15.949285358393382], 'axes': [78.69007466173612, 78.69007466173612], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849145.900116,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 174335.502828, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [15.291497760016355, -31.73484282653575, 103.44291794093476], 'radius': 12.0}, 'projected_sphere': {'center': [210.13704585106075, 15.949285358393382], 'axes': [78.69007466173612, 78.69007466173612], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849145.913416,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 174335.511228, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [15.291497760016355, -31.73484282653575, 103.44291794093476], 'radius': 12.0}, 'projected_sphere': {'center': [210.13704585106075, 15.949285358393382], 'axes': [78.69007466173612, 78.69007466173612], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849145.9175181,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 174335.519628, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [15.291497760016355, -31.73484282653575, 103.44291794093476], 'radius': 12.0}, 'projected_sphere': {'center': [210.13704585106075, 15.949285358393382], 'axes': [78.69007466173612, 78.69007466173612], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849145.927737,"{'circle_3d': {'center': [-5.007452634907312, -4.746578509099163, 22.153665184148252], 'normal': [-0.1261814496956112, -0.027615840883628954, -0.9916227140828331], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 174335.528028, 'diameter_3d': 2.0, 'ellipse': {'center': [83.42176055798654, 47.3482284567789], 'axes': [29.237680433054848, 30.694654462484145], 'angle': 24.996849059523065}, 'location': [83.42176055798654, 47.3482284567789], 'diameter': 30.694654462484145, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 1.543176974573154, 'phi': -1.6973635677049363, 'norm_pos': [0.26069300174370796, 0.8027157147634213], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849145.932702,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 174335.536428, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849145.940883,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 174335.544828, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849145.960984,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 174335.561628, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849145.9847412,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 174335.578428, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849145.993904,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 174335.595228, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849146.0007591,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 174335.603628, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849146.0082262,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 174335.612028, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849146.0297751,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 174335.628828, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849146.043863,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 174335.645628, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849146.048762,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 174335.654028, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849146.0598762,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 174335.662428, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849146.064563,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 174335.670828, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849146.0723982,"{'circle_3d': {'center': [4.26514261090521, -18.36169441738582, 54.84277118230211], 'normal': [-0.31258182453830824, 0.3614010513704888, -0.878454257794114], 'radius': 1.0935557279724588}, 'confidence': 0.06968999497123737, 'timestamp': 174335.679228, 'diameter_3d': 2.1871114559449176, 'ellipse': {'center': [186.41631986299612, 6.392769351550086], 'axes': [13.154974405422774, 14.239365099738315], 'angle': 3.4125375394490467}, 'location': [186.41631986299612, 6.392769351550086], 'diameter': 14.239365099738315, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 1.9405663957107389, 'phi': -1.912656900537464, 'norm_pos': [0.5825509995718628, 0.973363461035208], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849146.084911,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 174335.687628, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849146.0928252,"{'circle_3d': {'center': [3.2084609417489762, -17.785345513554034, 55.54820606322066], 'normal': [-0.4006386303013276, 0.40943012668980416, -0.8196680177175678], 'radius': 1.1596364547951483}, 'confidence': 0.02272401787813087, 'timestamp': 174335.696028, 'diameter_3d': 2.3192729095902966, 'ellipse': {'center': [179.64142884587054, 11.341876127984946], 'axes': [13.233729484339692, 14.760725758114527], 'angle': -9.124058579905599}, 'location': [179.64142884587054, 11.341876127984946], 'diameter': 14.760725758114527, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 1.9926256741624149, 'phi': -2.0254289910416263, 'norm_pos': [0.5613794651433455, 0.9527421828000627], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849146.112471,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 174335.712828, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849146.1299489,"{'circle_3d': {'center': [-5.148502666612696, -5.117809726729618, 22.672939577739655], 'normal': [0.06832401341004468, 0.005603114935843173, -0.9976474499012965], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 174335.729628, 'diameter_3d': 2.0, 'ellipse': {'center': [82.93803405829716, 43.438457488686964], 'axes': [29.83235931311272, 30.43704223545756], 'angle': -62.892799377232265}, 'location': [82.93803405829716, 43.438457488686964], 'diameter': 30.43704223545756, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 1.5763994710493567, 'phi': -1.5024179683280805, 'norm_pos': [0.25918135643217866, 0.819006427130471], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849146.146771,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 174335.746428, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849146.149365,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 174335.754828, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849146.1606688,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 174335.763228, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849146.169052,"{'circle_3d': {'center': [-5.231805984252154, -5.116135867271965, 23.084420083817555], 'normal': [0.09936710931351468, -0.09283801708422736, -0.9907104926115121], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 174335.771628, 'diameter_3d': 2.0, 'ellipse': {'center': [83.06728363429033, 44.888004303036865], 'axes': [28.6425247194812, 29.92614936851414], 'angle': -82.6072006217239}, 'location': [83.06728363429033, 44.888004303036865], 'diameter': 29.92614936851414, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 1.4778244295790175, 'phi': -1.470831805747188, 'norm_pos': [0.2595852613571573, 0.8129666487373464], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849146.178293,"{'circle_3d': {'center': [5.506871532790004, -16.752825562943592, 55.267279982511724], 'normal': [-0.20910441438124208, 0.49547345590734126, -0.843078524443313], 'radius': 1.0094922050807564}, 'confidence': 0.30609241673808646, 'timestamp': 174335.780028, 'diameter_3d': 2.018984410161513, 'ellipse': {'center': [193.8177355922587, 17.13420406518358], 'axes': [12.355265996763883, 12.60206743260503], 'angle': 0.3208408721149573}, 'location': [193.8177355922587, 17.13420406518358], 'diameter': 12.60206743260503, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 2.0891761385955703, 'phi': -1.813915151643782, 'norm_pos': [0.6056804237258084, 0.928607483061735], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849146.184675,"{'circle_3d': {'center': [5.5439017394164996, -16.23352192030651, 55.58156538713929], 'normal': [-0.20601856382903405, 0.5387487594604311, -0.8168880740576818], 'radius': 1.0269350118007066}, 'confidence': 0.2546189459918578, 'timestamp': 174335.788428, 'diameter_3d': 2.053870023601413, 'ellipse': {'center': [193.852724621256, 20.879354624843813], 'axes': [12.449694959773229, 12.553042000611898], 'angle': -43.517102066788986}, 'location': [193.852724621256, 20.879354624843813], 'diameter': 12.553042000611898, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 2.139747518604572, 'phi': -1.8178438036283757, 'norm_pos': [0.605789764441425, 0.9130026890631507], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849146.1925812,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 174335.796828, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849146.213845,"{'circle_3d': {'center': [5.548780286277052, -16.403358791674435, 55.47042778967239], 'normal': [-0.2056120182573214, 0.5245956868464374, -0.8261495405132568], 'radius': 1.000616835602159}, 'confidence': 0.23388724477789158, 'timestamp': 174335.813628, 'diameter_3d': 2.001233671204318, 'ellipse': {'center': [193.94925661592052, 19.64646405169728], 'axes': [12.196280092007566, 12.3007885150496], 'angle': -17.2931370513193}, 'location': [193.94925661592052, 19.64646405169728], 'diameter': 12.3007885150496, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 2.1230364629319833, 'phi': -1.8147205043149452, 'norm_pos': [0.6060914269247516, 0.918139733117928], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603849146.228551,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 174335.830428, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [8.016124505364909, -22.698507033831685, 65.38422227583148], 'radius': 12.0}, 'projected_sphere': {'center': [201.58157833346712, 2.257349215528251], 'axes': [124.49380986227362, 124.49380986227362], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 7, 'model_birth_timestamp': 174318.190428, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
