eye_packets,763
norm_X,norm_Y,phi,theta,confidence,timestamp
1603777184.599031,"{'circle_3d': {'center': [-0.8547615746401249, 3.8157329531793005, 30.050115628543097], 'normal': [-0.07079235288928414, 0.4344412049734011, -0.8979138500956861], 'radius': 2.171467287809128}, 'confidence': 0.9997991512011258, 'timestamp': 102374.404299, 'diameter_3d': 4.342934575618256, 'ellipse': {'center': [150.45556312873254, 162.41872766078671], 'axes': [41.25124588260687, 49.04275420503683], 'angle': -80.18968938556091}, 'location': [150.45556312873254, 162.41872766078671], 'diameter': 49.04275420503683, 'sphere': {'center': [-0.005253339968715395, -1.3975615065015132, 40.82508182969133], 'radius': 12.0}, 'projected_sphere': {'center': [159.95635666583286, 108.38943525250038], 'axes': [199.38553877141226, 199.38553877141226], 'angle': 90.0}, 'model_confidence': 0.8936192775152119, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.0202141099777737, 'phi': -1.649474496575993, 'norm_pos': [0.4701736347772892, 0.32325530141338865], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777184.6651058,"{'circle_3d': {'center': [-0.8785059785709184, 3.8360091622247063, 30.06184960676578], 'normal': [-0.07277105321685025, 0.43613088906051833, -0.8969360185771291], 'radius': 2.1556693874079116}, 'confidence': 0.99946960550413, 'timestamp': 102374.496699, 'diameter_3d': 4.311338774815823, 'ellipse': {'center': [150.19249225891707, 162.6392720421291], 'axes': [40.858024353721085, 48.666840271105585], 'angle': -79.96304470307021}, 'location': [150.19249225891707, 162.6392720421291], 'diameter': 48.666840271105585, 'sphere': {'center': [-0.005253339968715395, -1.3975615065015132, 40.82508182969133], 'radius': 12.0}, 'projected_sphere': {'center': [159.95635666583286, 108.38943525250038], 'axes': [199.38553877141226, 199.38553877141226], 'angle': 90.0}, 'model_confidence': 0.8942312379472739, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.0220909278560493, 'phi': -1.651751942671586, 'norm_pos': [0.46935153830911586, 0.32233636649112873], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777184.6771169,"{'circle_3d': {'center': [-0.8768197059289977, 3.8506137015773714, 30.06882648431053], 'normal': [-0.0726305304966902, 0.43734793400657374, -0.8963546121150664], 'radius': 2.1806619553517677}, 'confidence': 0.9194769017220203, 'timestamp': 102374.505099, 'diameter_3d': 4.361323910703535, 'ellipse': {'center': [150.21585817089914, 162.77823957436783], 'axes': [41.27764779003354, 49.2203462659212], 'angle': -80.01152443275674}, 'location': [150.21585817089914, 162.77823957436783], 'diameter': 49.2203462659212, 'sphere': {'center': [-0.005253339968715395, -1.3975615065015132, 40.82508182969133], 'radius': 12.0}, 'projected_sphere': {'center': [159.95635666583286, 108.38943525250038], 'axes': [199.38553877141226, 199.38553877141226], 'angle': 90.0}, 'model_confidence': 0.894061394794543, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.0234438194206, 'phi': -1.6516484771339555, 'norm_pos': [0.4694245567840598, 0.3217573351068007], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777184.687731,"{'circle_3d': {'center': [-0.8754936593285996, 3.836966671149691, 30.062071259040756], 'normal': [-0.07252002661332368, 0.43621068147093367, -0.8969175475542145], 'radius': 2.201244452314217}, 'confidence': 0.9993004385764093, 'timestamp': 102374.513499, 'diameter_3d': 4.402488904628434, 'ellipse': {'center': [150.23061825042294, 162.62231984789724], 'axes': [41.72197363519773, 49.69645171486144], 'angle': -79.99875680662734}, 'location': [150.23061825042294, 162.62231984789724], 'diameter': 49.69645171486144, 'sphere': {'center': [-0.005253339968715395, -1.3975615065015132, 40.82508182969133], 'radius': 12.0}, 'projected_sphere': {'center': [159.95635666583286, 108.38943525250038], 'axes': [199.38553877141226, 199.38553877141226], 'angle': 90.0}, 'model_confidence': 0.8941121289954279, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.0221795994986027, 'phi': -1.6514755496424693, 'norm_pos': [0.4694706820325717, 0.3224070006337615], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777184.687978,"{'circle_3d': {'center': [-0.885308793804923, 3.8281249701979343, 30.058573424204724], 'normal': [-0.07333795448635064, 0.43547387305828733, -0.8972090337905503], 'radius': 2.2124598648628213}, 'confidence': 0.9987047953365362, 'timestamp': 102374.521899, 'diameter_3d': 4.424919729725643, 'ellipse': {'center': [150.1211489087614, 162.5213775693039], 'axes': [41.96269593673708, 49.95569762036426], 'angle': -79.870334445677}, 'location': [150.1211489087614, 162.5213775693039], 'diameter': 49.95569762036426, 'sphere': {'center': [-0.005253339968715395, -1.3975615065015132, 40.82508182969133], 'radius': 12.0}, 'projected_sphere': {'center': [159.95635666583286, 108.38943525250038], 'axes': [199.38553877141226, 199.38553877141226], 'angle': 90.0}, 'model_confidence': 0.8937974647816205, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.0213609444217817, 'phi': -1.6523551040002873, 'norm_pos': [0.46912859033987936, 0.3228275934612338], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777184.69337,"{'circle_3d': {'center': [-0.8792208768958285, 3.8401442033753286, 30.063919269766814], 'normal': [-0.07283062807725943, 0.43647547582307017, -0.896763546660376], 'radius': 2.149848479553572}, 'confidence': 0.9996068838962086, 'timestamp': 102374.530299, 'diameter_3d': 4.299696959107144, 'ellipse': {'center': [150.1845819817667, 162.6861864838454], 'axes': [40.731329542847455, 48.531988265667756], 'angle': -79.96343477760892}, 'location': [150.1845819817667, 162.6861864838454], 'diameter': 48.531988265667756, 'sphere': {'center': [-0.005253339968715395, -1.3975615065015132, 40.82508182969133], 'radius': 12.0}, 'projected_sphere': {'center': [159.95635666583286, 108.38943525250038], 'axes': [199.38553877141226, 199.38553877141226], 'angle': 90.0}, 'model_confidence': 0.8938762012598023, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.0224738872626236, 'phi': -1.6518334428973982, 'norm_pos': [0.46932681869302095, 0.32214088965064414], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777184.719098,"{'circle_3d': {'center': [-0.8824938540513472, 3.819585581749684, 30.054203251784877], 'normal': [-0.07310337617355266, 0.43476225735426643, -0.8975732148255376], 'radius': 2.1433085917837995}, 'confidence': 0.9741810607068246, 'timestamp': 102374.538699, 'diameter_3d': 4.286617183567599, 'ellipse': {'center': [150.14443452193478, 162.47315863174458], 'axes': [40.682545309306114, 48.399698912468665], 'angle': -79.88459425963903}, 'location': [150.14443452193478, 162.47315863174458], 'diameter': 48.399698912468665, 'sphere': {'center': [-0.005253339968715395, -1.3975615065015132, 40.82508182969133], 'radius': 12.0}, 'projected_sphere': {'center': [159.95635666583286, 108.38943525250038], 'axes': [199.38553877141226, 199.38553877141226], 'angle': 90.0}, 'model_confidence': 0.8935596235129517, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.0205705881860547, 'phi': -1.6520625392484916, 'norm_pos': [0.4692013578810462, 0.32302850570106423], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777184.724624,"{'circle_3d': {'center': [-0.8851663981777667, 3.852003842483753, 30.070184496070407], 'normal': [-0.0733260881840876, 0.4374637790821055, -0.89624144446841], 'radius': 2.1938762215007666}, 'confidence': 0.9998223286100608, 'timestamp': 102374.547099, 'diameter_3d': 4.387752443001533, 'ellipse': {'center': [150.1244452542286, 162.78400838928218], 'axes': [41.517226850001705, 49.51672642479358], 'angle': -79.9208230369728}, 'location': [150.1244452542286, 162.78400838928218], 'diameter': 49.51672642479358, 'sphere': {'center': [-0.005253339968715395, -1.3975615065015132, 40.82508182969133], 'radius': 12.0}, 'projected_sphere': {'center': [159.95635666583286, 108.38943525250038], 'axes': [199.38553877141226, 199.38553877141226], 'angle': 90.0}, 'model_confidence': 0.8938076126025041, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.0235726414893267, 'phi': -1.6524296128969496, 'norm_pos': [0.46913889141946435, 0.3217332983779909], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777184.735473,"{'circle_3d': {'center': [-0.8686556145900808, 3.8145592613041197, 30.050652210728295], 'normal': [-0.07195018955178045, 0.4343433973171361, -0.897869134913586], 'radius': 2.173600137478164}, 'confidence': 0.9997226308141279, 'timestamp': 102374.555499, 'diameter_3d': 4.347200274956328, 'ellipse': {'center': [150.30079835355255, 162.4036544579521], 'axes': [41.287144715702546, 49.090136722425854], 'angle': -80.03037199967137}, 'location': [150.30079835355255, 162.4036544579521], 'diameter': 49.090136722425854, 'sphere': {'center': [-0.005253339968715395, -1.3975615065015132, 40.82508182969133], 'radius': 12.0}, 'projected_sphere': {'center': [159.95635666583286, 108.38943525250038], 'axes': [199.38553877141226, 199.38553877141226], 'angle': 90.0}, 'model_confidence': 0.8945433694157123, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.020105522130459, 'phi': -1.6507598399526306, 'norm_pos': [0.46968999485485174, 0.32331810642519965], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777184.752471,"{'circle_3d': {'center': [-0.9107874341751843, 3.799050699162394, 30.04662045581358], 'normal': [-0.07546117451720574, 0.4330510171386589, -0.8982051144898123], 'radius': 2.170120601438287}, 'confidence': 0.9876866973490934, 'timestamp': 102374.563899, 'diameter_3d': 4.340241202876574, 'ellipse': {'center': [149.8287720321846, 162.2377695005246], 'axes': [41.25118773746353, 49.018077981830054], 'angle': -79.52234197399494}, 'location': [149.8287720321846, 162.2377695005246], 'diameter': 49.018077981830054, 'sphere': {'center': [-0.005253339968715395, -1.3975615065015132, 40.82508182969133], 'radius': 12.0}, 'projected_sphere': {'center': [159.95635666583286, 108.38943525250038], 'axes': [199.38553877141226, 199.38553877141226], 'angle': 90.0}, 'model_confidence': 0.8943716133898105, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.0186712311072768, 'phi': -1.6546127964667388, 'norm_pos': [0.46821491260057685, 0.3240092937478142], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777184.752691,"{'circle_3d': {'center': [-0.8624123491864426, 3.8228382769348936, 30.05416243838522], 'normal': [-0.0714299174348106, 0.43503331528636724, -0.8975766159421759], 'radius': 2.1452200221228077}, 'confidence': 0.9993673464355455, 'timestamp': 102374.572299, 'diameter_3d': 4.290440044245615, 'ellipse': {'center': [150.36885476156831, 162.50840679988582], 'axes': [40.7198938503858, 48.44292620406098], 'angle': -80.1176043547185}, 'location': [150.36885476156831, 162.50840679988582], 'diameter': 48.44292620406098, 'sphere': {'center': [-0.005253339968715395, -1.3975615065015132, 40.82508182969133], 'radius': 12.0}, 'projected_sphere': {'center': [159.95635666583286, 108.38943525250038], 'axes': [199.38553877141226, 199.38553877141226], 'angle': 90.0}, 'model_confidence': 0.8941220616960455, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.020871603185256, 'phi': -1.6502098223451356, 'norm_pos': [0.469902671129901, 0.3228816383338091], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777184.752834,"{'circle_3d': {'center': [-0.8884277503847778, 3.809171677773583, 30.04964993539796], 'normal': [-0.07359786753467187, 0.43389443202292466, -0.8979526578577807], 'radius': 2.1846382034658722}, 'confidence': 0.999256703918763, 'timestamp': 102374.580699, 'diameter_3d': 4.3692764069317445, 'ellipse': {'center': [150.08082726566934, 162.3381869563737], 'axes': [41.504496151827816, 49.341356583430894], 'angle': -79.79606296331626}, 'location': [150.08082726566934, 162.3381869563737], 'diameter': 49.341356583430894, 'sphere': {'center': [-0.005253339968715395, -1.3975615065015132, 40.82508182969133], 'radius': 12.0}, 'projected_sphere': {'center': [159.95635666583286, 108.38943525250038], 'axes': [199.38553877141226, 199.38553877141226], 'angle': 90.0}, 'model_confidence': 0.8943938913172689, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.0196071455712183, 'phi': -1.6525753872610311, 'norm_pos': [0.4690025852052167, 0.32359088768177624], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777184.752963,"{'circle_3d': {'center': [-0.8775996266158168, 3.835521736638401, 30.061539117064537], 'normal': [-0.07269552388725846, 0.43609027026165953, -0.8969618927188991], 'radius': 2.1580260625057965}, 'confidence': 0.9984408805770785, 'timestamp': 102374.589099, 'diameter_3d': 4.316052125011593, 'ellipse': {'center': [150.20274280006993, 162.63283509701287], 'axes': [40.905241047907744, 48.72059481760205], 'angle': -79.97223447703313}, 'location': [150.20274280006993, 162.63283509701287], 'diameter': 48.72059481760205, 'sphere': {'center': [-0.005253339968715395, -1.3975615065015132, 40.82508182969133], 'radius': 12.0}, 'projected_sphere': {'center': [159.95635666583286, 108.38943525250038], 'axes': [199.38553877141226, 199.38553877141226], 'angle': 90.0}, 'model_confidence': 0.8940544165832898, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.022045790495184, 'phi': -1.6516659619175202, 'norm_pos': [0.4693835712502185, 0.3223631870957797], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777184.770081,"{'circle_3d': {'center': [-0.8615944271856287, 3.810392156374247, 30.04807396165657], 'normal': [-0.07136175726807611, 0.43399613857298003, -0.8980839890028965], 'radius': 2.177761990083889}, 'confidence': 0.9515488261061338, 'timestamp': 102374.597499, 'diameter_3d': 4.355523980167778, 'ellipse': {'center': [150.37926458136124, 162.35797036963854], 'axes': [41.38696888854981, 49.18838766229795], 'angle': -80.10171514400402}, 'location': [150.37926458136124, 162.35797036963854], 'diameter': 49.18838766229795, 'sphere': {'center': [-0.005253339968715395, -1.3975615065015132, 40.82508182969133], 'radius': 12.0}, 'projected_sphere': {'center': [159.95635666583286, 108.38943525250038], 'axes': [199.38553877141226, 199.38553877141226], 'angle': 90.0}, 'model_confidence': 0.8937214401255389, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.019720035039437, 'phi': -1.650089727422501, 'norm_pos': [0.46993520181675386, 0.32350845679317275], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777184.787515,"{'circle_3d': {'center': [-0.8622147387973979, 3.8183682804406605, 30.05198136517291], 'normal': [-0.07141344990239021, 0.4346608155785145, -0.8977583720432015], 'radius': 2.203741815760616}, 'confidence': 0.8357132677996384, 'timestamp': 102374.605899, 'diameter_3d': 4.407483631521232, 'ellipse': {'center': [150.37601489029495, 162.42631013389632], 'axes': [41.85046561667947, 49.76939098343188], 'angle': -80.11073793269192}, 'location': [150.37601489029495, 162.42631013389632], 'diameter': 49.76939098343188, 'sphere': {'center': [-0.005253339968715395, -1.3975615065015132, 40.82508182969133], 'radius': 12.0}, 'projected_sphere': {'center': [159.95635666583286, 108.38943525250038], 'axes': [199.38553877141226, 199.38553877141226], 'angle': 90.0}, 'model_confidence': 0.8938216541849897, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.020457946410665, 'phi': -1.6501755845573187, 'norm_pos': [0.4699250465321717, 0.32322370777543197], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777184.7984169,"{'circle_3d': {'center': [-0.8522005987816088, 3.852180118371604, 30.067624267011198], 'normal': [-0.07057893823440779, 0.4374784687394264, -0.8964547968900107], 'radius': 2.1696656016117815}, 'confidence': 0.9987505246566882, 'timestamp': 102374.614299, 'diameter_3d': 4.339331203223563, 'ellipse': {'center': [150.48916237574525, 162.8038857259907], 'axes': [41.0793439510799, 48.97377401435464], 'angle': -80.29075553380072}, 'location': [150.48916237574525, 162.8038857259907], 'diameter': 48.97377401435464, 'sphere': {'center': [-0.005253339968715395, -1.3975615065015132, 40.82508182969133], 'radius': 12.0}, 'projected_sphere': {'center': [159.95635666583286, 108.38943525250038], 'axes': [199.38553877141226, 199.38553877141226], 'angle': 90.0}, 'model_confidence': 0.8934805954018854, 'model_id': 24, 'model_birth_timestamp': 102324.525099, 'theta': 2.023588977262319, 'phi': -1.6493654284455295, 'norm_pos': [0.4702786324242039, 0.3216504761417054], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
