eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1603850992.012918,"{'circle_3d': {'center': [-5.8319046585165335, -5.417698366383322, 18.369472117610187], 'normal': [0.26793883176636274, -0.14985380743803187, -0.9517103649892661], 'radius': 2.2132315100961595}, 'confidence': 0.015573858823764417, 'timestamp': 176181.605775, 'diameter_3d': 4.426463020192319, 'ellipse': {'center': [50.91821272252972, 20.536699950595676], 'axes': [76.48480007062315, 86.86023546481813], 'angle': -70.87618983263644}, 'location': [50.91821272252972, 20.536699950595676], 'diameter': 86.86023546481813, 'sphere': {'center': [-9.047170639712887, -3.6194526771269393, 29.78999649748138], 'radius': 12.0}, 'projected_sphere': {'center': [56.99654130023134, 78.79196279246446], 'axes': [273.2437694877942, 273.2437694877942], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.4203759178730797, 'phi': -1.2963657075457564, 'norm_pos': [0.15911941475790536, 0.914430416872518], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603850992.9688709,"{'circle_3d': {'center': [-5.496075723499927, -5.556322672302432, 18.492286131312696], 'normal': [0.29592457635108, -0.1614058329312911, -0.9414758638473905], 'radius': 2.2491883721357095}, 'confidence': 0.03488765505767524, 'timestamp': 176182.563375, 'diameter_3d': 4.498376744271419, 'ellipse': {'center': [57.62747835374323, 18.684602027513876], 'axes': [76.30910994611351, 87.72169944836199], 'angle': -67.8393217328882}, 'location': [57.62747835374323, 18.684602027513876], 'diameter': 87.72169944836199, 'sphere': {'center': [-9.047170639712887, -3.6194526771269393, 29.78999649748138], 'radius': 12.0}, 'projected_sphere': {'center': [56.99654130023134, 78.79196279246446], 'axes': [273.2437694877942, 273.2437694877942], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.4086813283124582, 'phi': -1.2662543535994395, 'norm_pos': [0.18008586985544758, 0.9221474915520256], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603850992.9767869,"{'circle_3d': {'center': [-4.9368106531901255, -5.446573740056628, 18.66495405250207], 'normal': [0.34252999887689684, -0.1522600885774741, -0.9270868704149428], 'radius': 2.2606130110936515}, 'confidence': 0.02343588016410561, 'timestamp': 176182.571775, 'diameter_3d': 4.521226022187303, 'ellipse': {'center': [68.5240092378753, 21.528784561619744], 'axes': [75.51884074648666, 87.25545362229286], 'angle': -61.73669234184036}, 'location': [68.5240092378753, 21.528784561619744], 'diameter': 87.25545362229286, 'sphere': {'center': [-9.047170639712887, -3.6194526771269393, 29.78999649748138], 'radius': 12.0}, 'projected_sphere': {'center': [56.99654130023134, 78.79196279246446], 'axes': [273.2437694877942, 273.2437694877942], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.417941703640851, 'phi': -1.2168834150862375, 'norm_pos': [0.21413752886836032, 0.910296730993251], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603850992.9890711,"{'circle_3d': {'center': [-5.319324738450057, -5.463567485967743, 18.53378019233461], 'normal': [0.3106538251052358, -0.15367623407006695, -0.9380180254288973], 'radius': 2.260616860838718}, 'confidence': 0.08499859790685166, 'timestamp': 176182.580175, 'diameter_3d': 4.521233721677436, 'ellipse': {'center': [61.01035367753293, 20.56767956119802], 'axes': [76.62153463517859, 87.95808126802054], 'angle': -65.74324798369281}, 'location': [61.01035367753293, 20.56767956119802], 'diameter': 87.95808126802054, 'sphere': {'center': [-9.047170639712887, -3.6194526771269393, 29.78999649748138], 'radius': 12.0}, 'projected_sphere': {'center': [56.99654130023134, 78.79196279246446], 'axes': [273.2437694877942, 273.2437694877942], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.4165086930855506, 'phi': -1.2509840471809481, 'norm_pos': [0.1906573552422904, 0.9143013351616749], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603850992.997514,"{'circle_3d': {'center': [-5.295835310453969, -5.470736232919126, 18.542764284909822], 'normal': [0.31261127743824324, -0.15427362964934893, -0.9372693510476299], 'radius': 2.266028997879135}, 'confidence': 0.0732949499841873, 'timestamp': 176182.588575, 'diameter_3d': 4.53205799575827, 'ellipse': {'center': [61.47151268069966, 20.48712098938708], 'axes': [76.70680928103657, 88.12419201160034], 'angle': -65.5241855705448}, 'location': [61.47151268069966, 20.48712098938708], 'diameter': 88.12419201160034, 'sphere': {'center': [-9.047170639712887, -3.6194526771269393, 29.78999649748138], 'radius': 12.0}, 'projected_sphere': {'center': [56.99654130023134, 78.79196279246446], 'axes': [273.2437694877942, 273.2437694877942], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.4159040874255433, 'phi': -1.2488651048241446, 'norm_pos': [0.19209847712718645, 0.9146369958775539], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603850993.0048041,"{'circle_3d': {'center': [-4.8602634854941975, -5.596345952731492, 18.719237650011983], 'normal': [0.34890892951822405, -0.1647411063003794, -0.9225632372891162], 'radius': 2.2662283178381255}, 'confidence': 0.0706340619346741, 'timestamp': 176182.596975, 'diameter_3d': 4.532456635676251, 'ellipse': {'center': [70.1433275909061, 19.138245403388524], 'axes': [74.77522249166094, 87.21845723585636], 'angle': -61.43847398581384}, 'location': [70.1433275909061, 19.138245403388524], 'diameter': 87.21845723585636, 'sphere': {'center': [-9.047170639712887, -3.6194526771269393, 29.78999649748138], 'radius': 12.0}, 'projected_sphere': {'center': [56.99654130023134, 78.79196279246446], 'axes': [273.2437694877942, 273.2437694877942], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.4053008012473758, 'phi': -1.2092273876733368, 'norm_pos': [0.21919789872158155, 0.9202573108192145], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603850993.012903,"{'circle_3d': {'center': [-4.564363621872325, -5.595255878038157, 18.83551600080476], 'normal': [0.3735672514867134, -0.16465026674260141, -0.9128733747230515], 'radius': 2.257886404453753}, 'confidence': 0.04378344213997646, 'timestamp': 176182.605375, 'diameter_3d': 4.515772808907506, 'ellipse': {'center': [75.94796257831561, 19.740840463301424], 'axes': [73.43403150042926, 86.25082749181855], 'angle': -58.39292581529424}, 'location': [75.94796257831561, 19.740840463301424], 'diameter': 86.25082749181855, 'sphere': {'center': [-9.047170639712887, -3.6194526771269393, 29.78999649748138], 'radius': 12.0}, 'projected_sphere': {'center': [56.99654130023134, 78.79196279246446], 'axes': [273.2437694877942, 273.2437694877942], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.4053928984450939, 'phi': -1.18236589505894, 'norm_pos': [0.23733738305723628, 0.9177464980695774], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603850993.021155,"{'circle_3d': {'center': [-4.69567832304954, -5.603946807868004, 18.784257191870232], 'normal': [0.36262435972194557, -0.16537451089508873, -0.9171449421342622], 'radius': 2.2797081587617547}, 'confidence': 0.08240695385395443, 'timestamp': 176182.613775, 'diameter_3d': 4.559416317523509, 'ellipse': {'center': [73.35189600405673, 19.338728667586864], 'axes': [74.5997467674563, 87.37971379712847], 'angle': -59.7760397899469}, 'location': [73.35189600405673, 19.338728667586864], 'diameter': 87.37971379712847, 'sphere': {'center': [-9.047170639712887, -3.6194526771269393, 29.78999649748138], 'radius': 12.0}, 'projected_sphere': {'center': [56.99654130023134, 78.79196279246446], 'axes': [273.2437694877942, 273.2437694877942], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.4046585879756408, 'phi': -1.1942756547225295, 'norm_pos': [0.22922467501267726, 0.9194219638850547], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603850993.0287821,"{'circle_3d': {'center': [-4.79244671753908, -5.612628647457708, 18.748050387425508], 'normal': [0.3545603268478172, -0.16609799752756402, -0.9201621758379891], 'radius': 2.265646051700399}, 'confidence': 0.10627829014578653, 'timestamp': 176182.622175, 'diameter_3d': 4.531292103400798, 'ellipse': {'center': [71.48754166675272, 18.99498096300033], 'axes': [74.44477028242777, 87.04269505211764], 'angle': -60.79601459873684}, 'location': [71.48754166675272, 18.99498096300033], 'diameter': 87.04269505211764, 'sphere': {'center': [-9.047170639712887, -3.6194526771269393, 29.78999649748138], 'radius': 12.0}, 'projected_sphere': {'center': [56.99654130023134, 78.79196279246446], 'axes': [273.2437694877942, 273.2437694877942], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.403924955268976, 'phi': -1.2030055709287002, 'norm_pos': [0.22339856770860225, 0.9208542459874987], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603850993.037483,"{'circle_3d': {'center': [-5.1068621090199695, -5.502884806191398, 18.612937309208448], 'normal': [0.32835904422440976, -0.15695267742203822, -0.9314215990227442], 'radius': 2.2659218140712816}, 'confidence': 0.05435732797682639, 'timestamp': 176182.630575, 'diameter_3d': 4.531843628142563, 'ellipse': {'center': [65.21969817058297, 20.265820381152878], 'axes': [75.99510042073729, 87.75817064138649], 'angle': -63.67665287482709}, 'location': [65.21969817058297, 20.265820381152878], 'diameter': 87.75817064138649, 'sphere': {'center': [-9.047170639712887, -3.6194526771269393, 29.78999649748138], 'radius': 12.0}, 'projected_sphere': {'center': [56.99654130023134, 78.79196279246446], 'axes': [273.2437694877942, 273.2437694877942], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.4131920003250997, 'phi': -1.2318646270806242, 'norm_pos': [0.20381155678307178, 0.9155590817451964], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603850993.0451179,"{'circle_3d': {'center': [-4.969509619746106, -5.519786846582463, 18.665185908053655], 'normal': [0.3398050849972317, -0.1583611807879603, -0.9270675491189772], 'radius': 2.2752222993292683}, 'confidence': 0.08936195132748698, 'timestamp': 176182.638975, 'diameter_3d': 4.550444598658537, 'ellipse': {'center': [67.91951954493805, 20.23185450877432], 'axes': [75.79096919882308, 87.84047628422466], 'angle': -62.31558655158634}, 'location': [67.91951954493805, 20.23185450877432], 'diameter': 87.84047628422466, 'sphere': {'center': [-9.047170639712887, -3.6194526771269393, 29.78999649748138], 'radius': 12.0}, 'projected_sphere': {'center': [56.99654130023134, 78.79196279246446], 'axes': [273.2437694877942, 273.2437694877942], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.411765658927619, 'phi': -1.2194653363970067, 'norm_pos': [0.21224849857793143, 0.9157006062134403], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603850993.0529652,"{'circle_3d': {'center': [-4.97852035432292, -5.526871201408218, 18.66309938155437], 'normal': [0.3390541904491639, -0.15895154369010656, -0.9272414263272507], 'radius': 2.2648594434959612}, 'confidence': 0.08196001720328869, 'timestamp': 176182.647375, 'diameter_3d': 4.5297188869919225, 'ellipse': {'center': [67.76475455460356, 20.09023745354841], 'axes': [75.44241965134948, 87.45244007757161], 'angle': -62.42953863940143}, 'location': [67.76475455460356, 20.09023745354841], 'diameter': 87.45244007757161, 'sphere': {'center': [-9.047170639712887, -3.6194526771269393, 29.78999649748138], 'radius': 12.0}, 'projected_sphere': {'center': [56.99654130023134, 78.79196279246446], 'axes': [273.2437694877942, 273.2437694877942], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.4111677224714387, 'phi': -1.2202400518867444, 'norm_pos': [0.2117648579831361, 0.9162906772768816], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603850993.061169,"{'circle_3d': {'center': [-4.978307472428405, -5.533939243326419, 18.66439117849952], 'normal': [0.3390719306070402, -0.15954054718328997, -0.9271337765818216], 'radius': 2.265049133805375}, 'confidence': 0.0936817280263543, 'timestamp': 176182.655775, 'diameter_3d': 4.53009826761075, 'ellipse': {'center': [67.7746832208753, 19.970867745152532], 'axes': [75.41628131921415, 87.45462586367103], 'angle': -62.45012933297692}, 'location': [67.7746832208753, 19.970867745152532], 'diameter': 87.45462586367103, 'sphere': {'center': [-9.047170639712887, -3.6194526771269393, 29.78999649748138], 'radius': 12.0}, 'projected_sphere': {'center': [56.99654130023134, 78.79196279246446], 'axes': [273.2437694877942, 273.2437694877942], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.4105711054954586, 'phi': -1.2201857257009754, 'norm_pos': [0.21179588506523533, 0.9167880510618645], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603850993.0728462,"{'circle_3d': {'center': [-4.6535846326755514, -5.659344471359526, 18.81114211887756], 'normal': [0.36613216725311126, -0.16999098285271552, -0.9149045315503184], 'radius': 2.2807536830740744}, 'confidence': 0.08264111578318609, 'timestamp': 176182.664175, 'diameter_3d': 4.561507366148149, 'ellipse': {'center': [74.22053765400358, 18.49462511420299], 'axes': [74.2174868653479, 87.28984576723568], 'angle': -59.5345822649711}, 'location': [74.22053765400358, 18.49462511420299], 'diameter': 87.28984576723568, 'sphere': {'center': [-9.047170639712887, -3.6194526771269393, 29.78999649748138], 'radius': 12.0}, 'projected_sphere': {'center': [56.99654130023134, 78.79196279246446], 'axes': [273.2437694877942, 273.2437694877942], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.3999758079976194, 'phi': -1.1901294433047842, 'norm_pos': [0.2319391801687612, 0.9229390620241542], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603850993.081024,"{'circle_3d': {'center': [-4.465012496216758, -5.77631251331016, 18.91103595912792], 'normal': [0.3818465119580107, -0.17973831968193502, -0.9065800448627884], 'radius': 2.2817962644771224}, 'confidence': 0.07954044893519822, 'timestamp': 176182.672575, 'diameter_3d': 4.563592528954245, 'ellipse': {'center': [77.99936116864114, 16.940915309220912], 'axes': [72.95566278616762, 86.81798696845786], 'angle': -58.0278561470594}, 'location': [77.99936116864114, 16.940915309220912], 'diameter': 86.81798696845786, 'sphere': {'center': [-9.047170639712887, -3.6194526771269393, 29.78999649748138], 'radius': 12.0}, 'projected_sphere': {'center': [56.99654130023134, 78.79196279246446], 'axes': [273.2437694877942, 273.2437694877942], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.3900758944916514, 'phi': -1.172153398227377, 'norm_pos': [0.24374800365200358, 0.9294128528782462], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603850993.089172,"{'circle_3d': {'center': [-5.024769742762519, -5.776693288119949, 18.691951445739367], 'normal': [0.33520007474586394, -0.17977005091608414, -0.9248370876451677], 'radius': 2.270910148947438}, 'confidence': 0.043100260922571416, 'timestamp': 176182.680975, 'diameter_3d': 4.541820297894876, 'ellipse': {'center': [67.07564680700077, 15.792191770456526], 'axes': [74.62682287683029, 87.59141926619863], 'angle': -63.691998013601264}, 'location': [67.07564680700077, 15.792191770456526], 'diameter': 87.59141926619863, 'sphere': {'center': [-9.047170639712887, -3.6194526771269393, 29.78999649748138], 'radius': 12.0}, 'projected_sphere': {'center': [56.99654130023134, 78.79196279246446], 'axes': [273.2437694877942, 273.2437694877942], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.3900436378470742, 'phi': -1.2230803445025846, 'norm_pos': [0.2096113962718774, 0.9341992009564312], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603850993.096664,"{'circle_3d': {'center': [-4.868216274501985, -5.786836172470412, 18.751935562806416], 'normal': [0.34824619710090843, -0.18061529127862272, -0.9198384112229134], 'radius': 2.3063037016551493}, 'confidence': 0.011636426134499904, 'timestamp': 176182.689375, 'diameter_3d': 4.612607403310299, 'ellipse': {'center': [70.09650484723153, 15.944367752263332], 'axes': [75.21145094982975, 88.64091471653501], 'angle': -62.142982470829665}, 'location': [70.09650484723153, 15.944367752263332], 'diameter': 88.64091471653501, 'sphere': {'center': [-9.047170639712887, -3.6194526771269393, 29.78999649748138], 'radius': 12.0}, 'projected_sphere': {'center': [56.99654130023134, 78.79196279246446], 'axes': [273.2437694877942, 273.2437694877942], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.3891843317616321, 'phi': -1.208877631758678, 'norm_pos': [0.21905157764759853, 0.9335651343655694], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603850993.1049778,"{'circle_3d': {'center': [-4.765594956827632, -5.796977031041943, 18.793338034119305], 'normal': [0.35679797357377113, -0.1814603628262503, -0.9163882052801727], 'radius': 2.2750064547894957}, 'confidence': 0.02763276453509628, 'timestamp': 176182.697775, 'diameter_3d': 4.550012909578991, 'ellipse': {'center': [72.16390024663039, 15.964016452579457], 'axes': [73.77572091782532, 87.21382039209252], 'angle': -61.132111551627965}, 'location': [72.16390024663039, 15.964016452579457], 'diameter': 87.21382039209252, 'sphere': {'center': [-9.047170639712887, -3.6194526771269393, 29.78999649748138], 'radius': 12.0}, 'projected_sphere': {'center': [56.99654130023134, 78.79196279246446], 'axes': [273.2437694877942, 273.2437694877942], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.3883250617219456, 'phi': -1.1995024549963347, 'norm_pos': [0.22551218827071998, 0.9334832647809189], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603850993.11273,"{'circle_3d': {'center': [-4.771654650193259, -5.807115856478696, 18.79299268566652], 'normal': [0.35629299912663565, -0.18230526494597976, -0.916416984317905], 'radius': 2.298056075489003}, 'confidence': 0.03517498856960827, 'timestamp': 176182.706175, 'diameter_3d': 4.596112150978006, 'ellipse': {'center': [72.01760713407965, 15.794623288066859], 'axes': [74.49762403770958, 88.1053938173951], 'angle': -61.230356640485134}, 'location': [72.01760713407965, 15.794623288066859], 'diameter': 88.1053938173951, 'sphere': {'center': [-9.047170639712887, -3.6194526771269393, 29.78999649748138], 'radius': 12.0}, 'projected_sphere': {'center': [56.99654130023134, 78.79196279246446], 'axes': [273.2437694877942, 273.2437694877942], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.387465827733969, 'phi': -1.199991659590456, 'norm_pos': [0.22505502229399893, 0.9341890696330548], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603850993.12159,"{'circle_3d': {'center': [-4.989303697129381, -5.8172526415333, 18.71284022013549], 'normal': [0.3381555785486254, -0.18314999703386337, -0.9230963564454906], 'radius': 2.275400655194322}, 'confidence': 0.019601192365187012, 'timestamp': 176182.714575, 'diameter_3d': 4.550801310388644, 'ellipse': {'center': [67.8036414277045, 15.182909336694365], 'axes': [74.46000856805263, 87.66415218102684], 'angle': -63.45863102357405}, 'location': [67.8036414277045, 15.182909336694365], 'diameter': 87.66415218102684, 'sphere': {'center': [-9.047170639712887, -3.6194526771269393, 29.78999649748138], 'radius': 12.0}, 'projected_sphere': {'center': [56.99654130023134, 78.79196279246446], 'axes': [273.2437694877942, 273.2437694877942], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.3866066297947255, 'phi': -1.2196505390355445, 'norm_pos': [0.21188637946157657, 0.9367378777637735], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603850993.129119,"{'circle_3d': {'center': [-5.868332820776945, -5.827387378961426, 18.431298751994106], 'normal': [0.26490315157799516, -0.1839945584862072, -0.9465581454572728], 'radius': 2.3266666989593325}, 'confidence': 0.0037492720714914656, 'timestamp': 176182.722975, 'diameter_3d': 4.653333397918665, 'ellipse': {'center': [50.47704905794279, 13.532040660703842], 'axes': [78.5768593005783, 90.99398098858745], 'angle': -72.4562392145464}, 'location': [50.47704905794279, 13.532040660703842], 'diameter': 90.99398098858745, 'sphere': {'center': [-9.047170639712887, -3.6194526771269393, 29.78999649748138], 'radius': 12.0}, 'projected_sphere': {'center': [56.99654130023134, 78.79196279246446], 'axes': [273.2437694877942, 273.2437694877942], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.3857474679012378, 'phi': -1.2979180490069646, 'norm_pos': [0.15774077830607122, 0.9436164972470673], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603850993.1369312,"{'circle_3d': {'center': [-6.4774060381660234, -5.482778296142724, 18.21742860914492], 'normal': [0.21414705012890525, -0.1552771349179821, -0.9643806573613715], 'radius': 2.3029586671400324}, 'confidence': 0.007420893059637055, 'timestamp': 176182.731375, 'diameter_3d': 4.605917334280065, 'ellipse': {'center': [38.151000020262785, 18.62241318929553], 'axes': [80.5683707240781, 90.85232989633259], 'angle': -77.87615994021041}, 'location': [38.151000020262785, 18.62241318929553], 'diameter': 90.85232989633259, 'sphere': {'center': [-9.047170639712887, -3.6194526771269393, 29.78999649748138], 'radius': 12.0}, 'projected_sphere': {'center': [56.99654130023134, 78.79196279246446], 'axes': [273.2437694877942, 273.2437694877942], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.4148883420594598, 'phi': -1.3522852539723926, 'norm_pos': [0.1192218750633212, 0.9224066117112686], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603850993.144869,"{'circle_3d': {'center': [-6.441865602955126, -5.517637504959507, 18.23104844738483], 'normal': [0.21710875306314675, -0.1581820689860473, -0.9632456708413794], 'radius': 2.2944384287659108}, 'confidence': 0.052216893577432026, 'timestamp': 176182.739775, 'diameter_3d': 4.5888768575318215, 'ellipse': {'center': [38.89601697412439, 18.053892532074357], 'axes': [80.05743277192505, 90.46929649506534], 'angle': -77.60181324288155}, 'location': [38.89601697412439, 18.053892532074357], 'diameter': 90.46929649506534, 'sphere': {'center': [-9.047170639712887, -3.6194526771269393, 29.78999649748138], 'radius': 12.0}, 'projected_sphere': {'center': [56.99654130023134, 78.79196279246446], 'axes': [273.2437694877942, 273.2437694877942], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.4119470571434607, 'phi': -1.349107930367957, 'norm_pos': [0.12155005304413873, 0.9247754477830235], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603850993.156509,"{'circle_3d': {'center': [-5.888109087772066, -5.523064906353623, 18.37086384251201], 'normal': [0.2632551293284017, -0.158634352435557, -0.9515943879141143], 'radius': 2.2687593596650655}, 'confidence': 0.022834658270438277, 'timestamp': 176182.748175, 'diameter_3d': 4.537518719330131, 'ellipse': {'center': [49.83886793053601, 18.66777128201788], 'axes': [78.07689022769605, 89.02110276204326], 'angle': -71.78313540579859}, 'location': [49.83886793053601, 18.66777128201788], 'diameter': 89.02110276204326, 'sphere': {'center': [-9.047170639712887, -3.6194526771269393, 29.78999649748138], 'radius': 12.0}, 'projected_sphere': {'center': [56.99654130023134, 78.79196279246446], 'axes': [273.2437694877942, 273.2437694877942], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.4114889900000742, 'phi': -1.300900147705308, 'norm_pos': [0.15574646228292505, 0.9222176196582588], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603850993.165549,"{'circle_3d': {'center': [-6.0630548523949, -5.528468673791007, 18.324800864943736], 'normal': [0.24867631560983225, -0.15908466638867233, -0.9554329693781369], 'radius': 2.2729533084279288}, 'confidence': 0.05680841227318476, 'timestamp': 176182.756575, 'diameter_3d': 4.5459066168558575, 'ellipse': {'center': [46.39009776129916, 18.333385122322028], 'axes': [78.56870944465129, 89.35457254904426], 'angle': -73.61886608063584}, 'location': [46.39009776129916, 18.333385122322028], 'diameter': 89.35457254904426, 'sphere': {'center': [-9.047170639712887, -3.6194526771269393, 29.78999649748138], 'radius': 12.0}, 'projected_sphere': {'center': [56.99654130023134, 78.79196279246446], 'axes': [273.2437694877942, 273.2437694877942], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.4110328840436823, 'phi': -1.3161697186303785, 'norm_pos': [0.14496905550405986, 0.9236108953236583], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603850993.173544,"{'circle_3d': {'center': [-5.499040455437418, -5.533848811225671, 18.48752510237574], 'normal': [0.295677515356289, -0.15953301117489432, -0.941872616258803], 'radius': 2.284844736791485}, 'confidence': 0.041941073497063705, 'timestamp': 176182.764975, 'diameter_3d': 4.56968947358297, 'ellipse': {'center': [57.4976650747071, 19.082928339663212], 'axes': [77.63118179822449, 89.13826992141097], 'angle': -67.80819347865636}, 'location': [57.4976650747071, 19.082928339663212], 'diameter': 89.13826992141097, 'sphere': {'center': [-9.047170639712887, -3.6194526771269393, 29.78999649748138], 'radius': 12.0}, 'projected_sphere': {'center': [56.99654130023134, 78.79196279246446], 'axes': [273.2437694877942, 273.2437694877942], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.4105787392774451, 'phi': -1.2666136158508041, 'norm_pos': [0.1796802033584597, 0.9204877985847366], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603850993.181201,"{'circle_3d': {'center': [-6.008383290961275, -5.539205322674776, 18.3409650437304], 'normal': [0.2532322790626343, -0.15997938712898635, -0.9540859544792482], 'radius': 2.2702404342906446}, 'confidence': 0.07213630854375976, 'timestamp': 176182.773375, 'diameter_3d': 4.540480868581289, 'ellipse': {'center': [47.4819358264439, 18.221461245343562], 'axes': [78.31486852339253, 89.1880686274158], 'angle': -73.08047424882918}, 'location': [47.4819358264439, 18.221461245343562], 'diameter': 89.1880686274158, 'sphere': {'center': [-9.047170639712887, -3.6194526771269393, 29.78999649748138], 'radius': 12.0}, 'projected_sphere': {'center': [56.99654130023134, 78.79196279246446], 'axes': [273.2437694877942, 273.2437694877942], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.4101265556997786, 'phi': -1.3113593859296968, 'norm_pos': [0.1483810494576372, 0.9240772448110685], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
