eye_packets,772
norm_X,norm_Y,phi,theta,confidence,timestamp
1603851001.896109,"{'circle_3d': {'center': [0.2065539198156543, 0.07632307574925834, 24.014634912785645], 'normal': [0.7845257070121878, 0.31480433076686265, -0.534244932935685], 'radius': 2.6042987522302985}, 'confidence': 0.13764041546355815, 'timestamp': 176191.484175, 'diameter_3d': 5.208597504460597, 'ellipse': {'center': [161.25595063610143, 120.41053515587464], 'axes': [39.058452593816476, 73.87319825267089], 'angle': 21.854916788487657}, 'location': [161.25595063610143, 120.41053515587464], 'diameter': 73.87319825267089, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.8910468231606883, 'phi': -0.5978452796772659, 'norm_pos': [0.5039248457378169, 0.4982894368505223], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851005.068455,"{'circle_3d': {'center': [-1.380512075231569, 1.0636869543517373, 22.67774221857463], 'normal': [0.6522702074249194, 0.397084653983736, -0.6456526574532697], 'radius': 2.023802131032775}, 'confidence': 0.2551204252803219, 'timestamp': 176194.659375, 'diameter_3d': 4.04760426206555, 'ellipse': {'center': [138.11414105564918, 135.2867704709294], 'axes': [40.4397292802409, 60.84048388071467], 'angle': 35.087951212457355}, 'location': [138.11414105564918, 135.2867704709294], 'diameter': 60.84048388071467, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.9791344691305388, 'phi': -0.7802996380461845, 'norm_pos': [0.4316066907989037, 0.4363051230377941], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851005.074541,"{'circle_3d': {'center': [-1.4376004453721976, 1.1144633272121491, 22.651717262469703], 'normal': [0.6475128432465338, 0.40131601838877035, -0.647821403795347], 'radius': 2.021433773084602}, 'confidence': 0.2920674807099133, 'timestamp': 176194.667775, 'diameter_3d': 4.042867546169204, 'ellipse': {'center': [137.23662960082783, 136.05884649873886], 'axes': [40.57456644341399, 60.855078742944514], 'angle': 35.75429734414713}, 'location': [137.23662960082783, 136.05884649873886], 'diameter': 60.855078742944514, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.983749517339893, 'phi': -0.7856363726038224, 'norm_pos': [0.42886446750258694, 0.43308813958858805], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851005.087523,"{'circle_3d': {'center': [-1.5016860963868215, 1.1654252802834262, 22.619729337601072], 'normal': [0.6421723723286483, 0.4055628478113767, -0.6504870642010662], 'radius': 2.0306424509755185}, 'confidence': 0.1973343018688097, 'timestamp': 176194.676175, 'diameter_3d': 4.061284901951037, 'ellipse': {'center': [136.2311737218483, 136.83171767972067], 'axes': [40.99180081376203, 61.238405935916504], 'angle': 36.46915261819816}, 'location': [136.2311737218483, 136.83171767972067], 'diameter': 61.238405935916504, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.9883908353474589, 'phi': -0.7918303117038924, 'norm_pos': [0.42572241788077597, 0.4298678430011639], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851005.0964851,"{'circle_3d': {'center': [-1.6794689956269524, 1.3257819332125114, 22.548196807638455], 'normal': [0.6273571307253042, 0.4189259022221339, -0.6564481083646176], 'radius': 2.0242638221730394}, 'confidence': 0.20891646601252897, 'timestamp': 176194.684575, 'diameter_3d': 4.048527644346079, 'ellipse': {'center': [133.49057012300102, 139.2787471450084], 'axes': [41.334162468789245, 61.298961673164165], 'angle': 38.59200127131424}, 'location': [133.49057012300102, 139.2787471450084], 'diameter': 61.298961673164165, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 2.003058423169181, 'phi': -0.8080542479302572, 'norm_pos': [0.4171580316343782, 0.4196718868957984], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851005.104953,"{'circle_3d': {'center': [-1.623750632755792, 1.2602971758768136, 22.560133807941423], 'normal': [0.6320003276312341, 0.41346883911082566, -0.6554533583393702], 'radius': 2.024859584905947}, 'confidence': 0.20291490771929419, 'timestamp': 176194.692975, 'diameter_3d': 4.049719169811894, 'ellipse': {'center': [134.33919017390767, 138.29059814098878], 'axes': [41.29759736660689, 61.261841796332114], 'angle': 37.83081266567905}, 'location': [134.33919017390767, 138.29059814098878], 'diameter': 61.261841796332114, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.997056849758321, 'phi': -0.8036127502415915, 'norm_pos': [0.4198099692934615, 0.4237891744125467], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851005.112918,"{'circle_3d': {'center': [-1.6203455936291107, 1.3208384619151787, 22.601952174024994], 'normal': [0.632284080891791, 0.4185139462806895, -0.6519684944990727], 'radius': 2.0283310880669982}, 'confidence': 0.14180668487762477, 'timestamp': 176194.701375, 'diameter_3d': 4.0566621761339965, 'ellipse': {'center': [134.44083855570457, 139.1638700277957], 'axes': [40.98123896960932, 61.26530520626961], 'angle': 38.176420281627216}, 'location': [134.44083855570457, 139.1638700277957], 'diameter': 61.26530520626961, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 2.0026047848585535, 'phi': -0.8007244883707574, 'norm_pos': [0.4201276204865768, 0.4201505415508513], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851005.119998,"{'circle_3d': {'center': [-1.6919361646565712, 1.3725170602024854, 22.566276364468695], 'normal': [0.6263181999728359, 0.42282049613796496, -0.6549414786287642], 'radius': 2.0317520680965537}, 'confidence': 0.18401834630482494, 'timestamp': 176194.709775, 'diameter_3d': 4.0635041361931075, 'ellipse': {'center': [133.31945208162276, 139.95952016761083], 'axes': [41.30360773505233, 61.4893621153824], 'angle': 38.953241682704764}, 'location': [133.31945208162276, 139.95952016761083], 'diameter': 61.4893621153824, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 2.007351792374107, 'phi': -0.8077343992545537, 'norm_pos': [0.4166232877550711, 0.41683533263495487], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851005.128363,"{'circle_3d': {'center': [-1.6439217280642815, 1.315609695852269, 22.575812327159742], 'normal': [0.6303194030221934, 0.41807821577544696, -0.654146815071177], 'radius': 2.036014343268943}, 'confidence': 0.1715222076372314, 'timestamp': 176194.718175, 'diameter_3d': 4.072028686537886, 'ellipse': {'center': [134.0446369927433, 139.0992770357069], 'axes': [41.35671756666804, 61.57270550245424], 'angle': 38.29828750519013}, 'location': [134.0446369927433, 139.0992770357069], 'diameter': 61.57270550245424, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 2.0021250696069255, 'phi': -0.803946474847157, 'norm_pos': [0.41888949060232283, 0.4204196790178879], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851005.136947,"{'circle_3d': {'center': [-1.6830618129100214, 1.2664487711215373, 22.507229326932908], 'normal': [0.6270577292850482, 0.41398147204788593, -0.6598620650900797], 'radius': 2.0090927562620102}, 'confidence': 0.1356192796636717, 'timestamp': 176194.726575, 'diameter_3d': 4.0181855125240205, 'ellipse': {'center': [133.3998840219399, 138.42891095715925], 'axes': [41.40042310030948, 60.936773140685176], 'angle': 38.25532232430424}, 'location': [133.3998840219399, 138.42891095715925], 'diameter': 60.936773140685176, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.997619934025104, 'phi': -0.8108832275234102, 'norm_pos': [0.4168746375685622, 0.42321287101183647], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851005.142569,"{'circle_3d': {'center': [-1.6367753142515102, 1.2160238190397261, 22.519885302108882], 'normal': [0.6309149375065909, 0.40977939270773506, -0.658807400492082], 'radius': 2.0105172585229587}, 'confidence': 0.2528494733020412, 'timestamp': 176194.734975, 'diameter_3d': 4.021034517045917, 'ellipse': {'center': [134.10869934398048, 137.66397933721055], 'axes': [41.363383728527275, 60.92801554900276], 'angle': 37.641352327683514}, 'location': [134.10869934398048, 137.66397933721055], 'diameter': 60.92801554900276, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.9930085308472203, 'phi': -0.8070215119349061, 'norm_pos': [0.41908968544993896, 0.42640008609495605], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851005.156557,"{'circle_3d': {'center': [-1.7091432210684703, 1.2737692357500126, 22.48710910982308], 'normal': [0.6248842786051777, 0.41459151076692563, -0.6615387498492322], 'radius': 2.025484077945299}, 'confidence': 0.17085639281925236, 'timestamp': 176194.743375, 'diameter_3d': 4.050968155890598, 'ellipse': {'center': [132.9608208863272, 138.54163125619098], 'axes': [41.90161777309412, 61.49731738079605], 'angle': 38.47358695864027}, 'location': [132.9608208863272, 138.54163125619098], 'diameter': 61.49731738079605, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.9982901983381196, 'phi': -0.8138837826003339, 'norm_pos': [0.41550256526977253, 0.4227432030992042], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851005.1614249,"{'circle_3d': {'center': [-1.5802156483212544, 1.2134021233985304, 22.572799495384295], 'normal': [0.635628243000779, 0.4095609180709688, -0.6543978843857976], 'radius': 2.019305031384377}, 'confidence': 0.13580593596383275, 'timestamp': 176194.751775, 'diameter_3d': 4.038610062768754, 'ellipse': {'center': [135.0134241570439, 137.58478042259637], 'axes': [41.11293330055941, 61.04249625930961], 'angle': 37.261790273269334}, 'location': [135.0134241570439, 137.58478042259637], 'diameter': 61.04249625930961, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.9927690366997168, 'phi': -0.799946951721821, 'norm_pos': [0.42191695049076217, 0.42673008157251513], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851005.169153,"{'circle_3d': {'center': [-1.6569460749344342, 1.27024448086236, 22.534519087279286], 'normal': [0.6292340407830139, 0.4142977811929545, -0.6575879183945483], 'radius': 2.0360806326826832}, 'confidence': 0.29276135209863857, 'timestamp': 176194.760175, 'diameter_3d': 4.0721612653653665, 'ellipse': {'center': [133.794423264649, 138.4494096190051], 'axes': [41.73287664724654, 61.68060626479318], 'angle': 38.108050958648995}, 'location': [133.794423264649, 138.4494096190051], 'diameter': 61.68060626479318, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.9979674450152107, 'phi': -0.8074286316810472, 'norm_pos': [0.41810757270202814, 0.423127459920812], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851005.177124,"{'circle_3d': {'center': [-2.190170500154416, 1.5351729987424965, 22.219932034705252], 'normal': [0.584798672014682, 0.43637515768296586, -0.683803506109051], 'radius': 2.022863384018654}, 'confidence': 0.08333889082028915, 'timestamp': 176194.768575, 'diameter_3d': 4.045726768037308, 'ellipse': {'center': [125.29213475316362, 142.69415383656852], 'axes': [43.81405295801374, 62.3225055564651], 'angle': 43.449845396689796}, 'location': [125.29213475316362, 142.69415383656852], 'diameter': 62.3225055564651, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 2.0223623905124968, 'phi': -0.8632827569238118, 'norm_pos': [0.39153792110363633, 0.4054410256809645], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851005.1852422,"{'circle_3d': {'center': [-1.5239459641328263, 0.5775157075951047, 22.261593811883344], 'normal': [0.6403173833498146, 0.35657038342068326, -0.6803316913442101], 'radius': 2.007841514832207}, 'confidence': 0.1261114535419845, 'timestamp': 176194.776975, 'diameter_3d': 4.015683029664414, 'ellipse': {'center': [135.47302516391377, 128.16504633440252], 'axes': [43.8549817460348, 61.42054548995225], 'angle': 32.551158088329615}, 'location': [135.47302516391377, 128.16504633440252], 'diameter': 61.42054548995225, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.9353907256089617, 'phi': -0.815687867720988, 'norm_pos': [0.42335320363723056, 0.4659789736066562], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851005.19396,"{'circle_3d': {'center': [-1.7972296036139266, 1.2526238862222239, 22.391741170782574], 'normal': [0.6175437467263895, 0.41282939830627646, -0.6694860781026075], 'radius': 2.014077345299355}, 'confidence': 0.18231986760718122, 'timestamp': 176194.785375, 'diameter_3d': 4.02815469059871, 'ellipse': {'center': [131.51604168898547, 138.29655574640074], 'axes': [42.465138699293405, 61.421522770589874], 'angle': 38.93846893116073}, 'location': [131.51604168898547, 138.29655574640074], 'diameter': 61.421522770589874, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.9963546794125835, 'phi': -0.825734569606943, 'norm_pos': [0.4109876302780796, 0.42376435105666355], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851005.2012491,"{'circle_3d': {'center': [-1.7648671334900499, 1.2533128430681688, 22.42214034777337], 'normal': [0.6202406192367126, 0.4128868113767719, -0.6669528133533745], 'radius': 2.0223014156945234}, 'confidence': 0.21856202687236656, 'timestamp': 176194.793775, 'diameter_3d': 4.044602831389047, 'ellipse': {'center': [132.03651490030575, 138.2807770568446], 'axes': [42.38758825045378, 61.58398425922832], 'angle': 38.722418215644964}, 'location': [132.03651490030575, 138.2807770568446], 'diameter': 61.58398425922832, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.9964177156039387, 'phi': -0.8216722019974002, 'norm_pos': [0.41261410906345547, 0.42383009559648077], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851005.208972,"{'circle_3d': {'center': [-1.7525343613944226, 1.299405296820734, 22.462386976974024], 'normal': [0.6212683502446816, 0.41672784918948574, -0.6635989275866536], 'radius': 2.024318763316636}, 'confidence': 0.17054206691758247, 'timestamp': 176194.802175, 'diameter_3d': 4.048637526633272, 'ellipse': {'center': [132.27650763719498, 138.94431739888338], 'axes': [42.061229183384775, 61.54266709714888], 'angle': 38.92043405951648}, 'location': [132.27650763719498, 138.94431739888338], 'diameter': 61.54266709714888, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 2.0006390622496566, 'phi': -0.8183317377548063, 'norm_pos': [0.41336408636623434, 0.42106534417131924], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851005.217212,"{'circle_3d': {'center': [-2.377438500079447, 1.5623702025770965, 22.080500454121793], 'normal': [0.5691930053542629, 0.43864159133584923, -0.695422804491006], 'radius': 2.0197655445448413}, 'confidence': 0.13522246600862065, 'timestamp': 176194.810575, 'diameter_3d': 4.0395310890896825, 'ellipse': {'center': [122.19509646372026, 143.23323820154923], 'axes': [44.863873922572026, 62.679713838342025], 'angle': 45.0775262783549}, 'location': [122.19509646372026, 143.23323820154923], 'diameter': 62.679713838342025, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 2.0248828515281647, 'phi': -0.8848853448535167, 'norm_pos': [0.38185967644912583, 0.4031948408268782], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851005.2249742,"{'circle_3d': {'center': [-2.517418789970452, 1.7007854873335817, 22.05559397403418], 'normal': [0.5575279811966791, 0.45017619839888967, -0.697498344498307], 'radius': 2.0165080741820676}, 'confidence': 0.2116104159735924, 'timestamp': 176194.818975, 'diameter_3d': 4.033016148364135, 'ellipse': {'center': [120.01380377853621, 145.37281860565486], 'axes': [44.829598980020684, 62.72871639715901], 'angle': 46.93890819864261}, 'location': [120.01380377853621, 145.37281860565486], 'diameter': 62.72871639715901, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 2.0377589799806346, 'phi': -0.8964670031483044, 'norm_pos': [0.37504313680792567, 0.39427992247643806], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851005.234081,"{'circle_3d': {'center': [-2.0642268715768806, 1.4188653306977401, 22.255285054997863], 'normal': [0.5952939743961434, 0.42668285201256956, -0.6808574210846668], 'radius': 2.013736825258897}, 'confidence': 0.11397063389843587, 'timestamp': 176194.827375, 'diameter_3d': 4.027473650517794, 'ellipse': {'center': [127.2725967925827, 140.90820813146624], 'axes': [43.43975653336052, 61.881998036919605], 'angle': 41.84104402280591}, 'location': [127.2725967925827, 140.90820813146624], 'diameter': 61.881998036919605, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 2.0116181333668055, 'phi': -0.8523460009499647, 'norm_pos': [0.39772686497682097, 0.4128824661188907], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851005.241102,"{'circle_3d': {'center': [-1.8929520625139338, 1.384063508804624, 22.386143252880146], 'normal': [0.609566875151389, 0.4237827001881432, -0.6699525712611433], 'radius': 2.016584662136714}, 'confidence': 0.16993335259991116, 'timestamp': 176194.835775, 'diameter_3d': 4.033169324273428, 'ellipse': {'center': [130.06276467270388, 140.2787119322271], 'axes': [42.45558778163303, 61.561364904034754], 'angle': 40.3956464984208}, 'location': [130.06276467270388, 140.2787119322271], 'diameter': 61.561364904034754, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 2.0084138409280916, 'phi': -0.832557215329386, 'norm_pos': [0.4064461396021996, 0.4155053669490537], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851005.253226,"{'circle_3d': {'center': [-1.4102384256746232, 0.890318831328305, 22.54423454935321], 'normal': [0.6497930115546648, 0.38263731039844995, -0.6567782965550547], 'radius': 2.015012054902475}, 'confidence': 0.04930521782140255, 'timestamp': 176194.844175, 'diameter_3d': 4.03002410980495, 'ellipse': {'center': [137.5254093589923, 132.77137707133443], 'axes': [41.46121004266148, 60.907670192410386], 'angle': 34.114845674593504}, 'location': [137.5254093589923, 132.77137707133443], 'diameter': 60.907670192410386, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.9634454869527902, 'phi': -0.790744384002167, 'norm_pos': [0.42976690424685093, 0.4467859288694399], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851005.2606652,"{'circle_3d': {'center': [-1.6536578702081748, 1.1956344738809732, 22.49113191496483], 'normal': [0.6295080578435356, 0.4080802806111723, -0.6612035160874198], 'radius': 2.0187284502794407}, 'confidence': 0.18370715293855533, 'timestamp': 176194.852575, 'diameter_3d': 4.037456900558881, 'ellipse': {'center': [133.80694806174307, 137.37153631889933], 'axes': [41.785481092226085, 61.25493481551391], 'angle': 37.62433922667867}, 'location': [133.80694806174307, 137.37153631889933], 'diameter': 61.25493481551391, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.9911466240789781, 'phi': -0.8099498061748078, 'norm_pos': [0.4181467126929471, 0.42761859867125274], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851005.269543,"{'circle_3d': {'center': [-1.6960057189754174, 1.2196591489132378, 22.465831274781586], 'normal': [0.6259790704462653, 0.41008233686386103, -0.6633119027693567], 'radius': 2.017992368611773}, 'confidence': 0.20775950345066438, 'timestamp': 176194.860975, 'diameter_3d': 4.035984737223546, 'ellipse': {'center': [133.13797265178812, 137.74886100479748], 'axes': [41.96128273748741, 61.31344872205522], 'angle': 38.052599341093114}, 'location': [133.13797265178812, 137.74886100479748], 'diameter': 61.31344872205522, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.9933406639971227, 'phi': -0.8143461699933479, 'norm_pos': [0.41605616453683786, 0.4260464124800105], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603851005.277112,"{'circle_3d': {'center': [-1.257753290939605, 0.9320104829139191, 22.723000124176483], 'normal': [0.6625001061159164, 0.38611161469725114, -0.6418811653197819], 'radius': 2.034085730417517}, 'confidence': 0.18651987106544282, 'timestamp': 176194.869375, 'diameter_3d': 4.068171460835034, 'ellipse': {'center': [139.97668261630545, 133.30029491931995], 'axes': [40.346469859506016, 60.99354141421258], 'angle': 33.5202734066253}, 'location': [139.97668261630545, 133.30029491931995], 'diameter': 60.99354141421258, 'sphere': {'center': [-9.207754564330601, -3.7013288934530943, 30.425574108013866], 'radius': 12.0}, 'projected_sphere': {'center': [57.35815945054419, 78.74008071689674], 'axes': [267.53582059297946, 267.53582059297946], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 176160.992175, 'theta': 1.9672089108659687, 'phi': -0.7695920305465686, 'norm_pos': [0.43742713317595455, 0.44458210450283353], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
