eye_packets,900
norm_X,norm_Y,phi,theta,confidence,timestamp
1603777059.852191,"{'circle_3d': {'center': [-4.079678027288892, -2.5180824084137, 34.25165320338308], 'normal': [-0.21246390340218108, -0.11323558639644571, -0.9705857982293794], 'radius': 2.196918854791845}, 'confidence': 0.3020347197337279, 'timestamp': 102233.217099, 'diameter_3d': 4.39383770958369, 'ellipse': {'center': [119.88073005684736, 95.21310182643616], 'axes': [40.774253615267085, 43.51428364112635], 'angle': 28.994877126335858}, 'location': [119.88073005684736, 95.21310182643616], 'diameter': 43.51428364112635, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7087141404936492, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.4573173432839903, 'phi': -1.7862997993148035, 'norm_pos': [0.374627281427648, 0.6032787423898494], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777063.604336,"{'circle_3d': {'center': [-5.507588956320864, -1.203125645293127, 34.577121671167966], 'normal': [-0.331456480821512, -0.0036558561363979423, -0.9434634259139719], 'radius': 2.3038634433078538}, 'confidence': 0.17115337836152958, 'timestamp': 102237.895899, 'diameter_3d': 4.6077268866157075, 'ellipse': {'center': [106.42129903340879, 108.19808832376197], 'axes': [40.257527443428074, 45.220893394546955], 'angle': 3.3288693703310184}, 'location': [106.42129903340879, 108.19808832376197], 'diameter': 45.220893394546955, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7062658679084177, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.567140462514857, 'phi': -1.908645580028893, 'norm_pos': [0.33256655947940245, 0.5491746319843251], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777063.61033,"{'circle_3d': {'center': [-5.529293730927945, -1.1730665302548087, 34.58469373194017], 'normal': [-0.3332652120387688, -0.0011509298832047545, -0.9428324208496218], 'radius': 2.292134039238548}, 'confidence': 0.19461285874668174, 'timestamp': 102237.904299, 'diameter_3d': 4.584268078477096, 'ellipse': {'center': [106.21741331162515, 108.49202044426126], 'axes': [39.99730110447879, 44.981103263871184], 'angle': 2.9091196829936026}, 'location': [106.21741331162515, 108.49202044426126], 'diameter': 44.981103263871184, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7062658679084177, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.5696453966575972, 'phi': -1.9105612177396312, 'norm_pos': [0.3319294165988286, 0.5479499148155781], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777063.627699,"{'circle_3d': {'center': [-5.197207610394652, -2.4793994313113834, 34.549250043917255], 'normal': [-0.30559136866099446, -0.1100120049712527, -0.9457860615181983], 'radius': 2.284467926417169}, 'confidence': 0.2023261579472255, 'timestamp': 102237.912699, 'diameter_3d': 4.568935852834338, 'ellipse': {'center': [109.38518567290491, 95.8033100018025], 'axes': [40.02045429126541, 44.86595266894946], 'angle': 21.145553152046382}, 'location': [109.38518567290491, 95.8033100018025], 'diameter': 44.86595266894946, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7062658679084177, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.460561198531913, 'phi': -1.883316338011803, 'norm_pos': [0.3418287052278278, 0.6008195416591562], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777063.6393769,"{'circle_3d': {'center': [-5.2747155528634275, -1.2894511274991904, 34.49863948378394], 'normal': [-0.31205036386672563, -0.01084964632023657, -0.9500036081959742], 'radius': 2.270568491955574}, 'confidence': 0.2022344704731588, 'timestamp': 102237.921099, 'diameter_3d': 4.541136983911148, 'ellipse': {'center': [108.55691088334792, 107.33291309251008], 'axes': [40.27087992286434, 44.6663304614272], 'angle': 4.757990201168655}, 'location': [108.55691088334792, 107.33291309251008], 'diameter': 44.6663304614272, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7062658679084177, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.5599464676026802, 'phi': -1.8881660589516256, 'norm_pos': [0.33924034651046225, 0.5527795287812081], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777063.650044,"{'circle_3d': {'center': [-5.301514083535517, -1.3609487144665295, 34.50851860494235], 'normal': [-0.3142835747560664, -0.016807778567514826, -0.9491803480994396], 'radius': 2.285274309072181}, 'confidence': 0.26076168508648007, 'timestamp': 102237.929499, 'diameter_3d': 4.570548618144362, 'ellipse': {'center': [108.31582060328591, 106.64196796298538], 'axes': [40.446925533765395, 44.942385700721175], 'angle': 5.728046013382934}, 'location': [108.31582060328591, 106.64196796298538], 'diameter': 44.942385700721175, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7062658679084177, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.5539877567565417, 'phi': -1.8905449942628132, 'norm_pos': [0.33848693938526847, 0.5556584668208943], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777063.66166,"{'circle_3d': {'center': [-5.328810039298385, -1.343054085775674, 34.5172898507694], 'normal': [-0.31655823773630537, -0.015316559509943537, -0.9484494109471856], 'radius': 2.279929469563232}, 'confidence': 0.2690805280717084, 'timestamp': 102237.937899, 'diameter_3d': 4.559858939126464, 'ellipse': {'center': [108.06110035524362, 106.81899086755051], 'axes': [40.285974991132214, 44.826154736414196], 'angle': 5.43940790158919}, 'location': [108.06110035524362, 106.81899086755051], 'diameter': 44.826154736414196, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7062658679084177, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.555479168351916, 'phi': -1.892934401256347, 'norm_pos': [0.3376909386101363, 0.5549208713852062], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777063.673034,"{'circle_3d': {'center': [-5.222646992414315, -2.4028513057373697, 34.54885245413061], 'normal': [-0.307711317162633, -0.10363299450675152, -0.9458191940004185], 'radius': 2.280014852095634}, 'confidence': 0.2177158836878512, 'timestamp': 102237.946299, 'diameter_3d': 4.560029704191268, 'ellipse': {'center': [109.13616898618936, 96.54538422120304], 'axes': [39.950242803286486, 44.77940185355359], 'angle': 20.050456858112117}, 'location': [109.13616898618936, 96.54538422120304], 'diameter': 44.77940185355359, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7062658679084177, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.4669769304489026, 'phi': -1.8853342799405044, 'norm_pos': [0.3410505280818418, 0.5977275657449874], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777063.678505,"{'circle_3d': {'center': [-5.256980694638349, -2.4296941150303, 34.56305624151754], 'normal': [-0.31057245901463576, -0.10586989528116236, -0.9446355450515073], 'radius': 2.284970110251996}, 'confidence': 0.21756989196320806, 'timestamp': 102237.954699, 'diameter_3d': 4.569940220503992, 'ellipse': {'center': [108.82458147113341, 96.29474791605341], 'axes': [39.92512538259866, 44.85846356264308], 'angle': 20.23016487895484}, 'location': [108.82458147113341, 96.29474791605341], 'diameter': 44.85846356264308, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7062658679084177, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.4647276546474879, 'phi': -1.888438698263102, 'norm_pos': [0.34007681709729193, 0.5987718836831109], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777063.695463,"{'circle_3d': {'center': [-4.844524707899886, -1.460028791579695, 34.369407073801554], 'normal': [-0.2762011267864304, -0.025064451660278604, -0.9607729756945059], 'radius': 2.255553946911888}, 'confidence': 0.14880459271749938, 'timestamp': 102237.963099, 'diameter_3d': 4.511107893823776, 'ellipse': {'center': [112.56523394505999, 105.6225742330832], 'axes': [40.99423845106292, 44.53367195630631], 'angle': 8.023795804376801}, 'location': [112.56523394505999, 105.6225742330832], 'diameter': 44.53367195630631, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7062658679084177, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.5457292500326483, 'phi': -1.8507258608017834, 'norm_pos': [0.35176635607831247, 0.5599059406954867], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777063.7060962,"{'circle_3d': {'center': [-5.132908194116531, -1.4045804075137218, 34.4549216281958], 'normal': [-0.30023308397115095, -0.020443752988114183, -0.9536467628283193], 'radius': 2.2557244608990823}, 'confidence': 0.23269480609677698, 'timestamp': 102237.971499, 'diameter_3d': 4.511448921798165, 'ellipse': {'center': [109.86997423802794, 106.19672094908813], 'axes': [40.33344697588794, 44.42865641856194], 'angle': 6.6193737596194655}, 'location': [109.86997423802794, 106.19672094908813], 'diameter': 44.42865641856194, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7062658679084177, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.5503511494712208, 'phi': -1.8757991251478827, 'norm_pos': [0.3433436694938373, 0.5575136627121328], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777063.717302,"{'circle_3d': {'center': [-5.107661515264071, -2.7136227575429097, 34.55033155058725], 'normal': [-0.29812919406677924, -0.12953061549054648, -0.9456959359623647], 'radius': 2.2703380443178336}, 'confidence': 0.1659307047772753, 'timestamp': 102237.979899, 'diameter_3d': 4.540676088635667, 'ellipse': {'center': [110.25077311217552, 93.52900413980963], 'axes': [39.7514808165715, 44.58575867324932], 'angle': 24.547054255521367}, 'location': [110.25077311217552, 93.52900413980963], 'diameter': 44.58575867324932, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7062658679084177, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.4409007342186062, 'phi': -1.8761831736651164, 'norm_pos': [0.3445336659755485, 0.6102958160841265], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777063.717466,"{'circle_3d': {'center': [-5.161259261133339, -1.2897943858273018, 34.46199955553557], 'normal': [-0.30259567288921824, -0.010878251180912511, -0.9530569355500048], 'radius': 2.2834246106673453}, 'confidence': 0.2522636408602581, 'timestamp': 102237.988299, 'diameter_3d': 4.5668492213346905, 'ellipse': {'center': [109.61370541280752, 107.31659560960581], 'axes': [40.78597538547897, 44.966444039108154], 'angle': 4.9062442253842855}, 'location': [109.61370541280752, 107.31659560960581], 'diameter': 44.966444039108154, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7062658679084177, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.559917861053804, 'phi': -1.8782299403076939, 'norm_pos': [0.3425428294150235, 0.5528475182933091], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777063.717571,"{'circle_3d': {'center': [-5.184838788373552, -1.2623986597383803, 34.469232768335544], 'normal': [-0.30456063349256934, -0.008595274006835721, -0.9524541678166737], 'radius': 2.2683571857765337}, 'confidence': 0.20927759801589463, 'timestamp': 102237.996699, 'diameter_3d': 4.536714371553067, 'ellipse': {'center': [109.38894018844663, 107.58552393424671], 'axes': [40.46326567485062, 44.660626043806786], 'angle': 4.479594874225875}, 'location': [109.38894018844663, 107.58552393424671], 'diameter': 44.660626043806786, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7062658679084177, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.56220094694988, 'phi': -1.8802852535251808, 'norm_pos': [0.3418404380888957, 0.5517269836073053], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777063.717659,"{'circle_3d': {'center': [-4.851409641267557, -2.2127299833000347, 34.415688058774776], 'normal': [-0.2767748712337364, -0.08778955097030691, -0.9569162269467376], 'radius': 2.295723128225336}, 'confidence': 0.13232850526896123, 'timestamp': 102238.005099, 'diameter_3d': 4.591446256450672, 'ellipse': {'center': [112.57166387864541, 98.31237133481726], 'axes': [41.28994299645884, 45.26078373040611], 'angle': 19.28823663931347}, 'location': [112.57166387864541, 98.31237133481726], 'diameter': 45.26078373040611, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7062658679084177, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.4828936171770066, 'phi': -1.8523491133246985, 'norm_pos': [0.3517864496207669, 0.5903651194382614], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777063.72352,"{'circle_3d': {'center': [-5.3696351073510336, -1.2891415490552791, 34.530253442871256], 'normal': [-0.31996032674069297, -0.010823848116577295, -0.9473691116053649], 'radius': 2.302677866458117}, 'confidence': 0.28158069621752835, 'timestamp': 102238.013499, 'diameter_3d': 4.605355732916234, 'ellipse': {'center': [107.691599494424, 107.34746568052843], 'axes': [40.59265969054694, 45.25735127015811], 'angle': 4.639449969347539}, 'location': [107.691599494424, 107.34746568052843], 'diameter': 45.25735127015811, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7062658679084177, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.5599722673212808, 'phi': -1.8965037235674875, 'norm_pos': [0.336536248420075, 0.5527188929977982], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777063.735043,"{'circle_3d': {'center': [-5.584023970091993, -1.2218873390948912, 34.60435374587226], 'normal': [-0.33782606530243947, -0.005219330619878301, -0.941194086355281], 'radius': 2.285207957840706}, 'confidence': 0.21818573541159875, 'timestamp': 102238.021899, 'diameter_3d': 4.570415915681412, 'ellipse': {'center': [105.71320030766337, 108.02535668604413], 'axes': [39.71939804135212, 44.81952235519717], 'angle': 3.5121698174404474}, 'location': [105.71320030766337, 108.02535668604413], 'diameter': 44.81952235519717, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7062658679084177, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.5655769724777384, 'phi': -1.9154074261441, 'norm_pos': [0.33035375096144803, 0.5498943471414828], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777063.740478,"{'circle_3d': {'center': [-5.593445804775455, -1.2134160827918195, 34.60769618232999], 'normal': [-0.338611218192728, -0.00451339259462232, -0.9409155499838037], 'radius': 2.2861739185063397}, 'confidence': 0.20312037473981695, 'timestamp': 102238.030299, 'diameter_3d': 4.572347837012679, 'ellipse': {'center': [105.6272259846609, 108.10856353158611], 'axes': [39.71149123321094, 44.83427705603896], 'angle': 3.3925234550079932}, 'location': [105.6272259846609, 108.10856353158611], 'diameter': 44.83427705603896, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7062658679084177, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.5662829188766298, 'phi': -1.9162405241768994, 'norm_pos': [0.3300850812020653, 0.5495476519517245], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777063.746148,"{'circle_3d': {'center': [-5.621658643235036, -1.1949436220629261, 34.61781553897729], 'normal': [-0.34096228806435974, -0.0029740208672145445, -0.9400722702631952], 'radius': 2.303819164315933}, 'confidence': 0.14945877228139245, 'timestamp': 102238.038699, 'diameter_3d': 4.607638328631866, 'ellipse': {'center': [105.37583959902935, 108.29085718864306], 'axes': [39.94217037731945, 45.167622118745264], 'angle': 3.1273258286886487}, 'location': [105.37583959902935, 108.29085718864306], 'diameter': 45.167622118745264, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7062658679084177, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.5678223015435613, 'phi': -1.9187382654352017, 'norm_pos': [0.32929949874696673, 0.5487880950473205], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777063.758035,"{'circle_3d': {'center': [-5.300398635426271, -2.0156662081346255, 34.53859946239935], 'normal': [-0.3141906207469626, -0.07136756970652282, -0.9466736099780234], 'radius': 2.2989299660378277}, 'confidence': 0.18587632458716397, 'timestamp': 102238.047099, 'diameter_3d': 4.5978599320756555, 'ellipse': {'center': [108.37408439879036, 100.29892411329448], 'axes': [40.390610461548604, 45.16682591151663], 'angle': 14.687938208268642}, 'location': [108.37408439879036, 100.29892411329448], 'diameter': 45.16682591151663, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7062658679084177, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.4993680347121923, 'phi': -1.8912464783843121, 'norm_pos': [0.3386690137462199, 0.5820878161946064], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777063.764117,"{'circle_3d': {'center': [-5.2406345851752265, -1.938918580882647, 34.51342295252322], 'normal': [-0.3092102832260422, -0.06497193410219128, -0.9487716524677006], 'radius': 2.272450985910825}, 'confidence': 0.23254446171919055, 'timestamp': 102238.055499, 'diameter_3d': 4.54490197182165, 'ellipse': {'center': [108.90947238299576, 101.02865284773716], 'axes': [40.12630886295095, 44.67898583133088], 'angle': 13.865376028540249}, 'location': [108.90947238299576, 101.02865284773716], 'diameter': 44.67898583133088, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7062658679084177, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.5057785940700807, 'phi': -1.8858473668839317, 'norm_pos': [0.34034210119686176, 0.5790472798010952], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777063.775611,"{'circle_3d': {'center': [-5.270302207052629, -2.0511710890565595, 34.53138506092884], 'normal': [-0.3116825850491592, -0.07432630978335067, -0.9472748101005659], 'radius': 2.2730354915915334}, 'confidence': 0.2104039665888438, 'timestamp': 102238.063899, 'diameter_3d': 4.546070983183067, 'ellipse': {'center': [108.64666951415012, 99.94815311514398], 'axes': [39.98823371517781, 44.66677812011898], 'angle': 15.267086596660363}, 'location': [108.64666951415012, 99.94815311514398], 'diameter': 44.66677812011898, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7062658679084177, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.496401411607656, 'phi': -1.8886696126067941, 'norm_pos': [0.33952084223171913, 0.5835493620202334], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777063.792939,"{'circle_3d': {'center': [-5.500296769308112, -2.6324435953935783, 34.670711331548105], 'normal': [-0.3308487985704494, -0.12276568531143557, -0.9356642875489606], 'radius': 2.2974450722935007}, 'confidence': 0.2565866002262265, 'timestamp': 102238.072299, 'diameter_3d': 4.594890144587001, 'ellipse': {'center': [106.62557265029983, 94.40537939850456], 'axes': [39.29795177794652, 44.96451905891458], 'angle': 21.555491624630527}, 'location': [106.62557265029983, 94.40537939850456], 'diameter': 44.96451905891458, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7062658679084177, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.4477201556814627, 'phi': -1.9106726774337497, 'norm_pos': [0.333204914532187, 0.606644252506231], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777063.803531,"{'circle_3d': {'center': [-5.509207751165017, -2.5852333178492497, 34.66777109048095], 'normal': [-0.33159138039185815, -0.11883149551607484, -0.9359093076378903], 'radius': 2.2865048132532615}, 'confidence': 0.25014744451870263, 'timestamp': 102238.080699, 'diameter_3d': 4.573009626506523, 'ellipse': {'center': [106.53100077956408, 94.85850734857925], 'axes': [39.13591611174402, 44.75426637730221], 'angle': 20.960886349540807}, 'location': [106.53100077956408, 94.85850734857925], 'diameter': 44.75426637730221, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7062658679084177, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.4516833706409635, 'phi': -1.9112955112207928, 'norm_pos': [0.33290937743613774, 0.6047562193809197], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777063.814038,"{'circle_3d': {'center': [-5.534789813300696, -2.58730895048429, 34.67713154927375], 'normal': [-0.33372321890316453, -0.11900446490232816, -0.9351292694051561], 'radius': 2.288396526034915}, 'confidence': 0.20469514429370908, 'timestamp': 102238.089099, 'diameter_3d': 4.57679305206983, 'ellipse': {'center': [106.2979145801156, 94.84513615981422], 'axes': [39.09668256071291, 44.7793946387119], 'angle': 20.869550553716408}, 'location': [106.2979145801156, 94.84513615981422], 'diameter': 44.7793946387119, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7062658679084177, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.45150916510611, 'phi': -1.9135817048362622, 'norm_pos': [0.33218098306286126, 0.6048119326674408], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777063.825235,"{'circle_3d': {'center': [-5.560451807917079, -2.589408269069991, 34.6865903295613], 'normal': [-0.33586171845452983, -0.11917940811780325, -0.9343410377145275], 'radius': 2.2905476496896005}, 'confidence': 0.24261107512985963, 'timestamp': 102238.097499, 'diameter_3d': 4.581095299379201, 'ellipse': {'center': [106.06442238527087, 94.83164465988527], 'axes': [39.06110991836899, 44.809461726143994], 'angle': 20.77908854389084}, 'location': [106.06442238527087, 94.83164465988527], 'diameter': 44.809461726143994, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7062658679084177, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.4513329679358626, 'phi': -1.9158770867288948, 'norm_pos': [0.3314513199539715, 0.604868147250478], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
1603777063.837331,"{'circle_3d': {'center': [-5.5811145467583945, -2.710599851135589, 34.71017519261046], 'normal': [-0.33758361335797293, -0.1292787066232698, -0.9323756324604312], 'radius': 2.2757282249062034}, 'confidence': 0.20655831121699225, 'timestamp': 102238.105899, 'diameter_3d': 4.551456449812407, 'ellipse': {'center': [105.8937121935424, 93.67484189555657], 'axes': [38.62237757941712, 44.48898560524153], 'angle': 22.080925272290386}, 'location': [105.8937121935424, 93.67484189555657], 'diameter': 44.48898560524153, 'sphere': {'center': [-1.5301111864627197, -1.1592553716563516, 45.89868278213563], 'radius': 12.0}, 'projected_sphere': {'center': [148.69339431688513, 111.43379677940123], 'axes': [177.34563265436816, 177.34563265436816], 'angle': 90.0}, 'model_confidence': 0.7062658679084177, 'model_id': 8, 'model_birth_timestamp': 102216.383499, 'theta': 1.4411547791296109, 'phi': -1.9181816569066426, 'norm_pos': [0.33091785060482, 0.6096881587685143], 'topic': 'pupil.1.3d', 'id': 1, 'method': '3d c++'}"
