eye_packets,755
norm_X,norm_Y,phi,theta,confidence,timestamp
1581497171.076053,"{'circle_3d': {'center': [-1.3174375812496919e-08, 1.4175429718932264e-08, 4.183752597697321e-07], 'normal': [-0.30197553699355567, 0.5589358147072037, -0.772270373700201], 'radius': 2.0873184961670426e-08}, 'confidence': 0.9803559780120851, 'timestamp': 362267.684072, 'diameter_3d': 4.174636992334085e-08, 'ellipse': {'center': [140.81721289258795, 140.36120848354935], 'axes': [46.06004247065274, 61.89978171310729], 'angle': -60.9146739237546}, 'location': [140.81721289258795, 140.36120848354935], 'diameter': 61.89978171310729, 'sphere': {'center': [3.623706430748292, -6.707229762311014, 9.267244902777671], 'radius': 12.0}, 'projected_sphere': {'center': [402.4342952661733, -328.7290986975435], 'axes': [1605.6552034726112, 1605.6552034726112], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 362254.899183, 'theta': 2.1638981998123845, 'phi': -1.943540102660661, 'norm_pos': [0.44005379028933733, 0.41516163131854433], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497171.64338,"{'circle_3d': {'center': [-1.3624477990248351e-08, 1.4331819286894643e-08, 4.186644471104728e-07], 'normal': [-0.30197553703106417, 0.5589358147202361, -0.7722703736761021], 'radius': 2.0581894363588775e-08}, 'confidence': 1.0, 'timestamp': 362268.255276, 'diameter_3d': 4.116378872717755e-08, 'ellipse': {'center': [140.15359695786918, 140.59728850361722], 'axes': [45.35284800366943, 60.99339885823824], 'angle': -60.87038768903629}, 'location': [140.15359695786918, 140.59728850361722], 'diameter': 60.99339885823824, 'sphere': {'center': [3.623706430748292, -6.707229762311014, 9.267244902777671], 'radius': 12.0}, 'projected_sphere': {'center': [402.4342952661733, -328.7290986975435], 'axes': [1605.6552034726112, 1605.6552034726112], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 362254.899183, 'theta': 2.1638981998281013, 'phi': -1.9435401027133725, 'norm_pos': [0.4379799904933412, 0.4141779645682616], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497171.6512718,"{'circle_3d': {'center': [-1.3598103532075356e-08, 1.44771936660959e-08, 4.187593507509746e-07], 'normal': [-0.3019755370288663, 0.5589358147323507, -0.7722703736681934], 'radius': 2.0365848078688083e-08}, 'confidence': 1.0, 'timestamp': 362268.263676, 'diameter_3d': 4.0731696157376167e-08, 'ellipse': {'center': [140.1902138379345, 140.82129419915196], 'axes': [44.85562334749833, 60.338699092393114], 'angle': -60.88451179317007}, 'location': [140.1902138379345, 140.82129419915196], 'diameter': 60.338699092393114, 'sphere': {'center': [3.623706430748292, -6.707229762311014, 9.267244902777671], 'radius': 12.0}, 'projected_sphere': {'center': [402.4342952661733, -328.7290986975435], 'axes': [1605.6552034726112, 1605.6552034726112], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 362254.899183, 'theta': 2.163898199842711, 'phi': -1.9435401027143773, 'norm_pos': [0.4380944182435453, 0.41324460750353353], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497171.663734,"{'circle_3d': {'center': [-1.3586288094558086e-08, 1.4439005546762473e-08, 4.187270885580574e-07], 'normal': [-0.30197553702788166, 0.5589358147291683, -0.7722703736708818], 'radius': 2.0400559475211692e-08}, 'confidence': 0.9526457190513612, 'timestamp': 362268.272076, 'diameter_3d': 4.0801118950423384e-08, 'ellipse': {'center': [140.20732607937347, 140.76416006891168], 'axes': [44.939141673694344, 60.44631351741733], 'angle': -60.88313254256644}, 'location': [140.20732607937347, 140.76416006891168], 'diameter': 60.44631351741733, 'sphere': {'center': [3.623706430748292, -6.707229762311014, 9.267244902777671], 'radius': 12.0}, 'projected_sphere': {'center': [402.4342952661733, -328.7290986975435], 'axes': [1605.6552034726112, 1605.6552034726112], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 362254.899183, 'theta': 2.163898199838873, 'phi': -1.9435401027120907, 'norm_pos': [0.4381478939980421, 0.4134826663795347], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497171.671426,"{'circle_3d': {'center': [-1.3545771171408205e-08, 1.4510785462107378e-08, 4.1876319833988873e-07], 'normal': [-0.30197553702450525, 0.55893581473515, -0.7722703736678727], 'radius': 2.0329162604869895e-08}, 'confidence': 1.0, 'timestamp': 362268.280476, 'diameter_3d': 4.065832520973979e-08, 'ellipse': {'center': [140.26678354807407, 140.8730989597966], 'axes': [44.77391850529351, 60.22925477570994], 'angle': -60.893503115226885}, 'location': [140.26678354807407, 140.8730989597966], 'diameter': 60.22925477570994, 'sphere': {'center': [3.623706430748292, -6.707229762311014, 9.267244902777671], 'radius': 12.0}, 'projected_sphere': {'center': [402.4342952661733, -328.7290986975435], 'axes': [1605.6552034726112, 1605.6552034726112], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 362254.899183, 'theta': 2.163898199846087, 'phi': -1.94354010270962, 'norm_pos': [0.43833369858773147, 0.41302875433418085], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497171.68035,"{'circle_3d': {'center': [-1.3749812399765915e-08, 1.4498187539402352e-08, 4.1883386536767375e-07], 'normal': [-0.3019755370415087, 0.5589358147341001, -0.7722703736619838], 'radius': 2.0418751821265562e-08}, 'confidence': 1.0, 'timestamp': 362268.288876, 'diameter_3d': 4.0837503642531124e-08, 'ellipse': {'center': [139.97057538928902, 140.84561116373703], 'axes': [44.956206240855465, 60.48501088327083], 'angle': -60.867266480323}, 'location': [139.97057538928902, 140.84561116373703], 'diameter': 60.48501088327083, 'sphere': {'center': [3.623706430748292, -6.707229762311014, 9.267244902777671], 'radius': 12.0}, 'projected_sphere': {'center': [402.4342952661733, -328.7290986975435], 'axes': [1605.6552034726112, 1605.6552034726112], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 362254.899183, 'theta': 2.163898199844821, 'phi': -1.9435401027313037, 'norm_pos': [0.4374080480915282, 0.41314328681776236], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497171.69077,"{'circle_3d': {'center': [-1.3679888333228973e-08, 1.4562482775204444e-08, 4.1885305712696663e-07], 'normal': [-0.3019755370356817, 0.5589358147394581, -0.7722703736603844], 'radius': 2.046376994835655e-08}, 'confidence': 1.0, 'timestamp': 362268.297276, 'diameter_3d': 4.09275398967131e-08, 'ellipse': {'center': [140.076516238211, 140.93722514796903], 'axes': [45.05149205946686, 60.61556416271996], 'angle': -60.880698857518034}, 'location': [140.076516238211, 140.93722514796903], 'diameter': 60.61556416271996, 'sphere': {'center': [3.623706430748292, -6.707229762311014, 9.267244902777671], 'radius': 12.0}, 'projected_sphere': {'center': [402.4342952661733, -328.7290986975435], 'axes': [1605.6552034726112, 1605.6552034726112], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 362254.899183, 'theta': 2.1638981998512823, 'phi': -1.9435401027254615, 'norm_pos': [0.4377391132444094, 0.41276156188346236], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497171.698147,"{'circle_3d': {'center': [-1.3656726860489243e-08, 1.4601249986867515e-08, 4.1887206059243454e-07], 'normal': [-0.3019755370337516, 0.5589358147426887, -0.7722703736588009], 'radius': 2.0176657442725244e-08}, 'confidence': 1.0, 'timestamp': 362268.305676, 'diameter_3d': 4.035331488545049e-08, 'ellipse': {'center': [140.10263168946096, 141.01099029945422], 'axes': [44.41422547986209, 59.761531923893195], 'angle': -60.88649034753142}, 'location': [140.10263168946096, 141.01099029945422], 'diameter': 59.761531923893195, 'sphere': {'center': [3.623706430748292, -6.707229762311014, 9.267244902777671], 'radius': 12.0}, 'projected_sphere': {'center': [402.4342952661733, -328.7290986975435], 'axes': [1605.6552034726112, 1605.6552034726112], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 362254.899183, 'theta': 2.1638981998551783, 'phi': -1.9435401027239891, 'norm_pos': [0.4378207240295655, 0.4124542070856074], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497171.70365,"{'circle_3d': {'center': [-1.3768107098854898e-08, 1.4613927845630315e-08, 4.189247864161416e-07], 'normal': [-0.30197553704303326, 0.5589358147437452, -0.772270373654407], 'radius': 2.0270121777184603e-08}, 'confidence': 0.9686219096183778, 'timestamp': 362268.314076, 'diameter_3d': 4.0540243554369206e-08, 'ellipse': {'center': [139.9430463920396, 141.02161244171458], 'axes': [44.60900553867863, 60.031206118279385], 'angle': -60.87362966096119}, 'location': [139.9430463920396, 141.02161244171458], 'diameter': 60.031206118279385, 'sphere': {'center': [3.623706430748292, -6.707229762311014, 9.267244902777671], 'radius': 12.0}, 'projected_sphere': {'center': [402.4342952661733, -328.7290986975435], 'axes': [1605.6552034726112, 1605.6552034726112], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 362254.899183, 'theta': 2.1638981998564524, 'phi': -1.9435401027363437, 'norm_pos': [0.43732201997512377, 0.4124099481595226], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497171.711154,"{'circle_3d': {'center': [-1.3738745252567242e-08, 1.4611741150361013e-08, 4.1891172308794467e-07], 'normal': [-0.30197553704058644, 0.5589358147435629, -0.7722703736554957], 'radius': 2.0245277124694244e-08}, 'confidence': 1.0, 'timestamp': 362268.322476, 'diameter_3d': 4.049055424938849e-08, 'ellipse': {'center': [139.98514394133204, 141.0204980582826], 'axes': [44.557036335412704, 59.95939033873901], 'angle': -60.8771044073267}, 'location': [139.98514394133204, 141.0204980582826], 'diameter': 59.95939033873901, 'sphere': {'center': [3.623706430748292, -6.707229762311014, 9.267244902777671], 'radius': 12.0}, 'projected_sphere': {'center': [402.4342952661733, -328.7290986975435], 'axes': [1605.6552034726112, 1605.6552034726112], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 362254.899183, 'theta': 2.1638981998562326, 'phi': -1.9435401027331174, 'norm_pos': [0.43745357481666264, 0.4124145914238224], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497171.720499,"{'circle_3d': {'center': [-1.3752333050121024e-08, 1.4718957608295113e-08, 4.1899463276706683e-07], 'normal': [-0.30197553704171876, 0.5589358147524977, -0.7722703736485865], 'radius': 2.0232869553955525e-08}, 'confidence': 1.0, 'timestamp': 362268.330876, 'diameter_3d': 4.046573910791105e-08, 'ellipse': {'center': [139.96852888179652, 141.17599769095142], 'axes': [44.51208793582822, 59.91067522603694], 'angle': -60.88338166032055}, 'location': [139.96852888179652, 141.17599769095142], 'diameter': 59.91067522603694, 'sphere': {'center': [3.623706430748292, -6.707229762311014, 9.267244902777671], 'radius': 12.0}, 'projected_sphere': {'center': [402.4342952661733, -328.7290986975435], 'axes': [1605.6552034726112, 1605.6552034726112], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 362254.899183, 'theta': 2.1638981998670075, 'phi': -1.9435401027374235, 'norm_pos': [0.4374016527556141, 0.41176667628770247], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497171.726911,"{'circle_3d': {'center': [-1.379007796842302e-08, 1.4776452061937562e-08, 4.1905100722772204e-07], 'normal': [-0.3019755370448642, 0.5589358147572888, -0.7722703736438887], 'radius': 2.0258504086113592e-08}, 'confidence': 1.0, 'timestamp': 362268.339276, 'diameter_3d': 4.0517008172227183e-08, 'ellipse': {'center': [139.9160934064403, 141.25684001886265], 'axes': [44.55658331319765, 59.97858146666496], 'angle': -60.882973223135316}, 'location': [139.9160934064403, 141.25684001886265], 'diameter': 59.97858146666496, 'sphere': {'center': [3.623706430748292, -6.707229762311014, 9.267244902777671], 'radius': 12.0}, 'projected_sphere': {'center': [402.4342952661733, -328.7290986975435], 'axes': [1605.6552034726112, 1605.6552034726112], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 362254.899183, 'theta': 2.1638981998727855, 'phi': -1.9435401027430195, 'norm_pos': [0.4372377918951259, 0.4114298332547389], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497171.736044,"{'circle_3d': {'center': [-1.3850601998655065e-08, 1.481679667847402e-08, 4.191038716072626e-07], 'normal': [-0.3019755370499078, 0.5589358147606509, -0.7722703736394833], 'radius': 2.0368775356906395e-08}, 'confidence': 1.0, 'timestamp': 362268.347676, 'diameter_3d': 4.073755071381279e-08, 'ellipse': {'center': [139.83245179767758, 141.3073598713608], 'axes': [44.7882253294439, 60.29780604706268], 'angle': -60.8784680070663}, 'location': [139.83245179767758, 141.3073598713608], 'diameter': 60.29780604706268, 'sphere': {'center': [3.623706430748292, -6.707229762311014, 9.267244902777671], 'radius': 12.0}, 'projected_sphere': {'center': [402.4342952661733, -328.7290986975435], 'axes': [1605.6552034726112, 1605.6552034726112], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 362254.899183, 'theta': 2.16389819987684, 'phi': -1.943540102750619, 'norm_pos': [0.43697641186774244, 0.41121933386932996], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497171.7485492,"{'circle_3d': {'center': [-1.3834081880048643e-08, 1.4739306664068863e-08, 4.1904132785930415e-07], 'normal': [-0.30197553704853114, 0.5589358147541934, -0.7722703736446953], 'radius': 2.0240493716573673e-08}, 'confidence': 1.0, 'timestamp': 362268.356076, 'diameter_3d': 4.048098743314735e-08, 'ellipse': {'center': [139.84990083583943, 141.20338361066106], 'axes': [44.51888845928226, 59.9266835630643], 'angle': -60.87478340029362}, 'location': [139.84990083583943, 141.20338361066106], 'diameter': 59.9266835630643, 'sphere': {'center': [3.623706430748292, -6.707229762311014, 9.267244902777671], 'radius': 12.0}, 'projected_sphere': {'center': [402.4342952661733, -328.7290986975435], 'axes': [1605.6552034726112, 1605.6552034726112], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 362254.899183, 'theta': 2.1638981998690525, 'phi': -1.9435401027467838, 'norm_pos': [0.4370309401119982, 0.4116525682889123], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497171.75572,"{'circle_3d': {'center': [-1.3964702727520262e-08, 1.4914993684556066e-08, 4.1921955862278537e-07], 'normal': [-0.3019755370594162, 0.558935814768834, -0.7722703736298427], 'radius': 2.0294127624349696e-08}, 'confidence': 1.0, 'timestamp': 362268.364476, 'diameter_3d': 4.058825524869939e-08, 'ellipse': {'center': [139.6666668192141, 141.4514861241124], 'axes': [44.59906522906152, 60.0601022587253], 'angle': -60.87167234943388}, 'location': [139.6666668192141, 141.4514861241124], 'diameter': 60.0601022587253, 'sphere': {'center': [3.623706430748292, -6.707229762311014, 9.267244902777671], 'radius': 12.0}, 'projected_sphere': {'center': [402.4342952661733, -328.7290986975435], 'axes': [1605.6552034726112, 1605.6552034726112], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 362254.899183, 'theta': 2.1638981998867086, 'phi': -1.9435401027655324, 'norm_pos': [0.43645833381004406, 0.4106188078161984], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497171.763808,"{'circle_3d': {'center': [-1.3922869523952386e-08, 1.4963871031170584e-08, 4.19238576299108e-07], 'normal': [-0.3019755370559301, 0.5589358147729071, -0.7722703736282579], 'radius': 2.0236040426449503e-08}, 'confidence': 1.0, 'timestamp': 362268.372876, 'diameter_3d': 4.047208085289901e-08, 'ellipse': {'center': [139.7276711832624, 141.52636307113931], 'axes': [44.467203145728945, 59.88521693415328], 'angle': -60.88045897497584}, 'location': [139.7276711832624, 141.52636307113931], 'diameter': 59.88521693415328, 'sphere': {'center': [3.623706430748292, -6.707229762311014, 9.267244902777671], 'radius': 12.0}, 'projected_sphere': {'center': [402.4342952661733, -328.7290986975435], 'axes': [1605.6552034726112, 1605.6552034726112], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 362254.899183, 'theta': 2.1638981998916207, 'phi': -1.943540102762313, 'norm_pos': [0.436648972447695, 0.41030682053691947], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497171.772506,"{'circle_3d': {'center': [-1.3997039527424704e-08, 1.4888161814496925e-08, 4.1921278537415674e-07], 'normal': [-0.30197553706211094, 0.558935814766598, -0.7722703736304072], 'radius': 2.0192882471998403e-08}, 'confidence': 1.0, 'timestamp': 362268.381277, 'diameter_3d': 4.0385764943996805e-08, 'ellipse': {'center': [139.6152893318523, 141.4181487101112], 'axes': [44.377533823923415, 59.76122001483865], 'angle': -60.86571242267638}, 'location': [139.6152893318523, 141.4181487101112], 'diameter': 59.76122001483865, 'sphere': {'center': [3.623706430748292, -6.707229762311014, 9.267244902777671], 'radius': 12.0}, 'projected_sphere': {'center': [402.4342952661733, -328.7290986975435], 'axes': [1605.6552034726112, 1605.6552034726112], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 362254.899183, 'theta': 2.163898199884012, 'phi': -1.943540102768311, 'norm_pos': [0.43629777916203843, 0.41075771370786995], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497171.781418,"{'circle_3d': {'center': [-1.4003315396138305e-08, 1.49005003891034e-08, 4.192241682687836e-07], 'normal': [-0.30197553706263397, 0.5589358147676262, -0.7722703736294586], 'radius': 2.0265935499361925e-08}, 'confidence': 1.0, 'timestamp': 362268.389677, 'diameter_3d': 4.053187099872385e-08, 'ellipse': {'center': [139.6088398637407, 141.43148850636237], 'axes': [44.53596346515155, 59.97599452353587], 'angle': -60.86584162073242}, 'location': [139.6088398637407, 141.43148850636237], 'diameter': 59.97599452353587, 'sphere': {'center': [3.623706430748292, -6.707229762311014, 9.267244902777671], 'radius': 12.0}, 'projected_sphere': {'center': [402.4342952661733, -328.7290986975435], 'axes': [1605.6552034726112, 1605.6552034726112], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 362254.899183, 'theta': 2.163898199885252, 'phi': -1.943540102769315, 'norm_pos': [0.4362776245741897, 0.4107021312234901], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497171.788367,"{'circle_3d': {'center': [-1.3970443912825203e-08, 1.4916182067281625e-08, 4.1922266369454064e-07], 'normal': [-0.30197553705989466, 0.5589358147689331, -0.772270373629584], 'radius': 2.0332138761386826e-08}, 'confidence': 1.0, 'timestamp': 362268.398077, 'diameter_3d': 4.066427752277365e-08, 'ellipse': {'center': [139.65951582079975, 141.45081316653747], 'axes': [44.68209061749251, 60.172263306066036], 'angle': -60.87104642716928}, 'location': [139.65951582079975, 141.45081316653747], 'diameter': 60.172263306066036, 'sphere': {'center': [3.623706430748292, -6.707229762311014, 9.267244902777671], 'radius': 12.0}, 'projected_sphere': {'center': [402.4342952661733, -328.7290986975435], 'axes': [1605.6552034726112, 1605.6552034726112], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 362254.899183, 'theta': 2.163898199886828, 'phi': -1.9435401027661834, 'norm_pos': [0.43643598693999924, 0.4106216118060939], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497171.797193,"{'circle_3d': {'center': [-1.4052952135301666e-08, 1.492727008667316e-08, 4.1926295146765824e-07], 'normal': [-0.3019755370667703, 0.558935814769857, -0.7722703736262266], 'radius': 2.0068827968019405e-08}, 'confidence': 1.0, 'timestamp': 362268.406477, 'diameter_3d': 4.013765593603881e-08, 'ellipse': {'center': [139.5310553658499, 141.4809072382603], 'axes': [44.09379673684435, 59.38667072494593], 'angle': -60.86173808240828}, 'location': [139.5310553658499, 141.4809072382603], 'diameter': 59.38667072494593, 'sphere': {'center': [3.623706430748292, -6.707229762311014, 9.267244902777671], 'radius': 12.0}, 'projected_sphere': {'center': [402.4342952661733, -328.7290986975435], 'axes': [1605.6552034726112, 1605.6552034726112], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 362254.899183, 'theta': 2.1638981998879423, 'phi': -1.9435401027753803, 'norm_pos': [0.43603454801828095, 0.41049621984058204], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497171.8042428,"{'circle_3d': {'center': [-1.4167703454859293e-08, 1.4844216522647002e-08, 4.192477103259762e-07], 'normal': [-0.30197553707633296, 0.5589358147629359, -0.7722703736274967], 'radius': 2.021849792214625e-08}, 'confidence': 1.0, 'timestamp': 362268.414877, 'diameter_3d': 4.04369958442925e-08, 'ellipse': {'center': [139.3651448484143, 141.34983719736198], 'axes': [44.42631812974219, 59.8323887611629], 'angle': -60.84141717397896}, 'location': [139.3651448484143, 141.34983719736198], 'diameter': 59.8323887611629, 'sphere': {'center': [3.623706430748292, -6.707229762311014, 9.267244902777671], 'radius': 12.0}, 'projected_sphere': {'center': [402.4342952661733, -328.7290986975435], 'axes': [1605.6552034726112, 1605.6552034726112], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 362254.899183, 'theta': 2.1638981998795956, 'phi': -1.9435401027855628, 'norm_pos': [0.4355160776512947, 0.4110423450109918], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497171.812543,"{'circle_3d': {'center': [-1.4177640839108108e-08, 1.4977853624031923e-08, 4.1934831607193246e-07], 'normal': [-0.30197553707716107, 0.5589358147740723, -0.7722703736191129], 'radius': 2.0460217884984115e-08}, 'confidence': 1.0, 'timestamp': 362268.423277, 'diameter_3d': 4.092043576996823e-08, 'ellipse': {'center': [139.3629439641256, 141.52812895664408], 'axes': [44.93694900309945, 60.53375624167502], 'angle': -60.85007088309486}, 'location': [139.3629439641256, 141.52812895664408], 'diameter': 60.53375624167502, 'sphere': {'center': [3.623706430748292, -6.707229762311014, 9.267244902777671], 'radius': 12.0}, 'projected_sphere': {'center': [402.4342952661733, -328.7290986975435], 'axes': [1605.6552034726112, 1605.6552034726112], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 362254.899183, 'theta': 2.163898199893026, 'phi': -1.9435401027901749, 'norm_pos': [0.4355091998878925, 0.41029946268064965], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497171.819347,"{'circle_3d': {'center': [-1.4234989631489725e-08, 1.4908621892573137e-08, 4.193206351033041e-07], 'normal': [-0.30197553708194014, 0.558935814768303, -0.7722703736214197], 'radius': 2.0203291202437168e-08}, 'confidence': 1.0, 'timestamp': 362268.431677, 'diameter_3d': 4.0406582404874335e-08, 'ellipse': {'center': [139.26862346627058, 141.44244980979613], 'axes': [44.377354958577435, 59.776981906888736], 'angle': -60.83791946493763}, 'location': [139.26862346627058, 141.44244980979613], 'diameter': 59.776981906888736, 'sphere': {'center': [3.623706430748292, -6.707229762311014, 9.267244902777671], 'radius': 12.0}, 'projected_sphere': {'center': [402.4342952661733, -328.7290986975435], 'axes': [1605.6552034726112, 1605.6552034726112], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 362254.899183, 'theta': 2.1638981998860682, 'phi': -1.9435401027945294, 'norm_pos': [0.43521444833209555, 0.41065645912584947], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497171.8320022,"{'circle_3d': {'center': [-1.4217190535958935e-08, 1.4857628016784474e-08, 4.192767679711551e-07], 'normal': [-0.3019755370804569, 0.5589358147640535, -0.7722703736250753], 'radius': 2.02771182144434e-08}, 'confidence': 1.0, 'timestamp': 362268.440077, 'diameter_3d': 4.05542364288868e-08, 'ellipse': {'center': [139.29514854625796, 141.3647479016853], 'axes': [44.54914186226196, 60.00192490699309], 'angle': -60.83631097124113}, 'location': [139.29514854625796, 141.3647479016853], 'diameter': 60.00192490699309, 'sphere': {'center': [3.623706430748292, -6.707229762311014, 9.267244902777671], 'radius': 12.0}, 'projected_sphere': {'center': [402.4342952661733, -328.7290986975435], 'axes': [1605.6552034726112, 1605.6552034726112], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 362254.899183, 'theta': 2.1638981998809435, 'phi': -1.943540102791258, 'norm_pos': [0.43529733920705616, 0.41098021707631127], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497171.84,"{'circle_3d': {'center': [-1.440125041440865e-08, 1.4914940393850884e-08, 4.1939022210613075e-07], 'normal': [-0.3019755370957952, 0.5589358147688296, -0.7722703736156208], 'radius': 2.0287758478037832e-08}, 'confidence': 1.0, 'timestamp': 362268.448477, 'diameter_3d': 4.0575516956075664e-08, 'ellipse': {'center': [139.0286435954304, 141.44329771515729], 'axes': [44.54826281379993, 60.0174069802928], 'angle': -60.817933474569514}, 'location': [139.0286435954304, 141.44329771515729], 'diameter': 60.0174069802928, 'sphere': {'center': [3.623706430748292, -6.707229762311014, 9.267244902777671], 'radius': 12.0}, 'projected_sphere': {'center': [402.4342952661733, -328.7290986975435], 'axes': [1605.6552034726112, 1605.6552034726112], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 362254.899183, 'theta': 2.1638981998867033, 'phi': -1.9435401028126376, 'norm_pos': [0.43446451123572, 0.4106529261868447], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497171.8501928,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 362268.456877, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [0.0, -0.0, 0.0], 'radius': 0.0}, 'projected_sphere': {'axes': [0.0, 0.0], 'angle': 90.0, 'center': [0.0, 0.0]}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 362268.456877, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497171.856023,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 362268.465277, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [0.0, -0.0, 0.0], 'radius': 0.0}, 'projected_sphere': {'axes': [0.0, 0.0], 'angle': 90.0, 'center': [0.0, 0.0]}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 362268.456877, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581497171.8630452,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 362268.473677, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-20.720341892525408, 24.535162818880845, 512.0959469796935], 'radius': 12.0}, 'projected_sphere': {'center': [134.9136620800571, 149.70498211794933], 'axes': [29.05705481123452, 29.05705481123452], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 362268.456877, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
