eye_packets,776
norm_X,norm_Y,phi,theta,confidence,timestamp
1581494812.79503,"{'circle_3d': {'center': [-0.010643887983012412, -0.030983350303745993, 3.3415746327135007], 'normal': [-0.2622913040801675, 0.5275094803728815, -0.8080451843310854], 'radius': 0.1037151332752537}, 'confidence': 0.3094514163131687, 'timestamp': 359909.308611, 'diameter_3d': 0.2074302665505074, 'ellipse': {'center': [158.15108952248636, 113.99471308958996], 'axes': [31.26489913424819, 38.49426724017816], 'angle': -62.99983909384}, 'location': [158.15108952248636, 113.99471308958996], 'diameter': 38.49426724017816, 'sphere': {'center': [3.1368517609789968, -6.361097114778323, 13.038116844686524], 'radius': 12.0}, 'projected_sphere': {'center': [309.1663339863049, -182.48848496627988], 'axes': [1141.2691094315592, 1141.2691094315592], 'angle': 90.0}, 'model_confidence': 0.5783171116411467, 'model_id': 39, 'model_birth_timestamp': 359861.586521, 'theta': 2.1264626368212305, 'phi': -1.8846662148137832, 'norm_pos': [0.49422215475776987, 0.5250220287933751], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494816.37868,"{'circle_3d': {'center': [-0.23548100868960242, -0.2691795638681205, 62.64671740510157], 'normal': [-0.2803580137597615, 0.5934203514695914, -0.7544876874955535], 'radius': 2.4227495659410625}, 'confidence': 0.5565045262116042, 'timestamp': 359912.895379, 'diameter_3d': 4.845499131882125, 'ellipse': {'center': [157.86426827708374, 116.9188367385438], 'axes': [36.27589918007276, 47.970894636122374], 'angle': -64.36412486339773}, 'location': [157.86426827708374, 116.9188367385438], 'diameter': 47.970894636122374, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.7319179647744534, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.2060979944713375, 'phi': -1.9265716554825443, 'norm_pos': [0.49332583836588667, 0.5128381802560675], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494816.3872142,"{'circle_3d': {'center': [-0.24109601587870833, -0.2543694789187043, 62.66047662106612], 'normal': [-0.2808259310255204, 0.5946545252153762, -0.7533410861651748], 'radius': 2.4343279240333864}, 'confidence': 0.5843218799209843, 'timestamp': 359912.903779, 'diameter_3d': 4.868655848066773, 'ellipse': {'center': [157.8109902084271, 117.06200180552233], 'axes': [36.378468694035725, 48.18976336109228], 'angle': -64.37611259391319}, 'location': [157.8109902084271, 117.06200180552233], 'diameter': 48.18976336109228, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.7319179647744534, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.2076322021960277, 'phi': -1.9276139631497988, 'norm_pos': [0.49315934440133474, 0.5122416591436569], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494816.394946,"{'circle_3d': {'center': [-0.1562453226788012, -0.23959576372729963, 62.64093960741317], 'normal': [-0.2737550399255281, 0.5958856681479933, -0.7549691706362532], 'radius': 2.415368153791315}, 'confidence': 0.6333894993636265, 'timestamp': 359912.912179, 'diameter_3d': 4.83073630758263, 'ellipse': {'center': [158.64318300306425, 117.21207528091821], 'axes': [36.196602778402855, 47.82873556122654], 'angle': -65.06834685636811}, 'location': [158.64318300306425, 117.21207528091821], 'diameter': 47.82873556122654, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.7319179647744534, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.209164378812261, 'phi': -1.9186554652894372, 'norm_pos': [0.4957599468845758, 0.5116163529961741], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494816.406226,"{'circle_3d': {'center': [-0.16820525595499713, -0.22485838618462672, 62.65694233234723], 'normal': [-0.2747517010318777, 0.5971137829432159, -0.753635610225082], 'radius': 2.4267577843191193}, 'confidence': 0.6235657351853092, 'timestamp': 359912.920579, 'diameter_3d': 4.8535155686382385, 'ellipse': {'center': [158.527207415984, 117.3547494887197], 'axes': [36.28503604933378, 48.042221932530296], 'angle': -65.03038246289391}, 'location': [158.527207415984, 117.3547494887197], 'diameter': 48.042221932530296, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.7319179647744534, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.2106945243306337, 'phi': -1.920390236963851, 'norm_pos': [0.49539752317495, 0.5110218771303345], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494816.415391,"{'circle_3d': {'center': [-0.17263602055254657, -0.21015731426151696, 62.67022826327303], 'normal': [-0.2751209314150069, 0.5983388722701418, -0.7525284493145984], 'radius': 2.422048934155976}, 'confidence': 0.9116187750543743, 'timestamp': 359912.928979, 'diameter_3d': 4.844097868311952, 'ellipse': {'center': [158.4828458232905, 117.50231392501509], 'axes': [36.14633930577064, 47.93882238682654], 'angle': -65.04916152119056}, 'location': [158.4828458232905, 117.50231392501509], 'diameter': 47.93882238682654, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.7319179647744534, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.2122226387299393, 'phi': -1.9212964750964927, 'norm_pos': [0.49525889319778277, 0.5104070253124371], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494816.422882,"{'circle_3d': {'center': [-0.08669535710737675, -0.19549251539750934, 62.65091031638428], 'normal': [-0.2679592094612427, 0.5995609388421425, -0.7541382782219946], 'radius': 2.4271824159361386}, 'confidence': 0.6907783077909688, 'timestamp': 359912.937379, 'diameter_3d': 4.854364831872277, 'ellipse': {'center': [159.3296645595097, 117.64310800320254], 'axes': [36.32373444481999, 48.055016192333625], 'angle': -65.75054457598885}, 'location': [159.3296645595097, 117.64310800320254], 'diameter': 48.055016192333625, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.7319179647744534, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.2137487220207883, 'phi': -1.9122012660550614, 'norm_pos': [0.4979052017484678, 0.5098203833199895], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494816.4305909,"{'circle_3d': {'center': [-0.09745583793031054, -0.18086395691096868, 62.6663952937399], 'normal': [-0.26885591619648724, 0.6007799853826875, -0.7528478634423592], 'radius': 2.4354230714176572}, 'confidence': 0.7790286828560316, 'timestamp': 359912.945779, 'diameter_3d': 4.8708461428353145, 'ellipse': {'center': [159.22483659222206, 117.78560525718116], 'axes': [36.36719356191801, 48.206432388694736], 'angle': -65.71931098755863}, 'location': [159.22483659222206, 117.78560525718116], 'diameter': 48.206432388694736, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.7319179647744534, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.21527277420318, 'phi': -1.9137986846482247, 'norm_pos': [0.4975776143506939, 0.5092266447617452], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494816.4396842,"{'circle_3d': {'center': [-0.07618468287633418, -0.07081450656435351, 62.74768051823874], 'normal': [-0.26708331994198914, 0.6099507729115721, -0.7460740947341229], 'radius': 2.4299446127342326}, 'confidence': 0.6189185853844746, 'timestamp': 359912.954179, 'diameter_3d': 4.859889225468465, 'ellipse': {'center': [159.43212892052512, 118.87642365205545], 'axes': [35.867620215716336, 48.035835517792], 'angle': -66.2517179928774}, 'location': [159.43212892052512, 118.87642365205545], 'diameter': 48.035835517792, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.7319179647744534, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.226794795277115, 'phi': -1.9145669280775581, 'norm_pos': [0.49822540287664097, 0.5046815681164356], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494816.4470642,"{'circle_3d': {'center': [-0.056091425234421344, 0.03170113767598437, 62.82524427734216], 'normal': [-0.2654088818051631, 0.6184937432649336, -0.7396104481421713], 'radius': 2.422477142722377}, 'confidence': 0.6544437989478993, 'timestamp': 359912.962579, 'diameter_3d': 4.844954285444754, 'ellipse': {'center': [159.6271536421299, 119.89109581652724], 'axes': [35.36064773991534, 47.829249387956985], 'angle': -66.73570542430569}, 'location': [159.6271536421299, 119.89109581652724], 'diameter': 47.829249387956985, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.7319179647744534, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.237620710595784, 'phi': -1.9153330826839245, 'norm_pos': [0.498834855131656, 0.5004537674311365], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494816.455538,"{'circle_3d': {'center': [-0.06046486593894862, 0.04072681246756549, 62.83437169826317], 'normal': [-0.26577333519720703, 0.6192458828308987, -0.738849829732087], 'radius': 2.4359563489416196}, 'confidence': 0.6512102985881482, 'timestamp': 359912.970979, 'diameter_3d': 4.871912697883239, 'ellipse': {'center': [159.5860779573046, 119.97550395583633], 'axes': [35.510769071156936, 48.088612597836565], 'angle': -66.73210495443301}, 'location': [159.5860779573046, 119.97550395583633], 'diameter': 48.088612597836565, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.7319179647744534, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.238578248217079, 'phi': -1.916097148467324, 'norm_pos': [0.49870649361657693, 0.5001020668506819], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494816.4627578,"{'circle_3d': {'center': [-0.06271807427218024, 0.05752131557478535, 62.84928677592329], 'normal': [-0.2659611025583097, 0.6206454247565003, -0.7376069065937436], 'radius': 2.4306008277108155}, 'confidence': 0.8128114052902115, 'timestamp': 359912.979378, 'diameter_3d': 4.861201655421631, 'ellipse': {'center': [159.56290834128427, 120.14302889581305], 'axes': [35.35616386250672, 47.97148545986951], 'angle': -66.76896799738026}, 'location': [159.56290834128427, 120.14302889581305], 'diameter': 47.97148545986951, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.7319179647744534, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.2403619120414637, 'phi': -1.9168590348451162, 'norm_pos': [0.49863408856651337, 0.4994040462674456], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494816.4708722,"{'circle_3d': {'center': [-0.06492393767167703, 0.07428709343590878, 62.86421814570128], 'normal': [-0.26614492450826777, 0.622042572911594, -0.7363626257789112], 'radius': 2.416279094758286}, 'confidence': 0.6578098308696293, 'timestamp': 359912.987778, 'diameter_3d': 4.832558189516572, 'ellipse': {'center': [159.53888416448356, 120.3133135684723], 'axes': [35.07152950186602, 47.67736210762365], 'angle': -66.80589935167193}, 'location': [159.53888416448356, 120.3133135684723], 'diameter': 47.67736210762365, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.7319179647744534, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.242145040459092, 'phi': -1.9176189232312375, 'norm_pos': [0.4985590130140111, 0.49869452679803206], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494816.478438,"{'circle_3d': {'center': [-0.0033323511365623837, -0.003175189522610644, 62.77750039102379], 'normal': [-0.26101229229700823, 0.6155873826650508, -0.7435891053353685], 'radius': 2.4174905279963936}, 'confidence': 0.5017049083910771, 'timestamp': 359912.996178, 'diameter_3d': 4.834981055992787, 'ellipse': {'center': [160.14563190616283, 119.54748299876104], 'axes': [35.53150324026343, 47.76683437690853], 'angle': -67.01842086902201}, 'location': [160.14563190616283, 119.54748299876104], 'diameter': 47.76683437690853, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.7319179647744534, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.233927421069987, 'phi': -1.908376722794392, 'norm_pos': [0.5004550997067588, 0.5018854875051624], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494816.490728,"{'circle_3d': {'center': [-0.03466153993262244, -0.07453953911953626, 62.729885218656236], 'normal': [-0.26362305803001324, 0.6096403535319735, -0.7475570363659982], 'radius': 2.411974799369558}, 'confidence': 0.615207758102612, 'timestamp': 359913.004578, 'diameter_3d': 4.823949598739116, 'ellipse': {'center': [159.83795275597947, 118.84478390262592], 'axes': [35.69303871411478, 47.69379053251262], 'angle': -66.55180510925452}, 'location': [159.83795275597947, 118.84478390262592], 'diameter': 47.69379053251262, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.7319179647744534, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.2264031279270484, 'phi': -1.9098265075874798, 'norm_pos': [0.49949360236243584, 0.5048134004057253], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494816.499894,"{'circle_3d': {'center': [-0.034507388557063035, -0.052288795228731644, 62.74802249719414], 'normal': [-0.26361021208204993, 0.6114945821895407, -0.7460455964878393], 'radius': 2.4201241510062768}, 'confidence': 0.7275453568188729, 'timestamp': 359913.012978, 'diameter_3d': 4.8402483020125535, 'ellipse': {'center': [159.84031655893855, 119.0619759633608], 'axes': [35.72097109715894, 47.84127204011594], 'angle': -66.62576327622618}, 'location': [159.84031655893855, 119.0619759633608], 'diameter': 47.84127204011594, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.7319179647744534, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.2287444329105157, 'phi': -1.910446475616435, 'norm_pos': [0.49950098924668296, 0.5039084334859967], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494816.506867,"{'circle_3d': {'center': [-0.06070451971178015, -0.1331437872303649, 62.691587792915016], 'normal': [-0.26579330634494297, 0.6047566661894044, -0.7507484885110997], 'radius': 2.425753985270263}, 'confidence': 0.557440984171575, 'timestamp': 359913.021378, 'diameter_3d': 4.851507970540526, 'ellipse': {'center': [159.58460745632837, 118.26066777734988], 'axes': [36.093625399593506, 47.99563559467003], 'angle': -66.16019831749449}, 'location': [159.58460745632837, 118.26066777734988], 'diameter': 47.99563559467003, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.7319179647744534, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.2202566205126413, 'phi': -1.9110637131675865, 'norm_pos': [0.4987018983010262, 0.5072472175943755], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494816.515393,"{'circle_3d': {'center': [-0.06088439418532987, -0.11209577406134841, 62.70864719741379], 'normal': [-0.2658082958844055, 0.6065106672868226, -0.7493268714695354], 'radius': 2.419869925843385}, 'confidence': 0.7257405123348558, 'timestamp': 359913.029778, 'diameter_3d': 4.83973985168677, 'ellipse': {'center': [159.58165430056184, 118.47111613299325], 'axes': [35.918585924483786, 47.86617014504795], 'angle': -66.22942717643299}, 'location': [159.58165430056184, 118.47111613299325], 'diameter': 47.86617014504795, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.7319179647744534, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.2224608507328463, 'phi': -1.9116782202451836, 'norm_pos': [0.49869266968925574, 0.5063703494458615], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494816.522597,"{'circle_3d': {'center': [-0.0630316807259752, -0.09898895512052963, 62.72003467796041], 'normal': [-0.2659872364294592, 0.6076029021985573, -0.7483779147573165], 'radius': 2.4181438443432715}, 'confidence': 0.6435237638085274, 'timestamp': 359913.038178, 'diameter_3d': 4.836287688686543, 'ellipse': {'center': [159.56008477306705, 118.60149229516452], 'axes': [35.83465658939885, 47.82336156537257], 'angle': -66.25697101897103}, 'location': [159.56008477306705, 118.60149229516452], 'diameter': 47.82336156537257, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.7319179647744534, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.2238353219177474, 'phi': -1.9122899968407086, 'norm_pos': [0.49862526491583453, 0.5058271154368146], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494816.531069,"{'circle_3d': {'center': [-0.04047931162970775, 0.008920648723144353, 62.800668853612734], 'normal': [-0.2641078723381037, 0.6165953691855303, -0.7416584001196234], 'radius': 2.429486668517246}, 'confidence': 0.5757431607920115, 'timestamp': 359913.046578, 'diameter_3d': 4.858973337034492, 'ellipse': {'center': [159.7819721971184, 119.66351978095143], 'axes': [35.589127146860385, 47.98641105313672], 'angle': -66.77897076146498}, 'location': [159.7819721971184, 119.66351978095143], 'diameter': 47.98641105313672, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.7319179647744534, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.235207120327694, 'phi': -1.9128990429584312, 'norm_pos': [0.499318663115995, 0.5014020009127024], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494816.539131,"{'circle_3d': {'center': [-0.044195700187678266, 0.015296424502535544, 62.80729845811272], 'normal': [-0.26441757138460115, 0.6171266838338129, -0.7411059330779578], 'radius': 2.4323338326352673}, 'confidence': 0.704009562316261, 'timestamp': 359913.054978, 'diameter_3d': 4.8646676652705345, 'ellipse': {'center': [159.74576866006245, 119.72553502515254], 'axes': [35.59684615430698, 48.037640596559605], 'angle': -66.7716922554309}, 'location': [159.74576866006245, 119.72553502515254], 'diameter': 48.037640596559605, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.7319179647744534, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.2358821724405695, 'phi': -1.91350535859835, 'norm_pos': [0.49920552706269516, 0.5011436040618644], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494816.546838,"{'circle_3d': {'center': [-0.045819987622006675, 0.029452647893474015, 62.81968606245334], 'normal': [-0.26455292867079516, 0.6183063691163909, -0.740073632716239], 'radius': 2.444551049367202}, 'confidence': 0.670906140137207, 'timestamp': 359913.063378, 'diameter_3d': 4.889102098734404, 'ellipse': {'center': [159.73141196167373, 119.86097558151837], 'axes': [35.711987498535976, 48.26961779645232], 'angle': -66.80488285896216}, 'location': [159.73141196167373, 119.86097558151837], 'diameter': 48.26961779645232, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.7319179647744534, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.2373822796717757, 'phi': -1.9141089437604648, 'norm_pos': [0.4991606623802304, 0.5005792684103401], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494816.5551932,"{'circle_3d': {'center': [-0.047404198208268244, 0.04357304129153139, 62.83206947696603], 'normal': [-0.2646849462196503, 0.619483068566229, -0.7390416815068481], 'radius': 2.4237224711897736}, 'confidence': 0.7228848774947031, 'timestamp': 359913.071778, 'diameter_3d': 4.847444942379547, 'ellipse': {'center': [159.71250646974056, 120.0075952234129], 'axes': [35.34398501200757, 47.8486769496597], 'angle': -66.83811407641129}, 'location': [159.71250646974056, 120.0075952234129], 'diameter': 47.8486769496597, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.7319179647744534, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.2388803557874546, 'phi': -1.9147097984447763, 'norm_pos': [0.49910158271793925, 0.4999683532357796], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494816.562967,"{'circle_3d': {'center': [-0.04894846261643737, 0.05765764080060265, 62.84444856843348], 'normal': [-0.2648136349203311, 0.6206567851919851, -0.7380100905512279], 'radius': 2.424171552430478}, 'confidence': 0.6624272528129692, 'timestamp': 359913.080178, 'diameter_3d': 4.848343104860956, 'ellipse': {'center': [159.69718392859912, 120.14635833755206], 'axes': [35.287267369426466, 47.8481683446839], 'angle': -66.87138349878342}, 'location': [159.69718392859912, 120.14635833755206], 'diameter': 47.8481683446839, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.7319179647744534, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.2403764007876057, 'phi': -1.9153079226512848, 'norm_pos': [0.49905369977687225, 0.4993901735935331], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494816.574475,"{'circle_3d': {'center': [-0.05045273496133218, 0.07170481245727167, 62.8568217316043], 'normal': [-0.26493899094907236, 0.6218273828300409, -0.7369789936203263], 'radius': 2.433576725143975}, 'confidence': 0.6224483160493933, 'timestamp': 359913.088577, 'diameter_3d': 4.86715345028795, 'ellipse': {'center': [159.6835921022366, 120.28157226926105], 'axes': [35.36089414479785, 48.024525717658186], 'angle': -66.90468736012691}, 'location': [159.6835921022366, 120.28157226926105], 'diameter': 48.024525717658186, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.7319179647744534, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.2418702369433112, 'phi': -1.9159032456658707, 'norm_pos': [0.4990112253194893, 0.4988267822114123], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494816.5831602,"{'circle_3d': {'center': [-0.05191750442522247, 0.0857179375593855, 62.86919178104895], 'normal': [-0.2650610550710632, 0.6229951432552171, -0.7359481561666056], 'radius': 2.426416812936753}, 'confidence': 0.7543262233729212, 'timestamp': 359913.096977, 'diameter_3d': 4.852833625873506, 'ellipse': {'center': [159.66792836043933, 120.4221897088583], 'axes': [35.19347696457108, 47.873760197611254], 'angle': -66.93803376552711}, 'location': [159.66792836043933, 120.4221897088583], 'diameter': 47.873760197611254, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.7319179647744534, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.2433622199541947, 'phi': -1.9164959092418126, 'norm_pos': [0.4989622761263729, 0.49824087621309043], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581494816.590864,"{'circle_3d': {'center': [-0.0786047196290327, 0.005566855682813454, 62.8115461659585], 'normal': [-0.2672849896713807, 0.6163158864321693, -0.740751957424143], 'radius': 2.424804546129521}, 'confidence': 0.5848654980881749, 'timestamp': 359913.105377, 'diameter_3d': 4.849609092259042, 'ellipse': {'center': [159.4066518015987, 119.63286762126558], 'axes': [35.464632951958876, 47.885640407986955], 'angle': -66.48421324945585}, 'location': [159.4066518015987, 119.63286762126558], 'diameter': 47.885640407986955, 'sphere': {'center': [3.1288151564275357, -7.390223781503218, 71.70056965504821], 'radius': 12.0}, 'projected_sphere': {'center': [187.05509044513556, 56.096201653965586], 'axes': [207.52973193361993, 207.52973193361993], 'angle': 90.0}, 'model_confidence': 0.7319179647744534, 'model_id': 1, 'model_birth_timestamp': 359909.669808, 'theta': 2.2348521718495507, 'phi': -1.9170858423399506, 'norm_pos': [0.498145786879996, 0.5015297182447267], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
