eye_packets,766
norm_X,norm_Y,phi,theta,confidence,timestamp
1595227351.5163991,"{'circle_3d': {'center': [5.603463020600772, -3.341940690528773, 30.396939399944053], 'normal': [0.5995095986127471, 0.0016530353755020123, -0.8003658592451518], 'radius': 0.4599680359091389}, 'confidence': 0.019266033691923257, 'timestamp': 243764.340723, 'diameter_3d': 0.9199360718182777, 'ellipse': {'center': [274.23394210795584, 51.8293382370386], 'axes': [12.895190041423296, 18.84231181128895], 'angle': -4.75016783340081}, 'location': [274.23394210795584, 51.8293382370386], 'diameter': 18.84231181128895, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5724493629232266, 'phi': -0.9279070555326102, 'norm_pos': [0.856981069087362, 0.7840444240123392], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227351.524728,"{'circle_3d': {'center': [5.600385254176453, -3.340833029775422, 30.394637136767308], 'normal': [0.5992531180773871, 0.0017453404382812745, -0.8005577145098808], 'radius': 0.4548367713441103}, 'confidence': 0.019354764320179463, 'timestamp': 243764.349123, 'diameter_3d': 0.9096735426882206, 'ellipse': {'center': [274.1811124891847, 51.846893058408085], 'axes': [12.757853636441446, 18.633500914462473], 'angle': -4.745141473214366}, 'location': [274.1811124891847, 51.846893058408085], 'diameter': 18.633500914462473, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5725416681192923, 'phi': -0.9282273538003594, 'norm_pos': [0.8568159765287022, 0.7839712789232997], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227351.5363588,"{'circle_3d': {'center': [5.60112303256831, -3.335177695078568, 30.395203435907458], 'normal': [0.599314599610042, 0.002216618329685796, -0.8005105229148681], 'radius': 0.46847424504231505}, 'confidence': 0.7733739842406735, 'timestamp': 243764.357523, 'diameter_3d': 0.9369484900846301, 'ellipse': {'center': [274.1905401735748, 51.96312797176046], 'axes': [13.1398546090053, 19.191834370405033], 'angle': -4.698398068731972}, 'location': [274.1905401735748, 51.96312797176046], 'diameter': 19.191834370405033, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.573012946939774, 'phi': -0.9281498542661236, 'norm_pos': [0.8568454380424212, 0.7834869667843314], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227351.544539,"{'circle_3d': {'center': [5.596711104879061, -3.327782233154062, 30.391925275276407], 'normal': [0.5989469389692711, 0.00283290682339462, -0.8007837029674557], 'radius': 0.47900588606298833}, 'confidence': 0.7384276244513034, 'timestamp': 243764.365923, 'diameter_3d': 0.9580117721259767, 'ellipse': {'center': [274.1100767666053, 52.1063254021072], 'axes': [13.446188418223546, 19.625376263690146], 'angle': -4.644097450711227}, 'location': [274.1100767666053, 52.1063254021072], 'diameter': 19.625376263690146, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5736292374074883, 'phi': -0.9286078942510111, 'norm_pos': [0.8565939898956415, 0.7828903108245533], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227351.552715,"{'circle_3d': {'center': [5.594494606160948, -3.3262872090801627, 30.390273245764448], 'normal': [0.5987622307427618, 0.002957492162886198, -0.8009213720934523], 'radius': 0.4725679007686481}, 'confidence': 0.4372379257595139, 'timestamp': 243764.374323, 'diameter_3d': 0.9451358015372961, 'ellipse': {'center': [274.0727584686758, 52.13329653564158], 'axes': [13.27044371980606, 19.362623873815476], 'angle': -4.6347672125654045}, 'location': [274.0727584686758, 52.13329653564158], 'diameter': 19.362623873815476, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.573753823269212, 'phi': -0.9288382640241425, 'norm_pos': [0.8564773702146118, 0.7827779311014934], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227351.560522,"{'circle_3d': {'center': [5.6009888874101, -3.3259301288196905, 30.395133065011926], 'normal': [0.5993034208468577, 0.0029872488512589046, -0.8005163871561624], 'radius': 0.4874337267788292}, 'confidence': 0.7553232859841692, 'timestamp': 243764.382723, 'diameter_3d': 0.9748674535576584, 'ellipse': {'center': [274.1830375151832, 52.1510204953193], 'axes': [13.673678262739617, 19.968576810390356], 'angle': -4.623659411933726}, 'location': [274.1830375151832, 52.1510204953193], 'diameter': 19.968576810390356, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5737835800890367, 'phi': -0.9281623175953372, 'norm_pos': [0.8568219922349474, 0.782704081269503], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227351.569101,"{'circle_3d': {'center': [5.6092941576384, -3.3412929256744683, 30.401311305618094], 'normal': [0.5999955266992161, 0.0017070157800274214, -0.8000015337723153], 'radius': 0.5136840866744348}, 'confidence': 0.7519826842828083, 'timestamp': 243764.391124, 'diameter_3d': 1.0273681733488695, 'ellipse': {'center': [274.3219291234869, 51.85090330220328], 'axes': [14.387930542393438, 21.03993554330652], 'angle': -4.737598418556344}, 'location': [274.3219291234869, 51.85090330220328], 'diameter': 21.03993554330652, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5725033434039382, 'phi': -0.9272997169121833, 'norm_pos': [0.8572560285108966, 0.783954569574153], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227351.576937,"{'circle_3d': {'center': [5.597622588807747, -3.3331605027805047, 30.39258956528984], 'normal': [0.5990228959633283, 0.0023847176878577145, -0.8007283454663366], 'radius': 0.4820142753969831}, 'confidence': 0.019456050485910592, 'timestamp': 243764.399524, 'diameter_3d': 0.9640285507939662, 'ellipse': {'center': [274.1253750680328, 51.99805842246303], 'axes': [13.527709011240542, 19.748259142032083], 'angle': -4.686571677751661}, 'location': [274.1253750680328, 51.99805842246303], 'diameter': 19.748259142032083, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5731810467430267, 'phi': -0.9285139122777094, 'norm_pos': [0.8566417970876025, 0.7833414232397373], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227351.5844522,"{'circle_3d': {'center': [5.6000782606368205, -3.3287905121290553, 30.3944411478715], 'normal': [0.5992275352824178, 0.0027488835754784814, -0.8005740469178646], 'radius': 0.4837739846994505}, 'confidence': 0.7445499101532924, 'timestamp': 243764.407924, 'diameter_3d': 0.967547969398901, 'ellipse': {'center': [274.1680466580686, 52.091253916731446], 'axes': [13.572489946467607, 19.81911268461297], 'angle': -4.648000693572399}, 'location': [274.1680466580686, 52.091253916731446], 'diameter': 19.81911268461297, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.573545213832313, 'phi': -0.9282576217111044, 'norm_pos': [0.8567751458064643, 0.7829531086802857], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227351.592958,"{'circle_3d': {'center': [5.6017559345305425, -3.315402456681233, 30.395752416771572], 'normal': [0.599367341440228, 0.003864554862797009, -0.8004647745095255], 'radius': 0.483811760591388}, 'confidence': 0.7212670348403702, 'timestamp': 243764.416324, 'diameter_3d': 0.967623521182776, 'ellipse': {'center': [274.19733505221086, 52.36714864630147], 'axes': [13.572204827797668, 19.819684686468264], 'angle': -4.53729786346051}, 'location': [274.19733505221086, 52.36714864630147], 'diameter': 19.819684686468264, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5746608912771405, 'phi': -0.9280802154976726, 'norm_pos': [0.8568666720381589, 0.7818035473070772], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227351.600954,"{'circle_3d': {'center': [5.607339658334073, -3.3351379230409997, 30.399860859870156], 'normal': [0.5998326517571888, 0.0022199326661497924, -0.8001224042513101], 'radius': 0.49268651058139373}, 'confidence': 0.7799252030946315, 'timestamp': 243764.424724, 'diameter_3d': 0.9853730211627875, 'ellipse': {'center': [274.29338314684463, 51.97371017947518], 'axes': [13.805190801499894, 20.180723409296014], 'angle': -4.690195536096424}, 'location': [274.29338314684463, 51.97371017947518], 'diameter': 20.180723409296014, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5730162612843925, 'phi': -0.9275025396589841, 'norm_pos': [0.8571668223338895, 0.7834428742521867], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227351.60849,"{'circle_3d': {'center': [5.602984161979347, -3.3363424456211876, 30.396593925602936], 'normal': [0.5994696937276283, 0.002119555784467481, -0.8003946487735785], 'radius': 0.44619197946826344}, 'confidence': 0.6783815842181415, 'timestamp': 243764.433124, 'diameter_3d': 0.8923839589365269, 'ellipse': {'center': [274.2289375616083, 51.94305260785637], 'axes': [12.510817726667854, 18.278101681887577], 'angle': -4.705379694908989}, 'location': [274.2289375616083, 51.94305260785637], 'diameter': 18.278101681887577, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5729158841663906, 'phi': -0.9279562538166575, 'norm_pos': [0.8569654298800259, 0.7835706141339318], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227351.620654,"{'circle_3d': {'center': [5.604838490364873, -3.333079975560238, 30.397992231910614], 'normal': [0.5996242210930888, 0.002391428289546613, -0.8002781232479385], 'radius': 0.4511648202677301}, 'confidence': 0.2642384588784496, 'timestamp': 243764.441524, 'diameter_3d': 0.9023296405354602, 'ellipse': {'center': [274.26026805840445, 52.01257492806022], 'axes': [12.647018773859422, 18.480949643802823], 'angle': -4.676585513187155}, 'location': [274.26026805840445, 52.01257492806022], 'diameter': 18.480949643802823, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5731877573638506, 'phi': -0.9277627164297304, 'norm_pos': [0.8570633376825139, 0.783280937799749], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227351.628534,"{'circle_3d': {'center': [5.601325144060061, -3.3392639383312877, 30.395344307234033], 'normal': [0.5993314422343545, 0.0018760980586258068, -0.8004987836376536], 'radius': 0.4706932054078009}, 'confidence': 0.019333730067482846, 'timestamp': 243764.449925, 'diameter_3d': 0.9413864108156018, 'ellipse': {'center': [274.1935552470026, 51.88006817058459], 'axes': [13.200958002354277, 19.28269122648615], 'angle': -4.731266231321954}, 'location': [274.1935552470026, 51.88006817058459], 'diameter': 19.28269122648615, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5726724259540883, 'phi': -0.928129335961386, 'norm_pos': [0.8568548601468832, 0.7838330492892309], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227351.636544,"{'circle_3d': {'center': [5.600730118364945, -3.3421979892687714, 30.394892413704955], 'normal': [0.5992818567597614, 0.0016315938138355042, -0.8005364414317435], 'radius': 0.46371214672979894}, 'confidence': 0.7595780907881293, 'timestamp': 243764.458325, 'diameter_3d': 0.9274242934595979, 'ellipse': {'center': [274.1849254555714, 51.81940952585991], 'axes': [13.005880447232448, 18.996984538542083], 'angle': -4.755788581792743}, 'location': [274.1849254555714, 51.81940952585991], 'diameter': 18.996984538542083, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5724279213326435, 'phi': -0.9281915987660169, 'norm_pos': [0.8568278920486605, 0.7840857936422504], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227351.644331,"{'circle_3d': {'center': [5.599682761249005, -3.3370040718659326, 30.394120439873774], 'normal': [0.5991945770000998, 0.0020644202640720376, -0.8006007725843417], 'radius': 0.46954374114780906}, 'confidence': 0.019386500035516785, 'timestamp': 243764.466725, 'diameter_3d': 0.9390874822956181, 'ellipse': {'center': [274.1649487844698, 51.92343701515979], 'axes': [13.172608393087383, 19.23635455178252], 'angle': -4.715055057838765}, 'location': [274.1649487844698, 51.92343701515979], 'diameter': 19.23635455178252, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5728607485253399, 'phi': -0.9283000222623726, 'norm_pos': [0.8567654649514681, 0.7836523457701675], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227351.652504,"{'circle_3d': {'center': [5.597371717807778, -3.325800126770976, 30.39242663359266], 'normal': [0.5990019900466642, 0.0029980823553184244, -0.800741923107768], 'radius': 0.4752456328290779}, 'confidence': 0.7792756883977157, 'timestamp': 243764.475125, 'diameter_3d': 0.9504912656581558, 'ellipse': {'center': [274.12266804927964, 52.1479626928752], 'axes': [13.339534799582838, 19.47096174619299], 'angle': -4.627162553021095}, 'location': [274.12266804927964, 52.1479626928752], 'diameter': 19.47096174619299, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5737944136416093, 'phi': -0.9285387857383771, 'norm_pos': [0.8566333376539988, 0.7827168221130201], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227351.662098,"{'circle_3d': {'center': [5.600687183114841, -3.3250941259294113, 30.394910358656084], 'normal': [0.5992782788222528, 0.003056915758782158, -0.8005349460191492], 'radius': 0.4661024174514067}, 'confidence': 0.7497630063430105, 'timestamp': 243764.483525, 'diameter_3d': 0.9322048349028134, 'ellipse': {'center': [274.1833658528672, 52.16813918605966], 'axes': [13.075961294781681, 19.09475877442959], 'angle': -4.617191349928047}, 'location': [274.1833658528672, 52.16813918605966], 'diameter': 19.09475877442959, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5738532473147095, 'phi': -0.9281935668735569, 'norm_pos': [0.85682301829021, 0.7826327533914181], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227351.6690361,"{'circle_3d': {'center': [5.602910960377033, -3.3302662515197103, 30.396557112899195], 'normal': [0.5994635935941022, 0.0026259052929239078, -0.8003977164988902], 'radius': 0.47880540755025197}, 'confidence': 0.7691619559277333, 'timestamp': 243764.491925, 'diameter_3d': 0.9576108151005039, 'ellipse': {'center': [274.2192095545734, 52.066022404728926], 'axes': [13.42665548892013, 19.614187173921056], 'angle': -4.656335883197385}, 'location': [274.2192095545734, 52.066022404728926], 'diameter': 19.614187173921056, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5734222351055984, 'phi': -0.9279629753775139, 'norm_pos': [0.8569350298580419, 0.7830582399802961], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227351.677762,"{'circle_3d': {'center': [5.597855597625713, -3.3376388894886513, 30.392751588965126], 'normal': [0.5990423133648255, 0.0020115187955121604, -0.800714843493396], 'radius': 0.46688135228590044}, 'confidence': 0.7699715124871417, 'timestamp': 243764.500325, 'diameter_3d': 0.9337627045718009, 'ellipse': {'center': [274.1335068357552, 51.90749711618949], 'axes': [13.101665089268725, 19.128140825250437], 'angle': -4.722540819491491}, 'location': [274.1335068357552, 51.90749711618949], 'diameter': 19.128140825250437, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5728078469469151, 'phi': -0.9284902761079745, 'norm_pos': [0.8566672088617351, 0.7837187620158771], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227351.684644,"{'circle_3d': {'center': [5.609986094733426, -3.354492244462274, 30.40181120132014], 'normal': [0.6000531881238016, 0.0006070725477102891, -0.7999598757971448], 'radius': 0.46945025159904613}, 'confidence': 0.01904647839189777, 'timestamp': 243764.508725, 'diameter_3d': 0.9389005031980923, 'ellipse': {'center': [274.3462282284144, 51.5841436658862], 'axes': [13.14493513452561, 19.227796424525298], 'angle': -4.843365138680386}, 'location': [274.3462282284144, 51.5841436658862], 'diameter': 19.227796424525298, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.571403399379895, 'phi': -0.9272285929685317, 'norm_pos': [0.857331963213795, 0.7850660680588075], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227351.692831,"{'circle_3d': {'center': [5.604005729013542, -3.343703187318902, 30.39734245800023], 'normal': [0.5995548243138112, 0.0015061606429913037, -0.8003322710738036], 'radius': 0.47782160554018777}, 'confidence': 0.5988851674652702, 'timestamp': 243764.517126, 'diameter_3d': 0.9556432110803755, 'ellipse': {'center': [274.2388504198028, 51.79384855860127], 'axes': [13.394308359370456, 19.573492368571554], 'angle': -4.76380482474427}, 'location': [274.2388504198028, 51.79384855860127], 'diameter': 19.573492368571554, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5723024880073477, 'phi': -0.9278507218535015, 'norm_pos': [0.8569964075618838, 0.7841922976724947], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227351.704917,"{'circle_3d': {'center': [5.603509324622802, -3.3385783274625878, 30.396981616932514], 'normal': [0.5995134572812496, 0.0019332322976841172, -0.8003623411627803], 'radius': 0.47364512793100694}, 'confidence': 0.7792715707830049, 'timestamp': 243764.525526, 'diameter_3d': 0.9472902558620139, 'ellipse': {'center': [274.23118388508874, 51.89763641180802], 'axes': [13.279186506484223, 19.402578526480408], 'angle': -4.722912209279023}, 'location': [274.23118388508874, 51.89763641180802], 'diameter': 19.402578526480408, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.572729560296789, 'phi': -0.9279018580451145, 'norm_pos': [0.8569724496409024, 0.7837598482841333], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227351.7122402,"{'circle_3d': {'center': [5.603671984552843, -3.320552411980169, 30.397163917473016], 'normal': [0.5995270122754196, 0.003435391921219038, -0.8003471494510719], 'radius': 0.4651676773563035}, 'confidence': 0.019327722412704973, 'timestamp': 243764.533926, 'diameter_3d': 0.930335354712607, 'ellipse': {'center': [274.23602650949965, 52.26578812752638], 'axes': [13.044195386396138, 19.055007308127433], 'angle': -4.576579830449695}, 'location': [274.23602650949965, 52.26578812752638], 'diameter': 19.055007308127433, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5742317254735203, 'phi': -0.9278819013475798, 'norm_pos': [0.8569875828421865, 0.7822258828019735], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227351.720464,"{'circle_3d': {'center': [5.602650409310225, -3.340988438874577, 30.396332785446305], 'normal': [0.5994418810052016, 0.0017323896800183428, -0.8004164104532978], 'radius': 0.5026121430351542}, 'confidence': 0.4332225650764365, 'timestamp': 243764.542326, 'diameter_3d': 1.0052242860703084, 'ellipse': {'center': [274.2082518615932, 51.84626831733243], 'axes': [14.092972294284161, 20.58977189500778], 'angle': -4.7436452144571986}, 'location': [274.2082518615932, 51.84626831733243], 'diameter': 20.58977189500778, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.57252871734145, 'phi': -0.9279915605706283, 'norm_pos': [0.8569007870674789, 0.7839738820111148], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227351.728523,"{'circle_3d': {'center': [5.604214698056079, -3.344792471451942, 30.397497018823543], 'normal': [0.5995722384006894, 0.0014153869652379434, -0.8003193910051946], 'radius': 0.45655627453023645}, 'confidence': 0.6539687229021268, 'timestamp': 243764.550726, 'diameter_3d': 0.9131125490604729, 'ellipse': {'center': [274.24804693283926, 51.77252932508273], 'axes': [12.797480038847267, 18.702219294330305], 'angle': -4.772287703458878}, 'location': [274.24804693283926, 51.77252932508273], 'diameter': 18.702219294330305, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.5722117142327139, 'phi': -0.9278290624442651, 'norm_pos': [0.8570251466651226, 0.7842811278121553], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595227351.737227,"{'circle_3d': {'center': [5.6059494985211344, -3.340231370631688, 30.39880606812112], 'normal': [0.5997168051061106, 0.001795478700259076, -0.8002103035637296], 'radius': 0.4602751636212181}, 'confidence': 0.019202868403286333, 'timestamp': 243764.559126, 'diameter_3d': 0.9205503272424362, 'ellipse': {'center': [274.2775654961511, 51.86836259412715], 'axes': [12.898899385299696, 18.853719274382048], 'angle': -4.733121594475786}, 'location': [274.2775654961511, 51.86836259412715], 'diameter': 18.853719274382048, 'sphere': {'center': [-1.590652162752193, -3.3617771150347973, 40.00132971088588], 'radius': 12.0}, 'projected_sphere': {'center': [135.34571105425087, 67.89418685863443], 'axes': [371.98763409983815, 371.98763409983815], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 70, 'model_birth_timestamp': 243447.770221, 'theta': 1.572591806459851, 'phi': -0.9276479566308463, 'norm_pos': [0.8571173921754722, 0.7838818225244703], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
