eye_packets,771
norm_X,norm_Y,phi,theta,confidence,timestamp
1595226218.168853,"{'circle_3d': {'center': [-1.7572870532085425, -2.6441735771404566, 24.15677305864533], 'normal': [-0.1433617009058934, 0.4154584015205816, -0.8982436970662985], 'radius': 0.8095881075220002}, 'confidence': 0.15042063795349547, 'timestamp': 242630.969068, 'diameter_3d': 1.6191762150440003, 'ellipse': {'center': [114.97794031119763, 51.86083036907759], 'axes': [38.50768321115263, 41.87015322335732], 'angle': -54.351141065121325}, 'location': [114.97794031119763, 51.86083036907759], 'diameter': 41.87015322335732, 'sphere': {'center': [-0.03694664233782179, -7.629674395387436, 34.935697423440914], 'radius': 12.0}, 'projected_sphere': {'center': [159.34431198061387, -15.402996763025556], 'axes': [425.9253742567601, 425.9253742567601], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 242617.680268, 'theta': 1.9992430245116142, 'phi': -1.7290637277618168, 'norm_pos': [0.3593060634724926, 0.78391320679551], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226221.455717,"{'circle_3d': {'center': [-1.2994158159688147, -3.0730657900773757, 44.49353566899872], 'normal': [-0.025428035571560655, 0.5330697371130896, -0.8456891097685679], 'radius': 0.9837529769083665}, 'confidence': 0.5546468285558969, 'timestamp': 242634.253468, 'diameter_3d': 1.967505953816733, 'ellipse': {'center': [141.89714655897012, 77.03541350206025], 'axes': [24.161968354001743, 27.436746113982068], 'angle': -83.3623802631593}, 'location': [141.89714655897012, 77.03541350206025], 'diameter': 27.436746113982068, 'sphere': {'center': [-0.994279389110087, -9.46990263543445, 54.64180498622153], 'radius': 12.0}, 'projected_sphere': {'center': [148.71828590941132, 12.54857822778962], 'axes': [272.3189690339135, 272.3189690339135], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 242617.680268, 'theta': 2.133020987552689, 'phi': -1.6008550995603477, 'norm_pos': [0.4434285829967816, 0.6790191104080823], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226221.4662058,"{'circle_3d': {'center': [-1.3049429939269799, -3.0898715904970704, 44.483129285605955], 'normal': [-0.025888633734741085, 0.5316692537447817, -0.8465563083846315], 'radius': 0.9847461222176643}, 'confidence': 0.7628532112928882, 'timestamp': 242634.261868, 'diameter_3d': 1.9694922444353287, 'ellipse': {'center': [141.81601044084474, 76.79102045845303], 'axes': [24.21817596396975, 27.471156467590223], 'angle': -83.25590883782385}, 'location': [141.81601044084474, 76.79102045845303], 'diameter': 27.471156467590223, 'sphere': {'center': [-0.994279389110087, -9.46990263543445, 54.64180498622153], 'radius': 12.0}, 'projected_sphere': {'center': [148.71828590941132, 12.54857822778962], 'axes': [272.3189690339135, 272.3189690339135], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 242617.680268, 'theta': 2.13136657087949, 'phi': -1.6013679114791355, 'norm_pos': [0.4431750326276398, 0.6800374147564456], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226221.46877,"{'circle_3d': {'center': [-1.4145525713506388, -3.200330600177015, 44.41850625503856], 'normal': [-0.03502276518671266, 0.5224643362714528, -0.8519415609319143], 'radius': 0.9811487317856593}, 'confidence': 0.6270372466477093, 'timestamp': 242634.270268, 'diameter_3d': 1.9622974635713186, 'ellipse': {'center': [140.26185386846, 75.18867488199052], 'axes': [24.317403173909955, 27.415593830643598], 'angle': -81.57846159161701}, 'location': [140.26185386846, 75.18867488199052], 'diameter': 27.415593830643598, 'sphere': {'center': [-0.994279389110087, -9.46990263543445, 54.64180498622153], 'radius': 12.0}, 'projected_sphere': {'center': [148.71828590941132, 12.54857822778962], 'axes': [272.3189690339135, 272.3189690339135], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 242617.680268, 'theta': 2.120534897599149, 'phi': -1.6118825438894806, 'norm_pos': [0.4383182933389375, 0.6867138546583729], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226221.4810061,"{'circle_3d': {'center': [-1.310511301705444, -3.2017830629363653, 44.413869006644674], 'normal': [-0.02635265938294641, 0.5223432977081736, -0.8523279982980712], 'radius': 0.9794516245478818}, 'confidence': 0.5293470196635578, 'timestamp': 242634.278668, 'diameter_3d': 1.9589032490957636, 'ellipse': {'center': [141.71012134776743, 75.1641731926445], 'axes': [24.301717948348685, 27.366812017995226], 'angle': -82.93118086334329}, 'location': [141.71012134776743, 75.1641731926445], 'diameter': 27.366812017995226, 'sphere': {'center': [-0.994279389110087, -9.46990263543445, 54.64180498622153], 'radius': 12.0}, 'projected_sphere': {'center': [148.71828590941132, 12.54857822778962], 'axes': [272.3189690339135, 272.3189690339135], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 242617.680268, 'theta': 2.1203929498844056, 'phi': -1.6017049288468317, 'norm_pos': [0.4428441292117732, 0.6868159450306479], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226221.488529,"{'circle_3d': {'center': [-1.3244745537623834, -3.211752984490495, 44.40820668945268], 'normal': [-0.02751626372102471, 0.5215124709119963, -0.8527998580640707], 'radius': 0.9723922446049433}, 'confidence': 0.5081976880828036, 'timestamp': 242634.287068, 'diameter_3d': 1.9447844892098867, 'ellipse': {'center': [141.5130611397016, 75.02139483297162], 'axes': [24.14236926478327, 27.173599961340354], 'angle': -82.7243614420668}, 'location': [141.5130611397016, 75.02139483297162], 'diameter': 27.173599961340354, 'sphere': {'center': [-0.994279389110087, -9.46990263543445, 54.64180498622153], 'radius': 12.0}, 'projected_sphere': {'center': [148.71828590941132, 12.54857822778962], 'axes': [272.3189690339135, 272.3189690339135], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 242617.680268, 'theta': 2.1194189323217802, 'phi': -1.6030509297138247, 'norm_pos': [0.4422283160615675, 0.6874108548626182], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226221.498165,"{'circle_3d': {'center': [-1.3279398880144175, -3.1196435588349267, 44.46522008108089], 'normal': [-0.027805041575360886, 0.5291882563832936, -0.8480487420950531], 'radius': 0.9776531083566941}, 'confidence': 0.5446349777523386, 'timestamp': 242634.295468, 'diameter_3d': 1.9553062167133881, 'ellipse': {'center': [141.48844845098716, 76.36087278595936], 'axes': [24.09653700602749, 27.285251344585692], 'angle': -82.89583870263304}, 'location': [141.48844845098716, 76.36087278595936], 'diameter': 27.285251344585692, 'sphere': {'center': [-0.994279389110087, -9.46990263543445, 54.64180498622153], 'radius': 12.0}, 'projected_sphere': {'center': [148.71828590941132, 12.54857822778962], 'axes': [272.3189690339135, 272.3189690339135], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 242617.680268, 'theta': 2.1284399306788124, 'phi': -1.6035716653015035, 'norm_pos': [0.4421514014093349, 0.6818296967251694], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226221.5047,"{'circle_3d': {'center': [-1.4354637460497979, -3.1367385234962253, 44.45866260803348], 'normal': [-0.03676536307830924, 0.527763675994852, -0.8485951981823376], 'radius': 0.9813196182445614}, 'confidence': 0.6287241841368475, 'timestamp': 242634.303868, 'diameter_3d': 1.9626392364891228, 'ellipse': {'center': [139.9883800613957, 76.1152253876389], 'axes': [24.194742810972755, 27.396047183226017], 'angle': -81.48098747883377}, 'location': [139.9883800613957, 76.1152253876389], 'diameter': 27.396047183226017, 'sphere': {'center': [-0.994279389110087, -9.46990263543445, 54.64180498622153], 'radius': 12.0}, 'projected_sphere': {'center': [148.71828590941132, 12.54857822778962], 'axes': [272.3189690339135, 272.3189690339135], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 242617.680268, 'theta': 2.1267618770069077, 'phi': -1.6140942213807326, 'norm_pos': [0.43746368769186156, 0.6828532275515046], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226221.5131378,"{'circle_3d': {'center': [-1.3320625950497194, -3.145458755836202, 44.44929243437262], 'normal': [-0.02814860049496936, 0.5270369899665205, -0.8493760459874087], 'radius': 0.9798201665182507}, 'confidence': 0.5798331780500966, 'timestamp': 242634.312268, 'diameter_3d': 1.9596403330365013, 'ellipse': {'center': [141.42444215616942, 75.98481443770845], 'axes': [24.198821822331347, 27.355832255535887], 'angle': -82.7830665842445}, 'location': [141.42444215616942, 75.98481443770845], 'diameter': 27.355832255535887, 'sphere': {'center': [-0.994279389110087, -9.46990263543445, 54.64180498622153], 'radius': 12.0}, 'projected_sphere': {'center': [148.71828590941132, 12.54857822778962], 'axes': [272.3189690339135, 272.3189690339135], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 242617.680268, 'theta': 2.125906566725245, 'phi': -1.603924530004659, 'norm_pos': [0.44195138173802945, 0.6833966065095481], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226221.520566,"{'circle_3d': {'center': [-1.3460494802744805, -3.1542279224000556, 44.444329282788836], 'normal': [-0.02931417426369946, 0.5263062260861995, -0.8497896419527246], 'radius': 0.9777615220174507}, 'confidence': 0.7291666544098232, 'timestamp': 242634.320668, 'diameter_3d': 1.9555230440349014, 'ellipse': {'center': [141.22751163195818, 75.85826343234609], 'axes': [24.16173111900065, 27.301989002510357], 'angle': -82.58196533442042}, 'location': [141.22751163195818, 75.85826343234609], 'diameter': 27.301989002510357, 'sphere': {'center': [-0.994279389110087, -9.46990263543445, 54.64180498622153], 'radius': 12.0}, 'projected_sphere': {'center': [148.71828590941132, 12.54857822778962], 'axes': [272.3189690339135, 272.3189690339135], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 242617.680268, 'theta': 2.125046914068712, 'phi': -1.605278454540627, 'norm_pos': [0.44133597384986933, 0.6839239023652246], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226221.529516,"{'circle_3d': {'center': [-1.3494058325004752, -3.0612731882288404, 44.50260611167459], 'normal': [-0.029593870282532356, 0.5340524539338009, -0.8449332395455786], 'radius': 0.9895579090704119}, 'confidence': 0.6376147180930334, 'timestamp': 242634.329068, 'diameter_3d': 1.9791158181408237, 'ellipse': {'center': [141.2053972343762, 77.20666998900391], 'axes': [24.2707152135996, 27.594866747204584], 'angle': -82.75694542174301}, 'location': [141.2053972343762, 77.20666998900391], 'diameter': 27.594866747204584, 'sphere': {'center': [-0.994279389110087, -9.46990263543445, 54.64180498622153], 'radius': 12.0}, 'projected_sphere': {'center': [148.71828590941132, 12.54857822778962], 'axes': [272.3189690339135, 272.3189690339135], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 242617.680268, 'theta': 2.134182919034353, 'phi': -1.6058071137970857, 'norm_pos': [0.4412668663574256, 0.6783055417124837], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226221.536876,"{'circle_3d': {'center': [-1.3573932897536427, -3.1790043660429568, 44.42942293014242], 'normal': [-0.03025949172029631, 0.524241522449291, -0.8510318380065923], 'radius': 0.9785170907619322}, 'confidence': 0.6414942415269017, 'timestamp': 242634.337468, 'diameter_3d': 1.9570341815238643, 'ellipse': {'center': [141.06317316920308, 75.4977703376065], 'axes': [24.22518563736895, 27.332847043929604], 'angle': -82.37483283602826}, 'location': [141.06317316920308, 75.4977703376065], 'diameter': 27.332847043929604, 'sphere': {'center': [-0.994279389110087, -9.46990263543445, 54.64180498622153], 'radius': 12.0}, 'projected_sphere': {'center': [148.71828590941132, 12.54857822778962], 'axes': [272.3189690339135, 272.3189690339135], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 242617.680268, 'theta': 2.122620513669014, 'phi': -1.6063375935469293, 'norm_pos': [0.4408224161537596, 0.6854259569266397], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226221.544922,"{'circle_3d': {'center': [-1.2590448157029202, -3.0775887724312625, 44.48955288406516], 'normal': [-0.022063785549402765, 0.5326928219169322, -0.8460210085130306], 'radius': 0.9841900169353767}, 'confidence': 0.5788485975884191, 'timestamp': 242634.345868, 'diameter_3d': 1.9683800338707533, 'ellipse': {'center': [142.45735619540363, 76.96844162649619], 'axes': [24.189329219557344, 27.449956286851315], 'angle': -83.86610688231646}, 'location': [142.45735619540363, 76.96844162649619], 'diameter': 27.449956286851315, 'sphere': {'center': [-0.994279389110087, -9.46990263543445, 54.64180498622153], 'radius': 12.0}, 'projected_sphere': {'center': [148.71828590941132, 12.54857822778962], 'axes': [272.3189690339135, 272.3189690339135], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 242617.680268, 'theta': 2.1325755613526884, 'phi': -1.5968698937864814, 'norm_pos': [0.44517923811063637, 0.6792981598895993], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226221.553497,"{'circle_3d': {'center': [-1.3733910438796688, -3.0935456578297433, 44.483146312588985], 'normal': [-0.031592637897465144, 0.5313630814670587, -0.8465548894693784], 'radius': 1.008460939600422}, 'confidence': 0.5407100957911021, 'timestamp': 242634.354268, 'diameter_3d': 2.016921879200844, 'ellipse': {'center': [140.8635993374092, 76.73294419034781], 'axes': [24.79370388830069, 28.13551159578964], 'angle': -82.37834969715207}, 'location': [140.8635993374092, 76.73294419034781], 'diameter': 28.13551159578964, 'sphere': {'center': [-0.994279389110087, -9.46990263543445, 54.64180498622153], 'radius': 12.0}, 'projected_sphere': {'center': [148.71828590941132, 12.54857822778962], 'axes': [272.3189690339135, 272.3189690339135], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 242617.680268, 'theta': 2.131005112935934, 'phi': -1.6080980824690023, 'norm_pos': [0.4401987479294037, 0.6802793992068841], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226221.565098,"{'circle_3d': {'center': [-1.368227709082946, -2.9997571014798794, 44.54242978656501], 'normal': [-0.031162359997738254, 0.5391787944962142, -0.8416145999713768], 'radius': 0.9896014090684296}, 'confidence': 0.46725577401831375, 'timestamp': 242634.362668, 'diameter_3d': 1.9792028181368593, 'ellipse': {'center': [140.9604958921858, 78.10054031357811], 'axes': [24.145102284152827, 27.57180083736136], 'angle': -82.66222422599799}, 'location': [140.9604958921858, 78.10054031357811], 'diameter': 27.57180083736136, 'sphere': {'center': [-0.994279389110087, -9.46990263543445, 54.64180498622153], 'radius': 12.0}, 'projected_sphere': {'center': [148.71828590941132, 12.54857822778962], 'axes': [272.3189690339135, 272.3189690339135], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 242617.680268, 'theta': 2.14025804961517, 'phi': -1.6078062962173876, 'norm_pos': [0.44050154966308064, 0.6745810820267579], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226221.57276,"{'circle_3d': {'center': [-1.2729004117529286, -3.0143657489533853, 44.53000920935658], 'normal': [-0.023218418553570132, 0.5379614072067552, -0.8426496480720792], 'radius': 0.9835584847256128}, 'confidence': 0.30898438903737785, 'timestamp': 242634.371068, 'diameter_3d': 1.9671169694512256, 'ellipse': {'center': [142.28057085010218, 77.88732620905901], 'axes': [24.046503232784673, 27.40764836799993], 'angle': -83.81721923463813}, 'location': [142.28057085010218, 77.88732620905901], 'diameter': 27.40764836799993, 'sphere': {'center': [-0.994279389110087, -9.46990263543445, 54.64180498622153], 'radius': 12.0}, 'projected_sphere': {'center': [148.71828590941132, 12.54857822778962], 'axes': [272.3189690339135, 272.3189690339135], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 242617.680268, 'theta': 2.138813217664745, 'phi': -1.5983434162305008, 'norm_pos': [0.4446267839065693, 0.6754694741289208], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226221.5809238,"{'circle_3d': {'center': [-1.1843160345784838, -3.020646829971475, 44.52395019238894], 'normal': [-0.015836387122366406, 0.5374379837885813, -0.8431545661527162], 'radius': 0.9782477967286245}, 'confidence': 0.2856570436736484, 'timestamp': 242634.379468, 'diameter_3d': 1.956495593457249, 'ellipse': {'center': [143.50998810222583, 77.79570781931335], 'axes': [23.94403956953078, 27.26040943160994], 'angle': -84.91904761580226}, 'location': [143.50998810222583, 77.79570781931335], 'diameter': 27.26040943160994, 'sphere': {'center': [-0.994279389110087, -9.46990263543445, 54.64180498622153], 'radius': 12.0}, 'projected_sphere': {'center': [148.71828590941132, 12.54857822778962], 'axes': [272.3189690339135, 272.3189690339135], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 242617.680268, 'theta': 2.1381924125150737, 'phi': -1.5895764246853943, 'norm_pos': [0.4484687128194557, 0.6758512174195277], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226221.5889149,"{'circle_3d': {'center': [-0.993062321354653, -3.230709627644396, 44.39131869871839], 'normal': [0.00010142231295282947, 0.519932750649171, -0.8542071906252613], 'radius': 0.998965120322212}, 'confidence': 0.3132118149154205, 'timestamp': 242634.387868, 'diameter_3d': 1.997930240644424, 'ellipse': {'center': [146.12827542022, 74.73202133704943], 'axes': [24.887361521723836, 27.915603391688126], 'angle': -87.1123603821724}, 'location': [146.12827542022, 74.73202133704943], 'diameter': 27.915603391688126, 'sphere': {'center': [-0.994279389110087, -9.46990263543445, 54.64180498622153], 'radius': 12.0}, 'projected_sphere': {'center': [148.71828590941132, 12.54857822778962], 'axes': [272.3189690339135, 272.3189690339135], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 242617.680268, 'theta': 2.117568548392673, 'phi': -1.5706775941108484, 'norm_pos': [0.4566508606881875, 0.688616577762294], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226221.596857,"{'circle_3d': {'center': [-0.9076427400921968, -3.2229086345247655, 44.39643725033009], 'normal': [0.007219720751490847, 0.5205828334091404, -0.8537806446576203], 'radius': 0.983989258033807}, 'confidence': 0.672845091360382, 'timestamp': 242634.396268, 'diameter_3d': 1.967978516067614, 'ellipse': {'center': [147.32112683477771, 74.85042981406654], 'axes': [24.50425901248947, 27.491675771599773], 'angle': -88.27680199032596}, 'location': [147.32112683477771, 74.85042981406654], 'diameter': 27.491675771599773, 'sphere': {'center': [-0.994279389110087, -9.46990263543445, 54.64180498622153], 'radius': 12.0}, 'projected_sphere': {'center': [148.71828590941132, 12.54857822778962], 'axes': [272.3189690339135, 272.3189690339135], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 242617.680268, 'theta': 2.11832976120089, 'phi': -1.5623403507577993, 'norm_pos': [0.46037852135868035, 0.688123209108056], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595226221.606179,"{'circle_3d': {'center': [-0.9152782656647184, -3.1299048990775287, 44.45366543449357], 'normal': [0.006583426953780714, 0.52833314469641, -0.849011629310663], 'radius': 0.9880134315991218}, 'confidence': 0.6361178353339413, 'timestamp': 242634.404668, 'diameter_3d': 1.9760268631982436, 'ellipse': {'center': [147.23104386090282, 76.20346344902912], 'axes': [24.42477320786464, 27.568720090456548], 'angle': -88.25268389261261}, 'location': [147.23104386090282, 76.20346344902912], 'diameter': 27.568720090456548, 'sphere': {'center': [-0.994279389110087, -9.46990263543445, 54.64180498622153], 'radius': 12.0}, 'projected_sphere': {'center': [148.71828590941132, 12.54857822778962], 'axes': [272.3189690339135, 272.3189690339135], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 3, 'model_birth_timestamp': 242617.680268, 'theta': 2.1274324600914576, 'phi': -1.5630422574961613, 'norm_pos': [0.4600970120653213, 0.6824855689623787], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
