eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1595401306.019167,"{'circle_3d': {'center': [5.618817228484474, -5.588631381135197, 84.40941477893475], 'normal': [-0.0027961728982324914, 0.31947389014118827, -0.9475909533839899], 'radius': 1.18726033271715}, 'confidence': 0.3151021275670923, 'timestamp': 257434.970256, 'diameter_3d': 2.3745206654343, 'ellipse': {'center': [201.27222625424713, 78.91268929137985], 'axes': [16.844129664390135, 17.498871680996476], 'angle': 73.7258032779143}, 'location': [201.27222625424713, 78.91268929137985], 'diameter': 17.498871680996476, 'sphere': {'center': [5.652371303263264, -9.422318062829458, 95.78050621954263], 'radius': 12.0}, 'projected_sphere': {'center': [196.58855383360032, 59.008077639891184], 'axes': [155.3552031338497, 155.3552031338497], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.8959705567373224, 'phi': -1.5737471409331416, 'norm_pos': [0.6289757070445223, 0.6711971279525839], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401306.9750772,"{'circle_3d': {'center': [5.459800650932769, -5.168366885156295, 84.56146811809052], 'normal': [-0.016047554360874603, 0.3544959314727634, -0.9349198417876757], 'radius': 1.1265780192611996}, 'confidence': 0.393615177669509, 'timestamp': 257435.927856, 'diameter_3d': 2.253156038522399, 'ellipse': {'center': [200.0335017226095, 82.06850090366562], 'axes': [15.777287652719199, 16.56523142361054], 'angle': 79.24076104515285}, 'location': [200.0335017226095, 82.06850090366562], 'diameter': 16.56523142361054, 'sphere': {'center': [5.652371303263264, -9.422318062829458, 95.78050621954263], 'radius': 12.0}, 'projected_sphere': {'center': [196.58855383360032, 59.008077639891184], 'axes': [155.3552031338497, 155.3552031338497], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.9331712614021463, 'phi': -1.587959272665721, 'norm_pos': [0.6251046928831546, 0.6580479129013932], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401306.986874,"{'circle_3d': {'center': [5.483444034565074, -5.2791362957688355, 84.51971102457587], 'normal': [-0.014077272391515835, 0.345265147255052, -0.9383995995805637], 'radius': 1.151983096980463}, 'confidence': 0.2304683775879918, 'timestamp': 257435.936256, 'diameter_3d': 2.303966193960926, 'ellipse': {'center': [200.2265847278605, 81.23636518214295], 'axes': [16.194332895161406, 16.948815525071243], 'angle': 78.23822647677801}, 'location': [200.2265847278605, 81.23636518214295], 'diameter': 16.948815525071243, 'sphere': {'center': [5.652371303263264, -9.422318062829458, 95.78050621954263], 'radius': 12.0}, 'projected_sphere': {'center': [196.58855383360032, 59.008077639891184], 'axes': [155.3552031338497, 155.3552031338497], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.9233176180365068, 'phi': -1.5857965639573524, 'norm_pos': [0.6257080772745641, 0.6615151450744043], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401306.9948869,"{'circle_3d': {'center': [5.489205117056042, -5.269619363646727, 84.5231321780761], 'normal': [-0.013597182183935134, 0.34605822493189436, -0.9381145034555448], 'radius': 1.1283085637935961}, 'confidence': 0.49031229249722796, 'timestamp': 257435.944656, 'diameter_3d': 2.2566171275871922, 'ellipse': {'center': [200.26707182866514, 81.3092244371556], 'axes': [15.855708532804707, 16.599937812372364], 'angle': 78.19013227244349}, 'location': [200.26707182866514, 81.3092244371556], 'diameter': 16.599937812372364, 'sphere': {'center': [5.652371303263264, -9.422318062829458, 95.78050621954263], 'radius': 12.0}, 'projected_sphere': {'center': [196.58855383360032, 59.008077639891184], 'axes': [155.3552031338497, 155.3552031338497], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.9241627930028826, 'phi': -1.5852894724454423, 'norm_pos': [0.6258345994645785, 0.661211564845185], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401307.0027788,"{'circle_3d': {'center': [5.494898671558037, -5.269369448599027, 84.52314328776214], 'normal': [-0.013122719308768918, 0.3460790511858692, -0.938113577648374], 'radius': 1.1209757631578525}, 'confidence': 0.5132682892399743, 'timestamp': 257435.953056, 'diameter_3d': 2.241951526315705, 'ellipse': {'center': [200.3087532328877, 81.31153606266825], 'axes': [15.75197526978305, 16.492240088545046], 'angle': 78.09147873923258}, 'location': [200.3087532328877, 81.31153606266825], 'diameter': 16.492240088545046, 'sphere': {'center': [5.652371303263264, -9.422318062829458, 95.78050621954263], 'radius': 12.0}, 'projected_sphere': {'center': [196.58855383360032, 59.008077639891184], 'axes': [155.3552031338497, 155.3552031338497], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.9241849908816042, 'phi': -1.5847838265919145, 'norm_pos': [0.6259648538527741, 0.6612019330722156], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401307.0109031,"{'circle_3d': {'center': [5.388012278355927, -5.269073278548314, 84.52525535304518], 'normal': [-0.022029918742278033, 0.3461037320234286, -0.9379375722081206], 'radius': 1.1498006288398401}, 'confidence': 0.26940437964680586, 'timestamp': 257435.961456, 'diameter_3d': 2.2996012576796803, 'ellipse': {'center': [199.52478254389015, 81.31279147906042], 'axes': [16.16646430470431, 16.912227265993494], 'angle': 79.99346832381565}, 'location': [199.52478254389015, 81.31279147906042], 'diameter': 16.912227265993494, 'sphere': {'center': [5.652371303263264, -9.422318062829458, 95.78050621954263], 'radius': 12.0}, 'projected_sphere': {'center': [196.58855383360032, 59.008077639891184], 'axes': [155.3552031338497, 155.3552031338497], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.9242112974435415, 'phi': -1.5942796263950096, 'norm_pos': [0.6235149454496567, 0.6611967021705816], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401307.018778,"{'circle_3d': {'center': [5.513547422022458, -5.381518943038648, 84.4821580923386], 'normal': [-0.011568656770067173, 0.33673325998256765, -0.9415290106003368], 'radius': 1.0936430701139817}, 'confidence': 0.4038442610551382, 'timestamp': 257435.969856, 'diameter_3d': 2.1872861402279633, 'ellipse': {'center': [200.46487592358005, 80.47226717111795], 'axes': [15.424930181506104, 16.09944573917212], 'angle': 77.09650652427878}, 'location': [200.46487592358005, 80.47226717111795], 'diameter': 16.09944573917212, 'sphere': {'center': [5.652371303263264, -9.422318062829458, 95.78050621954263], 'radius': 12.0}, 'projected_sphere': {'center': [196.58855383360032, 59.008077639891184], 'axes': [155.3552031338497, 155.3552031338497], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.9142417126888072, 'phi': -1.5830828039068319, 'norm_pos': [0.6264527372611877, 0.6646988867870085], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401307.026863,"{'circle_3d': {'center': [5.509896609004124, -5.373287510273634, 84.48515086674539], 'normal': [-0.011872891188261656, 0.33741921271298514, -0.9412796127331033], 'radius': 1.1146636078402705}, 'confidence': 0.3566576008384067, 'timestamp': 257435.978256, 'diameter_3d': 2.229327215680541, 'ellipse': {'center': [200.43675784117377, 80.53270531200491], 'axes': [15.717463883625598, 16.40811518228294], 'angle': 77.21307390590107}, 'location': [200.43675784117377, 80.53270531200491], 'diameter': 16.40811518228294, 'sphere': {'center': [5.652371303263264, -9.422318062829458, 95.78050621954263], 'radius': 12.0}, 'projected_sphere': {'center': [196.58855383360032, 59.008077639891184], 'axes': [155.3552031338497, 155.3552031338497], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.9149703045635118, 'phi': -1.5834092224964558, 'norm_pos': [0.626364868253668, 0.6644470611999795], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401307.034666,"{'circle_3d': {'center': [5.403489031387045, -5.261598869750179, 84.52766331603209], 'normal': [-0.0207401893230182, 0.34672659942327316, -0.9377369086258781], 'radius': 1.1201020205154975}, 'confidence': 0.3951328756355132, 'timestamp': 257435.986656, 'diameter_3d': 2.240204041030995, 'ellipse': {'center': [199.63688368681355, 81.37060403430188], 'axes': [15.74353250190571, 16.475384242517713], 'angle': 79.75420459036782}, 'location': [199.63688368681355, 81.37060403430188], 'diameter': 16.475384242517713, 'sphere': {'center': [5.652371303263264, -9.422318062829458, 95.78050621954263], 'radius': 12.0}, 'projected_sphere': {'center': [196.58855383360032, 59.008077639891184], 'axes': [155.3552031338497, 155.3552031338497], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.9248752776479185, 'phi': -1.5929100009718984, 'norm_pos': [0.6238652615212923, 0.6609558165237421], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401307.0430589,"{'circle_3d': {'center': [5.529406387145098, -5.270442862018619, 84.52231755767096], 'normal': [-0.010247076343180493, 0.34598960006757007, -0.9381823884893065], 'radius': 1.1136475103417334}, 'confidence': 0.4570537461146444, 'timestamp': 257435.995056, 'diameter_3d': 2.2272950206834667, 'ellipse': {'center': [200.56195839997866, 81.30376311275717], 'axes': [15.646171061359121, 16.385737065841397], 'angle': 77.48147525309447}, 'location': [200.56195839997866, 81.30376311275717], 'diameter': 16.385737065841397, 'sphere': {'center': [5.652371303263264, -9.422318062829458, 95.78050621954263], 'radius': 12.0}, 'projected_sphere': {'center': [196.58855383360032, 59.008077639891184], 'axes': [155.3552031338497, 155.3552031338497], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.9240896497657918, 'phi': -1.581718157155513, 'norm_pos': [0.6267561199999333, 0.6612343203635118], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401307.0510778,"{'circle_3d': {'center': [5.414000618526527, -5.157552623073803, 84.5664545360286], 'normal': [-0.019864223728061445, 0.355397119979638, -0.9345043069595027], 'radius': 1.102111804017651}, 'confidence': 0.46277529363803266, 'timestamp': 257436.003456, 'diameter_3d': 2.204223608035302, 'ellipse': {'center': [199.69562105297285, 82.15155138306478], 'axes': [15.432420108049216, 16.20298354553824], 'angle': 80.08556627731453}, 'location': [199.69562105297285, 82.15155138306478], 'diameter': 16.20298354553824, 'sphere': {'center': [5.652371303263264, -9.422318062829458, 95.78050621954263], 'radius': 12.0}, 'projected_sphere': {'center': [196.58855383360032, 59.008077639891184], 'axes': [155.3552031338497, 155.3552031338497], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.9341352163376504, 'phi': -1.5920495544175168, 'norm_pos': [0.6240488157905402, 0.6577018692372301], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401307.05882,"{'circle_3d': {'center': [5.427271470765017, -5.164781393341203, 84.56343389324589], 'normal': [-0.018758319374853866, 0.35479472245735444, -0.934756027191395], 'radius': 1.121928441992322}, 'confidence': 0.43478079774659123, 'timestamp': 257436.011856, 'diameter_3d': 2.243856883984644, 'ellipse': {'center': [199.79432655598268, 82.09595336805752], 'axes': [15.712945151476754, 16.495397211599116], 'angle': 79.82051824631412}, 'location': [199.79432655598268, 82.09595336805752], 'diameter': 16.495397211599116, 'sphere': {'center': [5.652371303263264, -9.422318062829458, 95.78050621954263], 'radius': 12.0}, 'projected_sphere': {'center': [196.58855383360032, 59.008077639891184], 'axes': [155.3552031338497, 155.3552031338497], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.9334908236452015, 'phi': -1.5908612436177731, 'norm_pos': [0.6243572704874458, 0.6579335276330937], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401307.070899,"{'circle_3d': {'center': [5.431315687420873, -5.162678477931948, 84.56415186433975], 'normal': [-0.01842130132019926, 0.35496996540812586, -0.9346961962669069], 'radius': 1.1319094690032248}, 'confidence': 0.391788617262513, 'timestamp': 257436.020256, 'diameter_3d': 2.2638189380064495, 'ellipse': {'center': [199.8236560453778, 82.11101532692942], 'axes': [15.851185639689483, 16.642125961374234], 'angle': 79.76073812356405}, 'location': [199.8236560453778, 82.11101532692942], 'diameter': 16.642125961374234, 'sphere': {'center': [5.652371303263264, -9.422318062829458, 95.78050621954263], 'radius': 12.0}, 'projected_sphere': {'center': [196.58855383360032, 59.008077639891184], 'axes': [155.3552031338497, 155.3552031338497], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.9336782671096044, 'phi': -1.5905021059482898, 'norm_pos': [0.6244489251418056, 0.6578707694711274], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401307.0789278,"{'circle_3d': {'center': [5.323192930151504, -5.16052242366111, 84.56762347117497], 'normal': [-0.027431531092646663, 0.3551496365973624, -0.9344068956973053], 'radius': 1.1195812315625768}, 'confidence': 0.39607135117593517, 'timestamp': 257436.028656, 'diameter_3d': 2.2391624631251537, 'ellipse': {'center': [199.0301682265549, 82.12918588624257], 'axes': [15.685420327488345, 16.456674485669392], 'angle': 81.66058289828443}, 'location': [199.0301682265549, 82.12918588624257], 'diameter': 16.456674485669392, 'sphere': {'center': [5.652371303263264, -9.422318062829458, 95.78050621954263], 'radius': 12.0}, 'projected_sphere': {'center': [196.58855383360032, 59.008077639891184], 'axes': [155.3552031338497, 155.3552031338497], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.9338704609605972, 'phi': -1.600145055636898, 'norm_pos': [0.6219692757079841, 0.6577950588073227], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401307.087204,"{'circle_3d': {'center': [5.3362019142948744, -5.046359569978419, 84.61130641891572], 'normal': [-0.026347449080699116, 0.36466320773758654, -0.9307666500522426], 'radius': 1.108079920304264}, 'confidence': 0.361009009767642, 'timestamp': 257436.037056, 'diameter_3d': 2.216159840608528, 'ellipse': {'center': [199.10519555605825, 82.98522442381045], 'axes': [15.457701053458507, 16.279007056553198], 'angle': 81.91334443227167}, 'location': [199.10519555605825, 82.98522442381045], 'diameter': 16.279007056553198, 'sphere': {'center': [5.652371303263264, -9.422318062829458, 95.78050621954263], 'radius': 12.0}, 'projected_sphere': {'center': [196.58855383360032, 59.008077639891184], 'axes': [155.3552031338497, 155.3552031338497], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.9440674051968485, 'phi': -1.5990960247384909, 'norm_pos': [0.622203736112682, 0.6542282315674565], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401307.094641,"{'circle_3d': {'center': [5.338589933534736, -5.051861719147931, 84.6090849760309], 'normal': [-0.02614844747737729, 0.36420469530679395, -0.9309517702926443], 'radius': 1.1317541758937133}, 'confidence': 0.4908575483013532, 'timestamp': 257436.045456, 'diameter_3d': 2.2635083517874266, 'ellipse': {'center': [199.1238507073859, 82.94237856929719], 'axes': [15.79110318297125, 16.6273593319892], 'angle': 81.85021084516022}, 'location': [199.1238507073859, 82.94237856929719], 'diameter': 16.6273593319892, 'sphere': {'center': [5.652371303263264, -9.422318062829458, 95.78050621954263], 'radius': 12.0}, 'projected_sphere': {'center': [196.58855383360032, 59.008077639891184], 'axes': [155.3552031338497, 155.3552031338497], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.9435750318708125, 'phi': -1.5988768086730212, 'norm_pos': [0.622262033460581, 0.6544067559612616], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401307.1029189,"{'circle_3d': {'center': [5.904236263575639, -5.6120119371611015, 84.40429721695916], 'normal': [0.020988746692697898, 0.317525510472363, -0.9480174168819553], 'radius': 1.100699876167922}, 'confidence': 0.24005082281719464, 'timestamp': 257436.053856, 'diameter_3d': 2.201399752335844, 'ellipse': {'center': [203.3687923796943, 78.7439691612208], 'axes': [15.586806277515631, 16.234150809920795], 'angle': 68.49362416468293}, 'location': [203.3687923796943, 78.7439691612208], 'diameter': 16.234150809920795, 'sphere': {'center': [5.652371303263264, -9.422318062829458, 95.78050621954263], 'radius': 12.0}, 'projected_sphere': {'center': [196.58855383360032, 59.008077639891184], 'axes': [155.3552031338497, 155.3552031338497], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.8939151364055735, 'phi': -1.548660321668835, 'norm_pos': [0.6355274761865447, 0.6719001284949133], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401307.1107972,"{'circle_3d': {'center': [5.753279068812201, -5.568619393083369, 84.41657977725829], 'normal': [0.008408980462411451, 0.32114155581217396, -0.9469938701903614], 'radius': 1.0969140006223776}, 'confidence': 0.42161642899104823, 'timestamp': 257436.062256, 'diameter_3d': 2.1938280012447553, 'ellipse': {'center': [202.25502640132333, 79.06856486089887], 'axes': [15.535449742879981, 16.170324267010223], 'angle': 71.46700353946382}, 'location': [202.25502640132333, 79.06856486089887], 'diameter': 16.170324267010223, 'sphere': {'center': [5.652371303263264, -9.422318062829458, 95.78050621954263], 'radius': 12.0}, 'projected_sphere': {'center': [196.58855383360032, 59.008077639891184], 'axes': [155.3552031338497, 155.3552031338497], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.8977309727681488, 'phi': -1.561916903467799, 'norm_pos': [0.6320469575041354, 0.6705476464129214], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401307.1189299,"{'circle_3d': {'center': [5.657517847556699, -5.572226740936001, 84.41491031232498], 'normal': [0.0004288786911195902, 0.32084094349112124, -0.9471329922681373], 'radius': 1.1016845501752432}, 'confidence': 0.5994890272755153, 'timestamp': 257436.070656, 'diameter_3d': 2.2033691003504865, 'ellipse': {'center': [201.55331010070827, 79.04100288029338], 'axes': [15.617416136800557, 16.237684067060474], 'angle': 73.14774683314037}, 'location': [201.55331010070827, 79.04100288029338], 'diameter': 16.237684067060474, 'sphere': {'center': [5.652371303263264, -9.422318062829458, 95.78050621954263], 'radius': 12.0}, 'projected_sphere': {'center': [196.58855383360032, 59.008077639891184], 'axes': [155.3552031338497, 155.3552031338497], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.8974135638510878, 'phi': -1.5703435090118527, 'norm_pos': [0.6298540940647134, 0.6706624879987776], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401307.1268659,"{'circle_3d': {'center': [5.559914729202807, -5.689668187286005, 84.37617473152815], 'normal': [-0.007704714505038103, 0.31105415629528765, -0.9503609573345395], 'radius': 1.1259995845723}, 'confidence': 0.4291697372444893, 'timestamp': 257436.079056, 'diameter_3d': 2.2519991691446, 'ellipse': {'center': [200.8560212217921, 78.15869569998415], 'axes': [16.030288493632586, 16.6014678203106], 'angle': 74.02695491736296}, 'location': [200.8560212217921, 78.15869569998415], 'diameter': 16.6014678203106, 'sphere': {'center': [5.652371303263264, -9.422318062829458, 95.78050621954263], 'radius': 12.0}, 'projected_sphere': {'center': [196.58855383360032, 59.008077639891184], 'axes': [155.3552031338497, 155.3552031338497], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.8870983385091358, 'phi': -1.578903294629283, 'norm_pos': [0.6276750663181003, 0.6743387679167328], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401307.1350038,"{'circle_3d': {'center': [5.461435973825241, -5.57147888345192, 84.41676646035492], 'normal': [-0.015911277453168584, 0.3209032649481279, -0.9469783132656417], 'radius': 1.135808531405452}, 'confidence': 0.4068638053517338, 'timestamp': 257436.087456, 'diameter_3d': 2.271617062810904, 'ellipse': {'center': [200.1140258436279, 79.04532990446313], 'axes': [16.122860448844524, 16.733005604942694], 'angle': 76.81776362720964}, 'location': [200.1140258436279, 79.04532990446313], 'diameter': 16.733005604942694, 'sphere': {'center': [5.652371303263264, -9.422318062829458, 95.78050621954263], 'radius': 12.0}, 'projected_sphere': {'center': [196.58855383360032, 59.008077639891184], 'axes': [155.3552031338497, 155.3552031338497], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.8974793646897785, 'phi': -1.5875969020209961, 'norm_pos': [0.6253563307613372, 0.6706444587314035], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401307.143754,"{'circle_3d': {'center': [5.47468519349087, -5.584421794152064, 84.41217389341554], 'normal': [-0.01480717581436619, 0.31982468905644945, -0.9473610271772572], 'radius': 1.163534031263565}, 'confidence': 0.4159971961883744, 'timestamp': 257436.095856, 'diameter_3d': 2.32706806252713, 'ellipse': {'center': [200.21351733783067, 78.94642136106106], 'axes': [16.52170389967602, 17.14304775855347], 'angle': 76.47163554591052}, 'location': [200.21351733783067, 78.94642136106106], 'diameter': 17.14304775855347, 'sphere': {'center': [5.652371303263264, -9.422318062829458, 95.78050621954263], 'radius': 12.0}, 'projected_sphere': {'center': [196.58855383360032, 59.008077639891184], 'axes': [155.3552031338497, 155.3552031338497], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.8963407790246318, 'phi': -1.5864249728933673, 'norm_pos': [0.6256672416807209, 0.6710565776622456], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401307.155265,"{'circle_3d': {'center': [5.592066544606998, -5.701837714430053, 84.3719835582487], 'normal': [-0.005025396554688849, 0.31004002903328387, -0.9507102217744945], 'radius': 1.1085175426452705}, 'confidence': 0.3962567609834769, 'timestamp': 257436.104256, 'diameter_3d': 2.217035085290541, 'ellipse': {'center': [201.09399588679415, 78.06831173948295], 'axes': [15.783342979034705, 16.3458747277664], 'angle': 73.31001492854286}, 'location': [201.09399588679415, 78.06831173948295], 'diameter': 16.3458747277664, 'sphere': {'center': [5.652371303263264, -9.422318062829458, 95.78050621954263], 'radius': 12.0}, 'projected_sphere': {'center': [196.58855383360032, 59.008077639891184], 'axes': [155.3552031338497, 155.3552031338497], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.886031462705597, 'phi': -1.576082216896053, 'norm_pos': [0.6284187371462318, 0.6747153677521543], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401307.163302,"{'circle_3d': {'center': [5.4734038288234395, -5.811680330364035, 84.33798613837216], 'normal': [-0.014913956203318706, 0.300886477705452, -0.9535433400975396], 'radius': 1.121977990850876}, 'confidence': 0.4883885956618278, 'timestamp': 257436.112656, 'diameter_3d': 2.243955981701752, 'ellipse': {'center': [200.2392402572359, 77.24400138018626], 'axes': [16.038041591676627, 16.5477334088445], 'angle': 74.71606752292298}, 'location': [200.2392402572359, 77.24400138018626], 'diameter': 16.5477334088445, 'sphere': {'center': [5.652371303263264, -9.422318062829458, 95.78050621954263], 'radius': 12.0}, 'projected_sphere': {'center': [196.58855383360032, 59.008077639891184], 'axes': [155.3552031338497, 155.3552031338497], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.8764183979096143, 'phi': -1.5864356162058795, 'norm_pos': [0.6257476258038622, 0.678149994249224], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401307.171246,"{'circle_3d': {'center': [4.310639701893487, -6.969203216864154, 84.11080254453913], 'normal': [-0.11181096678081472, 0.2044262371637754, -0.9724753062502921], 'radius': 1.1074264676286372}, 'confidence': 0.13680920792013235, 'timestamp': 257436.121056, 'diameter_3d': 2.2148529352572743, 'ellipse': {'center': [191.78669861514285, 68.60655587856988], 'axes': [16.24584324632642, 16.32748624952365], 'angle': -68.3215177277179}, 'location': [191.78669861514285, 68.60655587856988], 'diameter': 16.32748624952365, 'sphere': {'center': [5.652371303263264, -9.422318062829458, 95.78050621954263], 'radius': 12.0}, 'projected_sphere': {'center': [196.58855383360032, 59.008077639891184], 'axes': [155.3552031338497, 155.3552031338497], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.7766738571655902, 'phi': -1.6852693074537521, 'norm_pos': [0.5993334331723215, 0.7141393505059588], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401307.180037,"{'circle_3d': {'center': [5.915178410362164, -6.080139202272471, 84.25832010368318], 'normal': [0.021900592258241657, 0.2785149050464155, -0.960182176321621], 'radius': 1.126912416103899}, 'confidence': 0.1939713471489086, 'timestamp': 257436.129456, 'diameter_3d': 2.253824832207798, 'ellipse': {'center': [203.52407343567864, 75.23008365280606], 'axes': [16.16069089244497, 16.657726756628804], 'angle': 63.38931010298115}, 'location': [203.52407343567864, 75.23008365280606], 'diameter': 16.657726756628804, 'sphere': {'center': [5.652371303263264, -9.422318062829458, 95.78050621954263], 'radius': 12.0}, 'projected_sphere': {'center': [196.58855383360032, 59.008077639891184], 'axes': [155.3552031338497, 155.3552031338497], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.8530438103173426, 'phi': -1.5479914923348825, 'norm_pos': [0.6360127294864958, 0.6865413181133081], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401307.187149,"{'circle_3d': {'center': [5.338091056612244, -6.158181758624537, 84.23725528602583], 'normal': [-0.026190020554251632, 0.27201135868374327, -0.9619375777930664], 'radius': 1.128379485798855}, 'confidence': 0.30914891145599704, 'timestamp': 257436.137856, 'diameter_3d': 2.25675897159771, 'ellipse': {'center': [199.29255394103112, 74.64505657922854], 'axes': [16.286519513782572, 16.66067063532042], 'angle': 74.28954817853506}, 'location': [199.29255394103112, 74.64505657922854], 'diameter': 16.66067063532042, 'sphere': {'center': [5.652371303263264, -9.422318062829458, 95.78050621954263], 'radius': 12.0}, 'projected_sphere': {'center': [196.58855383360032, 59.008077639891184], 'axes': [155.3552031338497, 155.3552031338497], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.8462789132515303, 'phi': -1.5980159226618917, 'norm_pos': [0.6227892310657223, 0.688978930919881], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595401307.195589,"{'circle_3d': {'center': [5.3784626381923655, -6.169457414127869, 84.23304452255798], 'normal': [-0.022825722089241537, 0.2710717207251324, -0.9622884747487214], 'radius': 1.1323970252276003}, 'confidence': 0.519780384595288, 'timestamp': 257436.146256, 'diameter_3d': 2.2647940504552007, 'ellipse': {'center': [199.59133584776677, 74.55967601289062], 'axes': [16.34523999565202, 16.722905461494395], 'angle': 73.21570540517467}, 'location': [199.59133584776677, 74.55967601289062], 'diameter': 16.722905461494395, 'sphere': {'center': [5.652371303263264, -9.422318062829458, 95.78050621954263], 'radius': 12.0}, 'projected_sphere': {'center': [196.58855383360032, 59.008077639891184], 'axes': [155.3552031338497, 155.3552031338497], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 257334.097234, 'theta': 1.8453025916419077, 'phi': -1.594512128414665, 'norm_pos': [0.6237229245242711, 0.6893346832796224], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
