eye_packets,772
norm_X,norm_Y,phi,theta,confidence,timestamp
1595228194.680277,"{'circle_3d': {'center': [89.3710274406733, -58.710710146023956, 409.43604416597566], 'normal': [-0.0007344879255861418, -0.4036316906604259, -0.9149212637282474], 'radius': 4.380450147969095}, 'confidence': 0.9934667772435787, 'timestamp': 243996.599514, 'diameter_3d': 8.76090029593819, 'ellipse': {'center': [295.3351534303306, 31.12021248910385], 'axes': [11.219973194822627, 13.446610195784428], 'angle': -75.61070119153071}, 'location': [295.3351534303306, 31.12021248910385], 'diameter': 13.446610195784428, 'sphere': {'center': [89.37984129578034, -53.86712985809884, 420.4150993307146], 'radius': 12.0}, 'projected_sphere': {'center': [291.8113970968294, 40.56036863283677], 'axes': [35.39359081937926, 35.39359081937926], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 1.155313538682937, 'phi': -1.5715991147471717, 'norm_pos': [0.9229223544697831, 0.8703324479620673], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.5423539,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 244002.462714, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.552804,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 244002.471114, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.5605178,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 244002.479514, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.575572,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 244002.487914, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.583124,"{'circle_3d': {'center': [16.679373027100493, 5.7464544241321285, 75.90171412622793], 'normal': [-0.2702352675188585, 0.30846961148426955, -0.9120413362231751], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 244002.496314, 'diameter_3d': 2.0, 'ellipse': {'center': [296.275268554784, 166.910766606957], 'axes': [15.093068119327462, 16.765741344399355], 'angle': -77.24917602506083}, 'location': [296.275268554784, 166.910766606957], 'diameter': 16.765741344399355, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 1.8843800934968562, 'phi': -1.8588525777140115, 'norm_pos': [0.9258602142337, 0.3045384724710125], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.585592,"{'circle_3d': {'center': [145.58641210236732, -94.1016908764297, 669.5810371580558], 'normal': [-0.3705335373492353, -0.0523878880780833, -0.9273405021253956], 'radius': 5.209577393491018}, 'confidence': 0.0988785641836524, 'timestamp': 244002.504714, 'diameter_3d': 10.419154786982036, 'ellipse': {'center': [294.82009004116674, 32.86742182324478], 'axes': [9.349016752363243, 9.961329725308081], 'angle': 52.38582782880416}, 'location': [294.82009004116674, 32.86742182324478], 'diameter': 9.961329725308081, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 1.5183844460605938, 'phi': -1.9509283261324963, 'norm_pos': [0.921312781378646, 0.8630524090698134], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.592706,"{'circle_3d': {'center': [143.9265425989508, -96.85754773267229, 670.9490758132775], 'normal': [-0.5088559959672798, -0.2820426260982986, -0.8133372808569168], 'radius': 5.706445132067829}, 'confidence': 0.03192532990825112, 'timestamp': 244002.513114, 'diameter_3d': 11.412890264135658, 'ellipse': {'center': [293.01917917580784, 30.505507416672756], 'axes': [9.006021915521043, 10.89024189104335], 'angle': 51.2491261164642}, 'location': [293.01917917580784, 30.505507416672756], 'diameter': 10.89024189104335, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 1.2848738198245557, 'phi': -2.1298554336721653, 'norm_pos': [0.9156849349243995, 0.8728937190971968], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.600538,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 244002.521514, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.608282,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 244002.529914, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.616309,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 244002.538314, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.626132,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 244002.546714, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.636415,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 244002.555114, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.645576,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 244002.563514, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.652561,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 244002.571914, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.660418,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 244002.580314, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.668585,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 244002.588714, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.6768188,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 244002.597114, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.684426,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 244002.605514, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.692329,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 244002.613914, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.701921,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 244002.622314, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.7142022,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 244002.630714, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.724042,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 244002.639114, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [150.03281455055816, -93.4730362194927, 680.7091231835606], 'radius': 12.0}, 'projected_sphere': {'center': [296.6521203451862, 34.86336750556853], 'axes': [21.859557178268414, 21.859557178268414], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.7284229,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 244002.647514, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [69.7250906000767, -43.76316739261602, 315.2712261834761], 'radius': 12.0}, 'projected_sphere': {'center': [297.1186222585678, 33.93707534974523], 'axes': [47.19745655234771, 47.19745655234771], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.735902,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 244002.655914, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [69.7250906000767, -43.76316739261602, 315.2712261834761], 'radius': 12.0}, 'projected_sphere': {'center': [297.1186222585678, 33.93707534974523], 'axes': [47.19745655234771, 47.19745655234771], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.744066,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 244002.664314, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [69.7250906000767, -43.76316739261602, 315.2712261834761], 'radius': 12.0}, 'projected_sphere': {'center': [297.1186222585678, 33.93707534974523], 'axes': [47.19745655234771, 47.19745655234771], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.752264,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 244002.672714, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [69.7250906000767, -43.76316739261602, 315.2712261834761], 'radius': 12.0}, 'projected_sphere': {'center': [297.1186222585678, 33.93707534974523], 'axes': [47.19745655234771, 47.19745655234771], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.7596202,"{'circle_3d': {'center': [62.83369873929375, -50.55252091999541, 308.1709869690978], 'normal': [-0.5742826550652461, -0.5657794606149499, -0.5916866011981916], 'radius': 5.128935896887515}, 'confidence': 0.018591941720265532, 'timestamp': 244002.681114, 'diameter_3d': 10.25787179377503, 'ellipse': {'center': [286.4943677887742, 18.334083033276727], 'axes': [12.302156796980956, 21.330860118574627], 'angle': 55.191249087610984}, 'location': [286.4943677887742, 18.334083033276727], 'diameter': 21.330860118574627, 'sphere': {'center': [69.7250906000767, -43.76316739261602, 315.2712261834761], 'radius': 12.0}, 'projected_sphere': {'center': [297.1186222585678, 33.93707534974523], 'axes': [47.19745655234771, 47.19745655234771], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.969418070660048, 'phi': -2.3412690076711935, 'norm_pos': [0.8952948993399193, 0.923607987361347], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.768041,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 244002.689514, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [69.7250906000767, -43.76316739261602, 315.2712261834761], 'radius': 12.0}, 'projected_sphere': {'center': [297.1186222585678, 33.93707534974523], 'axes': [47.19745655234771, 47.19745655234771], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.775935,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 244002.697914, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [69.7250906000767, -43.76316739261602, 315.2712261834761], 'radius': 12.0}, 'projected_sphere': {'center': [297.1186222585678, 33.93707534974523], 'axes': [47.19745655234771, 47.19745655234771], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.784401,"{'circle_3d': {'center': [64.25822059317773, -49.66364714702629, 306.36630220876054], 'normal': [-0.4555725005749136, -0.491706646200855, -0.7420769978929596], 'radius': 4.572733259974208}, 'confidence': 0.07731102144530713, 'timestamp': 244002.706314, 'diameter_3d': 9.145466519948416, 'ellipse': {'center': [290.10044490884263, 19.534963257192203], 'axes': [13.576186765015843, 19.126035640909347], 'angle': 62.397966864863996}, 'location': [290.10044490884263, 19.534963257192203], 'diameter': 19.126035640909347, 'sphere': {'center': [69.7250906000767, -43.76316739261602, 315.2712261834761], 'radius': 12.0}, 'projected_sphere': {'center': [297.1186222585678, 33.93707534974523], 'axes': [47.19745655234771, 47.19745655234771], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 1.0567477079059957, 'phi': -2.1213849598559213, 'norm_pos': [0.9065638903401332, 0.9186043197616991], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595228200.791755,"{'circle_3d': {'center': [63.803229107142315, -52.14902930122864, 309.057622035465], 'normal': [-0.4934884577445324, -0.6988218257177189, -0.517800345667591], 'radius': 4.779851411399995}, 'confidence': 0.04231823725117602, 'timestamp': 244002.714714, 'diameter_3d': 9.55970282279999, 'ellipse': {'center': [288.0558682090564, 15.419270279587124], 'axes': [9.313935685568673, 19.818554325716892], 'angle': 62.737908601944724}, 'location': [288.0558682090564, 15.419270279587124], 'diameter': 19.818554325716892, 'sphere': {'center': [69.7250906000767, -43.76316739261602, 315.2712261834761], 'radius': 12.0}, 'projected_sphere': {'center': [297.1186222585678, 33.93707534974523], 'axes': [47.19745655234771, 47.19745655234771], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 5, 'model_birth_timestamp': 243990.635514, 'theta': 0.7970472731391792, 'phi': -2.3321586205032423, 'norm_pos': [0.9001745881533013, 0.9357530405017203], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
