,subject,env,target,block,Hoffset_mean,Hsimple_mean,Hmedian_mean,Hoffset_std,Hsimple_std,Hmedian_std,Voffset_mean,Vsimple_mean,Vmedian_mean,Voffset_std,Vsimple_std,Vmedian_std,0.1offset_ETE,0.1simple_ETE,0.1median_ETE,0.1offset_dwelltime,0.1simple_dwelltime,0.1median_dwelltime,0.2offset_ETE,0.2simple_ETE,0.2median_ETE,0.2offset_dwelltime,0.2simple_dwelltime,0.2median_dwelltime,0.3offset_ETE,0.3simple_ETE,0.3median_ETE,0.3offset_dwelltime,0.3simple_dwelltime,0.3median_dwelltime,0.4offset_ETE,0.4simple_ETE,0.4median_ETE,0.4offset_dwelltime,0.4simple_dwelltime,0.4median_dwelltime,0.5offset_ETE,0.5simple_ETE,0.5median_ETE,0.5offset_dwelltime,0.5simple_dwelltime,0.5median_dwelltime,0.6offset_ETE,0.6simple_ETE,0.6median_ETE,0.6offset_dwelltime,0.6simple_dwelltime,0.6median_dwelltime,0.7offset_ETE,0.7simple_ETE,0.7median_ETE,0.7offset_dwelltime,0.7simple_dwelltime,0.7median_dwelltime,0.8offset_ETE,0.8simple_ETE,0.8median_ETE,0.8offset_dwelltime,0.8simple_dwelltime,0.8median_dwelltime,0.9offset_ETE,0.9simple_ETE,0.9median_ETE,0.9offset_dwelltime,0.9simple_dwelltime,0.9median_dwelltime,1.0offset_ETE,1.0simple_ETE,1.0median_ETE,1.0offset_dwelltime,1.0simple_dwelltime,1.0median_dwelltime
517,10,U,7,3,-0.6425563293922747,-0.09749996973207416,-0.6674083151979364,1.167254971334744,0.7532392584289381,0.8583574296122477,-1.2482795337584662,-3.6963333106304326,-1.2408777865007035,1.4238078942680354,1.4228134144116247,1.100732757903473,11,10,10,0.17000000000000004,0.235,0.38000000000000006,12,10,10,0.4750000000000001,0.45500000000000007,0.71,10,11,9,0.7450000000000001,0.6950000000000002,1.0899999999999999,10,11,8,0.8999999999999999,0.9750000000000001,1.3299999999999998,10,13,8,1.175,1.43,1.6500000000000001,10,13,8,1.35,1.91,1.865,9,11,7,1.54,2.5150000000000006,2.08,9,11,7,1.7850000000000001,2.9550000000000005,2.235,8,9,7,1.945,3.67,2.39,8,7,6,2.06,4.01,2.56
518,10,W,0,3,0.020798149368165427,-0.5995778216850244,0.23569280030442208,1.2656973729233507,0.5819294278676042,0.7164975561743578,-0.12536809031718738,-5.1827660349174645,-0.4716499525599665,0.9797184152601439,2.4064577353711996,1.2008159425159424,16,8,12,0.23000000000000004,0.29500000000000004,0.6350000000000001,16,11,12,0.4800000000000001,0.935,1.28,15,10,8,0.7650000000000001,1.52,1.83,14,11,10,1.0050000000000001,2.08,2.265,16,10,9,1.3400000000000003,2.7049999999999996,2.615,16,9,11,1.625,3.04,3.205,15,10,12,1.96,3.4600000000000004,3.7999999999999994,15,8,7,2.245,3.815,4.335,16,8,5,2.6100000000000008,4.18,4.5649999999999995,15,5,4,2.9650000000000003,4.545,4.64
519,10,W,1,2,0.47922997231385156,-1.2595730705199017,0.680408578440652,0.7844478904434307,0.5703471858875002,0.6475580308779484,-0.31605625722524516,-2.3551547880947004,-0.31265359801643294,0.8667399735782387,0.7460321508744767,0.643074707765208,12,0,9,0.55,0.0,0.5700000000000001,8,1,5,1.05,0.11,1.0550000000000002,8,3,5,1.54,0.315,1.42,9,3,4,1.765,0.43,1.67,8,3,5,1.9800000000000002,0.5950000000000001,1.82,8,4,5,2.1599999999999997,0.755,2.19,7,5,6,2.3449999999999998,0.9800000000000001,2.4999999999999996,10,5,5,2.6249999999999996,1.15,2.6700000000000004,9,5,5,2.855,1.325,2.855,8,5,4,3.0950000000000006,1.4849999999999999,3.02
520,10,W,2,2,0.2936659396088589,-1.5690992746040762,0.7395291438990953,1.7591922960666146,0.4912130653463736,0.837794653199977,-0.30817316843785203,-2.3329507646965033,-0.4137132037807262,0.7330985403463854,1.248847640794659,0.6712283141353561,8,0,7,0.125,0.0,0.19,9,0,6,0.32,0.0,0.40499999999999997,10,0,6,0.59,0.0,0.685,10,1,7,0.9100000000000001,0.01,0.975,10,1,7,1.14,0.02,1.305,9,1,9,1.415,0.035,1.76,7,1,9,1.57,0.045,2.215,7,2,8,1.645,0.14500000000000002,2.535,7,4,5,1.72,0.29000000000000004,2.8850000000000002,7,6,6,1.8049999999999997,0.605,3.0900000000000003
521,10,W,3,1,-0.30483176282420027,0.8413725967334499,-0.5514518882174515,1.540912920327009,0.5513027354208584,0.5227670458457128,-0.17900367194721856,-1.1842572352773366,-0.6575588411583676,1.355619030926938,1.0036461426019372,1.032614748534797,10,3,8,0.19499999999999998,0.195,0.42000000000000004,10,6,7,0.39999999999999997,0.53,0.7600000000000001,10,8,8,0.595,0.9299999999999999,1.195,10,5,7,0.795,1.3399999999999999,1.62,9,4,6,1.0300000000000002,1.48,1.94,10,4,7,1.22,1.575,2.29,10,8,6,1.4299999999999997,1.885,2.63,10,8,6,1.6900000000000002,2.295,2.9050000000000002,10,7,5,1.8750000000000002,2.515,3.275,10,7,4,2.05,2.695,3.5250000000000004
522,10,W,3,2,0.10358317638283718,3.145509486582491,-0.12007413292429385,1.5379074564831696,0.9826884022627176,0.7845518550224604,-1.371196329033323,-4.59279682672769,-1.3738450883987556,1.2761923930857615,1.864303080739691,0.9533357318463129,10,0,14,0.55,0.0,0.42500000000000004,10,0,13,1.0250000000000001,0.0,0.9400000000000001,9,0,12,1.26,0.0,1.49,10,0,11,1.6400000000000001,0.0,1.9850000000000003,9,0,12,1.8900000000000001,0.0,2.5949999999999998,9,0,8,2.1100000000000003,0.0,3.265,9,0,8,2.315,0.0,3.6750000000000007,9,1,7,2.59,0.12,4.295,7,1,5,2.8449999999999998,0.165,4.58,8,1,4,3.0250000000000004,0.195,4.74
523,10,W,4,1,-0.4580959854476077,0.28595283689021483,-0.6814553223359773,1.2800847916925984,0.5839694853237379,0.804590562141708,-1.200214924092168,-3.190046828175993,-1.2307724605416044,1.4211700918559549,2.389219679576235,1.3539978149543213,13,12,8,0.30000000000000004,0.5549999999999999,0.44500000000000006,13,11,8,0.6100000000000001,1.18,0.7250000000000001,11,11,7,1.105,1.61,1.07,11,11,5,1.4050000000000002,2.25,1.4749999999999999,10,10,8,1.8550000000000004,2.8449999999999998,2.045,11,7,7,2.14,3.5700000000000003,2.7849999999999997,11,6,6,2.43,3.89,3.16,10,5,5,2.7299999999999995,4.140000000000001,3.39,9,5,4,2.9949999999999997,4.455,3.61,8,4,3,3.27,4.635,3.765
524,10,W,4,2,-0.357590429720132,1.113740279244174,-0.1777451377946678,1.9776155264225947,0.6411323821404209,0.9854727295992226,-0.9939710657510845,0.7482755518075784,-1.07794210629283,1.598864352326109,1.7256337241735675,1.6216537665247062,9,4,10,0.11499999999999999,0.18,0.6250000000000002,10,6,9,0.24,0.43999999999999995,1.155,11,5,11,0.525,0.8049999999999999,1.64,11,5,8,0.8100000000000002,1.04,2.065,11,7,8,0.9700000000000001,1.335,2.3950000000000005,11,6,7,1.1099999999999999,1.62,2.66,11,6,9,1.2500000000000002,1.85,3.0949999999999998,13,5,6,1.5250000000000001,2.13,3.4749999999999996,14,5,6,1.8850000000000002,2.2550000000000003,3.8100000000000005,12,6,5,2.1750000000000003,2.49,3.9400000000000004
525,10,W,4,4,0.006191705243020351,1.9549419549775648,0.04727214771121458,0.8831428144157795,0.8155297604510444,0.6746272781320521,-0.8493403616689229,-8.945708458249882,-1.02566070169769,0.9911587516882421,2.246364195389733,1.0365378723799834,14,0,11,0.3850000000000001,0.0,0.805,13,1,12,0.7100000000000002,0.09,1.345,15,2,12,1.1900000000000002,0.14,1.735,13,3,12,1.765,0.245,2.145,12,2,11,2.1899999999999995,0.4,2.53,11,2,11,2.485,0.445,3.175,11,2,9,2.7150000000000003,0.475,3.58,10,2,8,3.09,0.505,3.925,10,3,6,3.3950000000000005,0.63,4.26,9,3,5,3.7450000000000006,0.7649999999999999,4.53
526,10,W,5,1,-0.18603147412244528,0.14283493941606376,-0.22229274996560588,1.0034473247658298,0.5898596993756584,0.8574835099695318,-0.6243865242038443,-5.13797036792239,-0.5476274400922989,1.2859725020390704,1.918753166888393,1.3247707565005813,12,15,7,0.3600000000000001,0.5700000000000001,0.32000000000000006,12,13,7,0.6550000000000001,1.23,0.54,13,11,7,1.0450000000000002,1.8499999999999999,0.8250000000000002,12,10,9,1.4050000000000002,2.2,1.085,10,11,8,1.8050000000000004,2.61,1.5050000000000001,9,11,8,2.1950000000000003,3.065,1.7850000000000001,8,9,8,2.505,3.55,2.15,6,8,8,2.89,3.82,2.4549999999999996,5,5,9,3.03,4.04,2.805,6,5,9,3.1799999999999997,4.145,3.27
527,10,W,5,2,0.369544965819367,-4.729095993886149,0.3961738698695068,1.183137906349504,0.7328388752950765,0.7955710765668127,-0.257978973687204,-4.991114832670454,-0.17286083571038183,0.9571949949267076,2.057618787755046,0.9198383529451207,12,0,12,0.355,0.0,0.42500000000000004,11,0,12,0.72,0.0,1.02,10,0,8,1.0399999999999998,0.0,1.88,9,0,7,1.4349999999999998,0.0,2.06,10,0,7,1.67,0.0,2.225,8,0,6,2.0650000000000004,0.0,2.415,6,0,7,2.31,0.0,2.645,7,0,8,2.51,0.0,3.0700000000000003,7,0,6,2.75,0.0,3.44,7,0,6,2.915,0.0,3.785
528,10,W,5,3,0.18941580811693462,0.20053989188154847,0.10373035107681268,0.9949499858377193,0.5195458036034769,0.5028418367703035,-0.6168017064449051,-1.3146863584463107,-0.5067885223524052,1.1229085216431274,1.8013873548128099,0.9692970175536081,15,13,16,0.5900000000000002,1.2550000000000001,1.0450000000000002,13,11,16,0.9700000000000001,1.9699999999999998,1.795,13,9,12,1.215,2.53,2.53,15,12,14,1.6750000000000003,3.115,3.2700000000000005,11,11,11,2.15,3.7,4.18,11,8,8,2.3749999999999996,4.289999999999999,4.67,12,7,5,2.67,4.62,5.109999999999999,13,6,4,2.9749999999999996,4.949999999999999,5.41,13,4,3,3.375,5.215,5.54,12,4,3,3.6999999999999993,5.330000000000001,5.62
529,10,W,6,1,0.09611632233734091,0.6941264472666522,0.07426148758825891,1.1349728573342646,0.9974047130316164,0.9066498542377391,-0.5109605455901343,-2.8838231068947984,-0.48241225296269197,1.0994096566673204,1.8026837435326912,0.8500642000241958,12,14,15,0.275,0.6400000000000001,0.43000000000000005,12,12,15,0.5850000000000001,1.0250000000000001,1.07,13,11,14,1.0399999999999998,1.305,1.58,13,11,13,1.4449999999999998,1.525,1.955,11,11,14,1.79,1.7999999999999998,2.4,11,10,13,2.105,2.205,2.735,11,10,13,2.3799999999999994,2.77,3.2450000000000006,10,10,10,2.765,3.2,3.6450000000000005,10,8,9,3.005,3.4550000000000005,3.865,9,9,8,3.2800000000000002,3.7,4.045
530,10,W,6,2,0.05654354081040066,0.026773829883166483,-0.16820214210893125,0.9418634941914478,0.4218416545257196,0.44206919665692107,-0.9264709463282251,-2.188406888759228,-0.9602612969071093,1.0102720780158037,1.151295973126141,0.9244288217028371,16,20,18,0.6900000000000002,1.0950000000000002,0.6650000000000001,13,17,19,1.24,2.045,1.4949999999999999,14,17,16,1.69,2.78,2.2800000000000002,14,12,15,2.1449999999999996,3.6449999999999996,2.905,14,11,13,2.5700000000000003,4.24,3.555,12,8,11,2.980000000000001,4.785,4.225,12,7,9,3.27,5.079999999999999,4.8149999999999995,11,5,5,3.6100000000000003,5.26,5.244999999999999,9,3,2,3.81,5.4,5.4399999999999995,9,2,2,4.000000000000001,5.475,5.4750000000000005
531,10,W,6,3,0.23358704518111958,-0.6071222644897198,-0.09148702244786416,1.1860232502245758,0.5996712636630378,0.9333103121898632,-0.6261313860481275,-2.288529833317497,-0.6955625579885333,1.0264022430514945,1.060692634285468,0.6529933002051447,10,8,6,0.21499999999999997,0.545,0.13,11,11,5,0.44500000000000006,1.075,0.315,11,9,6,0.785,1.69,0.665,10,9,8,1.07,2.005,0.9950000000000002,10,8,6,1.26,2.3949999999999996,1.5699999999999998,11,9,7,1.5350000000000001,2.7649999999999997,1.975,11,7,8,1.7850000000000001,3.055,2.3200000000000003,9,5,9,2.115,3.2399999999999998,2.6900000000000004,8,5,7,2.32,3.4099999999999997,3.084999999999999,8,5,6,2.4899999999999998,3.5100000000000002,3.34
532,10,W,7,1,0.1469500927782715,0.43847472611144983,0.20277764108096102,1.2417967999490298,0.40969753195388214,0.5923524605624287,-0.29470090504767826,-1.2727013160090863,-0.284780286308651,0.7030228108481945,0.9265616073415577,0.622197191749173,10,12,13,0.15999999999999998,0.6749999999999999,1.0,10,9,13,0.42500000000000004,1.305,1.6050000000000002,10,9,12,0.62,1.6299999999999997,2.3449999999999998,11,9,6,0.8600000000000001,2.055,2.845,9,9,8,1.1300000000000001,2.5000000000000004,3.055,9,10,9,1.4,3.05,3.44,11,9,6,1.6549999999999998,3.5700000000000003,3.755,11,9,6,1.9449999999999998,4.18,3.89,10,8,6,2.28,4.580000000000001,4.06,11,4,5,2.565,4.845000000000001,4.42
533,10,W,7,2,0.369787877021289,-1.9183542560458886,0.3944756665109783,1.221317670649674,0.5780818363995109,0.7025837878728459,-0.7706167205365995,-3.427214814662149,-0.6771728473834472,1.3183891552535898,1.0570732343076514,0.8829637744849731,9,0,9,0.40000000000000013,0.0,0.6150000000000001,9,0,13,0.6350000000000001,0.0,1.395,10,0,11,0.9050000000000001,0.0,2.1300000000000003,10,0,10,1.17,0.0,2.5599999999999996,10,0,10,1.5599999999999998,0.0,2.99,8,1,8,1.95,0.125,3.535,8,1,6,2.0700000000000003,0.19,3.73,8,1,5,2.2250000000000005,0.23,3.95,8,1,3,2.3999999999999995,0.25,4.08,8,1,3,2.595,0.27,4.245
534,11,U,0,1,-0.2405433940617728,-2.0523114570028786,-0.13027837002919085,0.7279664828224582,0.3100673591176055,0.3273100022450704,0.18989808928412635,-0.37536132960905205,0.23095375174669383,1.0077023175375392,0.5242043424581595,0.5288666182683406,12,0,16,0.5950000000000001,0.0,1.3200000000000003,13,0,14,1.325,0.0,2.31,10,0,12,1.87,0.0,3.035,12,0,11,2.3449999999999998,0.0,3.66,11,0,10,2.8600000000000003,0.0,4.359999999999999,8,0,4,3.3899999999999997,0.0,4.8500000000000005,8,0,3,3.6300000000000003,0.0,5.02,8,0,2,3.8899999999999997,0.0,5.165,6,0,1,4.13,0.0,5.25,6,0,1,4.3,0.0,5.25
535,11,U,0,2,-0.20706491844037922,-0.3157088951825515,-0.5627805677055958,1.0153036247507061,0.3584900446424856,0.5371115659257801,0.40068265953387655,-0.2595691907014305,0.5821897182281592,0.989570379844654,0.48522428803469864,0.5482059816514813,9,11,8,0.275,0.545,0.6550000000000001,9,11,9,0.7150000000000002,1.1,1.095,8,11,7,1.095,1.6900000000000002,1.595,10,11,6,1.5450000000000002,2.29,1.8250000000000002,9,11,8,2.0500000000000003,2.92,2.235,6,10,7,2.3899999999999997,4.01,2.8150000000000004,6,6,5,2.5349999999999997,4.365,3.37,6,5,4,2.6900000000000004,4.5649999999999995,3.63,6,3,1,3.0050000000000003,4.869999999999999,3.75,6,2,3,3.1250000000000004,4.925,3.97
536,11,U,0,3,-0.10604984324749364,-0.9593695198047436,0.027887288690434716,0.9469133303013524,0.4395546282762439,0.5214479701440676,0.5994829253749144,-0.7630330273457303,0.5427193944863545,1.069400401977299,0.668414294030187,0.69593337951867,15,4,14,0.445,0.055,0.915,13,4,14,1.1800000000000002,0.125,1.7349999999999999,11,6,12,1.6,0.28500000000000003,2.88,11,6,12,1.91,0.42500000000000004,3.6799999999999997,11,6,9,2.215,0.585,4.38,11,4,5,2.535,0.765,4.859999999999999,11,10,5,2.86,1.2650000000000001,5.1049999999999995,11,8,5,3.3649999999999993,1.7149999999999999,5.279999999999999,11,12,4,3.6799999999999997,2.225,5.455,9,10,4,4.03,3.085,5.550000000000001
537,11,U,1,1,-0.39167048385474107,-1.436624917672591,-0.32700438765443296,1.027539699380063,0.8056879727660462,0.8127879101421568,0.42260208959833084,0.31372145059899353,0.34774164277652014,0.8898073520881724,0.6916513835872335,0.6031666614340642,15,3,15,0.8250000000000001,0.04,0.655,11,4,17,1.3400000000000003,0.085,1.2600000000000002,9,4,16,1.785,0.22,1.9250000000000003,9,3,14,2.365,0.36,2.6050000000000004,9,3,12,2.79,0.42000000000000004,3.1700000000000004,9,5,8,3.0350000000000006,0.53,3.5349999999999997,8,7,6,3.26,0.79,3.7750000000000004,8,8,5,3.415,1.015,3.98,7,9,4,3.5949999999999998,1.32,4.1450000000000005,7,8,5,3.7049999999999996,1.85,4.34
538,11,U,1,2,-0.2252334504230844,-1.1042446352998954,-0.2329323312979323,0.6557916101576992,0.38366782790555554,0.48980669776519625,-0.06697628629907984,0.7995443279598903,0.04026343925502622,1.143652851935194,0.6050120362028624,0.6460569129553191,12,3,10,0.7450000000000001,0.06,0.655,10,3,11,1.3050000000000002,0.125,1.395,10,2,10,1.6449999999999998,0.195,1.865,10,2,9,1.9300000000000002,0.22000000000000003,2.31,10,3,9,2.21,0.265,2.645,12,4,9,2.5750000000000006,0.38999999999999996,3.2199999999999998,12,4,8,2.9200000000000004,0.485,3.7849999999999997,10,6,6,3.3299999999999996,0.7,4.235,9,9,6,3.7350000000000003,1.225,4.645,9,8,3,4.12,1.845,4.88
539,11,U,1,3,-0.3157129946210257,-0.7594642588033822,-0.3094963896898006,0.7594293483158379,0.3808799309614939,0.520071783798174,0.25385494657537905,-0.5264210898302814,0.14991116926991094,0.8916941863699925,0.5600789865343314,0.5118726964916189,11,4,12,0.5900000000000001,0.135,0.605,10,4,11,1.19,0.255,1.145,10,5,11,1.565,0.47500000000000003,1.8550000000000002,8,7,10,1.8299999999999996,0.7549999999999999,2.625,10,10,10,2.1900000000000004,1.1749999999999998,3.1850000000000005,10,10,11,2.65,1.665,3.9150000000000005,10,10,8,3.1799999999999997,2.23,4.5150000000000015,10,8,8,3.6150000000000007,2.8499999999999996,4.925,11,10,5,4.135000000000001,3.4899999999999998,5.234999999999999,9,10,4,4.535,4.3549999999999995,5.455
540,11,U,1,4,-0.5272531586042498,-2.8640928627828437,-0.5746176518078414,0.9477642251544218,0.4657874920658507,0.599252854807368,0.2160102203944672,0.9798211305981475,0.3605484944365962,0.7600610590877397,0.39889322305364094,0.4022345471960864,10,0,9,0.28500000000000003,0.0,0.48,9,0,9,0.6749999999999999,0.0,1.21,9,0,8,1.04,0.0,1.5050000000000001,9,0,8,1.355,0.0,1.99,8,0,7,1.69,0.0,2.3000000000000003,7,0,8,1.995,0.0,2.7150000000000007,8,0,10,2.1999999999999997,0.0,3.36,9,0,9,2.475,0.0,3.81,10,0,6,2.8499999999999996,0.0,4.24,9,0,4,3.1550000000000007,0.0,4.5200000000000005
541,11,U,2,1,-0.548015792229958,0.26867050629236183,-0.6579437570000234,1.4140924404317614,0.5284259998900582,0.6911275334881627,-0.046250090689804964,-0.37666158042598685,-0.09013616566579935,0.7220521153012663,0.6381355039754462,0.6309424513776523,10,15,13,0.5700000000000001,0.665,0.4650000000000001,10,15,11,0.8550000000000002,1.4900000000000002,1.055,10,12,12,1.1199999999999999,2.04,1.4949999999999999,9,13,14,1.3999999999999997,2.56,2.4250000000000003,9,14,7,1.67,3.2149999999999994,3.2,9,12,6,2.025,3.93,3.52,9,10,6,2.2849999999999997,4.460000000000001,3.76,9,8,5,2.6049999999999995,4.909999999999999,3.935,8,7,5,2.8549999999999995,5.295,4.065,8,4,5,3.165,5.625,4.260000000000001
542,11,U,2,2,-0.2005297986971549,-1.2849367444017556,-0.5793998134933119,1.3960582610575472,0.31671007765614184,0.4982831495969523,0.17453857858168703,-0.7821191356260111,0.12332501601969878,0.5576644060859998,0.4014807577953091,0.42707675669396006,12,0,9,0.42500000000000004,0.0,0.56,12,0,10,0.81,0.0,1.1,10,0,8,1.09,0.0,1.73,10,0,7,1.3750000000000002,0.0,2.1750000000000003,9,1,7,1.6050000000000002,0.045,2.705,9,1,4,1.7850000000000001,0.07,3.1399999999999997,8,2,5,2.005,0.135,3.51,9,5,4,2.2,0.33999999999999997,3.885,10,7,5,2.48,0.615,4.125,9,8,5,2.775,0.9799999999999999,4.295
543,11,U,2,3,-0.31060161499780664,0.6161658112190216,-0.2115578396648381,1.0205012909462339,0.4203350316591498,0.5057862526628384,0.14233056652793719,0.061575703978334985,0.0052831203373899195,0.6658170368247263,0.5176917244919007,0.5105180712449189,12,9,16,0.3600000000000001,0.51,0.555,11,9,15,0.685,0.95,1.2750000000000001,11,9,18,1.17,1.405,2.19,10,11,15,1.465,1.835,2.8649999999999998,11,12,13,1.8749999999999998,2.4400000000000004,3.6900000000000004,11,12,11,2.175,2.95,4.405,12,13,12,2.54,3.4899999999999998,4.865,10,12,7,2.93,4.340000000000001,5.244999999999999,10,8,5,3.2199999999999998,4.84,5.4350000000000005,9,8,5,3.57,5.055,5.545
544,11,U,2,4,-0.13147119950557934,-0.7171461740115426,-0.3671335913807439,1.3173361238066077,0.3532933435638042,0.4608225918320512,0.11550249530861957,-0.8371143319295288,0.008561240445747877,1.0566279730288766,0.6046262084306487,0.6634469505164169,10,3,12,0.28500000000000003,0.09,0.6850000000000002,10,6,11,0.505,0.32,1.225,10,7,12,0.775,0.605,1.7550000000000001,12,8,13,1.09,0.92,2.38,13,8,11,1.395,1.2149999999999999,3.0950000000000006,12,15,10,1.75,2.095,4.045,13,15,9,2.0500000000000003,2.8899999999999997,4.5,11,13,9,2.42,3.715,5.010000000000001,12,10,4,2.8149999999999995,4.235,5.31,10,10,3,3.145,4.655,5.4399999999999995
545,11,U,3,2,-0.20276923521576806,0.3407751578856703,-0.579990047999786,0.8840549131666793,0.33306894132885045,0.31896780583128564,-0.22075489181028116,0.3757412115156233,-0.12961071448275185,0.95808016381769,0.47748164457267245,0.5452502128860471,13,10,4,0.42000000000000015,1.02,0.2,12,7,5,0.7600000000000002,1.86,0.505,12,9,7,1.0000000000000002,2.4899999999999998,0.94,13,8,9,1.29,3.0549999999999997,2.005,15,8,8,1.7650000000000001,3.42,2.7149999999999994,13,9,7,2.2900000000000005,3.8649999999999998,3.165,13,7,7,2.7549999999999994,4.725,3.4749999999999996,10,5,8,3.2600000000000002,5.2,4.05,10,3,6,3.6800000000000006,5.390000000000001,4.575,8,2,3,4.015000000000001,5.55,5.12
546,11,U,3,3,-0.5691021430585489,-0.4282159186262523,-0.6704272806736647,1.429227259004762,0.393792904373509,0.6653540439338047,-0.6059707766677667,-0.34267521226931774,-0.6475267567771922,0.7818483342706251,0.5908460332734496,0.6150865646867817,11,11,7,0.38,0.88,0.23500000000000001,10,10,6,0.665,1.48,0.64,10,11,7,0.9350000000000002,2.229999999999999,1.135,10,9,10,1.22,2.755,1.7299999999999998,10,8,9,1.405,3.2,2.345,10,9,8,1.6,3.595,2.7649999999999997,9,8,8,1.8450000000000002,4.095,3.235,10,7,10,2.11,4.615,3.89,9,6,7,2.44,4.9,4.555,8,6,4,2.66,5.165,4.965
547,11,U,4,1,0.09056179632134277,-0.9600328282969226,0.10980239248431796,1.205854621784692,0.41256453716040575,0.6957948133978944,-0.023610211276986124,0.2685290988768354,-0.07365883686389102,0.9576326188964365,0.736113772417786,0.7433794288374562,10,3,15,0.22,0.07500000000000001,0.795,10,4,12,0.5000000000000001,0.29000000000000004,1.33,10,5,12,0.82,0.49499999999999994,1.88,10,5,12,1.2100000000000002,0.6349999999999999,2.41,10,7,11,1.5499999999999998,0.875,2.895,11,8,11,1.8849999999999998,1.185,3.445,12,7,9,2.26,1.66,3.925,11,9,6,2.7049999999999996,1.9649999999999999,4.3,9,11,6,3.2,2.385,4.760000000000001,9,11,6,3.655,3.035,4.97
548,11,U,4,2,-0.13540823956429734,1.292856155283931,0.08282392956739472,1.132108689152776,0.3623477509368512,0.4169724684344578,-0.2910097987514839,0.09496956934964534,-0.24541369478383623,0.9675729103244858,0.561971440957683,0.622376128874425,15,0,18,0.4050000000000001,0.0,1.245,16,0,17,1.1200000000000003,0.0,2.55,14,0,14,1.6350000000000002,0.0,3.4100000000000006,13,1,9,2.0850000000000004,0.06,3.995,13,1,8,2.4800000000000004,0.16,4.485,9,1,8,2.8449999999999998,0.365,4.86,9,2,6,3.05,0.435,5.365,8,3,5,3.2800000000000002,0.55,5.609999999999999,8,5,4,3.54,0.7350000000000001,5.765000000000001,8,7,3,3.7399999999999998,1.01,5.865
549,11,U,4,3,-0.49226732383151783,-0.5502643363781702,-0.5546996478291951,0.9630656770351164,0.5612442621350249,0.7802583529692645,-0.4611857676914444,1.7233799582534357,-0.4344112092741787,0.7357330019559644,0.4515581471151683,0.5410933079518219,13,10,13,0.7700000000000002,0.9650000000000001,0.9400000000000002,13,11,11,1.2950000000000004,1.6350000000000002,1.83,13,10,10,1.8000000000000003,2.1,2.39,12,9,8,2.3899999999999997,2.5900000000000003,2.78,12,10,9,2.9199999999999995,3.0649999999999995,3.25,11,10,9,3.3200000000000007,3.43,3.665,8,10,7,3.7150000000000003,3.9300000000000006,4.04,7,6,6,3.935,4.3999999999999995,4.39,6,5,3,4.07,4.5600000000000005,4.75,6,5,3,4.175000000000001,4.8500000000000005,4.859999999999999
550,11,U,4,4,-0.12179545722047048,-0.6383687767433478,-0.14984455848499928,0.9296472471493451,0.32049441192261124,0.43417554792080737,0.10898564745400871,0.9799721439353837,0.11453383332644237,0.7735752512054047,0.4293111208640898,0.39646945594464067,12,3,15,0.275,0.14500000000000002,0.92,16,4,13,0.7900000000000003,0.385,2.0999999999999996,15,7,16,1.395,0.825,2.91,13,7,11,1.885,1.3449999999999998,4.145,12,10,8,2.4900000000000007,1.9599999999999997,4.705,11,9,5,2.8899999999999997,2.7800000000000002,5.1450000000000005,10,9,1,3.2300000000000004,3.4950000000000006,5.45,9,8,1,3.625,4.44,5.595,7,5,1,3.8849999999999993,4.79,5.635,7,5,1,4.1,5.114999999999999,5.675
551,11,U,5,1,-0.5123303435173533,1.5207881570219444,-0.4662562830310113,1.0879914123543133,0.5267901130613544,0.5112207076675255,0.015921361534945486,0.3203790205617527,-0.03853355575698844,0.9943631637276499,0.6527066988220501,0.6819505904965761,11,2,12,0.4,0.08,0.9000000000000001,10,1,11,0.785,0.12,1.5450000000000002,9,2,10,1.125,0.18,2.215,11,2,7,1.595,0.255,2.88,9,2,7,2.0,0.325,3.315,9,2,6,2.29,0.395,3.8949999999999996,9,3,6,2.695,0.5,4.1850000000000005,8,3,4,2.995,0.61,4.585,8,2,5,3.3150000000000004,0.74,4.740000000000001,7,2,4,3.535,0.81,4.905
552,11,U,5,2,-0.2811995636524544,-1.565849887169694,-0.10179960535928391,0.807448634168885,0.5447563157257297,0.4591392576104991,-0.3389458698673411,0.17439004482807774,-0.33739683096907663,0.8540895735727456,0.5366214594876928,0.6529802285047526,19,1,20,0.7350000000000002,0.035,1.2150000000000003,17,1,16,1.3550000000000002,0.055,2.21,17,2,14,1.8350000000000002,0.14,3.0100000000000002,14,2,12,2.38,0.185,3.7600000000000002,12,2,8,2.7650000000000006,0.23500000000000001,4.465,12,2,6,3.165,0.28,4.895,9,3,7,3.58,0.35,5.125,9,4,5,3.8200000000000003,0.555,5.395,10,5,4,4.1,0.725,5.605,10,6,2,4.444999999999999,1.0250000000000001,5.779999999999999
