,apply,target,environment,block,subject,walklength,initial_contact_time,mean_error,std_error,max_angle_distance,maintain_total_frame,target_on_frame,target_on_rate,target_in_count,total_target_on_time,mean_target_on_time,longets_target_on_time,dwell_prior_count_0.1,dwell_success_frame_0.1,dwell_success_count_0.1,first_dwell_0.1,mean_angular_speed_0.1,dwell_prior_count_0.2,dwell_success_frame_0.2,dwell_success_count_0.2,first_dwell_0.2,mean_angular_speed_0.2,dwell_prior_count_0.3,dwell_success_frame_0.3,dwell_success_count_0.3,first_dwell_0.3,mean_angular_speed_0.3,dwell_prior_count_0.4,dwell_success_frame_0.4,dwell_success_count_0.4,first_dwell_0.4,mean_angular_speed_0.4,dwell_prior_count_0.5,dwell_success_frame_0.5,dwell_success_count_0.5,first_dwell_0.5,mean_angular_speed_0.5,dwell_prior_count_0.6,dwell_success_frame_0.6,dwell_success_count_0.6,first_dwell_0.6,mean_angular_speed_0.6,dwell_prior_count_0.7,dwell_success_frame_0.7,dwell_success_count_0.7,first_dwell_0.7,mean_angular_speed_0.7,dwell_prior_count_0.8,dwell_success_frame_0.8,dwell_success_count_0.8,first_dwell_0.8,mean_angular_speed_0.8,dwell_prior_count_0.9,dwell_success_frame_0.9,dwell_success_count_0.9,first_dwell_0.9,mean_angular_speed_0.9,dwell_prior_count_1.0,dwell_success_frame_1.0,dwell_success_count_1.0,first_dwell_1.0,mean_angular_speed_1.0,dwell_prior_count_1.1,dwell_success_frame_1.1,dwell_success_count_1.1,first_dwell_1.1,mean_angular_speed_1.1,dwell_prior_count_1.2,dwell_success_frame_1.2,dwell_success_count_1.2,first_dwell_1.2,mean_angular_speed_1.2,dwell_prior_count_1.3,dwell_success_frame_1.3,dwell_success_count_1.3,first_dwell_1.3,mean_angular_speed_1.3,dwell_prior_count_1.4,dwell_success_frame_1.4,dwell_success_count_1.4,first_dwell_1.4,mean_angular_speed_1.4,dwell_prior_count_1.5,dwell_success_frame_1.5,dwell_success_count_1.5,first_dwell_1.5,mean_angular_speed_1.5
566,default,6,W,2,9,4.878203629,0.4657569999999964,-0.5353800365401397,0.9934480919007851,4.434873074997924,362,157,43.370165745856355,17,2.3237129999998842,0.13668899999999318,0.3829680000000053,1.0,117.0,9.0,1.047424000000035,16.232955956672427,5.0,72.0,4.0,2.329757000000029,15.202774595009473,9.0,43.0,2.0,3.4126890000000003,13.121770693334089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,default,6,W,3,9,4.04105077,0.6153869999999984,0.03441282383546248,1.0542961703798888,2.632956817322053,353,158,44.759206798866856,16,2.3603330000000255,0.1475208125000016,0.4829300000000103,2.0,130.0,9.0,1.3648680000000013,13.06443336497473,6.0,93.0,5.0,2.814696999999967,12.558059273997387,12.0,50.0,2.0,4.396036999999978,10.145083199841228,12.0,30.0,1.0,4.396036999999978,9.477093257950031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,default,6,W,4,9,4.0206942,0.48243399999989833,-0.15010663286513623,0.9343651600805855,2.7570133075523406,361,177,49.03047091412742,20,2.6117859999998245,0.13058929999999122,0.5664480000000367,2.0,133.0,6.0,1.1987919999999122,11.378332081304402,2.0,125.0,5.0,1.1987919999999122,11.261071708889858,2.0,95.0,3.0,1.1987919999999122,10.354660798266918,2.0,95.0,3.0,1.1987919999999122,10.354660798266918,2.0,66.0,2.0,1.1987919999999122,10.928342374481455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,default,7,W,1,9,4.933375594,0.6484990000000153,-0.10276906898895198,0.8011825111024862,2.8686424745915784,351,193,54.98575498575499,18,2.921912999999961,0.16232849999999782,0.8175659999999993,2.0,150.0,7.0,1.6975710000000106,14.2023357023821,2.0,143.0,6.0,1.6975710000000106,13.465563627328494,2.0,99.0,3.0,1.6975710000000106,13.083174291601049,12.0,77.0,2.0,4.078827000000018,13.717234532990126,15.0,50.0,1.0,5.260147000000018,14.167047420079957,15.0,50.0,1.0,5.260147000000018,14.167047420079957,15.0,50.0,1.0,5.260147000000018,14.167047420079957,15.0,50.0,1.0,5.260147000000018,14.167047420079957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,default,7,W,2,9,4.3600249369999995,0.6819560000000138,-0.1812116960221061,0.7234419930173114,2.310091277124296,349,217,62.17765042979943,16,3.3489470000000097,0.2093091875000006,0.7327569999999923,0.0,204.0,11.0,0.698756000000003,11.547009634730028,1.0,173.0,8.0,0.9152829999999881,11.24499575417257,1.0,129.0,5.0,0.9152829999999881,9.951005282933751,14.0,45.0,1.0,5.111756000000014,11.706613598299029,14.0,45.0,1.0,5.111756000000014,11.706613598299029,14.0,45.0,1.0,5.111756000000014,11.706613598299029,14.0,45.0,1.0,5.111756000000014,11.706613598299029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,default,7,W,3,9,4.307681224,0.6655510000000504,-0.06861399607489817,0.6968956742788808,2.495099979550506,350,213,60.857142857142854,19,3.2269529999998667,0.16983963157894036,0.5834310000000187,0.0,199.0,13.0,0.6820510000000013,13.938678157847837,0.0,150.0,7.0,0.6820510000000013,12.383879433799649,8.0,91.0,3.0,3.5460199999999986,12.387404229200826,8.0,68.0,2.0,3.5460199999999986,13.042329196074858,8.0,68.0,2.0,3.5460199999999986,13.042329196074858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,default,7,W,4,9,4.138295064,1.0479609999999866,-0.12754931609497674,0.7877537098003573,2.3367759355874416,327,167,51.07033639143731,12,2.581196000000091,0.21509966666667424,0.5645000000000664,1.0,142.0,7.0,1.5630370000000084,12.610517860719085,1.0,127.0,5.0,1.5630370000000084,10.71821699621459,1.0,127.0,5.0,1.5630370000000084,10.71821699621459,8.0,61.0,2.0,4.544665000000009,10.738342586148962,10.0,35.0,1.0,5.312099999999987,11.544279010055895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,default,0,U,1,10,4.334733818,1.8320919999999887,0.5378706132966491,0.963095107193549,3.0096032511996986,280,83,29.642857142857142,13,1.1643820000002165,0.0895678461538628,0.19986000000000104,1.0,41.0,4.0,1.9827710000000138,13.398172366784134,3.0,13.0,1.0,2.6969910000000255,14.797255648713229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,default,0,U,2,10,5.014030013,0.4993289999999888,-0.3271363096762857,1.1945245339019979,5.206622082339433,360,61,16.944444444444446,10,0.8475980000001755,0.08475980000001755,0.29949999999996635,0.0,43.0,4.0,0.5173650000000407,18.212670740110838,2.0,19.0,1.0,1.1315650000000232,9.249910378442134,2.0,19.0,1.0,1.1315650000000232,9.249910378442134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,default,0,U,3,10,5.096555297,1.033800000000042,-0.9383003034570274,1.3522266694820118,5.260290958451513,328,70,21.341463414634145,15,0.9172200000001567,0.061148000000010444,0.2674410000000762,3.0,40.0,3.0,2.265800000000013,15.053570034832072,3.0,31.0,2.0,2.265800000000013,15.338887456019073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,default,0,U,4,10,4.63616981,0.9164999999999281,-0.7708699264930318,1.3776510647278788,4.933723407301527,335,35,10.44776119402985,7,0.4681309999999712,0.06687585714285303,0.16689999999994143,0.0,21.0,2.0,0.9325000000000045,7.91039649238229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,default,1,U,1,10,4.13789128,1.0643010000000004,-0.9556857426352785,1.1156552213177227,7.156251924526374,326,25,7.668711656441718,7,0.29906199999999217,0.04272314285714174,0.08340399999997317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,default,1,U,2,10,4.813331883,1.2489369999999553,0.5759438283398075,1.3010062895013013,4.293314872178187,315,60,19.047619047619047,11,0.8140399999999772,0.07400363636363429,0.15148899999996956,3.0,28.0,3.0,2.49670500000002,14.612024624525445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,default,1,U,3,10,4.865010799999999,1.9317009999999755,-0.16742728132222828,1.33300483494599,3.853670623719902,274,56,20.437956204379564,9,0.7805439999998498,0.08672711111109442,0.11653599999999642,0.0,46.0,6.0,1.9489130000000614,16.234460566066478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,default,1,U,4,10,3.892123046,1.4805350000000317,-0.9863521114240914,2.2909900201289757,6.885543592207246,301,12,3.9867109634551494,2,0.16680200000007517,0.08340100000003758,0.1007480000000669,1.0,7.0,1.0,3.5463869999999815,11.681330844334571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,default,2,U,1,10,4.272233336,1.764160000000004,-0.635505440253655,1.2934751350729574,5.585788783651075,284,32,11.267605633802818,5,0.44650600000005625,0.08930120000001125,0.2320750000000089,2.0,25.0,2.0,4.129425000000026,13.325563113811661,2.0,15.0,1.0,4.129425000000026,11.172851374527376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,default,2,U,2,10,4.2315707,3.51400000000001,0.20722773042682266,2.134960419558132,6.162770708710097,179,12,6.70391061452514,5,0.11720100000002276,0.023440200000004553,0.06715400000007321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,default,2,U,3,10,4.763454945,0.5996089999999867,-0.3109004501453113,1.8320444840980137,5.83527552562844,354,33,9.322033898305085,10,0.3823490000002039,0.03823490000002039,0.21653100000003178,1.0,14.0,1.0,0.7325650000000223,7.660489950946841,1.0,14.0,1.0,0.7325650000000223,7.660489950946841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,default,2,U,4,10,5.012282903999999,0.799199999999928,-0.17572268049165843,1.4886455223993367,5.044337938196144,342,44,12.865497076023392,10,0.5663319999997611,0.05663319999997611,0.29939999999999145,7.0,19.0,1.0,3.8297999999999774,10.79338656856081,7.0,19.0,1.0,3.8297999999999774,10.79338656856081,7.0,19.0,1.0,3.8297999999999774,10.79338656856081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,default,3,U,1,10,3.5209919370000002,0.698566000000028,-0.6907242248999865,1.4072370555582696,6.980171756331609,348,44,12.643678160919542,7,0.6149789999999484,0.08785414285713548,0.1826000000000363,2.0,28.0,3.0,2.081700000000012,13.655544089181936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,default,3,U,2,10,4.372672002000001,0.8170000000000073,-1.069975556655186,1.6917285436040845,6.764390411428228,341,53,15.542521994134898,10,0.7184190000002673,0.07184190000002673,0.19976800000006278,0.0,40.0,4.0,0.8331680000000006,12.13599821644122,0.0,13.0,1.0,0.8331680000000006,9.765895963336515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,default,3,U,3,10,4.906266209999999,1.848600000000033,-0.27597840541571245,1.53018095890952,5.694532872851996,279,32,11.469534050179211,9,0.38115399999981037,0.042350444444423374,0.11468500000000859,0.0,15.0,2.0,1.865652999999952,13.081027443853955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,default,3,U,4,10,5.026578184,1.0657529999999724,-0.8652783341306411,1.3577585343225447,5.082432500673855,326,43,13.190184049079754,8,0.5850569999998925,0.07313212499998656,0.2833859999999504,1.0,25.0,2.0,1.366168000000016,10.869586712595918,4.0,18.0,1.0,4.329058000000032,10.259882117414541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,default,4,U,1,10,4.363921028,0.7323299999999904,-0.6390654290704464,1.1540338603383893,8.354507994757746,346,15,4.335260115606936,4,0.1833109999999465,0.04582774999998662,0.1160279999999716,2.0,8.0,1.0,1.9812009999999987,16.630170257043886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,default,4,U,2,10,4.279879335,1.3956550000000334,-0.5501130744810978,1.6526553730784719,6.291222506572533,306,16,5.228758169934641,4,0.1992490000000089,0.04981225000000222,0.09990000000004784,3.0,7.0,1.0,5.306654999999978,18.371563765128034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,default,4,U,3,10,5.02220335,2.31378200000006,-0.3216688893508776,0.9870944370082342,6.309416625214015,251,29,11.553784860557768,10,0.3155140000001211,0.03155140000001211,0.13289999999994961,6.0,9.0,1.0,4.429749000000015,17.72404091209269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,default,4,U,4,10,5.1273063,0.6988000000000056,-0.004110522694080334,1.3246290981261235,8.88062197372238,348,57,16.379310344827587,11,0.7692650000004733,0.06993318181822485,0.24836600000003273,0.0,33.0,3.0,0.7156340000000228,14.904535485078213,0.0,16.0,1.0,0.7156340000000228,10.458992030099967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,default,5,U,1,10,4.54015573,0.6819769999999608,-0.2722055382384219,0.8947886700133442,4.195136318924611,349,65,18.624641833810887,10,0.9181640000001039,0.09181640000001039,0.41598499999997784,1.0,46.0,3.0,0.965485000000001,8.214516569102235,1.0,26.0,1.0,0.965485000000001,5.3350092420058095,1.0,26.0,1.0,0.965485000000001,5.3350092420058095,1.0,26.0,1.0,0.965485000000001,5.3350092420058095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,default,5,U,2,10,4.56432341,0.5657999999999674,-0.17570919928597933,1.247068133600868,6.575803421893377,356,37,10.393258426966293,10,0.45148600000015904,0.0451486000000159,0.11665100000004713,6.0,8.0,1.0,3.5464489999999387,20.397495414461797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,default,5,U,3,10,4.05211732,0.832300000000032,-0.832306696165976,0.9741936897622995,5.600886495381293,340,36,10.588235294117647,7,0.4819240000000491,0.06884628571429273,0.11670000000003711,2.0,16.0,2.0,2.913599999999974,17.639102252061214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,default,5,U,4,10,5.2669551,0.5987499999999955,-0.1948410263606053,1.3810072043070771,6.57324097052476,354,44,12.429378531073446,7,0.6170799999998735,0.08815428571426764,0.38238000000001193,0.0,31.0,2.0,0.6154799999999341,11.78259820186765,0.0,24.0,1.0,0.6154799999999341,5.672448670949637,0.0,24.0,1.0,0.6154799999999341,5.672448670949637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,default,6,U,1,10,3.9377655490000003,1.1650529999999435,-0.7100647691152674,1.4094520169808258,4.5986864308431805,320,54,16.875,8,0.7647470000000567,0.09559337500000709,0.26634899999999107,2.0,32.0,3.0,2.0300999999999476,16.837254237483904,6.0,17.0,1.0,4.312400000000025,14.39856476219032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,default,6,U,3,10,4.026199908,1.1318360000000212,-0.7061218104813191,1.2621974426328346,5.705528600978139,322,38,11.801242236024844,6,0.532760000000053,0.08879333333334216,0.23250000000007276,2.0,24.0,2.0,2.2981359999999995,13.345385601537314,2.0,15.0,1.0,2.2981359999999995,11.216897630325638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,default,6,U,4,10,5.328348336,0.4658999999999196,-0.6163008918225403,1.2648512952756652,4.563469973450372,362,92,25.41436464088398,12,1.325053000000139,0.11042108333334492,0.4661430000001019,0.0,66.0,4.0,0.4822999999998956,10.211735592613937,0.0,44.0,2.0,0.4822999999998956,9.354655745229445,0.0,29.0,1.0,0.4822999999998956,7.626145982160961,0.0,29.0,1.0,0.4822999999998956,7.626145982160961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,default,7,U,1,10,4.17107061,1.6142719999999713,-1.0591339599195078,0.939543312510575,5.49189574213608,293,18,6.143344709897611,3,0.2505799999999567,0.08352666666665225,0.1168819999999755,2.0,8.0,1.0,5.3608540000000175,7.315823884534385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,default,7,U,2,10,5.098913822,0.6820340000000442,-0.13384101850723504,1.2716967162729054,4.713678744809258,349,40,11.461318051575931,11,0.48190199999987726,0.04380927272726157,0.1333999999999378,1.0,17.0,2.0,0.9654000000000451,11.0708866622559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,default,7,U,3,10,4.917475334,1.6798000000000002,-0.6449892772284032,1.1863412781530602,6.803280361843586,289,43,14.878892733564014,8,0.5831729999998743,0.07289662499998428,0.20150000000001,0.0,31.0,3.0,1.697999999999979,12.238938553066959,1.0,13.0,1.0,1.9793999999999414,9.443013869827125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,default,7,U,4,10,4.765213522,2.4980419999999413,-0.4778261950771594,1.6861592228880384,5.16093065420856,240,54,22.5,8,0.7659739999999147,0.09574674999998933,0.18399999999996908,1.0,37.0,4.0,3.863299999999981,16.501701694065797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,default,0,W,1,10,5.3503406270000005,0.6653129999999976,0.5066359499540634,0.8343825922197412,3.509012038837357,350,146,41.714285714285715,19,2.1167900000000373,0.11141000000000197,0.5839699999999937,2.0,92.0,7.0,1.1479950000000088,15.721341399899014,16.0,36.0,1.0,4.9611810000000105,15.302384557834293,16.0,36.0,1.0,4.9611810000000105,15.302384557834293,16.0,36.0,1.0,4.9611810000000105,15.302384557834293,16.0,36.0,1.0,4.9611810000000105,15.302384557834293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,default,0,W,2,10,5.05383885,0.6487119999999891,0.6576430205512752,1.5155291763630532,5.248172347789889,351,100,28.49002849002849,15,1.41587700000008,0.09439180000000533,0.24902299999996558,0.0,70.0,7.0,0.6637630000000172,19.01911936817134,12.0,16.0,1.0,5.793763000000013,20.755000982912694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,default,0,W,3,10,5.3614257,0.8332209999999804,0.02091910589413514,1.2953264449853876,3.6517270631707723,340,105,30.88235294117647,19,1.4305460000000494,0.07529189473684471,0.33190000000001874,6.0,72.0,7.0,2.76428199999998,21.681143719846013,12.0,21.0,1.0,4.27982099999997,20.489265232566083,12.0,21.0,1.0,4.27982099999997,20.489265232566083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,default,0,W,4,10,4.875488172,0.5990400000000591,0.7450463333049502,1.2187740379634648,4.372694746535617,354,77,21.75141242937853,14,1.0500610000002553,0.07500435714287537,0.24985799999990377,4.0,47.0,4.0,2.2819820000000846,16.454898941635083,4.0,29.0,2.0,2.2819820000000846,14.163485628883324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,default,1,W,1,10,5.129234659,0.9655999999999949,-0.17288239867774632,0.9814104699206649,4.56084086132664,332,134,40.36144578313253,21,1.8790429999999105,0.08947823809523384,0.2831120000000169,0.0,94.0,8.0,0.9826439999999934,14.69414260400938,1.0,45.0,3.0,1.482500000000016,16.428375920179878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,default,1,W,2,10,5.18422657,2.098454000000004,0.47875717886303587,0.8051216910402611,3.3499101471367143,264,147,55.68181818181818,10,2.276904000000002,0.22769040000000018,0.681427000000042,0.0,135.0,6.0,2.114104999999995,13.914249962869986,1.0,113.0,4.0,2.9150080000000003,15.028493806948866,1.0,96.0,3.0,2.9150080000000003,16.122180419927037,1.0,96.0,3.0,2.9150080000000003,16.122180419927037,7.0,42.0,1.0,4.779876999999999,13.548764680943421,7.0,42.0,1.0,4.779876999999999,13.548764680943421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,default,1,W,3,10,4.337718137,0.9306030000000192,0.24169171530116737,1.4606269416100393,11.41564432378369,334,48,14.37125748502994,13,0.5818050000001449,0.04475423076924191,0.16650400000003174,11.0,21.0,2.0,6.04418899999996,16.213199605268894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,default,1,W,4,10,4.982991237,0.5654909999999518,0.45413509084366027,1.2021063745852585,4.8090736454154905,356,111,31.179775280898873,17,1.5669430000000375,0.09217311764706103,0.516399999999976,2.0,64.0,3.0,1.2983349999999518,11.07959038586346,2.0,64.0,3.0,1.2983349999999518,11.07959038586346,2.0,32.0,1.0,1.2983349999999518,7.743642538031591,2.0,32.0,1.0,1.2983349999999518,7.743642538031591,2.0,32.0,1.0,1.2983349999999518,7.743642538031591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,default,2,W,1,10,5.109583710000001,1.5650329999999997,0.346424898536069,1.7381133019667545,5.085395612926209,296,60,20.27027027027027,17,0.7175410000000113,0.042208294117647725,0.14979500000001167,2.0,19.0,2.0,2.4644010000000094,17.09693536001908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,default,2,W,2,10,4.79803218,1.94775199999998,0.2941961585218097,1.7792446581992762,4.155926063168799,273,102,37.362637362637365,9,1.5462409999999522,0.17180455555555024,0.4159750000000031,0.0,89.0,6.0,1.9650249999999687,21.348471539949625,0.0,65.0,3.0,1.9650249999999687,14.189186909803043,0.0,51.0,2.0,1.9650249999999687,12.670564372373393,0.0,51.0,2.0,1.9650249999999687,12.670564372373393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,default,2,W,3,10,5.3641837,0.49917600000003404,0.025991410755943137,1.4594883920080117,4.283058812339582,360,113,31.38888888888889,19,1.5727110000000266,0.08277426315789614,0.3335880000000202,3.0,71.0,6.0,2.4810340000000224,19.47182815525124,8.0,21.0,1.0,3.762512000000015,14.044203052235533,8.0,21.0,1.0,3.762512000000015,14.044203052235533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,default,2,W,4,10,5.32570881,1.6142660000000433,-0.20375064308818253,1.3186241057999908,4.99670598387197,293,59,20.13651877133106,13,0.7659260000001495,0.05891738461539612,0.13260000000002492,3.0,24.0,3.0,2.8138000000000147,18.46487530027065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,default,3,W,1,10,5.47679237,1.9318320000000142,-0.30638950447992946,1.5672778474448998,4.760312031284284,274,99,36.13138686131387,14,1.4115370000000382,0.10082407142857416,0.382048999999995,2.0,77.0,6.0,2.7647320000000093,16.316510548290616,2.0,38.0,2.0,2.7647320000000093,15.256541371577352,12.0,24.0,1.0,5.912583000000012,19.901229401656597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,default,3,W,2,10,5.20714968,0.8832259999999792,0.10208310405933138,1.5514480550262384,6.9724978190771765,337,84,24.92581602373887,10,1.234470999999985,0.1234470999999985,0.3677369999999769,4.0,73.0,6.0,3.180925000000002,15.219531976298947,6.0,37.0,2.0,3.7302720000000136,12.335325394472587,7.0,23.0,1.0,4.81218100000001,13.203027510693168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,default,3,W,3,10,5.140587643,3.179320999999959,-0.6817509590268306,1.0015241975675044,3.5102619485642137,199,92,46.231155778894475,11,1.3493320000001177,0.12266654545455614,0.40025299999990693,3.0,79.0,5.0,3.5952139999999417,16.832759372957405,3.0,59.0,3.0,3.5952139999999417,17.99326865345051,4.0,25.0,1.0,3.9450070000000323,16.581244246599343,4.0,25.0,1.0,3.9450070000000323,16.581244246599343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,default,3,W,4,10,4.901176689,0.9489419999999882,0.015274523923868156,1.222038501981119,5.251797729545978,333,120,36.03603603603604,13,1.7826150000001917,0.13712423076924551,0.3497579999999516,0.0,105.0,8.0,0.9656999999999698,14.109515007797588,0.0,56.0,3.0,0.9656999999999698,12.04088485956082,0.0,43.0,2.0,0.9656999999999698,11.566819128459763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,default,4,W,1,10,5.3097458375,0.9485779999999977,-0.46000955043554664,1.301819999543387,6.1459054384103435,333,80,24.024024024024023,13,1.1108530000001338,0.08545023076924106,0.28286000000002787,5.0,55.0,5.0,2.2808829999999602,17.845666340743684,8.0,18.0,1.0,3.7120969999999716,17.658727668068803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,default,4,W,2,10,5.5764017059999995,0.581786999999963,-0.35718305592954547,1.997114286389199,7.685127583093192,355,74,20.845070422535212,12,1.0303330000000415,0.0858610833333368,0.21824399999997013,7.0,49.0,4.0,3.613188999999977,14.937646446779699,10.0,28.0,2.0,5.2608940000000075,16.06841648466592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
