eye_packets,774
norm_X,norm_Y,phi,theta,confidence,timestamp
1581656549.068213,"{'circle_3d': {'center': [3.6233405661516294, -0.3643858910438871, 111.86693897936767], 'normal': [-0.23599049378097073, 0.46141483085890633, -0.855222100222194], 'radius': 3.465553723538721}, 'confidence': 0.2485075694002976, 'timestamp': 3079.027075, 'diameter_3d': 6.931107447077442, 'ellipse': {'center': [180.20693485884402, 117.74508010923725], 'axes': [33.19948136834163, 38.434464441241516], 'angle': -65.68100344424141}, 'location': [180.20693485884402, 117.74508010923725], 'diameter': 38.434464441241516, 'sphere': {'center': [6.455226491523278, -5.901363861350762, 122.129604182034], 'radius': 12.0}, 'projected_sphere': {'center': [192.77043638640717, 90.04128836294296], 'axes': [121.83778126244789, 121.83778126244789], 'angle': 90.0}, 'model_confidence': 0.766871926996493, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.050385607708845, 'phi': -1.8400367893900174, 'norm_pos': [0.5631466714338875, 0.5093954995448449], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656549.16006,"{'circle_3d': {'center': [3.6405017577397927, -0.3881294093894079, 111.84944997352459], 'normal': [-0.23456039448195712, 0.45943620433011295, -0.8566795173757847], 'radius': 3.4483600033474016}, 'confidence': 0.2227772004373337, 'timestamp': 3079.119475, 'diameter_3d': 6.896720006694803, 'ellipse': {'center': [180.3034579621719, 117.61598235044532], 'axes': [33.09855230814413, 38.24974777500788], 'angle': -65.74938257631521}, 'location': [180.3034579621719, 117.61598235044532], 'diameter': 38.24974777500788, 'sphere': {'center': [6.455226491523278, -5.901363861350762, 122.129604182034], 'radius': 12.0}, 'projected_sphere': {'center': [192.77043638640717, 90.04128836294296], 'axes': [121.83778126244789, 121.83778126244789], 'angle': 90.0}, 'model_confidence': 0.766871926996493, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.0481566666599464, 'phi': -1.8380482404611143, 'norm_pos': [0.5634483061317872, 0.5099334068731445], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656549.167694,"{'circle_3d': {'center': [3.657486566807027, -0.2843989359225363, 111.90109713847394], 'normal': [-0.23314499372635428, 0.46808041045235227, -0.8523755869633384], 'radius': 3.542737337316472}, 'confidence': 0.23486477826360802, 'timestamp': 3079.127875, 'diameter_3d': 7.085474674632944, 'ellipse': {'center': [180.3937828337795, 118.17581397505259], 'axes': [33.80341858824465, 39.27962093328591], 'angle': -66.32307852228647}, 'location': [180.3937828337795, 118.17581397505259], 'diameter': 39.27962093328591, 'sphere': {'center': [6.455226491523278, -5.901363861350762, 122.129604182034], 'radius': 12.0}, 'projected_sphere': {'center': [192.77043638640717, 90.04128836294296], 'axes': [121.83778126244789, 121.83778126244789], 'angle': 90.0}, 'model_confidence': 0.766871926996493, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.0579135986509716, 'phi': -1.837789591715509, 'norm_pos': [0.5637305713555609, 0.5076007751039475], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656549.176316,"{'circle_3d': {'center': [3.454643409652566, -0.29434979212846724, 111.95326425078493], 'normal': [-0.2500485901558927, 0.4672511724351914, -0.8480283276040899], 'radius': 3.5301120343808665}, 'confidence': 0.1663051074937196, 'timestamp': 3079.136275, 'diameter_3d': 7.060224068761733, 'ellipse': {'center': [179.26799901230646, 118.12509788821266], 'axes': [33.504807030779084, 39.11908432313614], 'angle': -64.38480289016823}, 'location': [179.26799901230646, 118.12509788821266], 'diameter': 39.11908432313614, 'sphere': {'center': [6.455226491523278, -5.901363861350762, 122.129604182034], 'radius': 12.0}, 'projected_sphere': {'center': [192.77043638640717, 90.04128836294296], 'axes': [121.83778126244789, 121.83778126244789], 'angle': 90.0}, 'model_confidence': 0.766871926996493, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.056975446107815, 'phi': -1.8575297485240307, 'norm_pos': [0.5602124969134576, 0.5078120921324472], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656549.183684,"{'circle_3d': {'center': [3.471258625911278, -0.29552990389859257, 111.94773002162174], 'normal': [-0.24866398880100013, 0.4671528297876811, -0.8484895133676892], 'radius': 3.475839653342438}, 'confidence': 0.1599673208512535, 'timestamp': 3079.144675, 'diameter_3d': 6.951679306684876, 'ellipse': {'center': [179.35620134879983, 118.12584958718737], 'axes': [33.00860156503615, 38.51956485114958], 'angle': -64.5332519589289}, 'location': [179.35620134879983, 118.12584958718737], 'diameter': 38.51956485114958, 'sphere': {'center': [6.455226491523278, -5.901363861350762, 122.129604182034], 'radius': 12.0}, 'projected_sphere': {'center': [192.77043638640717, 90.04128836294296], 'axes': [121.83778126244789, 121.83778126244789], 'angle': 90.0}, 'model_confidence': 0.766871926996493, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.0568642177184624, 'phi': -1.8558801849531454, 'norm_pos': [0.5604881292149995, 0.5078089600533859], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656549.192087,"{'circle_3d': {'center': [3.4710348715843846, -0.2967119750996998, 111.94714487156146], 'normal': [-0.2486826349949078, 0.46705432385425527, -0.8485382758727116], 'radius': 3.4858526624281394}, 'confidence': 0.17722490207541275, 'timestamp': 3079.153075, 'diameter_3d': 6.971705324856279, 'ellipse': {'center': [179.3558369072857, 118.11795655056547], 'axes': [33.10598808916158, 38.6307520781412], 'angle': -64.5263026736796}, 'location': [179.3558369072857, 118.11795655056547], 'diameter': 38.6307520781412, 'sphere': {'center': [6.455226491523278, -5.901363861350762, 122.129604182034], 'radius': 12.0}, 'projected_sphere': {'center': [192.77043638640717, 90.04128836294296], 'axes': [121.83778126244789, 121.83778126244789], 'angle': 90.0}, 'model_confidence': 0.766871926996493, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.056752811200491, 'phi': -1.8558849119340324, 'norm_pos': [0.5604869903352678, 0.5078418477059772], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656549.2042072,"{'circle_3d': {'center': [3.486718533993514, -0.19206425757420753, 112.00084026236446], 'normal': [-0.24737566312748024, 0.4757749669813794, -0.8440636599724612], 'radius': 3.56444195793199}, 'confidence': 0.16514548227703646, 'timestamp': 3079.161475, 'diameter_3d': 7.12888391586398, 'ellipse': {'center': [179.43811274394324, 118.68423285198628], 'axes': [33.64260071439281, 39.48385664412949], 'angle': -65.09543528338372}, 'location': [179.43811274394324, 118.68423285198628], 'diameter': 39.48385664412949, 'sphere': {'center': [6.455226491523278, -5.901363861350762, 122.129604182034], 'radius': 12.0}, 'projected_sphere': {'center': [192.77043638640717, 90.04128836294296], 'axes': [121.83778126244789, 121.83778126244789], 'angle': 90.0}, 'model_confidence': 0.766871926996493, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.0666412265539083, 'phi': -1.855889725400723, 'norm_pos': [0.5607441023248226, 0.5054823631167238], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656549.211746,"{'circle_3d': {'center': [3.469490789161231, -0.30645077128581466, 111.94224290296569], 'normal': [-0.24881130853017067, 0.4662427575054125, -0.8489467732556931], 'radius': 3.411368374511273}, 'confidence': 0.09052315451575468, 'timestamp': 3079.169875, 'diameter_3d': 6.822736749022546, 'ellipse': {'center': [179.3426579729846, 118.07429653203955], 'axes': [32.41659753613909, 37.80666712523469], 'angle': -64.47148905162051}, 'location': [179.3426579729846, 118.07429653203955], 'diameter': 37.80666712523469, 'sphere': {'center': [6.455226491523278, -5.901363861350762, 122.129604182034], 'radius': 12.0}, 'projected_sphere': {'center': [192.77043638640717, 90.04128836294296], 'axes': [121.83778126244789, 121.83778126244789], 'angle': 90.0}, 'model_confidence': 0.766871926996493, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.055835209334978, 'phi': -1.8558946253532167, 'norm_pos': [0.5604458061655768, 0.5080237644498352], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656549.219981,"{'circle_3d': {'center': [3.4705671397353335, -0.29885337620777364, 111.94610356497468], 'normal': [-0.2487216126489954, 0.4668758737619158, -0.8486250514216104], 'radius': 3.4758330529024506}, 'confidence': 0.15106675754766963, 'timestamp': 3079.178275, 'diameter_3d': 6.951666105804901, 'ellipse': {'center': [179.35269840644474, 118.10751126356614], 'axes': [33.014770204358605, 38.52002286284692], 'angle': -64.5130878469152}, 'location': [179.35269840644474, 118.10751126356614], 'diameter': 38.52002286284692, 'sphere': {'center': [6.455226491523278, -5.901363861350762, 122.129604182034], 'radius': 12.0}, 'projected_sphere': {'center': [192.77043638640717, 90.04128836294296], 'axes': [121.83778126244789, 121.83778126244789], 'angle': 90.0}, 'model_confidence': 0.766871926996493, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.056551007528358, 'phi': -1.8558996117915132, 'norm_pos': [0.5604771825201398, 0.5078853697351411], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656549.2277381,"{'circle_3d': {'center': [3.4703398025812273, -0.30003657470185985, 111.94551933939748], 'normal': [-0.24874055741183757, 0.4667772738874086, -0.848673736886377], 'radius': 3.4746293367535577}, 'confidence': 0.18667044034630012, 'timestamp': 3079.186676, 'diameter_3d': 6.949258673507115, 'ellipse': {'center': [179.3514649857779, 118.10114630188107], 'axes': [33.005565976480575, 38.50687040373165], 'angle': -64.50607667034126}, 'location': [179.3514649857779, 118.10114630188107], 'diameter': 38.50687040373165, 'sphere': {'center': [6.455226491523278, -5.901363861350762, 122.129604182034], 'radius': 12.0}, 'projected_sphere': {'center': [192.77043638640717, 90.04128836294296], 'axes': [121.83778126244789, 121.83778126244789], 'angle': 90.0}, 'model_confidence': 0.766871926996493, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.0564395132116915, 'phi': -1.8559046853246806, 'norm_pos': [0.5604733280805559, 0.5079118904088289], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656549.235839,"{'circle_3d': {'center': [3.470111362098426, -0.3012215926550157, 111.94493461280172], 'normal': [-0.24875959411873763, 0.4666785223913122, -0.8487224641026904], 'radius': 3.4757550893772966}, 'confidence': 0.15994615180170071, 'timestamp': 3079.195076, 'diameter_3d': 6.951510178754593, 'ellipse': {'center': [179.35040171819367, 118.09445316211611], 'axes': [33.01850329189084, 38.519540935314474], 'angle': -64.49904863211754}, 'location': [179.35040171819367, 118.09445316211611], 'diameter': 38.519540935314474, 'sphere': {'center': [6.455226491523278, -5.901363861350762, 122.129604182034], 'radius': 12.0}, 'projected_sphere': {'center': [192.77043638640717, 90.04128836294296], 'axes': [121.83778126244789, 121.83778126244789], 'angle': 90.0}, 'model_confidence': 0.766871926996493, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.0563278540209406, 'phi': -1.8559098447448785, 'norm_pos': [0.5604700053693552, 0.5079397784911829], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656549.244213,"{'circle_3d': {'center': [3.659639053611474, -0.4088242525835195, 111.8331630724509], 'normal': [-0.23296561982598357, 0.45771163406393667, -0.8580367591319246], 'radius': 3.4785432860241587}, 'confidence': 0.1412157238872938, 'timestamp': 3079.203476, 'diameter_3d': 6.9570865720483175, 'ellipse': {'center': [180.4140551928408, 117.49726825133433], 'axes': [33.44805701908181, 38.590332203173624], 'angle': -65.85005693390843}, 'location': [180.4140551928408, 117.49726825133433], 'diameter': 38.590332203173624, 'sphere': {'center': [6.455226491523278, -5.901363861350762, 122.129604182034], 'radius': 12.0}, 'projected_sphere': {'center': [192.77043638640717, 90.04128836294296], 'axes': [121.83778126244789, 121.83778126244789], 'angle': 90.0}, 'model_confidence': 0.766871926996493, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.046216016695163, 'phi': -1.83591509065088, 'norm_pos': [0.5637939224776275, 0.5104280489527736], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656549.252107,"{'circle_3d': {'center': [3.6607553370466657, -0.2962299161541617, 111.89371611976979], 'normal': [-0.23287259620638434, 0.46709449543305004, -0.8529906718553507], 'radius': 3.540803863969989}, 'confidence': 0.2609975396517581, 'timestamp': 3079.211876, 'diameter_3d': 7.081607727939978, 'ellipse': {'center': [180.4130365089571, 118.11072078894628], 'axes': [33.813083589386885, 39.26072710758692], 'angle': -66.30814562282549}, 'location': [180.4130365089571, 118.11072078894628], 'diameter': 39.26072710758692, 'sphere': {'center': [6.455226491523278, -5.901363861350762, 122.129604182034], 'radius': 12.0}, 'projected_sphere': {'center': [192.77043638640717, 90.04128836294296], 'axes': [121.83778126244789, 121.83778126244789], 'angle': 90.0}, 'model_confidence': 0.766871926996493, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.0567982429584695, 'phi': -1.8373089064908945, 'norm_pos': [0.5637907390904909, 0.5078719967127239], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656549.261169,"{'circle_3d': {'center': [3.5597723421891487, -0.3062055292558705, 111.91635061091903], 'normal': [-0.24128784577784415, 0.4662631943412411, -0.8511044642595815], 'radius': 3.500085799489143}, 'confidence': 0.1674107549761174, 'timestamp': 3079.220276, 'diameter_3d': 7.000171598978286, 'ellipse': {'center': [179.85049438144625, 118.06249990259114], 'axes': [33.34900330360119, 38.80008112390854], 'angle': -65.31422501021716}, 'location': [179.85049438144625, 118.06249990259114], 'diameter': 38.80008112390854, 'sphere': {'center': [6.455226491523278, -5.901363861350762, 122.129604182034], 'radius': 12.0}, 'projected_sphere': {'center': [192.77043638640717, 90.04128836294296], 'axes': [121.83778126244789, 121.83778126244789], 'angle': 90.0}, 'model_confidence': 0.766871926996493, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.0558583109035817, 'phi': -1.8470473272910377, 'norm_pos': [0.5620327949420195, 0.5080729170725369], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656549.268352,"{'circle_3d': {'center': [3.467355709598787, -0.3074052524884241, 111.94234472362926], 'normal': [-0.24898923182704094, 0.4661632174051949, -0.8489382882003951], 'radius': 3.4726515347718707}, 'confidence': 0.19563571584566158, 'timestamp': 3079.228676, 'diameter_3d': 6.945303069543741, 'ellipse': {'center': [179.33549302916336, 118.06077103852708], 'axes': [32.99909392094143, 38.485959352790665], 'angle': -64.44784508367061}, 'location': [179.33549302916336, 118.06077103852708], 'diameter': 38.485959352790665, 'sphere': {'center': [6.455226491523278, -5.901363861350762, 122.129604182034], 'radius': 12.0}, 'projected_sphere': {'center': [192.77043638640717, 90.04128836294296], 'axes': [121.83778126244789, 121.83778126244789], 'angle': 90.0}, 'model_confidence': 0.766871926996493, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.0557453007806297, 'phi': -1.8560903164713547, 'norm_pos': [0.5604234157161355, 0.5080801206728038], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656549.278141,"{'circle_3d': {'center': [3.475580476007799, -0.30860693836649133, 111.93927643349548], 'normal': [-0.24830383462628994, 0.466063076915356, -0.8491939790448769], 'radius': 3.4687864593526885}, 'confidence': 0.21362443109772403, 'timestamp': 3079.237076, 'diameter_3d': 6.937572918705377, 'ellipse': {'center': [179.3809846123317, 118.05456091874927], 'axes': [32.97306437942194, 38.44424329554626], 'angle': -64.51902538831501}, 'location': [179.3809846123317, 118.05456091874927], 'diameter': 38.44424329554626, 'sphere': {'center': [6.455226491523278, -5.901363861350762, 122.129604182034], 'radius': 12.0}, 'projected_sphere': {'center': [192.77043638640717, 90.04128836294296], 'axes': [121.83778126244789, 121.83778126244789], 'angle': 90.0}, 'model_confidence': 0.766871926996493, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.0556321125282295, 'phi': -1.8552656167260273, 'norm_pos': [0.5605655769135366, 0.508105996171878], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
