eye_packets,771
norm_X,norm_Y,phi,theta,confidence,timestamp
1581656527.785011,"{'circle_3d': {'center': [1.262972970625135, -0.10204772324266909, 39.45675898904813], 'normal': [0.16769663159730516, -0.4677492445805651, -0.8678067088616154], 'radius': 1.2165846922138197}, 'confidence': 0.9998318662383359, 'timestamp': 3057.74147, 'diameter_3d': 2.4331693844276394, 'ellipse': {'center': [179.76446518667436, 118.63542232617084], 'axes': [32.921978543518584, 38.253482474794666], 'angle': -67.50716928391262}, 'location': [179.76446518667436, 118.63542232617084], 'diameter': 38.253482474794666, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9381744410491555, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0840537729531068, 'phi': -1.379907288508754, 'norm_pos': [0.5617639537083574, 0.5056857403076215], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656530.7732108,"{'circle_3d': {'center': [1.291989078153268, -0.06265095019079947, 39.4412576758949], 'normal': [0.17011464055798292, -0.46446618015957597, -0.8690984849577179], 'radius': 1.1648697586824013}, 'confidence': 0.9998477347367662, 'timestamp': 3060.731871, 'diameter_3d': 2.3297395173648026, 'ellipse': {'center': [180.233886927523, 119.23329693228216], 'axes': [31.590453452008724, 36.64240608539428], 'angle': -67.00382103845232}, 'location': [180.233886927523, 119.23329693228216], 'diameter': 36.64240608539428, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9404985064845106, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0877645947463133, 'phi': -1.3775032448556852, 'norm_pos': [0.5632308966485093, 0.503194596115491], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656530.7894762,"{'circle_3d': {'center': [1.2970089586645255, -0.062387194775819665, 39.44210054028548], 'normal': [0.17053296393392103, -0.46444420054166097, -0.8690282462585031], 'radius': 1.1710828244728637}, 'confidence': 0.9978488497609452, 'timestamp': 3060.740271, 'diameter_3d': 2.3421656489457274, 'ellipse': {'center': [180.31138262893856, 119.23976086250285], 'axes': [31.754477367406796, 36.83721707522288], 'angle': -66.94856535449387}, 'location': [180.31138262893856, 119.23976086250285], 'diameter': 36.83721707522288, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.940401386734746, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0877894137410795, 'phi': -1.3770244462138024, 'norm_pos': [0.563473070715433, 0.5031676630729047], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656530.792099,"{'circle_3d': {'center': [1.29566939743173, -0.05867416232898126, 39.43985426544598], 'normal': [0.17042133383118807, -0.4641347811710911, -0.8692154358284614], 'radius': 1.1649746411826785}, 'confidence': 0.9667380391562348, 'timestamp': 3060.748671, 'diameter_3d': 2.329949282365357, 'ellipse': {'center': [180.2922996399823, 119.29571936964328], 'axes': [31.599370920525747, 36.64712801666022], 'angle': -66.94460927664011}, 'location': [180.2922996399823, 119.29571936964328], 'diameter': 36.64712801666022, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.940178805909897, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.088138770336474, 'phi': -1.377188808674817, 'norm_pos': [0.5634134363749447, 0.5029345026264863], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656530.797293,"{'circle_3d': {'center': [1.3016424546319354, -0.048582895658369374, 39.43564437313685], 'normal': [0.17091908859787186, -0.4632938422818734, -0.8695662601875555], 'radius': 1.1703121484697458}, 'confidence': 0.9910823978816894, 'timestamp': 3060.757071, 'diameter_3d': 2.3406242969394917, 'ellipse': {'center': [180.38740932242862, 119.45604834349358], 'axes': [31.763116598964192, 36.81922475755525], 'angle': -66.83026331372433}, 'location': [180.38740932242862, 119.45604834349358], 'diameter': 36.81922475755525, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.939686869023959, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0890879276607486, 'phi': -1.376713798454503, 'norm_pos': [0.5637106541325895, 0.5022664652354434], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656530.809271,"{'circle_3d': {'center': [1.299202528004971, -0.05122817715956707, 39.43657482354595], 'normal': [0.17071576137895816, -0.4635142824069733, -0.8694887226534633], 'radius': 1.1633781678162878}, 'confidence': 0.9994934366067102, 'timestamp': 3060.765471, 'diameter_3d': 2.3267563356325756, 'ellipse': {'center': [180.3495748815737, 119.41194549172413], 'axes': [31.570826086877492, 36.60008539748083], 'angle': -66.86969339583845}, 'location': [180.3495748815737, 119.41194549172413], 'diameter': 36.60008539748083, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9396397258077505, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0888391652067109, 'phi': -1.3769220792052297, 'norm_pos': [0.5635924215049177, 0.5024502271178162], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656530.817153,"{'circle_3d': {'center': [1.2951373405167192, -0.05191584058834753, 39.43614407184173], 'normal': [0.1703769957549372, -0.46357158769270496, -0.8695246186288155], 'radius': 1.173606832693969}, 'confidence': 0.9294794065163328, 'timestamp': 3060.773871, 'diameter_3d': 2.347213665387938, 'ellipse': {'center': [180.28469001474895, 119.40500373476164], 'axes': [31.851034338342547, 36.92225450628555], 'angle': -66.91679402841751}, 'location': [180.28469001474895, 119.40500373476164], 'diameter': 36.92225450628555, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9396169073027982, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0887744919897475, 'phi': -1.3773050497864159, 'norm_pos': [0.5633896562960905, 0.5024791511051598], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656530.824865,"{'circle_3d': {'center': [1.2899967642275882, -0.04882826784742633, 39.43349278891192], 'normal': [0.1699486143975096, -0.46331428996429486, -0.8697455588729659], 'radius': 1.1678890276526988}, 'confidence': 0.9994101731580377, 'timestamp': 3060.782271, 'diameter_3d': 2.3357780553053975, 'ellipse': {'center': [180.2061318040159, 119.45131714638637], 'axes': [31.70875492069369, 36.74471134139126], 'angle': -66.95685012647506}, 'location': [180.2061318040159, 119.45131714638637], 'diameter': 36.74471134139126, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9396079712596261, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.089064854204743, 'phi': -1.3778273632373546, 'norm_pos': [0.5631441618875497, 0.5022861785567234], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656530.832407,"{'circle_3d': {'center': [1.2914218175888026, -0.058828649302751224, 39.43910485479887], 'normal': [0.17006736884427748, -0.464147655085572, -0.8692778867157207], 'radius': 1.1686431074037549}, 'confidence': 0.9998314900127746, 'timestamp': 3060.790671, 'diameter_3d': 2.3372862148075098, 'ellipse': {'center': [180.2255772549235, 119.29467894542871], 'axes': [31.70292366945437, 36.763154159446465], 'angle': -66.99102503795608}, 'location': [180.2255772549235, 119.29467894542871], 'diameter': 36.763154159446465, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.93962079613501, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0881242360418288, 'phi': -1.3775945259645765, 'norm_pos': [0.563204928921636, 0.5029388377273804], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656530.840991,"{'circle_3d': {'center': [1.2903652663544731, -0.05518154598893954, 39.43695170508326], 'normal': [0.16997932290808332, -0.463843729809421, -0.869457315858688], 'radius': 1.160436597490116}, 'confidence': 0.9998324408555256, 'timestamp': 3060.799071, 'diameter_3d': 2.320873194980232, 'ellipse': {'center': [180.21114890600214, 119.34883194206077], 'axes': [31.49028898205379, 36.506939976033664], 'angle': -66.98439008690903}, 'location': [180.21114890600214, 119.34883194206077], 'diameter': 36.506939976033664, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9396869446177347, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0884673297742238, 'phi': -1.37773094796251, 'norm_pos': [0.5631598403312567, 0.5027132002414134], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656530.849807,"{'circle_3d': {'center': [1.2890518763100358, -0.0578611036978014, 39.43812493724606], 'normal': [0.16986987373771356, -0.46406702628515945, -0.8693595465117884], 'radius': 1.1760191201911168}, 'confidence': 0.9942237626184964, 'timestamp': 3060.807471, 'diameter_3d': 2.3520382403822335, 'ellipse': {'center': [180.18793253444503, 119.31264329812018], 'axes': [31.90798782120739, 36.99611270420761], 'angle': -67.01171070360343}, 'location': [180.18793253444503, 119.31264329812018], 'diameter': 36.99611270420761, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9395544329290573, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0882152619112306, 'phi': -1.3778310347114733, 'norm_pos': [0.5630872891701407, 0.5028639862578326], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656530.856779,"{'circle_3d': {'center': [1.2926645459459087, -0.05647633466725832, 39.43809236365768], 'normal': [0.17017092954070298, -0.46395162886594754, -0.8693622609774864], 'radius': 1.175994423437076}, 'confidence': 0.999853456626273, 'timestamp': 3060.815871, 'diameter_3d': 2.351988846874152, 'ellipse': {'center': [180.24461427200208, 119.33435341926388], 'axes': [31.90703054086963, 36.995460883299565], 'angle': -66.96599242980298}, 'location': [180.24461427200208, 119.33435341926388], 'diameter': 36.995460883299565, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9400466683392006, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0883455322549194, 'phi': -1.3774980843008668, 'norm_pos': [0.5632644196000065, 0.5027735274197338], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656530.865129,"{'circle_3d': {'center': [1.2948669636802204, -0.06139658849553786, 39.44115109764232], 'normal': [0.1703544643518956, -0.4643616500183042, -0.8691073664787664], 'radius': 1.1728993810363744}, 'confidence': 0.9995148555795268, 'timestamp': 3060.824271, 'diameter_3d': 2.3457987620727487, 'ellipse': {'center': [180.27802846041962, 119.2559886865072], 'axes': [31.80845386194862, 36.895218566901995], 'angle': -66.96666686049814}, 'location': [180.27802846041962, 119.2559886865072], 'diameter': 36.895218566901995, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9401789444984154, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0878826254433254, 'phi': -1.377239424351596, 'norm_pos': [0.5633688389388113, 0.5031000471395534], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656530.872393,"{'circle_3d': {'center': [1.2839477653096352, -0.05417707107797298, 39.43516338202779], 'normal': [0.16944453115434685, -0.46376002356684043, -0.8696063427799772], 'radius': 1.1740171601152505}, 'confidence': 0.9073452304342497, 'timestamp': 3060.832671, 'diameter_3d': 2.348034320230501, 'ellipse': {'center': [180.10961366239104, 119.3697013772669], 'axes': [31.868124365223853, 36.93580951063148], 'angle': -67.04849358670967}, 'location': [180.10961366239104, 119.3697013772669], 'diameter': 36.93580951063148, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9401540846370571, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0885618128566616, 'phi': -1.3783556361275247, 'norm_pos': [0.562842542694972, 0.5026262442613879], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656530.881542,"{'circle_3d': {'center': [1.2947849010243067, -0.0637034187237111, 39.44236787187476], 'normal': [0.1703476257972361, -0.46455388587065194, -0.8690059686260629], 'radius': 1.1600590481664244}, 'confidence': 0.9999676687115744, 'timestamp': 3060.841071, 'diameter_3d': 2.3201180963328487, 'ellipse': {'center': [180.27780284375243, 119.21498435263136], 'axes': [31.454466803584015, 36.49007366890263], 'angle': -66.97899928201127}, 'location': [180.27780284375243, 119.21498435263136], 'diameter': 36.49007366890263, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9404112185382174, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0876655557958195, 'phi': -1.377224977784592, 'norm_pos': [0.5633681338867264, 0.5032708985307026], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656530.8930519,"{'circle_3d': {'center': [1.2866006410368374, -0.04578203092732824, 39.43120769907077], 'normal': [0.1696656041316137, -0.46306043688762005, -0.8699359830263954], 'radius': 1.1719761300167952}, 'confidence': 0.9989996150140175, 'timestamp': 3060.849471, 'diameter_3d': 2.3439522600335905, 'ellipse': {'center': [180.15346561747478, 119.50066981169472], 'axes': [31.83085709523759, 36.87541570610739], 'angle': -66.97833790836603}, 'location': [180.15346561747478, 119.50066981169472], 'diameter': 36.87541570610739, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9401796315756328, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0893512859161691, 'phi': -1.3781819454642708, 'norm_pos': [0.5629795800546087, 0.502080542451272], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656530.9002922,"{'circle_3d': {'center': [1.2927483788666123, -0.04954817454845628, 39.43441437868776], 'normal': [0.1701779156174283, -0.4633742821893807, -0.8696687597249791], 'radius': 1.1673010316704902}, 'confidence': 0.9997470575269422, 'timestamp': 3060.857871, 'diameter_3d': 2.3346020633409803, 'ellipse': {'center': [180.24890992102019, 119.43979226228042], 'axes': [31.688162386636034, 36.725405523822886], 'angle': -66.9307834589045}, 'location': [180.24890992102019, 119.43979226228042], 'diameter': 36.725405523822886, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9403126591953637, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0889971565173273, 'phi': -1.3775567884724305, 'norm_pos': [0.5632778435031881, 0.5023341989071649], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656530.910867,"{'circle_3d': {'center': [1.2991356198510093, -0.05763792596367612, 39.43998117406887], 'normal': [0.17071018569946136, -0.464048428140649, -0.8692048601098871], 'radius': 1.1738287003263106}, 'confidence': 0.9993390541699234, 'timestamp': 3060.866271, 'diameter_3d': 2.347657400652621, 'ellipse': {'center': [180.3454422333194, 119.31529854050943], 'axes': [31.838619905079074, 36.92568400787877], 'angle': -66.90219586634214}, 'location': [180.3454422333194, 119.31529854050943], 'diameter': 36.92568400787877, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9404719839450904, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0882362576669182, 'phi': -1.3768665161461002, 'norm_pos': [0.5635795069791232, 0.5028529227478773], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656530.917085,"{'circle_3d': {'center': [1.2911403230534804, -0.047968178698572395, 39.433258171157284], 'normal': [0.17004391096633392, -0.46324261586855703, -0.8697651103525192], 'radius': 1.171560520708478}, 'confidence': 0.9924836089506772, 'timestamp': 3060.874671, 'diameter_3d': 2.343121041416956, 'ellipse': {'center': [180.22370844672457, 119.46619152134095], 'axes': [31.809437049910425, 36.86050361802405], 'angle': -66.94024403448435}, 'location': [180.22370844672457, 119.46619152134095], 'diameter': 36.86050361802405, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9406346051744507, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0891457310529875, 'phi': -1.377726059763229, 'norm_pos': [0.5631990888960143, 0.5022242019944128], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656530.92493,"{'circle_3d': {'center': [1.2850998757976226, -0.043561892257648616, 39.42973368615806], 'normal': [0.16954054036167915, -0.4628754253318134, -0.8700588174357884], 'radius': 1.1732182833492664}, 'confidence': 0.998837861709586, 'timestamp': 3060.883071, 'diameter_3d': 2.3464365666985327, 'ellipse': {'center': [180.13049511706953, 119.53598754025579], 'axes': [31.871684668863523, 36.91587290889042], 'angle': -66.98351186935069}, 'location': [180.13049511706953, 119.53598754025579], 'diameter': 36.91587290889042, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9404995934437888, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0895600142197008, 'phi': -1.3783469508559767, 'norm_pos': [0.5629077972408423, 0.5019333852489343], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656530.9337091,"{'circle_3d': {'center': [1.292284241499531, -0.05440471311896644, 39.43691264127278], 'normal': [0.17013923750350485, -0.4637789937369232, -0.8694605711762282], 'radius': 1.171214251793005}, 'confidence': 0.9327731132060094, 'timestamp': 3060.891471, 'diameter_3d': 2.34242850358601, 'ellipse': {'center': [180.23986656800724, 119.3650554311076], 'axes': [31.78283240219616, 36.84616126031231], 'angle': -66.95984630464015}, 'location': [180.23986656800724, 119.3650554311076], 'diameter': 36.84616126031231, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9405038114669417, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0885404007635187, 'phi': -1.3775545060197587, 'norm_pos': [0.5632495830250226, 0.5026456023703849], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656530.94066,"{'circle_3d': {'center': [1.2897616881002762, -0.04324632261202055, 39.430475278927304], 'normal': [0.1699290247202336, -0.4628491278613444, -0.8699970180383512], 'radius': 1.1696738709536452}, 'confidence': 0.9513046331909445, 'timestamp': 3060.899871, 'diameter_3d': 2.3393477419072903, 'ellipse': {'center': [180.20372096578916, 119.53959369651304], 'axes': [31.7713324346859, 36.803739294187245], 'angle': -66.93165464207182}, 'location': [180.20372096578916, 119.53959369651304], 'diameter': 36.803739294187245, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9403699991366143, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0895896809325971, 'phi': -1.3779034535846761, 'norm_pos': [0.5631366280180912, 0.5019183595978624], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656530.950329,"{'circle_3d': {'center': [1.292387622745129, -0.05444223275342441, 39.43695288530135], 'normal': [0.17014785260730467, -0.46378212037312805, -0.8694572175071803], 'radius': 1.1679344162632772}, 'confidence': 0.9996780066782833, 'timestamp': 3060.908271, 'diameter_3d': 2.3358688325265544, 'ellipse': {'center': [180.24189611685836, 119.36323373716536], 'axes': [31.693590697068142, 36.742920632196665], 'angle': -66.95893321974017}, 'location': [180.24189611685836, 119.36323373716536], 'diameter': 36.742920632196665, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9404429165639661, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0885368716300217, 'phi': -1.3775442359143122, 'norm_pos': [0.5632559253651823, 0.502653192761811], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656530.956274,"{'circle_3d': {'center': [1.2898275658338498, -0.04933674484799777, 39.433730610132315], 'normal': [0.16993451453136474, -0.46335666304767587, -0.8697257404379336], 'radius': 1.1743129892443473}, 'confidence': 0.998946931741178, 'timestamp': 3060.916671, 'diameter_3d': 2.3486259784886947, 'ellipse': {'center': [180.2025194801154, 119.44575468149046], 'axes': [31.882151033107604, 36.946637748451565], 'angle': -66.96116879956193}, 'location': [180.2025194801154, 119.44575468149046], 'diameter': 36.946637748451565, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9401235461250268, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0890170389280278, 'phi': -1.3778386900566377, 'norm_pos': [0.5631328733753607, 0.5023093554937897], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656530.965611,"{'circle_3d': {'center': [1.290598151428802, -0.05801838806470805, 39.43851115594987], 'normal': [0.16999872999761076, -0.464080133315735, -0.8693273616198037], 'radius': 1.1693867310461545}, 'confidence': 0.9998029901316166, 'timestamp': 3060.925071, 'diameter_3d': 2.338773462092309, 'ellipse': {'center': [180.2128587397528, 119.3076722778746], 'axes': [31.725972078603426, 36.78709427918628], 'angle': -66.99587713610532}, 'location': [180.2128587397528, 119.3076722778746], 'diameter': 36.78709427918628, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9402621772800601, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0882004650269637, 'phi': -1.3776812968627115, 'norm_pos': [0.5631651835617275, 0.5028846988421891], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656530.978605,"{'circle_3d': {'center': [1.2982594271353927, -0.05766993748214144, 39.43982621969468], 'normal': [0.17063716963982664, -0.4640510957671878, -0.8692177729744033], 'radius': 1.1733908848729613}, 'confidence': 0.9996523957130283, 'timestamp': 3060.933471, 'diameter_3d': 2.3467817697459226, 'ellipse': {'center': [180.33183574791076, 119.31463281943289], 'axes': [31.827571131363065, 36.91203314914338], 'angle': -66.91176906919972}, 'location': [180.33183574791076, 119.31463281943289], 'diameter': 36.91203314914338, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9403243411330364, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.0882332461529902, 'phi': -1.3769502090246193, 'norm_pos': [0.5635369867122211, 0.5028556965856963], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656530.985404,"{'circle_3d': {'center': [1.2939981789005355, -0.05840638936107467, 39.43938376591609], 'normal': [0.1702820656202552, -0.4641124667570989, -0.8692546441226183], 'radius': 1.1757168157816864}, 'confidence': 0.9996881567111691, 'timestamp': 3060.941871, 'diameter_3d': 2.351433631563373, 'ellipse': {'center': [180.26492011642873, 119.30396476947462], 'axes': [31.893281420297985, 36.98552811830177], 'angle': -66.96120344846366}, 'location': [180.26492011642873, 119.30396476947462], 'diameter': 36.98552811830177, 'sphere': {'center': [-0.749386608542527, 5.510943211724112, 49.870439495387515], 'radius': 12.0}, 'projected_sphere': {'center': [150.6834649544378, 188.51322799320758], 'axes': [298.37314751108704, 298.37314751108704], 'angle': 90.0}, 'model_confidence': 0.9405488299739528, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.088163962432685, 'phi': -1.3773516148911205, 'norm_pos': [0.5633278753638398, 0.5029001467938558], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
