eye_packets,774
norm_X,norm_Y,phi,theta,confidence,timestamp
1581654268.0685,"{'circle_3d': {'center': [-4.141060251751423, -3.4906529798965913, 63.084179763355685], 'normal': [-0.40248625869449217, -0.044153368900494296, -0.9143605916578247], 'radius': 2.490510236482723}, 'confidence': 0.2686667862594892, 'timestamp': 798.023588, 'diameter_3d': 4.981020472965446, 'ellipse': {'center': [119.64640666408012, 85.72363663578787], 'axes': [43.32238327713849, 49.00273096725508], 'angle': 10.772711676437403}, 'location': [119.64640666408012, 85.72363663578787], 'diameter': 49.00273096725508, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.526628598981473, 'phi': -1.9854567564355716, 'norm_pos': [0.3738950208252504, 0.6428181806842173], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654273.27867,"{'circle_3d': {'center': [-4.191054190216872, -0.01830354616549945, 63.495782017993164], 'normal': [-0.40665242023327974, 0.2452090839104301, -0.8800604037713683], 'radius': 2.6541898602285987}, 'confidence': 0.3241122761766058, 'timestamp': 803.231579, 'diameter_3d': 5.308379720457197, 'ellipse': {'center': [119.44848013278133, 119.58732965643121], 'axes': [44.224674896723705, 51.86880835841236], 'angle': -28.16720281469629}, 'location': [119.44848013278133, 119.58732965643121], 'diameter': 51.86880835841236, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.8185316816622492, 'phi': -2.0036449331671413, 'norm_pos': [0.37327650041494165, 0.50171945976487], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654273.28684,"{'circle_3d': {'center': [-4.198114902281521, -0.010478911214099274, 63.501231408510534], 'normal': [-0.40724081290533376, 0.24586113682304675, -0.8796062878949207], 'radius': 2.660485473233234}, 'confidence': 0.32346684994960617, 'timestamp': 803.239979, 'diameter_3d': 5.320970946466468, 'ellipse': {'center': [119.38503571404479, 119.66219687766207], 'axes': [44.296533456320795, 51.98743003540888], 'angle': -28.206668630669938}, 'location': [119.38503571404479, 119.66219687766207], 'diameter': 51.98743003540888, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.819204325774024, 'phi': -2.004392490064271, 'norm_pos': [0.37307823660638995, 0.5014075130097414], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654273.2923741,"{'circle_3d': {'center': [-4.205191540424497, -0.002649585050229053, 63.50670284617739], 'normal': [-0.4078305327505817, 0.24651358067003584, -0.8791503347560158], 'radius': 2.653679886728978}, 'confidence': 0.3376613400521966, 'timestamp': 803.248379, 'diameter_3d': 5.307359773457956, 'ellipse': {'center': [119.31778283718873, 119.73941560366673], 'axes': [44.14996437013949, 51.84992879902085], 'angle': -28.24600207682263}, 'location': [119.31778283718873, 119.73941560366673], 'diameter': 51.84992879902085, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.8198774880509503, 'phi': -2.0051423413816045, 'norm_pos': [0.3728680713662148, 0.5010857683180553], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654273.300909,"{'circle_3d': {'center': [-4.212284045325655, 0.00518442568675459, 63.512196378390044], 'normal': [-0.4084215748256781, 0.24716641489811783, -0.8786925404049613], 'radius': 2.6380133785874484}, 'confidence': 0.3064835353624292, 'timestamp': 803.256779, 'diameter_3d': 5.276026757174897, 'ellipse': {'center': [119.24792623057361, 119.81823380251645], 'axes': [43.856010627688896, 51.539247751536045], 'angle': -28.285190017206805}, 'location': [119.24792623057361, 119.81823380251645], 'diameter': 51.539247751536045, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.820551168493019, 'phi': -2.005894487119131, 'norm_pos': [0.3726497694705425, 0.5007573591561815], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654273.3105001,"{'circle_3d': {'center': [-4.1137607594551, 0.013023114339326458, 63.46915813383521], 'normal': [-0.4002113010031318, 0.24781963895249878, -0.8822790607845308], 'radius': 2.6151657777294557}, 'confidence': 0.314906711367215, 'timestamp': 803.265179, 'diameter_3d': 5.230331555458911, 'ellipse': {'center': [120.17131778093045, 119.8970303202828], 'axes': [43.74557807807863, 51.12665665716334], 'angle': -28.83668388217022}, 'location': [120.17131778093045, 119.8970303202828], 'diameter': 51.12665665716334, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.8212253671002205, 'phi': -1.9966489272768395, 'norm_pos': [0.37553536806540766, 0.500429040332155], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654273.316177,"{'circle_3d': {'center': [-4.115688450433543, 0.13695210517827316, 63.50563076256712], 'normal': [-0.40037194191800224, 0.2581470548557444, -0.8792396750568715], 'radius': 2.6646907927132686}, 'confidence': 0.3625255104335068, 'timestamp': 803.273579, 'diameter_3d': 5.329381585426537, 'ellipse': {'center': [120.18724685020342, 121.08972465136962], 'axes': [44.36537322368612, 52.06467029193495], 'angle': -29.97910974845553}, 'location': [120.18724685020342, 121.08972465136962], 'diameter': 52.06467029193495, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.8319000838725736, 'phi': -1.9980999656556147, 'norm_pos': [0.3755851464068857, 0.49545948061929324], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654273.324192,"{'circle_3d': {'center': [-4.122312523146807, 0.13673105348043357, 63.50858470443134], 'normal': [-0.40092394797744085, 0.25812863388092444, -0.8789935132348532], 'radius': 2.629612496826817}, 'confidence': 0.37412291232930095, 'timestamp': 803.281979, 'diameter_3d': 5.259224993653634, 'ellipse': {'center': [120.11513410700475, 121.09408294366212], 'axes': [43.76234663833523, 51.376671568389284], 'angle': -29.943664115112934}, 'location': [120.11513410700475, 121.09408294366212], 'diameter': 51.376671568389284, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.8318810166740944, 'phi': -1.9987255537641844, 'norm_pos': [0.37535979408438985, 0.4954413210680745], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654273.336544,"{'circle_3d': {'center': [-4.02221857235718, 0.1461101891570471, 63.46624850833305], 'normal': [-0.3925827854116385, 0.25891022852064216, -0.8825215295763771], 'radius': 2.598567674563493}, 'confidence': 0.3504823301403682, 'timestamp': 803.290378, 'diameter_3d': 5.197135349126986, 'ellipse': {'center': [121.05272624636973, 121.19029584058357], 'axes': [43.50922613037841, 50.803044972568934], 'angle': -30.54521698023398}, 'location': [121.05272624636973, 121.19029584058357], 'diameter': 50.803044972568934, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.8326901158089424, 'phi': -1.9893527221800846, 'norm_pos': [0.3782897695199054, 0.4950404339975685], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654273.344687,"{'circle_3d': {'center': [-4.022260067518671, 0.2712270260068066, 63.503778773284644], 'normal': [-0.3925862433417628, 0.2693366315914555, -0.879394007497078], 'radius': 2.6778304911637845}, 'confidence': 0.39995678432552545, 'timestamp': 803.298778, 'diameter_3d': 5.355660982327569, 'ellipse': {'center': [121.09480330135702, 122.38788722936354], 'axes': [44.62032293915747, 52.32166789536627], 'angle': -31.691443351411127}, 'location': [121.09480330135702, 122.38788722936354], 'diameter': 52.32166789536627, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.8435004687329584, 'phi': -1.9906759358792596, 'norm_pos': [0.37842126031674067, 0.4900504698776519], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654273.3528929,"{'circle_3d': {'center': [-4.027350841121267, 0.2725815722738738, 63.50646795947082], 'normal': [-0.39301047447531257, 0.2694495104470445, -0.8791699086482304], 'radius': 2.6533759989807604}, 'confidence': 0.2316437111425633, 'timestamp': 803.307178, 'diameter_3d': 5.306751997961521, 'ellipse': {'center': [121.04036109406948, 122.40571740147587], 'axes': [44.1957645397041, 51.84149866788612], 'angle': -31.67653679755919}, 'location': [121.04036109406948, 122.40571740147587], 'diameter': 51.84149866788612, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.8436176808858702, 'phi': -1.9911730577843751, 'norm_pos': [0.37825112841896713, 0.4899761774938506], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654273.3608341,"{'circle_3d': {'center': [-3.6506876361651663, -0.18108270419599526, 63.21943312187843], 'normal': [-0.3616218740623041, 0.23164415407455538, -0.9030894784475958], 'radius': 2.6676363927521574}, 'confidence': 0.14198478759648797, 'timestamp': 803.315578, 'diameter_3d': 5.335272785504315, 'ellipse': {'center': [124.54617843164529, 117.99250432428705], 'axes': [46.18845077712589, 52.35679983994786], 'angle': -29.3494300665161}, 'location': [124.54617843164529, 117.99250432428705], 'diameter': 52.35679983994786, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.8045637949642641, 'phi': -1.9516711954402097, 'norm_pos': [0.38920680759889154, 0.5083645653154706], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654273.368304,"{'circle_3d': {'center': [-3.5101995477472894, -0.7240607805839248, 63.03990323538118], 'normal': [-0.34991453336081446, 0.18639598104222793, -0.9180503023223667], 'radius': 2.646909382845327}, 'confidence': 0.3727733326284255, 'timestamp': 803.323978, 'diameter_3d': 5.293818765690654, 'ellipse': {'center': [125.81870275737519, 112.68976402593573], 'axes': [46.882590067315114, 52.100635870432804], 'angle': -24.12978051314315}, 'location': [125.81870275737519, 112.68976402593573], 'diameter': 52.100635870432804, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.7582888805724122, 'phi': -1.9349475234431943, 'norm_pos': [0.39318344611679745, 0.5304593165586011], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654273.376287,"{'circle_3d': {'center': [-3.8842450635961407, 0.14015362556168265, 63.40420675458348], 'normal': [-0.3810849930148854, 0.2584138482210286, -0.8876916757221754], 'radius': 2.6516176832120255}, 'confidence': 0.5260717106986237, 'timestamp': 803.332378, 'diameter_3d': 5.303235366424051, 'ellipse': {'center': [122.3706637566865, 121.12216712767922], 'axes': [44.79031913861964, 51.890384256599994], 'angle': -31.227954137812443}, 'location': [122.3706637566865, 121.12216712767922], 'diameter': 51.890384256599994, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.8321762474751464, 'phi': -1.9763024754497736, 'norm_pos': [0.3824083242396453, 0.49532430363466995], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654273.38466,"{'circle_3d': {'center': [-3.8454319365775866, 0.1967783704761299, 63.404249433364434], 'normal': [-0.3778505657633392, 0.2631325769638992, -0.8876881191570957], 'radius': 2.6632189383405054}, 'confidence': 0.49099795562171455, 'timestamp': 803.340778, 'diameter_3d': 5.326437876681011, 'ellipse': {'center': [122.75031788222023, 121.66931896753843], 'axes': [44.996307621606924, 52.11687526616202], 'angle': -31.974681205686785}, 'location': [122.75031788222023, 121.66931896753843], 'diameter': 52.11687526616202, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.8370641012497664, 'phi': -1.9732232359783028, 'norm_pos': [0.3835947433819382, 0.49304450430192326], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654273.392055,"{'circle_3d': {'center': [-3.8478903018864585, 0.19659096886127125, 63.405240634495705], 'normal': [-0.37805542953907856, 0.26311696016266095, -0.8876055190628231], 'radius': 2.6458940938824744}, 'confidence': 0.4151699219322293, 'timestamp': 803.349178, 'diameter_3d': 5.291788187764949, 'ellipse': {'center': [122.72242148733349, 121.67080903780032], 'axes': [44.69706813194748, 51.77692617612403], 'angle': -31.959214505731143}, 'location': [122.72242148733349, 121.67080903780032], 'diameter': 51.77692617612403, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.8370479140406282, 'phi': -1.9734521504223002, 'norm_pos': [0.38350756714791717, 0.493038295675832], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654273.400961,"{'circle_3d': {'center': [-3.836675923682085, 0.32157717666396346, 63.438304899941116], 'normal': [-0.3771208980220474, 0.27353247747955195, -0.8848501636090389], 'radius': 2.6552527872586733}, 'confidence': 0.45408705898050694, 'timestamp': 803.357578, 'diameter_3d': 5.310505574517347, 'ellipse': {'center': [122.85143810484124, 122.88106471325429], 'axes': [44.667492034387884, 51.932308738299355], 'angle': -33.17820011209987}, 'location': [122.85143810484124, 122.88106471325429], 'diameter': 51.932308738299355, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.8478599886320322, 'phi': -1.9736808018239593, 'norm_pos': [0.3839107440776289, 0.4879955636947738], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654273.4089222,"{'circle_3d': {'center': [-3.8258398570094645, 0.4382035935128745, 63.47043378306236], 'normal': [-0.3762178924659956, 0.28325134555029446, -0.8821727566822681], 'radius': 2.6636013106169845}, 'confidence': 0.4864898752361022, 'timestamp': 803.365978, 'diameter_3d': 5.327202621233969, 'ellipse': {'center': [122.97587516602603, 124.00923921809697], 'axes': [44.62431430313782, 52.0686164308264], 'angle': -34.29398443848081}, 'location': [122.97587516602603, 124.00923921809697], 'diameter': 52.0686164308264, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.8579789352152662, 'phi': -1.9739091901832864, 'norm_pos': [0.38429960989383133, 0.4832948365912626], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654273.420375,"{'circle_3d': {'center': [-3.827916268658214, 0.441121632292647, 63.4722570025544], 'normal': [-0.376390926770058, 0.2834945154486088, -0.8820208217245982], 'radius': 2.626308861787282}, 'confidence': 0.5134690348165307, 'timestamp': 803.374378, 'diameter_3d': 5.252617723574564, 'ellipse': {'center': [122.94704567778507, 124.0450114012821], 'axes': [43.98814634389402, 51.33786227651104], 'angle': -34.30797870608425}, 'location': [122.94704567778507, 124.0450114012821], 'diameter': 51.33786227651104, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.8582324987357, 'phi': -1.9741373155002755, 'norm_pos': [0.3842095177430783, 0.4831457858279913], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654273.429066,"{'circle_3d': {'center': [-3.815244186578406, 0.5684509689105997, 63.50861079402575], 'normal': [-0.37533491993007406, 0.2941052935001049, -0.8789913391019858], 'radius': 2.666523384129255}, 'confidence': 0.5003502132542489, 'timestamp': 803.382778, 'diameter_3d': 5.33304676825851, 'ellipse': {'center': [123.09965255315893, 125.26903332105368], 'axes': [44.45353988990241, 52.09372620787663], 'angle': -35.50380930739685}, 'location': [123.09965255315893, 125.26903332105368], 'diameter': 52.09372620787663, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.869315602752804, 'phi': -1.974365177774933, 'norm_pos': [0.38468641422862165, 0.47804569449560963], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654273.436699,"{'circle_3d': {'center': [-3.8171018616319605, 0.5729381650117746, 63.510906790299224], 'normal': [-0.37548972618453696, 0.2944792265085362, -0.8788000060791964], 'radius': 2.6525855395799574}, 'confidence': 0.410390878376602, 'timestamp': 803.391178, 'diameter_3d': 5.305171079159915, 'ellipse': {'center': [123.07927363470523, 125.31530825159716], 'axes': [44.207278806981584, 51.819444611418746], 'angle': -35.53174234138554}, 'location': [123.07927363470523, 125.31530825159716], 'diameter': 51.819444611418746, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.8697068625178523, 'phi': -1.974592777007252, 'norm_pos': [0.3846227301084538, 0.4778528822850119], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654273.444959,"{'circle_3d': {'center': [-3.489692467353919, -0.45774486548819526, 63.089508048281836], 'normal': [-0.34820560999470024, 0.20858897396687207, -0.9139165679139789], 'radius': 2.6682326462936303}, 'confidence': 0.3261730840052203, 'timestamp': 803.399578, 'diameter_3d': 5.336465292587261, 'ellipse': {'center': [126.04862598815956, 115.28880342224225], 'axes': [46.988214204596304, 52.47708832621668], 'angle': -27.273392391025904}, 'location': [126.04862598815956, 115.28880342224225], 'diameter': 52.47708832621668, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.7809283021083835, 'phi': -1.934820113197238, 'norm_pos': [0.3939019562129986, 0.5196299857406572], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654273.452254,"{'circle_3d': {'center': [-3.415065254618254, -0.4874095945830086, 63.054653647569225], 'normal': [-0.34198667560006146, 0.20611691320897096, -0.9168211013066965], 'radius': 2.6479462532847573}, 'confidence': 0.37929899835186237, 'timestamp': 803.407978, 'diameter_3d': 5.295892506569515, 'ellipse': {'center': [126.75402676311302, 114.99940148608037], 'axes': [46.84997981953536, 52.10647660208156], 'angle': -27.353947058942644}, 'location': [126.75402676311302, 114.99940148608037], 'diameter': 52.10647660208156, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.77840131967156, 'phi': -1.9278242981700258, 'norm_pos': [0.3961063336347282, 0.5208358271413318], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654273.4606562,"{'circle_3d': {'center': [-3.316760987321043, -0.5964752825753834, 62.9946086578555], 'normal': [-0.3337946533252938, 0.197028105876273, -0.9218248504495065], 'radius': 2.6631685607032973}, 'confidence': 0.3946758171509107, 'timestamp': 803.416378, 'diameter_3d': 5.326337121406595, 'ellipse': {'center': [127.68835548214543, 113.92653194010543], 'axes': [47.48929959017983, 52.456188625665135], 'angle': -26.647963109717544}, 'location': [127.68835548214543, 113.92653194010543], 'diameter': 52.456188625665135, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.7691220046086926, 'phi': -1.9182115252313638, 'norm_pos': [0.3990261108817045, 0.5253061169162274], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654273.468394,"{'circle_3d': {'center': [-3.326943463352624, -0.7073492416121945, 62.97517528663462], 'normal': [-0.3346431929945922, 0.18778860928987207, -0.9234442980512468], 'radius': 2.6639934150617637}, 'confidence': 0.40043477743897465, 'timestamp': 803.424778, 'diameter_3d': 5.327986830123527, 'ellipse': {'center': [127.58005843428415, 112.84175754280173], 'axes': [47.60970383267734, 52.48956108878858], 'angle': -25.275866556213952}, 'location': [127.58005843428415, 112.84175754280173], 'diameter': 52.48956108878858, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.7597065415243545, 'phi': -1.9184624629639626, 'norm_pos': [0.398687682607138, 0.5298260102383261], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654273.4762602,"{'circle_3d': {'center': [-3.3276517839738746, -0.8200380878105031, 62.953110906968234], 'normal': [-0.33470221971302994, 0.17839787210667976, -0.9252829963567791], 'radius': 2.6551879421035656}, 'confidence': 0.4139423498261823, 'timestamp': 803.433178, 'diameter_3d': 5.310375884207131, 'ellipse': {'center': [127.56055882784963, 111.73960018734563], 'axes': [47.57432683840165, 52.33524808510264], 'angle': -23.90706915508985}, 'location': [127.56055882784963, 111.73960018734563], 'diameter': 52.33524808510264, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.7501542893776734, 'phi': -1.9178821969303812, 'norm_pos': [0.3986267463370301, 0.5344183325527265], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654273.485291,"{'circle_3d': {'center': [-3.3280189472197517, -0.9345477302469196, 62.93177682438678], 'normal': [-0.3347328166501863, 0.16885540190364504, -0.9270608365719002], 'radius': 2.6706092038779587}, 'confidence': 0.42997275179067707, 'timestamp': 803.441578, 'diameter_3d': 5.3412184077559175, 'ellipse': {'center': [127.55082859837806, 110.61573621295284], 'axes': [47.968428841937985, 52.658059121893345], 'angle': -22.489101595970254}, 'location': [127.55082859837806, 110.61573621295284], 'diameter': 52.658059121893345, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.7404646071173155, 'phi': -1.9172978300824004, 'norm_pos': [0.39859633936993144, 0.5391010991126965], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581654273.49247,"{'circle_3d': {'center': [-3.3280297683359263, -1.0508833325245501, 62.91121857582533], 'normal': [-0.33473371840986754, 0.15916076838050916, -0.928774023952021], 'radius': 2.6638769853800652}, 'confidence': 0.34820818913274687, 'timestamp': 803.449978, 'diameter_3d': 5.3277539707601305, 'ellipse': {'center': [127.53934488154871, 109.47645921672725], 'axes': [47.959365091579535, 52.543394977750786], 'angle': -21.02146135424415}, 'location': [127.53934488154871, 109.47645921672725], 'diameter': 52.543394977750786, 'sphere': {'center': [0.6887748525824834, -2.9608125530906597, 74.05650686324958], 'radius': 12.0}, 'projected_sphere': {'center': [165.76641306333417, 95.212120302866], 'axes': [200.92765146858656, 200.92765146858656], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 52, 'model_birth_timestamp': 751.118679, 'theta': 1.7306368536814698, 'phi': -1.9167093624200293, 'norm_pos': [0.39856045275483976, 0.5438480865969698], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
