eye_packets,771
norm_X,norm_Y,phi,theta,confidence,timestamp
1581656474.66892,"{'circle_3d': {'center': [1.085384601064467, -0.19337823954472277, 31.562750890293533], 'normal': [0.13661331152827969, -0.5057935657946434, -0.8517685553681921], 'radius': 1.0}, 'confidence': 0.0, 'timestamp': 3004.619892, 'diameter_3d': 2.0, 'ellipse': {'center': [181.25408935547435, 116.46854400628754], 'axes': [33.150337211383935, 39.31091689132053], 'angle': -72.11129760742304}, 'location': [181.25408935547435, 116.46854400628754], 'diameter': 39.31091689132053, 'sphere': {'center': [246.2521437041731, -20.614196802314034, 7408.159421426003], 'radius': 12.0}, 'projected_sphere': {'center': [180.6092121418195, 118.27476687657803], 'axes': [2.0085960835243117, 2.0085960835243117], 'angle': 90.0}, 'model_confidence': 0.17844044507130397, 'model_id': 1, 'model_birth_timestamp': 2996.639967, 'theta': 1.0404946978452116, 'phi': -1.4117629366744289, 'norm_pos': [0.5664190292358573, 0.514714399973802], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656477.628854,"{'circle_3d': {'center': [43.473146699929856, -6.446589512114122, 1323.0236299816938], 'normal': [-0.17511137297630813, 0.3742285760415233, -0.9106530513473756], 'radius': 37.75977920688606}, 'confidence': 0.462721147824731, 'timestamp': 3007.576664, 'diameter_3d': 75.51955841377212, 'ellipse': {'center': [180.4559184644502, 116.80642273231788], 'axes': [32.48740838202915, 35.40742127604499], 'angle': -68.73966342265248}, 'location': [180.4559184644502, 116.80642273231788], 'diameter': 35.40742127604499, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 1.9543610909244928, 'phi': -1.7607695629344466, 'norm_pos': [0.5639247452014069, 0.5133065719486755], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656477.6384268,"{'circle_3d': {'center': [43.65972542213194, -6.1808438837131465, 1323.1020647938155], 'normal': [-0.15956314612613448, 0.39637404507493795, -0.9041168170038986], 'radius': 38.06151889433938}, 'confidence': 0.3779806654568727, 'timestamp': 3007.585064, 'diameter_3d': 76.12303778867876, 'ellipse': {'center': [180.5358817915231, 116.91934905338005], 'axes': [32.49495236975702, 35.689562332732386], 'angle': -71.84617199435093}, 'location': [180.5358817915231, 116.91934905338005], 'diameter': 35.689562332732386, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 1.9783603310404045, 'phi': -1.7454825984702815, 'norm_pos': [0.5641746305985097, 0.5128360456109164], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656477.6513321,"{'circle_3d': {'center': [43.410348516486344, -6.278429057496238, 1323.1065995819463], 'normal': [-0.180344554929934, 0.3882419472596803, -0.9037389179929873], 'radius': 37.69636417131934}, 'confidence': 0.5970092410922359, 'timestamp': 3007.593464, 'diameter_3d': 75.39272834263868, 'ellipse': {'center': [180.42689866908432, 116.8809189743881], 'axes': [32.193349754075705, 35.34591193612439], 'angle': -68.73286619127582}, 'location': [180.42689866908432, 116.8809189743881], 'diameter': 35.34591193612439, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 1.969519453795701, 'phi': -1.7677628322876133, 'norm_pos': [0.5638340583408885, 0.5129961709400497], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656477.655491,"{'circle_3d': {'center': [43.790506060296, -6.138608194962564, 1323.0983715821683], 'normal': [-0.14866475961246278, 0.39989368580415313, -0.9044245846411617], 'radius': 37.90890231270789}, 'confidence': 0.15921662304348005, 'timestamp': 3007.601863, 'diameter_3d': 75.81780462541577, 'ellipse': {'center': [180.59161269092107, 116.93892883665175], 'axes': [32.36301233944243, 35.54706632094594], 'angle': -73.44285822086363}, 'location': [180.59161269092107, 116.93892883665175], 'diameter': 35.54706632094594, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 1.9821971775006304, 'phi': -1.7337144153557678, 'norm_pos': [0.5643487896591284, 0.5127544631806177], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656477.662124,"{'circle_3d': {'center': [43.53989327471694, -6.336032890259944, 1323.057042036179], 'normal': [-0.1695491584107178, 0.3834416278627048, -0.9078687134736038], 'radius': 37.987637999503136}, 'confidence': 0.1738537836250591, 'timestamp': 3007.610263, 'diameter_3d': 75.97527599900627, 'ellipse': {'center': [180.4849466502271, 116.85247798013482], 'axes': [32.577569695479006, 35.62072009596085], 'angle': -69.93985283361742}, 'location': [180.4849466502271, 116.85247798013482], 'diameter': 35.62072009596085, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 1.9643162130106857, 'phi': -1.7554246273019771, 'norm_pos': [0.5640154582819596, 0.5131146750827715], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656477.6715782,"{'circle_3d': {'center': [43.72271957311574, -6.217196641084515, 1323.075286673578], 'normal': [-0.1543136335441515, 0.39334464862732393, -0.9063483270236937], 'radius': 38.00000372839195}, 'confidence': 0.16657039026130893, 'timestamp': 3007.618663, 'diameter_3d': 76.0000074567839, 'ellipse': {'center': [180.56325363131066, 116.90380311086308], 'axes': [32.51621525167453, 35.63273215190077], 'angle': -72.42747092922795}, 'location': [180.56325363131066, 116.90380311086308], 'diameter': 35.63273215190077, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 1.9750629962546973, 'phi': -1.739437848470682, 'norm_pos': [0.5642601675978458, 0.5129008203714038], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656477.677908,"{'circle_3d': {'center': [43.59446300230315, -6.187259932364765, 1323.110971616933], 'normal': [-0.16500168111186717, 0.3958393743539697, -0.9033745817440934], 'radius': 38.02578464089612}, 'confidence': 0.15739475817719994, 'timestamp': 3007.627063, 'diameter_3d': 76.05156928179224, 'ellipse': {'center': [180.50749056693803, 116.91710473349048], 'axes': [32.44412502491593, 35.655571767990956], 'angle': -71.10134065913404}, 'location': [180.50749056693803, 116.91710473349048], 'diameter': 35.655571767990956, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 1.9777780307554131, 'phi': -1.751455244652494, 'norm_pos': [0.5640859080216813, 0.5128453969437896], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656477.684682,"{'circle_3d': {'center': [43.62187032389531, -6.2259737858632915, 1323.0891278612796], 'normal': [-0.16271773764585398, 0.3926132198957592, -0.9051948947152205], 'radius': 37.88686749656968}, 'confidence': 0.16342251043172096, 'timestamp': 3007.635463, 'diameter_3d': 75.77373499313936, 'ellipse': {'center': [180.51914210937602, 116.90137278323434], 'axes': [32.38789894421688, 35.525889342043584], 'angle': -71.26715093309248}, 'location': [180.51914210937602, 116.90137278323434], 'diameter': 35.525889342043584, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 1.9742675737431155, 'phi': -1.7486566838597843, 'norm_pos': [0.5641223190918001, 0.5129109467365236], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656477.693762,"{'circle_3d': {'center': [43.71832594896597, -6.236449348335551, 1323.0676998485692], 'normal': [-0.15467976888996565, 0.39174025635640425, -0.9069805624410953], 'radius': 38.034501841491334}, 'confidence': 0.6617501171766061, 'timestamp': 3007.643863, 'diameter_3d': 76.06900368298267, 'ellipse': {'center': [180.5616489421308, 116.8950501064497], 'axes': [32.56881421658871, 35.665234307393774], 'angle': -72.31300098567067}, 'location': [180.5616489421308, 116.8950501064497], 'diameter': 35.665234307393774, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 1.973318586694397, 'phi': -1.7397148090724397, 'norm_pos': [0.5642551529441587, 0.5129372912231263], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656477.7008939,"{'circle_3d': {'center': [43.66869924255446, -6.32661989225423, 1323.0377450719882], 'normal': [-0.15881532775759125, 0.38422604436318103, -0.9094767938228395], 'radius': 37.72260427730913}, 'confidence': 0.178647843953052, 'timestamp': 3007.652263, 'diameter_3d': 75.44520855461826, 'ellipse': {'center': [180.53964827663182, 116.85865905250806], 'axes': [32.395074043255164, 35.373157691449364], 'angle': -71.43367775344647}, 'location': [180.53964827663182, 116.85865905250806], 'diameter': 35.373157691449364, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 1.965165698265511, 'phi': -1.743675918009778, 'norm_pos': [0.5641864008644745, 0.5130889206145497], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656477.708897,"{'circle_3d': {'center': [43.82062242204914, -6.1045062490131095, 1323.108599651642], 'normal': [-0.1461550627997008, 0.40273551463327434, -0.9035722455183577], 'radius': 37.83687543057428}, 'confidence': 0.15605551625717617, 'timestamp': 3007.660663, 'diameter_3d': 75.67375086114856, 'ellipse': {'center': [180.60410760718784, 116.95450379395186], 'axes': [32.26821848748281, 35.47941119464959], 'angle': -73.88400003936324}, 'location': [180.60410760718784, 116.95450379395186], 'diameter': 35.47941119464959, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 1.9852998149713712, 'phi': -1.7311598687413121, 'norm_pos': [0.564387836272462, 0.5126895675252006], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656477.721644,"{'circle_3d': {'center': [43.942003805681956, -6.060027571956145, 1323.1095613925536], 'normal': [-0.13603994749696638, 0.40644207105468805, -0.9034921004423883], 'radius': 38.04566059904793}, 'confidence': 0.15470792727324623, 'timestamp': 3007.669063, 'diameter_3d': 76.09132119809586, 'ellipse': {'center': [180.65706583526637, 116.97160366730743], 'axes': [32.4316384043049, 35.6756783922271], 'angle': -75.36938295223082}, 'location': [180.65706583526637, 116.97160366730743], 'diameter': 35.6756783922271, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 1.9893529211896777, 'phi': -1.7202449208406925, 'norm_pos': [0.5645533307352074, 0.5126183180528857], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656477.7292008,"{'circle_3d': {'center': [44.0008308488908, -6.343800421031012, 1322.977721472037], 'normal': [-0.13113769389622934, 0.3827943336317825, -0.9144787604854354], 'radius': 37.94143405665945}, 'confidence': 0.19506561563159797, 'timestamp': 3007.677463, 'diameter_3d': 75.8828681133189, 'ellipse': {'center': [180.68447815145336, 116.84811209786186], 'axes': [32.729575357036815, 35.581141552110125], 'angle': -75.25004138530296}, 'location': [180.68447815145336, 116.84811209786186], 'diameter': 35.581141552110125, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 1.963615450144388, 'phi': -1.7132268834758793, 'norm_pos': [0.5646389942232918, 0.513132866258909], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656477.737548,"{'circle_3d': {'center': [43.68693224618419, -6.2582604605804555, 1323.0637011226097], 'normal': [-0.15729591078844693, 0.3899226636693289, -0.9073137896043729], 'radius': 37.937780339135664}, 'confidence': 0.1703961031933071, 'timestamp': 3007.685863, 'diameter_3d': 75.87556067827133, 'ellipse': {'center': [180.54784356457844, 116.88652073387003], 'axes': [32.50089358828331, 35.57447613459145], 'angle': -71.88337182290113}, 'location': [180.54784356457844, 116.88652073387003], 'diameter': 35.57447613459145, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 1.9713439341491883, 'phi': -1.7424545555738633, 'norm_pos': [0.5642120111393076, 0.5129728302755415], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656477.744728,"{'circle_3d': {'center': [43.842754222898826, -5.99167079407881, 1323.1560256216683], 'normal': [-0.14431074606222755, 0.4121384692111327, -0.8996200813494925], 'radius': 37.88840180085909}, 'confidence': 0.143115338603518, 'timestamp': 3007.694263, 'diameter_3d': 75.77680360171819, 'ellipse': {'center': [180.61291257705082, 117.00348622280717], 'axes': [32.16894747067744, 35.52675442665081], 'angle': -74.4589853534523}, 'location': [180.61291257705082, 117.00348622280717], 'diameter': 35.52675442665081, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 1.9955962208369842, 'phi': -1.7298542432350408, 'norm_pos': [0.5644153518032838, 0.5124854740716368], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656477.753255,"{'circle_3d': {'center': [44.00285010617125, -6.049116995603311, 1323.1054848804458], 'normal': [-0.13096942245619164, 0.4073512857507576, -0.9038318097847057], 'radius': 38.22279770913444}, 'confidence': 0.1552994343374463, 'timestamp': 3007.702662, 'diameter_3d': 76.44559541826888, 'ellipse': {'center': [180.68390542813822, 116.97445040031816], 'axes': [32.58893990136899, 35.842135496693636], 'angle': -76.0816752828517}, 'location': [180.68390542813822, 116.97445040031816], 'diameter': 35.842135496693636, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 1.990348258296474, 'phi': -1.7146993502891617, 'norm_pos': [0.564637204462932, 0.512606456665341], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656477.761781,"{'circle_3d': {'center': [43.893272823225594, -6.183680826217401, 1323.0621907618852], 'normal': [-0.14010086270166314, 0.3961376331995834, -0.9074396529980834], 'radius': 38.094842205154016}, 'confidence': 0.16887461097217948, 'timestamp': 3007.711062, 'diameter_3d': 76.18968441030803, 'ellipse': {'center': [180.63718792955163, 116.91704662331385], 'axes': [32.61998254861116, 35.722682714398964], 'angle': -74.46747948648547}, 'location': [180.63718792955163, 116.91704662331385], 'diameter': 35.722682714398964, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 1.9781028410701738, 'phi': -1.723978233860957, 'norm_pos': [0.5644912122798489, 0.5128456390695256], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656477.768818,"{'circle_3d': {'center': [44.029962760326484, -5.806803476336324, 1323.2140493386903], 'normal': [-0.12871003460992253, 0.4275440790230065, -0.8947847715976629], 'radius': 38.183320930357375}, 'confidence': 0.36001281433284305, 'timestamp': 3007.719462, 'diameter_3d': 76.36664186071475, 'ellipse': {'center': [180.69340033927915, 117.08119721195888], 'axes': [32.22706051013125, 35.802696432755816], 'angle': -76.96950882296417}, 'location': [180.69340033927915, 117.08119721195888], 'diameter': 35.802696432755816, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 2.0125706095179146, 'phi': -1.7136610397039487, 'norm_pos': [0.5646668760602473, 0.5121616782835047], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656477.777232,"{'circle_3d': {'center': [44.132834596367545, -5.8872206099283915, 1323.161748342363], 'normal': [-0.12013738160650107, 0.42084265122366754, -0.8991431879582743], 'radius': 37.747958787914534}, 'confidence': 0.39585061418027145, 'timestamp': 3007.727862, 'diameter_3d': 75.49591757582907, 'ellipse': {'center': [180.73726646934298, 117.04999606200931], 'axes': [32.00453561457402, 35.39598185914787], 'angle': -77.91341266643018}, 'location': [180.73726646934298, 117.04999606200931], 'diameter': 35.39598185914787, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 2.0051703632137077, 'phi': -1.7036228085996192, 'norm_pos': [0.5648039577166968, 0.5122916830749612], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656477.785134,"{'circle_3d': {'center': [43.872500795325614, -6.036123682909523, 1323.131050300541], 'normal': [-0.1418318650266619, 0.4084340618085732, -0.9017013581101058], 'radius': 37.95154469807434}, 'confidence': 0.40257367679777983, 'timestamp': 3007.736262, 'diameter_3d': 75.90308939614869, 'ellipse': {'center': [180.62642425988736, 116.98323817401146], 'axes': [32.294115415714266, 35.586653011657624], 'angle': -74.66089088326858}, 'location': [180.62642425988736, 116.98323817401146], 'diameter': 35.586653011657624, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 1.9915341736534522, 'phi': -1.7268116482237752, 'norm_pos': [0.564457575812148, 0.5125698409416188], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656477.793688,"{'circle_3d': {'center': [44.053350403252466, -5.966882839521048, 1323.1357009749015], 'normal': [-0.1267610643660906, 0.4142041320909461, -0.9013138019133857], 'radius': 37.96886826734592}, 'confidence': 0.1466590865317099, 'timestamp': 3007.744662, 'diameter_3d': 75.93773653469184, 'ellipse': {'center': [180.7042179469306, 117.01295109866926], 'axes': [32.27735495439889, 35.60347956884532], 'angle': -76.85112728105449}, 'location': [180.7042179469306, 117.01295109866926], 'diameter': 35.60347956884532, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 1.9978645523106164, 'phi': -1.710520227063108, 'norm_pos': [0.5647006810841582, 0.5124460370888781], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656477.806613,"{'circle_3d': {'center': [43.82723673963811, -5.815986736202904, 1323.2407734255382], 'normal': [-0.14560386966728717, 0.42677880736745816, -0.8925577643603363], 'radius': 38.27617202844656}, 'confidence': 0.12286896083354382, 'timestamp': 3007.753062, 'diameter_3d': 76.55234405689312, 'ellipse': {'center': [180.60602846496295, 117.0768311483075], 'axes': [32.245020758132696, 35.88840933868706], 'angle': -74.77644703017837}, 'location': [180.60602846496295, 117.0768311483075], 'diameter': 35.88840933868706, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 2.0117242342258366, 'phi': -1.7325029678319575, 'norm_pos': [0.5643938389530092, 0.5121798702153855], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656477.813667,"{'circle_3d': {'center': [44.19634995008725, -5.765217092554373, 1323.2113561792257], 'normal': [-0.11484443546319176, 0.43100961100483576, -0.8950092015530349], 'radius': 37.94442079232162}, 'confidence': 0.30762565581891843, 'timestamp': 3007.761462, 'diameter_3d': 75.88884158464325, 'ellipse': {'center': [180.7643124619775, 117.10152025370442], 'axes': [32.01705603933081, 35.57928648583417], 'angle': -78.85766886922161}, 'location': [180.7643124619775, 117.10152025370442], 'diameter': 35.57928648583417, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 2.016407676960654, 'phi': -1.698415440285875, 'norm_pos': [0.5648884764436797, 0.5120769989428983], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656477.820989,"{'circle_3d': {'center': [45.39817834870745, -6.291345867764406, 1322.888748779822], 'normal': [-0.014692068911509086, 0.38716554640399964, -0.9218931515033573], 'radius': 38.070544726759856}, 'confidence': 0.21029224056499318, 'timestamp': 3007.769862, 'diameter_3d': 76.14108945351971, 'ellipse': {'center': [181.28642483618438, 116.86776344056898], 'axes': [32.966064467408636, 35.708606770232386], 'angle': 87.4181266423762}, 'location': [181.28642483618438, 116.86776344056898], 'diameter': 35.708606770232386, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 1.9683517172001412, 'phi': -1.586731823475365, 'norm_pos': [0.5665200776130762, 0.513050985664296], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656477.828795,"{'circle_3d': {'center': [47.21505806017274, -6.402904268602622, 1322.9629509862682], 'normal': [0.1367145737105989, 0.377869013000815, -0.9157096342994974], 'radius': 38.63512504858043}, 'confidence': 0.5369707117526368, 'timestamp': 3007.778262, 'diameter_3d': 77.27025009716085, 'ellipse': {'center': [182.06394410648727, 116.81591066691442], 'axes': [33.03437648586358, 36.236389684802866], 'angle': 65.71759319675806}, 'location': [182.06394410648727, 116.81591066691442], 'diameter': 36.236389684802866, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 1.958289907026327, 'phi': -1.4225919803408147, 'norm_pos': [0.5689498253327727, 0.5132670388878566], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656477.8399749,"{'circle_3d': {'center': [47.34284501449935, -6.071151628902988, 1323.1258866655744], 'normal': [0.1473634865711502, 0.4055150663091178, -0.9021316610239916], 'radius': 37.85030974503758}, 'confidence': 0.21913964377226122, 'timestamp': 3007.786662, 'diameter_3d': 75.70061949007516, 'ellipse': {'center': [182.12017527540922, 116.96906203492107], 'axes': [31.86553031011704, 35.49622735111548], 'angle': 65.99122331173247}, 'location': [182.12017527540922, 116.96906203492107], 'diameter': 35.49622735111548, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 1.988338562439974, 'phi': -1.4088760997069547, 'norm_pos': [0.5691255477356538, 0.5126289081878289], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656477.8452559,"{'circle_3d': {'center': [46.59041840649547, -6.200105267795151, 1322.97300794141], 'normal': [0.08466126923749334, 0.3947689297347709, -0.9148715547043531], 'radius': 38.363041245408766}, 'confidence': 0.16792411704781962, 'timestamp': 3007.795062, 'diameter_3d': 76.72608249081753, 'ellipse': {'center': [181.79680981954235, 116.90566312360606], 'axes': [32.83965834378357, 35.98163100354756], 'angle': 73.40008732969015}, 'location': [181.79680981954235, 116.90566312360606], 'diameter': 35.98163100354756, 'sphere': {'center': [45.574483175645554, -10.937332424612402, 1333.9514665978622], 'radius': 12.0}, 'projected_sphere': {'center': [181.18231455673975, 114.91649713422149], 'axes': [11.154828622026455, 11.154828622026455], 'angle': 90.0}, 'model_confidence': 0.0, 'model_id': 1, 'model_birth_timestamp': 3006.039478, 'theta': 1.9766126675411388, 'phi': -1.4785201613926842, 'norm_pos': [0.5681150306860698, 0.5128930703183081], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
