,target_size,subject_num,posture,cursor_type,repetition,target_num,wide,mean_offset,std_offset,overall_mean_offset,overall_std_offset,initial_contact_time,target_in_count,target_in_total_time,target_in_mean_time,mean_offset_horizontal,mean_offset_vertical,std_offset_horizontal,std_offset_vertical,error
2084,5.0,6,WALK,EYE,5,5,LARGE,,,,,,,,,,,,,"('no success frames', 0)"
2085,5.0,6,WALK,EYE,5,6,LARGE,3.1522137775258616,1.6514594402550904,9.805565299112958,9.805565299112958,3.0826399999999694,5.0,2.3185999999999467,0.46371999999998936,1.3681295378163938,1.5940433314001963,2.425049343861027,1.5770927852842351,
2086,5.0,6,WALK,EYE,5,7,LARGE,3.686938912413675,2.2852866960983813,6.7906391373249155,6.7906391373249155,1.1163999999999987,4.0,2.795042999999964,0.698760749999991,1.925848797602055,-0.18184867980236397,3.6784309083498914,1.2388595056818117,
2087,5.0,6,WALK,EYE,5,8,LARGE,3.9891866288272726,2.6816486810513074,6.35383730634,6.35383730634,1.333550999999943,4.0,2.6991579999998976,0.6747894999999744,-0.23909348296090605,0.5683464348589348,4.670879385875212,1.2827744336495208,
2088,5.0,6,STAND,EYE,6,0,SMALL,0.2836881671508197,0.23112044731639259,4.89703239537258,4.89703239537258,1.0501099999999042,1.0,1.2324220000000423,1.2324220000000423,0.06816072850150644,-0.22694920998038146,0.1524946505559483,0.2351339428716361,
2089,5.0,6,STAND,EYE,6,1,SMALL,0.4771818415666666,0.22716027272197178,4.825440297116666,4.825440297116666,0.9996999999999616,1.0,1.2182009999999082,1.2182009999999082,-0.2656708466617521,-0.07930850795063572,0.29745871109442024,0.34312826320299455,
2090,5.0,6,STAND,EYE,6,2,SMALL,0.77169030495,0.3109007953700155,4.988959889474999,4.988959889474999,0.999368000000004,1.0,1.2350309999999354,1.2350309999999354,0.30769435263993145,0.6778593916164078,0.14643652883096095,0.34257685117848014,
2091,5.0,6,STAND,EYE,6,3,SMALL,0.9804625394659093,0.8529065171418738,4.450648787371212,4.450648787371212,0.7335209999999961,1.0,1.5360489999999345,1.5360489999999345,-0.36304347151801175,-0.24991380940507002,1.022656756019976,0.6804710461705666,
2092,5.0,6,STAND,EYE,6,4,SMALL,0.8806059188833332,0.1756079366501653,4.442085116153226,4.442085116153226,1.0671590000000606,1.0,1.4008999999999787,1.4008999999999787,-0.5262854831398348,0.688164292047189,0.1710873448245406,0.1748250428680935,
2093,5.0,6,STAND,EYE,6,5,SMALL,0.4712714414333334,0.31978550329813665,5.107191596808824,5.107191596808824,1.2646000000000868,1.0,1.4008000000000038,1.4008000000000038,0.29081229657816104,0.12797491825790802,0.38662242749742776,0.2810557461198525,
2094,5.0,6,STAND,EYE,6,6,SMALL,0.7684969688,0.15453569747323337,5.3142385066194695,5.3142385066194695,0.8824999999999363,1.0,1.1003590000000258,1.1003590000000258,-0.18971304934206057,0.7262235046769716,0.15522798103976954,0.16608926856334258,
2095,5.0,6,STAND,EYE,6,7,SMALL,0.4094216721967213,0.19504843618445747,4.80349696133913,4.80349696133913,0.8988429999999425,1.0,1.232144000000062,1.232144000000062,-0.32895629211710076,-0.15253817514198348,0.0985889283368815,0.2550147761934181,
2096,5.0,6,STAND,EYE,6,8,SMALL,0.36459196983000003,0.20637494549440757,4.443137232361818,4.443137232361818,0.832398000000012,1.0,1.1661000000000286,1.1661000000000286,0.04310587197809372,-0.22227091527767628,0.27151271202396665,0.2290865558422376,
2097,5.0,6,WALK,EYE,6,0,SMALL,6.013756633721973,3.175215182947317,7.184409480266668,7.184409480266668,1.2840499999999793,5.0,1.6844499999999698,0.33688999999999397,4.48590500103164,0.3466356236540873,4.746516632852872,1.960672092507382,
2098,5.0,6,WALK,EYE,6,1,SMALL,5.669095256080717,2.961554742033146,6.711062344006645,6.711062344006645,1.2998099999999795,5.0,1.6330599999996593,0.32661199999993185,-2.076970390183039,-1.3552527884389096,5.82546963122897,0.9610780520613242,
2099,5.0,6,WALK,EYE,6,2,SMALL,4.231555320409449,2.6101523823053756,5.555857213213334,5.555857213213334,0.7664800000000014,4.0,2.7495100000001003,0.6873775000000251,-1.0555911830011402,0.1619845259608315,4.677693342674022,1.2863233326792956,
2100,5.0,6,WALK,EYE,6,3,SMALL,3.4711018713125004,2.2930669665464674,5.0475373415780735,5.0475373415780735,1.0153800000000501,3.0,3.383660000000191,1.1278866666667302,-0.7702370970687863,-0.3201651695131105,3.7930327193812707,1.5070661804264398,
2101,5.0,6,WALK,EYE,6,4,SMALL,3.402474803919786,2.038592480295922,5.288355622501661,5.288355622501661,1.8984600000001137,2.0,3.2145600000001195,1.6072800000000598,-1.551537391984595,-0.6671635634363803,3.386602418652122,1.2533685167252546,
2102,5.0,6,WALK,EYE,6,5,SMALL,8.804082800294116,4.711011892939536,10.145279906943522,10.145279906943522,3.317260000000033,3.0,0.8006600000001072,0.2668866666667024,6.294122477009492,3.327326768380514,6.74038753803611,1.7140066124814302,
2103,5.0,6,WALK,EYE,6,6,SMALL,3.7081250005652175,1.7896351949144986,7.844150767478406,7.844150767478406,2.333989999999858,3.0,2.2989800000000287,0.7663266666666763,-1.266962018549675,-0.12785679625539068,3.4230421577663526,1.9237572884599028,
2104,5.0,6,WALK,EYE,6,7,SMALL,8.341105461626505,5.091760076945811,8.470281542716666,8.470281542716666,0.8516899999999623,4.0,1.4152799999999388,0.3538199999999847,3.9717588135162263,0.7069271238296918,8.767379776403343,0.940203320112464,
2105,5.0,6,WALK,EYE,6,8,SMALL,3.7559011197712415,1.8933612502061856,6.417956960953178,6.417956960953178,2.4340799999999945,5.0,1.9308099999998376,0.38616199999996753,1.3753587031899315,0.2548130839177212,3.878946764872168,0.9291755158108989,
2106,5.0,6,STAND,EYE,7,0,LARGE,0.6162929165999999,0.14483722944664765,9.544499181560608,9.544499181560608,1.2009440000000495,1.0,1.2173540000000003,1.2173540000000003,0.1799289115327176,0.3736093754281668,0.17234358633541408,0.45379403287991976,
2107,5.0,6,STAND,EYE,7,1,LARGE,0.7883292613636363,0.4045122708813862,7.436686566509435,7.436686566509435,1.3683999999999514,1.0,1.5822000000000571,1.5822000000000571,-0.2991994267421722,0.646557337601291,0.42899965783604405,0.32246381326762474,
2108,5.0,6,STAND,EYE,7,2,LARGE,1.0230489102553195,0.9818010287198982,6.838548770754967,6.838548770754967,0.9528999999999996,1.0,1.7662000000000262,1.7662000000000262,-0.5249262738375529,0.21795629875964792,1.2526680069159237,0.3565604810816189,
2109,5.0,6,STAND,EYE,7,3,LARGE,0.6653348813442621,0.2409957660350373,8.958026867600003,8.958026867600003,1.4011440000000448,1.0,1.3694419999999354,1.3694419999999354,0.21902768575044396,0.253283379909426,0.6222845311983695,0.11310610263487862,
2110,5.0,6,STAND,EYE,7,4,LARGE,0.48764657979666665,0.29413909351966305,9.669935013759748,9.669935013759748,1.648245999999972,1.0,1.2342650000000503,1.2342650000000503,-0.17442318481152055,0.25605587796520335,0.29568675382932125,0.38590887372072763,
2111,5.0,6,STAND,EYE,7,5,LARGE,0.8244984882427185,0.45754242717168353,7.233722731368132,7.233722731368132,1.3192549999999983,1.0,2.0181630000000723,2.0181630000000723,0.2825778840335692,-0.3308943506713617,0.4625735589273509,0.7107526984565018,
2112,5.0,6,STAND,EYE,7,6,LARGE,0.9145724866941178,0.3532129402302465,8.169449741344595,8.169449741344595,1.0512670000000526,1.0,1.5337000000000671,1.5337000000000671,-0.23156594757186122,-0.26999677914861214,0.661264752275623,0.6425346746151015,
2113,5.0,6,STAND,EYE,7,7,LARGE,0.5448440677049178,0.31840999471102255,8.29260643017544,8.29260643017544,0.883199999999988,1.0,1.1664999999999281,1.1664999999999281,-0.08947494270105542,0.40201727168244406,0.3006610853580514,0.374848808840662,
2114,5.0,6,STAND,EYE,7,8,LARGE,1.0427554108555557,0.8197779297101078,6.44079613153889,6.44079613153889,1.499900000000025,1.0,2.1176600000000008,2.1176600000000008,0.03969563120266877,-0.8900299910516088,0.4192614758689869,0.8929720531246252,
2115,5.0,6,WALK,EYE,7,0,LARGE,2.491779491732919,1.3604327315377205,7.39740890747176,7.39740890747176,2.3299600000000282,3.0,2.9914699999997083,0.9971566666665694,1.1856218018487532,0.2883441936498592,2.465697331779691,0.9460805596931213,
2116,5.0,6,WALK,EYE,7,1,LARGE,4.692318823477612,2.2138583577708237,8.168663029521595,8.168663029521595,2.7823499999999513,5.0,2.0810300000000552,0.41620600000001107,-3.1340289051460477,-0.5494158818143399,4.053121553518689,1.0863331186563325,
2117,5.0,6,WALK,EYE,7,2,LARGE,5.04657265748249,3.000661945332184,6.673816213743333,6.673816213743333,0.7154499999999189,6.0,2.2970000000000255,0.3828333333333376,1.4606319454027092,-0.40160900392592525,5.560129463264949,1.0736365306693392,
2118,5.0,6,WALK,EYE,7,3,LARGE,3.0462463259411763,1.9011712533186396,9.104840336996679,9.104840336996679,3.3173799999999574,5.0,2.348750000000109,0.4697500000000218,-1.8597909754712976,-1.0257409230622152,2.5965107803648575,1.3405885798494412,
2119,5.0,6,WALK,EYE,7,4,LARGE,5.594127736883249,3.123438120615574,8.963836022710963,8.963836022710963,1.7343500000001768,3.0,1.6385300000001735,0.5461766666667245,-4.6829879313600635,1.5722103077179428,3.7240396841132113,1.9716413002275943,
2120,5.0,6,WALK,EYE,7,5,LARGE,5.562914846469388,3.5291536002808783,11.30807996273139,11.30807996273139,3.5208299999999326,3.0,1.3893099999997958,0.46310333333326525,5.428194995902454,-0.1471584224867338,3.7856705539893603,1.0846287917514525,
2121,5.0,6,WALK,EYE,7,6,LARGE,2.6469237797687497,1.3454679411982655,9.762416594960133,9.762416594960133,2.3493599999999333,4.0,2.6343799999999646,0.6585949999999912,0.7016763183813557,1.0465373715149162,2.437332065532307,1.177514737953634,
2122,5.0,6,WALK,EYE,7,7,LARGE,11.148266076597938,6.928718135807905,12.2063684534,12.2063684534,1.7672100000002047,3.0,1.2873000000001866,0.4291000000000622,10.697641509253074,1.7043300164413298,6.881109567352095,1.373028686075478,
2123,5.0,6,WALK,EYE,7,8,LARGE,4.920570500612334,2.9498593244916234,8.620515339863335,8.620515339863335,1.2170399999999972,6.0,2.070460000000139,0.34507666666668985,0.23262938902948993,0.8639406300951368,5.6554942017521,1.0723066618980195,
2124,5.0,6,STAND,EYE,8,0,SMALL,0.3879403788333334,0.19340295797065293,4.122814062105263,4.122814062105263,0.8996999999999389,1.0,1.232909999999947,1.232909999999947,0.11837341443484016,-0.3294137049790831,0.14791216381881642,0.21079947464514903,
2125,5.0,6,STAND,EYE,8,1,SMALL,0.8992590334666666,0.24116994658577617,4.011749779446428,4.011749779446428,0.8681000000000267,1.0,1.365699999999947,1.365699999999947,0.8290639451178007,0.29470728089704584,0.2378050790053072,0.2064837091296595,
2126,5.0,6,STAND,EYE,8,2,SMALL,0.6649417705333333,0.257648992761938,4.412606822036697,4.412606822036697,0.8170159999999669,1.0,1.2650559999999587,1.2650559999999587,-0.43301514302271893,0.08847837565982522,0.24412515759846845,0.5078062064815482,
2127,5.0,6,STAND,EYE,8,3,SMALL,0.6294700397868852,0.33771939584159794,5.223403525324563,5.223403525324563,0.8821389999999383,1.0,1.1829000000000178,1.1829000000000178,-0.0141709175768964,-0.395332347613181,0.470960111687044,0.3702075631156297,
2128,5.0,6,STAND,EYE,8,4,SMALL,0.5623236328500002,0.27531291399806,4.6591609815405395,4.6591609815405395,0.8497630000000527,1.0,1.2515869999999722,1.2515869999999722,0.17619173029950871,0.5287039769955058,0.06294448634394728,0.2791639877461837,
2129,5.0,6,STAND,EYE,8,5,SMALL,0.5786516055566666,0.36510153961197067,5.214500339240351,5.214500339240351,0.89898699999992,1.0,1.1495969999999716,1.1495969999999716,-0.1454255310834212,0.5499216290176906,0.16601402378761276,0.3432525850575987,
2130,5.0,6,STAND,EYE,8,6,SMALL,0.4632747988688524,0.24354923892219432,4.921152885463636,4.921152885463636,0.8154389999999694,1.0,1.1679390000000467,1.1679390000000467,-0.2061097033711567,0.25757844344539094,0.20241175356987695,0.35526476701013515,
2131,5.0,6,STAND,EYE,8,7,SMALL,1.0897515607666668,0.17391352869431467,4.689948009168317,4.689948009168317,0.6810920000000351,1.0,1.1516579999999976,1.1516579999999976,0.573236153535644,0.7715596809503035,0.49527188195459854,0.23086045952470666,
2132,5.0,6,STAND,EYE,8,8,SMALL,0.41601942873333336,0.23714183090003793,3.870022574653846,3.870022574653846,0.7303999999999178,1.0,1.2023999999998978,1.2023999999998978,0.30792117319966406,-0.14740864747436608,0.13219320102413132,0.31175212958348214,
2133,5.0,6,WALK,EYE,8,0,SMALL,2.5623945112614677,1.4755885553383736,4.559993728023256,4.559993728023256,1.3837000000000899,5.0,3.451409999999896,0.6902819999999792,0.46110855226941927,0.0867047489244483,2.6994399788931527,1.1587590812218096,
2134,5.0,6,WALK,EYE,8,1,SMALL,5.253279920320931,3.154663994167762,5.8422864351633335,5.8422864351633335,1.4164100000000417,5.0,2.5812999999998283,0.5162599999999656,0.25807344783669667,-0.9008393656561154,5.807535102017718,1.7554095477506562,
2135,5.0,6,WALK,EYE,8,2,SMALL,3.941274557011363,3.161479991067697,9.896092402282392,9.896092402282392,3.5505399999999554,3.0,1.2324200000000474,0.4108066666666825,-3.1124883689803027,0.20370066588116845,3.8865126837338346,0.7858967963223151,
2136,5.0,6,WALK,EYE,8,3,SMALL,2.6816633398362066,1.7665041964599808,4.7958460657733335,4.7958460657733335,1.1334199999998873,4.0,3.4329200000001947,0.8582300000000487,-1.0083922684913922,1.019024584512729,2.605307979392609,1.2183864213844875,
2137,5.0,6,WALK,EYE,8,4,SMALL,5.203560151533333,2.7680475966696045,7.060506396253334,7.060506396253334,2.000250000000051,5.0,1.801300000000083,0.36026000000001657,0.6284973100436411,0.8657318487652246,5.644614321848,1.4203558259158153,
2138,5.0,6,WALK,EYE,8,5,SMALL,3.1660489840615385,2.0016547603669617,7.48769133096,7.48769133096,2.832890000000134,4.0,2.4725700000001325,0.6181425000000331,-0.6891003176943592,0.31106682818294235,3.4976552945199897,1.1782264787903793,
2139,5.0,6,WALK,EYE,8,6,SMALL,3.533829548167421,2.492938848717861,5.740052608283334,5.740052608283334,1.3326899999999569,2.0,2.94945000000007,1.474725000000035,0.8850943830611624,0.7350291474552582,4.083094210253301,0.8499605163397279,
2140,5.0,6,WALK,EYE,8,7,SMALL,5.866195711721428,3.3686755333796166,7.6115080988737525,7.6115080988737525,2.683719999999994,5.0,1.9342999999996664,0.38685999999993326,-4.162516363461818,-0.00824962911899532,5.1582056074784575,1.2412770209678643,
2141,5.0,6,WALK,EYE,8,8,SMALL,4.635001193647058,2.7877806466050767,6.2725943261661135,6.2725943261661135,1.33400000000006,4.0,1.984230000000025,0.49605750000000626,0.3728080740453547,-0.5592767054335089,5.079163360010532,1.7780462968570685,
2142,5.0,6,STAND,EYE,9,0,LARGE,0.6587980488999999,0.23304159752470338,9.220723009656716,9.220723009656716,1.2318609999999808,1.0,1.235900000000015,1.235900000000015,0.36968947096925436,-0.4977187520230478,0.11740324439933604,0.31451545870577097,
2143,5.0,6,STAND,EYE,9,1,LARGE,0.36876250585,0.2421921310405455,9.24529064897794,9.24529064897794,1.2660359999999855,1.0,1.166447000000062,1.166447000000062,0.05032864950265771,0.20738641391381163,0.3560987151155114,0.1664083956077567,
2144,5.0,6,STAND,EYE,9,2,LARGE,0.3300116158180328,0.2519910010188735,9.304558460033794,9.304558460033794,1.4002000000000407,1.0,1.2332999999999856,1.2332999999999856,0.1471263739295096,0.09094041849555572,0.3598775196723312,0.12095946627412195,
2145,5.0,6,STAND,EYE,9,3,LARGE,0.8716844258026317,0.3160097599651677,8.76307478630822,8.76307478630822,1.1654579999999441,1.0,1.434099999999944,1.434099999999944,-0.10083852934355271,0.3282630441923674,0.8165684891379466,0.3043596738371068,
2146,5.0,6,STAND,EYE,9,4,LARGE,1.0785249189894737,0.7843480248459377,7.455964035534091,7.455964035534091,1.3529999999999518,1.0,1.7835999999999785,1.7835999999999785,-0.20085287020893264,-0.936087918320268,0.5191416996845792,0.7816382299772429,
2147,5.0,6,STAND,EYE,9,5,LARGE,0.5703745299999999,0.19152125551825838,10.12493023387755,10.12493023387755,1.4494019999999637,1.0,1.1987920000000258,1.1987920000000258,-0.27823134017751233,0.4441206466058692,0.2698553404441639,0.149480025668058,
2148,5.0,6,STAND,EYE,9,6,LARGE,0.6299813805333333,0.29684470011904485,9.634184396551282,9.634184396551282,1.600999999999999,1.0,1.3845569999999725,1.3845569999999725,-0.25748342503839156,0.19190301413160735,0.5634893064034274,0.27318253789016317,
2149,5.0,6,STAND,EYE,9,7,LARGE,1.1184497476833333,0.19035213695521708,9.410615919929135,9.410615919929135,1.1173680000000559,1.0,1.1503000000000156,1.1503000000000156,0.817899492679478,0.6691452356630545,0.3239524249871055,0.2629690746279586,
2150,5.0,6,STAND,EYE,9,8,LARGE,0.7894540952,0.16566716560042313,9.72406424281818,9.72406424281818,1.2013999999999214,1.0,1.1503999999999905,1.1503999999999905,-0.690914458452062,0.32095925401503256,0.13791969134585813,0.2606553603896311,
2151,5.0,6,WALK,EYE,9,0,LARGE,5.606997785362318,3.222253524672546,11.920321999433332,11.920321999433332,3.8514399999999114,4.0,1.0382199999996828,0.2595549999999207,4.504029774461647,-0.21839887180617032,4.806861918552398,0.6588410651063532,
2152,5.0,6,WALK,EYE,9,1,LARGE,3.2688127545000003,2.1880426840316116,7.771337559411371,7.771337559411371,3.8029999999998836,3.0,2.5325700000003053,0.8441900000001018,1.2073550403951883,0.10310968247469722,3.7455557886109823,0.7361922458556891,
2153,5.0,6,WALK,EYE,9,2,LARGE,3.576200434299539,1.9149906311472424,7.146582609810632,7.146582609810632,1.399539999999888,6.0,2.5131599999999708,0.4188599999999951,-2.651167041019989,0.2501405399388566,2.751029092719407,1.3478347378523943,
2154,5.0,6,WALK,EYE,9,3,LARGE,2.7161474905751635,1.8764112553406382,9.277903278326667,9.277903278326667,2.4499499999999443,4.0,2.955189999999675,0.7387974999999187,-1.610562990633714,0.25209599649762404,2.6015214761124734,1.2677990952925482,
2155,5.0,6,WALK,EYE,9,4,LARGE,4.496667566424242,2.478383054360331,8.136003913129567,8.136003913129567,1.7155700000000706,3.0,2.2658600000002025,0.7552866666667342,-1.743571296286963,1.4409192878234927,3.9114887544326518,2.584381202515885,
2156,5.0,6,WALK,EYE,9,5,LARGE,3.108756784421875,1.2182550434876753,7.025766813285713,7.025766813285713,1.8167799999998806,4.0,3.5989499999998316,0.8997374999999579,-0.7222565627319294,-0.14817079200162922,2.377161139653013,2.2951400929441856,
2157,5.0,6,WALK,EYE,9,6,LARGE,3.5354769437922084,3.053782234768848,9.36494188888372,9.36494188888372,2.4491700000000947,4.0,2.5145299999999224,0.6286324999999806,-1.2098981647369955,0.6923933576028719,4.251665920081338,1.3679319152802103,
2158,5.0,6,WALK,EYE,9,7,LARGE,7.318238421118942,5.178395934409378,10.05259095658,10.05259095658,1.217890000000125,5.0,1.5996200000001863,0.3199240000000373,0.3874091869510382,0.3345299167881753,8.72632964466047,1.6745932588541539,
2159,5.0,6,WALK,EYE,9,8,LARGE,3.940385116055276,2.556076319069818,8.088821200583332,8.088821200583332,1.6865199999999732,3.0,2.452389999999923,0.8174633333333077,1.3971996835362153,-0.6185638031366368,4.328636311160547,1.2515030348725644,
2160,5.0,6,STAND,HAND,4,0,SMALL,1.4235883374661018,0.92596269887216,4.489650729628931,4.489650729628931,0.6816709999999944,1.0,2.036865999999975,2.036865999999975,0.3314088903767111,1.295160071764088,0.4083251341988207,0.975400182942529,
2161,5.0,6,STAND,HAND,4,1,SMALL,0.7921297320999998,0.38020237745584423,5.5127500029827585,5.5127500029827585,0.931808999999987,1.0,1.2526880000000062,1.2526880000000062,0.3793430813063052,0.279324515202795,0.7494702137376543,0.19149955978949074,
2162,5.0,6,STAND,HAND,4,2,SMALL,0.8684085295166667,0.23629043999807953,6.294862102418439,6.294862102418439,1.3494869999999821,1.0,1.3014149999999916,1.3014149999999916,-0.19765521746600892,0.5619972144242513,0.6738008303246295,0.15514192112518563,
2163,5.0,6,STAND,HAND,4,3,SMALL,0.4908891881333333,0.3821954653060439,6.13833496451282,6.13833496451282,0.9506990000000144,1.0,1.1687780000000032,1.1687780000000032,0.46601572579288075,0.08197219765382056,0.3525624397583206,0.20762763927454622,
2164,5.0,6,STAND,HAND,4,4,SMALL,0.6010333823000001,0.33478892431005264,6.761167269164179,6.761167269164179,1.230983999999978,1.0,1.2492670000000032,1.2492670000000032,0.47850996677865554,0.09532869837913203,0.2296549523503217,0.4307530407293893,
2165,5.0,6,STAND,HAND,4,5,SMALL,1.1508386756633333,0.4151468635738816,5.673764411260195,5.673764411260195,0.7140870000000064,1.0,1.1188359999999875,1.1188359999999875,0.6314164820151478,-0.7030848391919334,0.48593525882879623,0.6134081412958488,
2166,5.0,6,STAND,HAND,4,6,SMALL,1.1090227662,0.2595282434277174,6.672279978350876,6.672279978350876,0.8995999999999924,1.0,1.1013189999999895,1.1013189999999895,0.928229535633697,0.1709880708898721,0.6244387172659203,0.18917834323887078,
2167,5.0,6,STAND,HAND,4,7,SMALL,0.7592504200166665,0.2362678494503529,5.755158640758334,5.755158640758334,0.999038999999982,1.0,1.2342069999999978,1.2342069999999978,-0.13249413607872246,-0.6361933827575014,0.4672186011709083,0.03595259916246411,
2168,5.0,6,STAND,HAND,4,8,SMALL,0.6045106807666667,0.27755093436530853,6.2667547450082655,6.2667547450082655,1.0144499999999823,1.0,1.1507569999999987,1.1507569999999987,0.43392878770753535,-0.3146583214939411,0.09199030456970772,0.39936914456708694,
2169,5.0,6,WALK,HAND,4,0,SMALL,5.977730159535211,3.1208517935275824,7.511406573103333,7.511406573103333,1.4506840000000238,6.0,1.5129080000000386,0.2521513333333398,-1.6439693065350751,0.8323602273644816,6.680814579573662,0.8508183882499516,
2170,5.0,6,WALK,HAND,4,1,SMALL,4.324999610050847,2.0798166655736217,6.218427481706667,6.218427481706667,1.0676320000000032,7.0,2.3627069999998866,0.3375295714285552,1.2042745665982295,0.055609451310599634,4.530724255565788,1.5627544734825016,
2171,5.0,6,WALK,HAND,4,2,SMALL,2.4929222660305683,1.320760860813676,4.41728471047,4.41728471047,1.184035000000108,2.0,3.785233999999832,1.892616999999916,0.22111351599040083,0.3770897161641431,2.6855507497089395,0.9109885640757248,
2172,5.0,6,WALK,HAND,4,3,SMALL,3.0243130217625,1.7244934161771437,6.159092464290519,6.159092464290519,1.4504310000000942,3.0,3.598082999999974,1.1993609999999915,-1.5374711656189781,-0.3476056267519054,2.8069064560046066,1.3692825769204429,
2173,5.0,6,WALK,HAND,4,4,SMALL,5.012025077507853,3.928428615563051,8.070874349980068,8.070874349980068,1.8332000000000335,3.0,2.0025000000000546,0.6675000000000182,-4.099353903641209,-0.46033206985935565,4.623227436352149,1.3790336635321951,
2174,5.0,6,WALK,HAND,4,5,SMALL,4.164825210352679,2.4548661348072582,5.69425788989701,5.69425788989701,1.2843000000000302,2.0,2.797955999999999,1.3989779999999996,1.0379032324664847,-0.3203788863330625,4.6499438431603055,0.7742261933643317,
2175,5.0,6,WALK,HAND,4,6,SMALL,3.900336390105991,1.649288631874341,5.361212863498339,5.361212863498339,1.3993649999999889,10.0,2.8676759999999604,0.286767599999996,1.4247431486423423,0.39730505374309505,3.730611285980356,1.4298022586929724,
2176,5.0,6,WALK,HAND,4,7,SMALL,4.1211984675511815,1.708917190046572,7.058199001496667,7.058199001496667,2.884300000000053,7.0,1.8669890000001033,0.266712714285729,1.136625484520649,-1.2286928534288393,3.9212931055451925,1.5231461557765125,
2177,5.0,6,WALK,HAND,4,8,SMALL,7.307068828040001,5.090354925353912,8.63520507922,8.63520507922,2.4992999999999483,3.0,1.7999370000001136,0.5999790000000379,6.564673666495838,0.07266042691992623,6.267679825544093,1.007681084728029,
2178,5.0,6,STAND,HAND,5,0,LARGE,0.7822070345833334,0.2483493227985257,10.560754572114096,10.560754572114096,1.4822870000000137,1.0,1.4031850000000077,1.4031850000000077,-0.357033114651086,-0.6893216504853762,0.12327913905100511,0.27362778982205577,
2179,5.0,6,STAND,HAND,5,1,LARGE,0.6252916724666667,0.24518527979197138,9.398148674478259,9.398148674478259,1.2989649999999813,1.0,1.2189490000000092,1.2189490000000092,-0.3666793719053035,0.09659897146799738,0.503260836953256,0.3125800583431258,
2180,5.0,6,STAND,HAND,5,2,LARGE,0.8027296964666666,0.2659202082547609,9.843875064313433,9.843875064313433,1.2323149999999998,1.0,1.316160999999994,1.316160999999994,0.8103041712031569,-0.04073391885588876,0.2739595634640734,0.09539243598730672,
2181,5.0,6,STAND,HAND,5,3,LARGE,0.60149499146875,0.5090829039194495,10.824762500028777,10.824762500028777,1.2495429999999885,1.0,1.3314459999999997,1.3314459999999997,-0.2868290109358916,0.2534812793885777,0.061565691008336365,0.6885553150537851,
2182,5.0,6,STAND,HAND,5,4,LARGE,1.1029115864918033,0.40469962948141935,12.073887296661871,12.073887296661871,1.300108999999992,1.0,1.1501309999999876,1.1501309999999876,-0.2860760280994334,-0.796154771627777,0.21682226092646104,0.7913155106598485,
2183,5.0,6,STAND,HAND,5,5,LARGE,0.8745458719166667,0.3166930432580147,11.906403442115387,11.906403442115387,1.1649810000000116,1.0,1.151442999999972,1.151442999999972,0.5382497133562192,-0.4198232811575566,0.4149149026377729,0.4833825547967871,
2184,5.0,6,STAND,HAND,5,6,LARGE,0.4808028980166667,0.44405570752254864,8.560990655682433,8.560990655682433,1.4662470000000098,1.0,1.600590000000011,1.600590000000011,0.04290587518177303,0.3175107895991322,0.0233985699112397,0.5720315540401907,
2185,5.0,6,STAND,HAND,5,7,LARGE,1.2927296944590163,0.30889332138098213,11.370873754774195,11.370873754774195,1.0498809999999992,1.0,1.1340280000000007,1.1340280000000007,0.8669578745542644,0.7188880815487854,0.7318356746200362,0.14063049032135438,
2186,5.0,6,STAND,HAND,5,8,LARGE,0.5453834212166665,0.19735646243018676,9.915230113671532,9.915230113671532,1.2814639999999997,1.0,1.2351989999999944,1.2351989999999944,0.001076583280725877,0.30646563442346864,0.2904546594667983,0.4122362997463436,
2187,5.0,6,WALK,HAND,5,0,LARGE,5.037793494620001,2.4094488622737056,10.569595754661131,10.569595754661131,2.5182499999999663,6.0,1.4122129999999515,0.23536883333332526,3.0640738888780787,0.7509529440379837,5.093173309646273,0.47724457251437785,
2188,5.0,6,WALK,HAND,5,1,LARGE,2.545859522508108,0.9803670957591333,9.228972754564783,9.228972754564783,1.9347450000000208,1.0,3.1827999999999292,3.1827999999999292,-1.0512835348230933,0.1798361504872426,2.5507671198762196,0.8052047106083431,
2189,5.0,6,WALK,HAND,5,2,LARGE,2.621459385735751,1.2183782451725533,7.838271420090302,7.838271420090302,1.7672999999999774,2.0,3.8490130000000136,1.9245065000000068,0.13423884476778739,-0.02289958340123984,2.911908954892897,0.47473048904536697,
2190,5.0,6,WALK,HAND,5,3,LARGE,6.245805601573034,2.55169270099154,13.248100086046511,13.248100086046511,2.05003499999998,6.0,0.8684990000000425,0.14474983333334043,-0.27970998335795044,-2.327718597995254,6.289552260288767,0.6866449648688296,
2191,5.0,6,WALK,HAND,5,4,LARGE,3.795957712861112,2.3545453277959814,11.063299266939296,11.063299266939296,2.8184810000000198,4.0,1.6023779999999306,0.40059449999998265,-0.7995815421271687,-0.49285980085370656,4.3174630266966245,0.7084271315238648,
2192,5.0,6,WALK,HAND,5,5,LARGE,5.820778380904522,3.3685184629360587,10.690742551129567,10.690742551129567,1.7001000000000204,4.0,1.4493870000001152,0.3623467500000288,-1.3968985107370309,-0.15250968792292624,6.507654643052162,0.8945001408514258,
