,dwell_time,subject_num,posture,cursor_type,repetition,target_num,wide,initial_contact_time,target_in_count,target_in_total_time,target_in_mean_time,first_dwell_time,required_target_size,mean_final_speed,error
3334,0.5,10,STAND,HEAD,9,4,LARGE,0.9170990000000074,1.0,0.983382999999975,0.983382999999975,0.9341580000000249,1.49239671,0.726270511617462,
3335,0.5,10,STAND,HEAD,9,5,LARGE,0.7124790000000019,1.0,0.9855950000000178,0.9855950000000178,0.7293860000000052,1.48424447,1.252176269890067,
3336,0.5,10,STAND,HEAD,9,6,LARGE,1.0651400000000137,1.0,0.985886000000022,0.985886000000022,1.081908999999996,1.4956712699999999,1.680366910089715,
3337,0.5,10,STAND,HEAD,9,7,LARGE,0.632994999999994,1.0,0.9845740000000092,0.9845740000000092,0.632994999999994,1.35045683,0.3653012779271703,
3338,0.5,10,STAND,HEAD,9,8,LARGE,0.9641359999999963,1.0,0.9853880000000004,0.9853880000000004,0.9641359999999963,1.4077822,1.5657004908741847,
3339,0.5,10,WALK,HEAD,9,0,LARGE,1.0991820000000416,1.0,0.48185399999999845,0.48185399999999845,1.5344850000000179,3.210101,5.161610245355802,
3340,0.5,10,WALK,HEAD,9,1,LARGE,,,,,,4.341764,,"('no success dwell', 0)"
3341,0.5,10,WALK,HEAD,9,2,LARGE,,,,,,4.341764,,"('no success frames', 0)"
3342,0.5,10,WALK,HEAD,9,3,LARGE,1.0348999999999933,1.0,0.7013379999999643,0.7013379999999643,3.6503620000000865,2.35376549,1.829091724769522,
3343,0.5,10,WALK,HEAD,9,4,LARGE,0.9195000000000846,1.0,0.564467000000036,0.564467000000036,2.7014330000000655,4.917331,0.7404482216031103,
3344,0.5,10,WALK,HEAD,9,5,LARGE,,,,,,2.77558661,,"('no success dwell', 0)"
3345,0.5,10,WALK,HEAD,9,6,LARGE,,,,,,2.6303153,,"('no success dwell', 0)"
3346,0.5,10,WALK,HEAD,9,7,LARGE,,,,,,1.61616313,,"('no success dwell', 0)"
3347,0.5,10,WALK,HEAD,9,8,LARGE,,,,,,5.26845646,,"('no success dwell', 0)"
3348,0.5,10,STAND,EYE,4,0,SMALL,0.26767699999999195,1.0,0.9992980000000102,0.9992980000000102,0.26767699999999195,1.19041872,0.5856964171849953,
3349,0.5,10,STAND,EYE,4,1,SMALL,0.3159789999999987,1.0,0.9846880000000056,0.9846880000000056,0.3159789999999987,1.32249033,1.653946205971023,
3350,0.5,10,STAND,EYE,4,2,SMALL,0.2816009999999949,1.0,0.9854880000000037,0.9854880000000037,0.2816009999999949,0.908275366,0.9592008378557403,
3351,0.5,10,STAND,EYE,4,3,SMALL,0.3656689999999969,2.0,1.8317789999999974,0.9158894999999987,0.3656689999999969,1.36401,0.6916246022238796,
3352,0.5,10,STAND,EYE,4,4,SMALL,0.2995069999999913,1.0,0.9848250000000007,0.9848250000000007,0.2995069999999913,0.8945997360000001,0.8149953582191675,
3353,0.5,10,STAND,EYE,4,5,SMALL,0.26605200000000195,1.0,0.9831850000000202,0.9831850000000202,0.7659449999999879,1.97466874,1.2353049578527362,
3354,0.5,10,STAND,EYE,4,6,SMALL,0.3005370000000198,1.0,0.9998469999999884,0.9998469999999884,0.3005370000000198,0.8800449370000001,1.6183618104207096,
3355,0.5,10,STAND,EYE,4,7,SMALL,0.2660979999999995,1.0,0.9983220000000017,0.9983220000000017,0.2660979999999995,1.3155174299999999,2.0254530586108133,
3356,0.5,10,STAND,EYE,4,8,SMALL,0.26727299999998877,1.0,0.9848790000000065,0.9848790000000065,0.26727299999998877,0.8093922,1.5096390142490488,
3357,0.5,10,WALK,EYE,4,0,SMALL,,,,,,2.20903683,,"('no success dwell', 0)"
3358,0.5,10,WALK,EYE,4,1,SMALL,,,,,,2.20903683,,"('no success frames', 0)"
3359,0.5,10,WALK,EYE,4,2,SMALL,,,,,,3.88730884,,"('no success dwell', 0)"
3360,0.5,10,WALK,EYE,4,3,SMALL,,,,,,16.8971233,,"('no success dwell', 0)"
3361,0.5,10,WALK,EYE,4,4,SMALL,,,,,,4.95317745,,"('no success dwell', 0)"
3362,0.5,10,WALK,EYE,4,5,SMALL,1.5534059999999954,1.0,0.5843999999999596,0.5843999999999596,3.0204390000000103,3.75754786,1.6353205884365665,
3363,0.5,10,WALK,EYE,4,6,SMALL,,,,,,4.816173,,"('no success dwell', 0)"
3364,0.5,10,WALK,EYE,4,7,SMALL,,,,,,8.904217,,"('no success dwell', 0)"
3365,0.5,10,WALK,EYE,4,8,SMALL,0.8692530000000716,1.0,0.46859999999992397,0.46859999999992397,0.8692530000000716,1.60595953,6.03632271150591,
3366,0.5,10,STAND,EYE,5,0,LARGE,0.6492769999999837,1.0,0.9992060000000151,0.9992060000000151,0.6492769999999837,1.44618034,2.187906619193612,
3367,0.5,10,STAND,EYE,5,1,LARGE,0.8811800000000005,1.0,0.9814299999999889,0.9814299999999889,0.8811800000000005,1.274568,0.8317035007526115,
3368,0.5,10,STAND,EYE,5,2,LARGE,0.617322999999999,2.0,1.7306219999999826,0.8653109999999913,0.8838959999999929,1.8694878799999999,0.693619299099283,
3369,0.5,10,STAND,EYE,5,3,LARGE,0.4143219999999985,1.0,0.9834140000000104,0.9834140000000104,0.831466000000006,1.73753738,0.9439476486660058,
3370,0.5,10,STAND,EYE,5,4,LARGE,0.6334150000000136,2.0,1.8350829999999974,0.9175414999999987,1.6993630000000053,1.8226306399999999,2.215289753598853,
3371,0.5,10,STAND,EYE,5,5,LARGE,0.6517289999999889,1.0,1.0010420000000124,1.0010420000000124,0.6846579999999847,1.48186946,3.4478564789243573,
3372,0.5,10,STAND,EYE,5,6,LARGE,0.46197499999999536,1.0,0.9815369999999746,0.9815369999999746,0.6988060000000189,1.7289562200000002,1.1550595447217555,
3373,0.5,10,STAND,EYE,5,7,LARGE,0.46543899999997507,2.0,1.9206230000000346,0.9603115000000173,0.46543899999997507,1.38083518,0.9605287151880915,
3374,0.5,10,STAND,EYE,5,8,LARGE,0.46371500000000765,1.0,0.9854130000000225,0.9854130000000225,1.0817869999999914,2.547143,3.085740032351372,
3375,0.5,10,WALK,EYE,5,0,LARGE,,,,,,5.130875,,"('no success dwell', 0)"
3376,0.5,10,WALK,EYE,5,1,LARGE,,,,,,2.53859878,,"('no success dwell', 0)"
3377,0.5,10,WALK,EYE,5,2,LARGE,,,,,,2.36040831,,"('no success dwell', 0)"
3378,0.5,10,WALK,EYE,5,3,LARGE,,,,,,1.71919429,,"('no success dwell', 0)"
3379,0.5,10,WALK,EYE,5,4,LARGE,,,,,,3.87216663,,"('no success dwell', 0)"
3380,0.5,10,WALK,EYE,5,5,LARGE,,,,,,3.68110585,,"('no success dwell', 0)"
3381,0.5,10,WALK,EYE,5,6,LARGE,,,,,,4.53617573,,"('no success dwell', 0)"
3382,0.5,10,WALK,EYE,5,7,LARGE,,,,,,3.05876684,,"('no success dwell', 0)"
3383,0.5,10,WALK,EYE,5,8,LARGE,,,,,,6.829667,,"('no success dwell', 0)"
3384,0.5,10,STAND,EYE,6,0,SMALL,0.49962899999999877,1.0,0.9834999999999923,0.9834999999999923,0.49962899999999877,1.13487685,1.0651382306978476,
3385,0.5,10,STAND,EYE,6,1,SMALL,0.4501029999999844,1.0,0.9981119999999919,0.9981119999999919,0.4501029999999844,0.50590384,0.18050366164526369,
3386,0.5,10,STAND,EYE,6,2,SMALL,0.317703999999992,1.0,0.9848170000000209,0.9848170000000209,0.317703999999992,0.9348175999999999,1.0447676341522127,
3387,0.5,10,STAND,EYE,6,3,SMALL,0.3005219999999724,1.0,0.9838260000000218,0.9838260000000218,0.3005219999999724,0.832512558,0.43253359361670335,
3388,0.5,10,STAND,EYE,6,4,SMALL,0.30099500000000035,2.0,1.5671900000000107,0.7835950000000054,0.7503660000000139,1.7686823600000001,2.192925491816095,
3389,0.5,10,STAND,EYE,6,5,SMALL,0.31538399999999456,3.0,2.4030309999999986,0.8010103333333328,0.7823030000000131,1.519555,0.8310003104954404,
3390,0.5,10,STAND,EYE,6,6,SMALL,0.29907199999999534,2.0,1.8822020000000066,0.9411010000000033,0.29907199999999534,1.06054056,0.7726167062659869,
3391,0.5,10,STAND,EYE,6,7,SMALL,0.266190000000023,2.0,1.932594999999992,0.966297499999996,0.266190000000023,1.00541532,1.4760802489706775,
3392,0.5,10,STAND,EYE,6,8,SMALL,0.28701800000001754,1.0,0.9821469999999977,0.9821469999999977,0.28701800000001754,1.42491472,0.3084781086047957,
3393,0.5,10,WALK,EYE,6,0,SMALL,,,,,,6.33837,,"('no success dwell', 0)"
3394,0.5,10,WALK,EYE,6,1,SMALL,,,,,,5.078599,,"('no success dwell', 0)"
3395,0.5,10,WALK,EYE,6,2,SMALL,,,,,,3.65848279,,"('no success dwell', 0)"
3396,0.5,10,WALK,EYE,6,3,SMALL,,,,,,3.28270841,,"('no success dwell', 0)"
3397,0.5,10,WALK,EYE,6,4,SMALL,,,,,,3.73826933,,"('no success dwell', 0)"
3398,0.5,10,WALK,EYE,6,5,SMALL,,,,,,3.9547302699999998,,"('no success dwell', 0)"
3399,0.5,10,WALK,EYE,6,6,SMALL,,,,,,6.484192,,"('no success dwell', 0)"
3400,0.5,10,WALK,EYE,6,7,SMALL,,,,,,11.9769268,,"('no success dwell', 0)"
3401,0.5,10,WALK,EYE,6,8,SMALL,,,,,,7.976538,,"('no success dwell', 0)"
3402,0.5,10,STAND,EYE,7,0,LARGE,0.6793519999999944,1.0,0.986282000000017,0.986282000000017,1.4135129999999947,1.870953,0.7192669581224903,
3403,0.5,10,STAND,EYE,7,1,LARGE,0.734893999999997,1.0,0.997665000000012,0.997665000000012,1.1001440000000002,1.5522996199999999,0.34102363643940525,
3404,0.5,10,STAND,EYE,7,2,LARGE,0.7321169999999881,1.0,0.9866030000000023,0.9866030000000023,0.9662930000000074,2.08487725,3.5192254375410568,
3405,0.5,10,STAND,EYE,7,3,LARGE,0.8799139999999852,1.0,0.9850160000000017,0.9850160000000017,0.8799139999999852,1.44523287,1.6766266358800772,
3406,0.5,10,STAND,EYE,7,4,LARGE,0.7657629999999926,1.0,0.9832299999999918,0.9832299999999918,1.3490749999999991,2.20620012,0.7882321340671153,
3407,0.5,10,STAND,EYE,7,5,LARGE,0.5166510000000244,1.0,1.0001829999999927,1.0001829999999927,0.5166510000000244,1.44048584,1.2705351335469974,
3408,0.5,10,STAND,EYE,7,6,LARGE,0.5816960000000222,1.0,0.9836880000000008,0.9836880000000008,0.5816960000000222,1.17319834,1.7635973095752213,
3409,0.5,10,STAND,EYE,7,7,LARGE,0.5964429999999936,1.0,0.9997999999999934,0.9997999999999934,0.5964429999999936,1.38635111,3.127626064429016,
3410,0.5,10,STAND,EYE,7,8,LARGE,1.1013340000000085,1.0,0.9980919999999855,0.9980919999999855,1.1013340000000085,1.26020861,2.6445829909833134,
3411,0.5,10,WALK,EYE,7,0,LARGE,,,,,,24.049,,"('no success dwell', 0)"
3412,0.5,10,WALK,EYE,7,1,LARGE,,,,,,7.28620768,,"('no success dwell', 0)"
3413,0.5,10,WALK,EYE,7,2,LARGE,,,,,,7.351005,,"('no success dwell', 0)"
3414,0.5,10,WALK,EYE,7,3,LARGE,,,,,,3.41512322,,"('no success dwell', 0)"
3415,0.5,10,WALK,EYE,7,4,LARGE,,,,,,3.20863676,,"('no success dwell', 0)"
3416,0.5,10,WALK,EYE,7,5,LARGE,,,,,,2.60233474,,"('no success dwell', 0)"
3417,0.5,10,WALK,EYE,7,6,LARGE,,,,,,1.93714607,,"('no success dwell', 0)"
3418,0.5,10,WALK,EYE,7,7,LARGE,,,,,,9.5038805,,"('no success dwell', 0)"
3419,0.5,10,WALK,EYE,7,8,LARGE,,,,,,5.6273029999999995,,"('no success dwell', 0)"
3420,0.5,10,STAND,EYE,8,0,SMALL,0.7819059999999922,1.0,0.9845269999999857,0.9845269999999857,0.7819059999999922,1.4814732099999999,1.355302325227848,
3421,0.5,10,STAND,EYE,8,1,SMALL,0.3333690000000047,1.0,0.996785999999986,0.996785999999986,0.3333690000000047,0.482949942,0.6118318287955133,
3422,0.5,10,STAND,EYE,8,2,SMALL,0.332886000000002,1.0,0.983947999999998,0.983947999999998,0.332886000000002,0.7292733,0.40822766279098294,
3423,0.5,10,STAND,EYE,8,3,SMALL,0.4515230000000088,1.0,0.9829559999999731,0.9829559999999731,0.4515230000000088,1.0921737,0.6582910163694131,
3424,0.5,10,STAND,EYE,8,4,SMALL,0.46572899999998185,4.0,2.833695999999975,0.7084239999999937,0.5345920000000035,1.627265,2.4034445951330414,
3425,0.5,10,STAND,EYE,8,5,SMALL,0.31803899999999885,1.0,0.9832000000000107,0.9832000000000107,0.31803899999999885,1.06679547,0.7901231373164285,
3426,0.5,10,STAND,EYE,8,6,SMALL,0.2680390000000159,1.0,0.9817319999999938,0.9817319999999938,0.2680390000000159,0.6081289,0.9875141230122546,
3427,0.5,10,STAND,EYE,8,7,SMALL,0.29901100000000724,1.0,0.9821320000000071,0.9821320000000071,0.29901100000000724,0.6321102,1.4214819602503894,
3428,0.5,10,STAND,EYE,8,8,SMALL,0.31289699999999243,2.0,1.5853770000000225,0.7926885000000112,1.080256999999989,6.40180826,1.1862609746431254,
3429,0.5,10,WALK,EYE,8,0,SMALL,,,,,,3.75905871,,"('no success dwell', 0)"
3430,0.5,10,WALK,EYE,8,1,SMALL,0.6502000000000407,1.0,0.5648630000000594,0.5648630000000594,2.7165999999999713,2.30664444,2.548651740695288,
3431,0.5,10,WALK,EYE,8,2,SMALL,,,,,,2.4353404,,"('no success dwell', 0)"
3432,0.5,10,WALK,EYE,8,3,SMALL,,,,,,2.14320183,,"('no success dwell', 0)"
3433,0.5,10,WALK,EYE,8,4,SMALL,,,,,,4.546786,,"('no success dwell', 0)"
3434,0.5,10,WALK,EYE,8,5,SMALL,,,,,,9.741221,,"('no success dwell', 0)"
3435,0.5,10,WALK,EYE,8,6,SMALL,0.8172460000000683,1.0,0.5507999999999811,0.5507999999999811,0.8172460000000683,1.32219434,1.0466982021203608,
3436,0.5,10,WALK,EYE,8,7,SMALL,,,,,,4.193112,,"('no success dwell', 0)"
3437,0.5,10,WALK,EYE,8,8,SMALL,0.8666369999999688,1.0,0.9865579999999454,0.9865579999999454,2.0638420000000224,2.368438,1.3863380100541558,
3438,0.5,10,STAND,EYE,9,0,LARGE,0.48340000000001737,1.0,0.9822689999999739,0.9822689999999739,1.200646000000006,3.606955,3.1842788233881034,
3439,0.5,10,STAND,EYE,9,1,LARGE,1.217911000000015,1.0,0.9835659999999962,0.9835659999999962,1.4653629999999964,2.003986,1.5490577278698485,
3440,0.5,10,STAND,EYE,9,2,LARGE,0.6678309999999783,3.0,2.2499699999999905,0.7499899999999968,0.6678309999999783,1.375866,1.9938312621133927,
3441,0.5,10,STAND,EYE,9,3,LARGE,0.8988349999999912,1.0,0.999826999999982,0.999826999999982,0.8988349999999912,1.1171509,0.3706169766665519,
3442,0.5,10,STAND,EYE,9,4,LARGE,0.7350470000000087,2.0,1.6340790000000425,0.8170395000000212,1.132003999999995,1.529695,1.5649719370696729,
3443,0.5,10,STAND,EYE,9,5,LARGE,0.8175050000000113,1.0,0.9989000000000487,0.9989000000000487,0.835187999999988,1.494755,2.189087283689813,
3444,0.5,10,STAND,EYE,9,6,LARGE,1.2662200000000041,5.0,3.328407000000027,0.6656814000000054,1.3998410000000092,2.74944,3.4448321958897155,
3445,0.5,10,STAND,EYE,9,7,LARGE,0.2977629999999749,1.0,0.9850310000000206,0.9850310000000206,0.8481169999999736,5.163574,1.1403472856502976,
3446,0.5,10,STAND,EYE,9,8,LARGE,0.6995390000000157,1.0,0.9842529999999954,0.9842529999999954,0.6995390000000157,1.40819907,1.4312486007335876,
3447,0.5,10,WALK,EYE,9,0,LARGE,,,,,,4.066738,,"('no success dwell', 0)"
3448,0.5,10,WALK,EYE,9,1,LARGE,1.0180560000000014,1.0,0.5134000000000469,0.5134000000000469,4.33855600000004,5.404974,2.7063861119506125,
3449,0.5,10,WALK,EYE,9,2,LARGE,,,,,,3.23815441,,"('no success dwell', 0)"
3450,0.5,10,WALK,EYE,9,3,LARGE,,,,,,3.07313323,,"('no success dwell', 0)"
3451,0.5,10,WALK,EYE,9,4,LARGE,,,,,,3.90204024,,"('no success dwell', 0)"
3452,0.5,10,WALK,EYE,9,5,LARGE,,,,,,1.4830575,,"('no success dwell', 0)"
3453,0.5,10,WALK,EYE,9,6,LARGE,,,,,,3.00628448,,"('no success dwell', 0)"
3454,0.5,10,WALK,EYE,9,7,LARGE,,,,,,2.79547381,,"('no success dwell', 0)"
3455,0.5,10,WALK,EYE,9,8,LARGE,,,,,,3.18696451,,"('no success dwell', 0)"
3456,0.5,10,STAND,HAND,4,0,SMALL,0.6825709999999958,1.0,0.9841909999999814,0.9841909999999814,0.6653750000000116,1.3971776999999999,0.9355792109177691,
3457,0.5,10,STAND,HAND,4,1,SMALL,0.6513369999999838,1.0,0.9822840000000213,0.9822840000000213,0.6513369999999838,1.23685551,0.15040242910763585,
3458,0.5,10,STAND,HAND,4,2,SMALL,0.6983030000000099,1.0,0.9837800000000243,0.9837800000000243,1.2827299999999866,3.152439,2.2526404869135677,
3459,0.5,10,STAND,HAND,4,3,SMALL,1.2127700000000061,1.0,0.9847890000000064,0.9847890000000064,1.1798110000000008,1.342026,0.17468911911136806,
3460,0.5,10,STAND,HAND,4,4,SMALL,0.5832920000000001,1.0,0.9839900000000057,0.9839900000000057,1.064310000000006,3.610807,0.25999909510958535,
3461,0.5,10,STAND,HAND,4,5,SMALL,0.7162409999999966,1.0,0.9831690000000037,0.9831690000000037,0.6992040000000088,1.2186857500000001,0.6624981826917362,
3462,0.5,10,STAND,HAND,4,6,SMALL,0.7324069999999949,1.0,0.9983839999999873,0.9983839999999873,0.7155459999999891,1.242223,0.1259158613819634,
3463,0.5,10,STAND,HAND,4,7,SMALL,0.781753000000009,1.0,0.9835820000000126,0.9835820000000126,0.781753000000009,1.36487043,0.8406027619741657,
3464,0.5,10,STAND,HAND,4,8,SMALL,1.2496339999999861,1.0,0.9831159999999954,0.9831159999999954,1.1855239999999867,1.451448,1.8187223944206627,
3465,0.5,10,WALK,HAND,4,0,SMALL,,,,,,7.13393927,,"('no success dwell', 0)"
3466,0.5,10,WALK,HAND,4,1,SMALL,,,,,,7.13393927,,"('no success frames', 0)"
3467,0.5,10,WALK,HAND,4,2,SMALL,0.9646000000000186,1.0,0.7658519999999953,0.7658519999999953,4.434348,1.87126672,5.001088676729463,
3468,0.5,10,WALK,HAND,4,3,SMALL,,,,,,11.0774136,,"('no success dwell', 0)"
3469,0.5,10,WALK,HAND,4,4,SMALL,,,,,,11.0774136,,"('no success frames', 0)"
3470,0.5,10,WALK,HAND,4,5,SMALL,,,,,,3.68360472,,"('no success dwell', 0)"
3471,0.5,10,WALK,HAND,4,6,SMALL,,,,,,3.68360472,,"('no success frames', 0)"
3472,0.5,10,WALK,HAND,4,7,SMALL,,,,,,3.68360472,,"('no success frames', 0)"
3473,0.5,10,WALK,HAND,4,8,SMALL,,,,,,3.68360472,,"('no success frames', 0)"
3474,0.5,10,STAND,HAND,5,0,LARGE,1.1500859999999875,1.0,0.9841920000000073,0.9841920000000073,1.1500859999999875,1.39731789,0.5637860398828201,
3475,0.5,10,STAND,HAND,5,1,LARGE,1.0338140000000067,1.0,0.9848929999999996,0.9848929999999996,1.016175000000004,1.44509745,0.5637028755255012,
3476,0.5,10,STAND,HAND,5,2,LARGE,1.0841999999999814,1.0,0.9833270000000027,0.9833270000000027,1.0667729999999835,1.3462480000000001,0.9480587998490235,
3477,0.5,10,STAND,HAND,5,3,LARGE,1.3676450000000102,1.0,0.983429000000001,0.983429000000001,1.049317000000002,1.46900392,2.2902593541125085,
3478,0.5,10,STAND,HAND,5,4,LARGE,1.0161999999999978,1.0,0.9833519999999965,0.9833519999999965,1.0013890000000174,1.30010545,1.320110620879847,
3479,0.5,10,STAND,HAND,5,5,LARGE,1.41674900000001,1.0,0.9856819999999971,0.9856819999999971,1.3988500000000101,1.496456,0.08684644811636738,
3480,0.5,10,STAND,HAND,5,6,LARGE,0.8316500000000246,1.0,0.9983789999999999,0.9983789999999999,0.7997430000000065,1.23827851,1.2488689128508825,
3481,0.5,10,STAND,HAND,5,7,LARGE,0.9002079999999921,1.0,0.9859770000000196,0.9859770000000196,0.9002079999999921,1.39311,0.4205478969628091,
3482,0.5,10,STAND,HAND,5,8,LARGE,1.41570999999999,1.0,0.9978480000000047,0.9978480000000047,1.3491819999999848,1.5006347899999999,1.7037140351503572,
3483,0.5,10,WALK,HAND,5,0,LARGE,,,,,,7.587731,,"('no success dwell', 0)"
3484,0.5,10,WALK,HAND,5,1,LARGE,,,,,,7.1712136300000004,,"('no success dwell', 0)"
3485,0.5,10,WALK,HAND,5,2,LARGE,2.131069000000025,1.0,0.9830929999999398,0.9830929999999398,4.168213000000037,2.054904,1.8634463422611294,
3486,0.5,10,WALK,HAND,5,3,LARGE,,,,,,4.307435,,"('no success dwell', 0)"
3487,0.5,10,WALK,HAND,5,4,LARGE,,,,,,4.307435,,"('no success frames', 0)"
3488,0.5,10,WALK,HAND,5,5,LARGE,,,,,,5.951044,,"('no success dwell', 0)"
3489,0.5,10,WALK,HAND,5,6,LARGE,,,,,,17.9038754,,"('no success dwell', 0)"
3490,0.5,10,WALK,HAND,5,7,LARGE,,,,,,17.9038754,,"('no success frames', 0)"
3491,0.5,10,WALK,HAND,5,8,LARGE,,,,,,6.7130279999999996,,"('no success dwell', 0)"
3492,0.5,10,STAND,HAND,6,0,SMALL,0.7829139999999768,1.0,0.9840200000000152,0.9840200000000152,0.7829139999999768,1.44469106,0.4703584438426081,
3493,0.5,10,STAND,HAND,6,1,SMALL,0.7341150000000027,1.0,0.9841459999999813,0.9841459999999813,0.7150110000000041,1.31313515,0.4724740176890436,
3494,0.5,10,STAND,HAND,6,2,SMALL,0.6658020000000135,1.0,0.983947999999998,0.983947999999998,0.6658020000000135,1.60778642,3.7728814157536976,
3495,0.5,10,STAND,HAND,6,3,SMALL,0.7330630000000156,1.0,0.9845269999999857,0.9845269999999857,1.3005070000000103,3.65885735,0.9731924611872612,
3496,0.5,10,STAND,HAND,6,4,SMALL,0.7655850000000157,1.0,0.9988100000000202,0.9988100000000202,1.3663540000000012,3.24552178,0.585121066986979,
3497,0.5,10,STAND,HAND,6,5,SMALL,1.0972590000000082,2.0,1.885407000000015,0.9427035000000075,1.0802149999999813,1.72203779,1.1906577653841826,
3498,0.5,10,STAND,HAND,6,6,SMALL,0.7985229999999888,1.0,0.9832299999999918,0.9832299999999918,0.6991429999999923,1.4487489999999998,0.49790014615935646,
3499,0.5,10,STAND,HAND,6,7,SMALL,1.2497429999999952,1.0,0.9835970000000032,0.9835970000000032,1.2335199999999986,1.4990690899999999,0.20220003584455826,
3500,0.5,10,STAND,HAND,6,8,SMALL,0.8499909999999886,1.0,0.9859010000000126,0.9859010000000126,0.8499909999999886,1.56009626,0.8203684108691811,
3501,0.5,10,WALK,HAND,6,0,SMALL,,,,,,15.08452,,"('no success dwell', 0)"
3502,0.5,10,WALK,HAND,6,1,SMALL,,,,,,4.32105446,,"('no success dwell', 0)"
3503,0.5,10,WALK,HAND,6,2,SMALL,1.7667000000000144,2.0,1.0349599999999555,0.5174799999999777,2.948599999999942,6.109553,8.145573819491222,
3504,0.5,10,WALK,HAND,6,3,SMALL,,,,,,6.87183952,,"('no success dwell', 0)"
3505,0.5,10,WALK,HAND,6,4,SMALL,,,,,,6.87183952,,"('no success frames', 0)"
3506,0.5,10,WALK,HAND,6,5,SMALL,,,,,,6.87183952,,"('no success frames', 0)"
3507,0.5,10,WALK,HAND,6,6,SMALL,,,,,,6.87183952,,"('no success frames', 0)"
3508,0.5,10,WALK,HAND,6,7,SMALL,,,,,,6.87183952,,"('no success frames', 0)"
3509,0.5,10,WALK,HAND,6,8,SMALL,,,,,,13.01167,,"('no success dwell', 0)"
3510,0.5,10,STAND,HAND,7,0,LARGE,0.8491420000000005,1.0,0.9846349999999973,0.9846349999999973,1.4816280000000006,2.24567914,0.4631455356719462,
3511,0.5,10,STAND,HAND,7,1,LARGE,0.7812200000000189,1.0,0.9835970000000032,0.9835970000000032,0.7812200000000189,1.2835943699999999,0.2798292957587531,
3512,0.5,10,STAND,HAND,7,2,LARGE,1.1829779999999914,1.0,0.9850160000000017,0.9850160000000017,1.115946000000008,1.4257384499999999,2.543929278832719,
3513,0.5,10,STAND,HAND,7,3,LARGE,0.9344940000000008,1.0,0.9834439999999915,0.9834439999999915,0.899659000000014,1.44197941,0.7770706959024306,
3514,0.5,10,STAND,HAND,7,4,LARGE,0.9492339999999899,1.0,0.9837100000000021,0.9837100000000021,1.4319759999999917,2.26200485,1.0916526547519028,
3515,0.5,10,STAND,HAND,7,5,LARGE,0.7823030000000131,1.0,0.9843219999999917,0.9843219999999917,1.514076000000017,2.65424323,1.2290787251097448,
3516,0.5,10,STAND,HAND,7,6,LARGE,0.898161999999985,1.0,0.985590000000002,0.985590000000002,1.2824549999999988,1.79144013,0.8793863589371153,
3517,0.5,10,STAND,HAND,7,7,LARGE,0.83305900000002,1.0,0.9994759999999872,0.9994759999999872,0.83305900000002,1.45279562,1.2078563382482355,
3518,0.5,10,STAND,HAND,7,8,LARGE,0.8814240000000098,1.0,0.9834749999999985,0.9834749999999985,1.615509000000003,1.7698990000000001,1.6366897760683088,
3519,0.5,10,WALK,HAND,7,0,LARGE,,,,,,1.7698990000000001,,"('no success frames', 0)"
3520,0.5,10,WALK,HAND,7,1,LARGE,2.016200000000026,3.0,1.6721430000001192,0.5573810000000398,2.3150000000000546,2.15113187,4.130540968365742,
3521,0.5,10,WALK,HAND,7,2,LARGE,,,,,,2.15113187,,"('no success frames', 0)"
3522,0.5,10,WALK,HAND,7,3,LARGE,,,,,,2.15113187,,"('no success frames', 0)"
3523,0.5,10,WALK,HAND,7,4,LARGE,,,,,,2.15113187,,"('no success frames', 0)"
3524,0.5,10,WALK,HAND,7,5,LARGE,,,,,,2.15113187,,"('no success frames', 0)"
3525,0.5,10,WALK,HAND,7,6,LARGE,,,,,,2.15113187,,"('no success frames', 0)"
3526,0.5,10,WALK,HAND,7,7,LARGE,,,,,,10.30603,,"('no success dwell', 0)"
3527,0.5,10,WALK,HAND,7,8,LARGE,,,,,,6.54562426,,"('no success dwell', 0)"
3528,0.5,10,STAND,HAND,8,0,SMALL,0.78169299999999,1.0,0.9840370000000007,0.9840370000000007,0.7507200000000012,1.44048584,0.40725293818853164,
3529,0.5,10,STAND,HAND,8,1,SMALL,0.6829369999999813,1.0,0.9843869999999981,0.9843869999999981,0.6654539999999827,1.29028487,0.15448866337922004,
3530,0.5,10,STAND,HAND,8,2,SMALL,0.830994000000004,1.0,0.9828239999999937,0.9828239999999937,0.7834270000000174,1.57433116,0.42431615818476565,
3531,0.5,10,STAND,HAND,8,3,SMALL,0.6993559999999945,1.0,0.9835970000000032,0.9835970000000032,1.299194,5.16148663,0.5773462884049086,
3532,0.5,10,STAND,HAND,8,4,SMALL,0.8824009999999873,1.0,0.9989020000000153,0.9989020000000153,0.8500669999999957,1.34610271,0.45283858479477646,
3533,0.5,10,STAND,HAND,8,5,SMALL,0.7662960000000112,1.0,0.9854279999999846,0.9854279999999846,0.7309870000000274,1.47763753,1.2416082119400325,
3534,0.5,10,STAND,HAND,8,6,SMALL,0.7326660000000231,1.0,0.9826970000000017,0.9826970000000017,0.7326660000000231,1.412639,0.7070226978660458,
3535,0.5,10,STAND,HAND,8,7,SMALL,1.2818750000000136,1.0,0.9860079999999982,0.9860079999999982,1.2313230000000033,1.417065,1.3112387896454214,
3536,0.5,10,STAND,HAND,8,8,SMALL,1.6171879999999987,1.0,0.9847870000000114,0.9847870000000114,1.5503080000000011,1.42820692,0.9936898818036045,
