,subject,posture,cursor,selection,target,repetition,initial_contact_time,mean_error,best_record,threshold,required_target_size,mean_error_horizontal,mean_error_vertical,std_error_horizontal,std_error_vertical,mean_cursor_speed,overall_time,success,target_in_count,target_in_count_per_second,walk_speed,first_dwell_time,error,final_point_horizontal,final_point_vertical,final_cursor_speed,dwell_speeds,before_speeds,error_trial,dwelling_time,x_position,y_position,width,height
0,11,Walk,Eye,Click,0,3,0.7124999999999773,,,,,,,,,15.948040138695927,1.3465999999999667,0,2.0,3.154076644062503,2.1047313710755184,,,3.272805589943049,0.9331790823180199,13.92938598314015,,,100,0.6340999999999894,0.0,1.0,,
1,11,Walk,Eye,Click,1,3,1.0309319999998934,,,,,,,,,15.940568053225574,1.7480339999999615,100,1.0,1.394501758466585,2.1449947058279175,,,0.5849473613698919,-0.36629890402858223,10.041529333096026,,,0,0.7171020000000681,0.6427876096865393,0.766044443118978,,
2,11,Walk,Eye,Click,2,3,0.5805380000000468,,,,,,,,,20.88330808966413,1.4605999999999995,100,2.0,2.2725671600411195,1.7622221317329536,,,0.7206633863512764,-1.1751207029927428,6.266765636850178,,,0,0.8800619999999526,0.984807753012208,0.17364817766693041,,
3,11,Walk,Eye,Click,3,3,0.5273509999999533,,,,,,,,,27.65990666329213,1.3620999999999412,100,2.0,2.395929794465197,1.5728804698688363,,,1.2833013874573744,0.5343230590261072,24.903311982587507,,,0,0.834748999999988,0.8660254037844387,-0.49999999999999983,,
4,11,Walk,Eye,Click,4,3,0.4294509999999718,,,,,,,,,22.83534944847275,1.3840000000000146,100,3.0,3.142845469430973,1.4698005803630896,,,-0.7471628455543273,0.6100724268161883,11.683143610377337,,,0,0.9545490000000427,0.3420201433256689,-0.9396926207859083,,
5,11,Walk,Eye,Click,5,3,0.7302480000000742,,,,,,,,,18.710678632023725,1.6446000000000822,100,2.0,2.187341417747194,1.8195991467309005,,,-2.7911696268500474,0.7537526401627019,15.642647894406082,,,0,0.914352000000008,-0.34202014332566866,-0.9396926207859084,,
6,11,Walk,Eye,Click,6,3,0.712500000000091,,,,,,,,,17.301470859067216,1.3797000000000708,0,4.0,5.995203836930637,2.0203286779718486,,,-2.7938590170309396,-0.0613220527234688,13.136943942210273,,,100,0.6671999999999798,-0.8660254037844384,-0.5000000000000004,,
7,11,Walk,Eye,Click,7,3,0.4473000000000411,,,,,,,,,18.363496502367383,1.5972520000000259,100,5.0,4.348007569011633,1.3378098289881726,,,0.7004070421156996,0.932794402651723,8.929110868365704,,,0,1.1499519999999848,-0.9848077530122081,0.17364817766692997,,
8,11,Walk,Eye,Click,8,3,0.5596920000000409,,,,,,,,,17.76047747703933,1.4796140000000833,0,1.0,1.0870486845623368,1.5566799006187573,,,-3.4413977611154536,0.4918914216223982,12.97902520379733,,,100,0.9199220000000423,-0.6427876096865396,0.7660444431189778,,
0,11,Walk,Eye,Click,0,4,0.5801999999999907,,,,,,,,,19.798576034797254,1.2767000000000053,0,2.0,2.871500358937485,1.6621754084647662,,,-3.154039425497018,-0.39878898593437384,14.002827583275007,,,100,0.6965000000000146,0.0,1.0,,
1,11,Walk,Eye,Click,1,4,0.7169400000000223,,,,,,,,,11.843677689141934,1.5813000000000557,100,2.0,2.313850710352079,1.7552603116129328,,,-1.2113535517717366,1.2348760170961697,8.326584989088984,,,0,0.8643600000000333,0.6427876096865393,0.766044443118978,,
2,11,Walk,Eye,Click,2,4,0.6186619999999721,,,,,,,,,13.04377697374466,1.5498619999999619,100,1.0,1.0738831615120392,1.5983646148157915,,,-0.7184455645393797,-0.8135369161970232,12.484405474193958,,,0,0.9311999999999898,0.984807753012208,0.17364817766693041,,
3,11,Walk,Eye,Click,3,4,0.6616640000000871,,,,,,,,,27.265017752670865,1.598600000000033,100,2.0,2.134617519233027,1.403749304349879,,,0.0459931920951675,1.6733900137956539,13.851627879533716,,,0,0.936935999999946,0.8660254037844387,-0.49999999999999983,,
4,11,Walk,Eye,Click,4,4,0.5806880000000092,,,,,,,,,16.86422071921679,1.6315319999999929,100,3.0,2.8548481030486417,1.4201169935349114,,,-0.7133088681269442,0.4423755955572233,9.795965954173193,,,0,1.0508439999999837,0.3420201433256689,-0.9396926207859083,,
5,11,Walk,Eye,Click,5,4,0.565900000000056,,,,,,,,,18.21474460069668,1.5995639999999867,100,6.0,5.804594142777926,1.5962073735382167,,,0.03650217474185524,2.6833674713989524,9.74409258327599,,,0,1.0336639999999306,-0.34202014332566866,-0.9396926207859084,,
6,11,Walk,Eye,Click,6,4,1.1359999999999673,,,,,,,,,21.295923440875892,1.697467999999958,100,2.0,3.562090804818855,2.727103568849722,,,-2.7737556942854837,0.17224553334830262,17.916277878668975,,,0,0.5614679999999908,-0.8660254037844384,-0.5000000000000004,,
7,11,Walk,Eye,Click,7,4,0.8461919999999736,,,,,,,,,26.416245221931128,1.676435999999967,100,3.0,3.6133955800945556,1.939260600772449,,,1.1337695261078693,1.4605288277071082,10.449517073634478,,,0,0.8302439999999933,-0.9848077530122081,0.17364817766692997,,
8,11,Walk,Eye,Click,8,4,0.7651540000000523,,,,,,,,,14.79233074180922,1.4147540000000163,100,2.0,3.0788177339903187,2.0405260713245963,,,-1.2791869020987008,0.13467302977365136,11.190110895810493,,,0,0.649599999999964,-0.6427876096865396,0.7660444431189778,,
0,11,Walk,Eye,Dwell,0,1,0.44830400000000736,1.7304592743092109,,,4.04767275,0.9444206421937835,-0.9100327274146807,1.200296838992352,1.0176352569212468,17.563716850275515,2.966604000000004,100,4.0,1.5883731088432695,1.0825594108891055,1.9916040000000037,,,,,,,0,2.5182999999999964,0.0,1.0,3.3450143201784877,2.9453032412571742
1,11,Walk,Eye,Dwell,1,1,0.6755380000000031,1.67347903965,,,4.114517,-0.34691646674187454,-0.2649272468424878,1.7738756121238815,0.7274556380957966,13.19261612046123,2.6637350000000026,100,2.0,1.0059365344581048,1.3135891690597539,1.6887350000000025,,,,,,,0,1.9881969999999995,0.6427876096865393,0.766044443118978,3.8946676909896376,1.7198385230340811
2,11,Walk,Eye,Dwell,2,1,0.5990979999999979,2.0671396677857143,,,3.326431,0.24067632373366812,0.7180431537962358,2.159889452393074,0.911851936854187,17.809383582934224,4.788184999999999,100,10.0,2.3871550053746793,1.0865764949261867,3.8131849999999985,,,,,,,0,4.189087000000001,0.984807753012208,0.17364817766693041,4.560455228519816,2.5417470275046097
3,11,Walk,Eye,Dwell,3,1,0.7521761999999939,2.424827975300885,,,5.491193,0.18504017677843332,0.17313219142498792,2.8499821502826093,1.315551980877558,21.395253784596324,4.50061199999999,100,9.0,2.4010015057480802,1.0927205242137803,3.5256119999999895,,,,,,,0,3.7484357999999958,0.8660254037844387,-0.49999999999999983,5.885004477343652,2.8042361531801037
4,11,Walk,Eye,Dwell,4,1,0.6982643999999993,2.7851323656023164,,,5.48676634,0.4380934500721207,-0.026292196169701517,2.983251730028682,1.3559760913324561,26.396008061715406,5.00175999999999,0,13.0,3.020800114214135,1.142710778701753,,,,,,,,100,4.303495599999991,0.3420201433256689,-0.9396926207859083,6.404596910129484,2.738244378834614
5,11,Walk,Eye,Dwell,5,1,0.6659819999999996,1.9649757386717557,,,6.621195,-0.10625518523340154,0.2969090446840739,2.222524288874309,1.1001446876519638,20.85617975053241,2.8358960000000053,100,4.0,1.843391028400199,1.2215717122398908,1.8608960000000052,,,,,,,0,2.1699140000000057,-0.34202014332566866,-0.9396926207859084,4.55130376298202,2.4971984199880017
6,11,Walk,Eye,Dwell,6,1,0.5674139999999994,2.13652788624031,,,6.35317,-0.7068325725009823,0.5163342023704641,2.4169818600337742,0.7594381476064802,18.295367318184027,2.704887999999997,100,3.0,1.4035258440570522,1.2377995999815248,1.7298879999999968,,,,,,,0,2.1374739999999974,-0.8660254037844384,-0.5000000000000004,5.540796292568531,2.0352104975834244
7,11,Walk,Eye,Dwell,7,1,0.6621010000000069,2.1345710367191786,,,3.32495928,-1.1835969285517296,0.9128089214042324,1.5603107543842794,1.1562083780719596,12.896000743460094,3.080871000000002,100,3.0,1.2402998218102614,1.2281907247679353,2.105871000000002,,,,,,,0,2.418769999999995,-0.9848077530122081,0.17364817766692997,4.304218437320288,3.225225677548152
8,11,Walk,Eye,Dwell,8,1,0.9643300000000039,2.7518716641818175,,,6.40759468,-0.5358270331175371,-0.9021765505620583,2.9571585080836336,1.0465832243985733,22.881508707401565,4.983884199999991,0,10.0,2.487838079158139,1.1129211461970694,,,,,,,,100,4.0195541999999875,-0.6427876096865396,0.7660444431189778,6.450144049284805,2.995342999359205
0,11,Walk,Eye,Dwell,0,2,0.5822370000000063,2.119682889215849,,,3.83941031,0.41616960688173055,-0.8185016896199004,2.047535469387104,0.8571064158947406,14.619100247078112,4.984856000000008,0,7.0,1.5899627017463918,1.0582843616628996,,,,,,,,100,4.402619000000001,0.0,1.0,4.511240545655939,2.532714521409382
1,11,Walk,Eye,Dwell,1,2,0.8847199999999873,2.5900875261983805,,,4.67294455,0.39815042285889374,1.3172423341185449,2.368282052249624,1.090926467186988,19.199029431054022,4.984584000000012,0,10.0,2.4391052971513054,1.1504099334956124,,,,,,,,100,4.099864000000025,0.6427876096865393,0.766044443118978,5.134714527358142,3.499095268492521
2,11,Walk,Eye,Dwell,2,2,0.6844789999999819,2.2105950175846156,,,6.482014,0.18269432179561979,0.9140391834363548,2.2009430322877988,0.8482436130449788,18.51311024450442,5.000304999999997,0,10.0,2.3170535605466864,1.1524853177449494,,,,,,,,100,4.3158260000000155,0.984807753012208,0.17364817766693041,4.584580386371218,2.6105264095263125
3,11,Walk,Eye,Dwell,3,2,0.8531399999999962,2.594011045932,,,3.48880029,0.28238682742746213,0.6264501818948371,2.620449758003718,1.2209837733116848,19.50663793295258,4.997519000000011,0,13.0,3.1367787550318043,1.1801368655168447,,,,,,,,100,4.144379000000015,0.8660254037844387,-0.49999999999999983,5.523286343434898,3.068417728518207
4,11,Walk,Eye,Dwell,4,2,0.8835610000000145,3.1143068464516133,,,5.406424,0.9897928128484657,1.195896672999155,2.797735288509373,1.4642103204637507,22.485949597335402,4.998809000000023,0,11.0,2.672985929402062,1.2024995407380437,,,,,,,,100,4.115248000000008,0.3420201433256689,-0.9396926207859083,6.585263389867212,4.124317313926657
5,11,Walk,Eye,Dwell,5,2,0.884570999999994,2.950266912178138,,,6.93460464,0.44999404251962777,1.4152152751336238,2.5253005459002824,1.8501225443538223,18.338819440561764,4.986449999999991,0,13.0,3.169279249826728,1.203753046464497,,,,,,,,100,4.101878999999997,-0.34202014332566866,-0.9396926207859084,5.500595134320193,5.115460363841269
6,11,Walk,Eye,Dwell,6,2,0.7012780000000021,2.8540791967760617,,,4.916933,-1.1876887985239373,1.0233074723404847,2.615190461820189,1.144405469519196,20.907209042874953,4.999404999999996,0,7.0,1.628616371735877,1.1420750923201077,,,,,,,,100,4.298126999999994,-0.8660254037844384,-0.5000000000000004,6.418069722164315,3.3121184113788766
7,11,Walk,Eye,Dwell,7,2,0.851965000000007,2.1006887156658633,,,4.07208,-0.49652194425473223,0.5076072931295585,2.115712186062565,0.9156192231954925,18.53626728063774,4.984314000000012,0,10.0,2.419931133599797,1.2000169513782855,,,,,,,,100,4.132349000000005,-0.9848077530122081,0.17364817766692997,4.727946316379863,2.3388457395205435
8,11,Walk,Eye,Dwell,8,2,0.8000639999999919,2.7074632224938275,,,6.953333,-1.0874572815624015,0.2180114078177302,3.0643262638172053,1.131599543750127,20.34227748117864,3.4873959999999897,100,4.0,1.488465139402204,1.1732866134445474,2.5123959999999896,,,,,,,0,2.687331999999998,-0.6427876096865396,0.7660444431189778,7.216109809196812,2.481210495317984
0,11,Walk,Eye,Dwell,0,3,0.5303949999999986,1.7997346740365856,,,3.7886858,-0.6524339275514628,-0.2661640717823193,1.5731127117821522,1.1478055668508165,13.30215706777175,3.244720000000001,100,4.0,1.4736628811951393,1.2131828313367785,2.269720000000001,,,,,,,0,2.7143250000000023,0.0,1.0,3.7986593511157674,2.5617752054839524
1,11,Walk,Eye,Dwell,1,3,0.8143159999999909,2.8943187803984065,,,11.2061615,-1.6700708829679434,0.4866217150336646,2.97950680169119,1.2220705349697873,22.234020970215692,4.982422000000014,0,8.0,1.9193369842321564,1.1430307980902237,,,,,,,,100,4.168106000000023,0.6427876096865393,0.766044443118978,7.629084486350323,2.9307627849732394
2,11,Walk,Eye,Dwell,2,3,0.7154999999999916,2.2944209967403104,,,4.49771166,0.4104302110259802,0.7311863790115022,2.184574673912776,1.0845589936755056,17.69923669429066,4.998306999999983,0,9.0,2.1014255370368122,1.073383196835021,,,,,,,,100,4.282806999999991,0.984807753012208,0.17364817766693041,4.779579558851532,2.9003043663625134
3,11,Walk,Eye,Dwell,3,3,0.6678929999999923,2.0312094393582085,,,4.93939352,0.3907196469319345,-0.009739747018346867,1.6273464568330536,1.5940969817111559,18.604410615783,2.881040000000013,100,6.0,2.7110716097936307,1.200836113546765,1.9060400000000128,,,,,,,0,2.2131470000000206,0.8660254037844387,-0.49999999999999983,3.6454125605980416,3.1979337104406587
4,11,Walk,Eye,Dwell,4,3,0.6505590000000154,2.3543964038245284,,,6.924839,0.08779603351209812,-0.7085175615583754,2.735816309298521,0.9240606557406426,18.539722703219546,4.166458000000006,100,4.0,1.1376891088168377,1.1630369593797312,3.1914580000000057,,,,,,,0,3.5158989999999903,0.3420201433256689,-0.9396926207859083,5.55942865210914,2.5566388730396605
5,11,Walk,Eye,Dwell,5,3,0.7133640000000128,2.8976264812444446,,,8.235972,-0.469589647361657,0.9930232574303751,2.984628801236749,1.4670672101053674,23.533529491221362,2.946472,100,5.0,2.239031878440285,1.2794429857557674,1.971472,,,,,,,0,2.233107999999987,-0.34202014332566866,-0.9396926207859084,6.438847249835154,3.92715767764111
6,11,Walk,Eye,Dwell,6,3,0.7336730000000102,1.3194821073442624,,,2.614716,-0.9014893839992183,0.5933472871699239,0.7585267853832255,0.7501528132324151,10.477894591234337,1.7346950000000163,100,1.0,0.9989790434176211,1.6542662636486756,0.7596950000000163,,,,,,,0,1.001022000000006,-0.8660254037844384,-0.5000000000000004,2.418542954765669,2.093652913634754
7,11,Walk,Eye,Dwell,7,3,0.9845119999999952,2.5443533247551864,,,3.46509337,-0.9406482462381957,-0.1210235168993073,2.585857524286524,1.2792639630550868,19.233833363535243,4.984129999999993,0,10.0,2.500238772802804,1.145441914012447,,,,,,,,100,3.999617999999998,-0.9848077530122081,0.17364817766692997,6.112363294811243,2.679551443009481
8,11,Walk,Eye,Dwell,8,3,0.6175910000000044,1.3025174464190477,,,3.8139782,-0.42922141904239136,-0.2718509431137519,1.1083779366586919,1.0305103103914066,14.927767477539001,2.352667999999994,100,2.0,1.1526865954652226,1.2468656456515634,1.3776679999999941,,,,,,,0,1.7350769999999898,-0.6427876096865396,0.7660444431189778,2.6459772923597753,2.332871563896565
0,11,Walk,Eye,Dwell,0,4,0.5807950000000233,1.7324083600571432,,,4.485458,-0.06892227700386779,0.3496860341343989,1.73510842162654,1.2416431892746682,18.546152382269362,2.3164540000000216,100,5.0,2.8807501934423785,1.2226529329607012,1.3414540000000215,,,,,,,0,1.7356589999999983,0.0,1.0,3.539139120256948,2.8329724126837355
1,11,Walk,Eye,Dwell,1,4,0.8538969999999892,2.1523215322971017,,,7.71879244,0.4374612260112455,0.23140957241204052,2.632992884752671,1.1963842549225001,21.584723502285062,3.1365959999999973,100,3.0,1.3142337206964165,1.368396656137335,2.161595999999997,,,,,,,0,2.282699000000008,0.6427876096865393,0.766044443118978,5.703446995516587,2.624178082257041
2,11,Walk,Eye,Dwell,2,4,0.7512820000000033,2.7789514459531253,,,4.43455839,0.5396629581982759,-0.5692382980211709,2.771384879745733,1.3144873112947162,21.902218103323225,4.9999540000000025,0,10.0,2.353676631192053,1.1794375418649183,,,,,,,,100,4.248671999999999,0.984807753012208,0.17364817766693041,6.082432717689742,3.198212920610603
3,11,Walk,Eye,Dwell,3,4,0.6035009999999943,1.8718451559166667,,,2.744523,0.6223158209399002,0.6966491162642993,1.4524423239125182,0.958778627457542,12.619997788515121,1.586701000000005,100,1.0,1.0170870626525519,1.6672868294855574,0.611701000000005,,,,,,,0,0.9832000000000107,0.8660254037844387,-0.49999999999999983,3.5272004687649368,2.6142063711793835
4,11,Walk,Eye,Dwell,4,4,0.6861869999999897,1.459943260147541,,,2.850256,0.34349222655844136,0.9180281779613846,0.962610422961887,0.9356619287161644,17.14170508316516,1.6821610000000078,100,1.0,1.0040422741958945,1.6469993994264545,0.7071610000000078,,,,,,,0,0.9959740000000181,0.3420201433256689,-0.9396926207859083,2.2687130724822153,2.7893520353937133
5,11,Walk,Eye,Dwell,5,4,0.6319419999999809,2.221740633977401,,,4.469053,0.4303928153237988,1.4453799474276496,1.6133373199963308,1.3519940998825404,17.01899295014937,3.5634299999999826,100,8.0,2.728989509764323,1.276642621844641,2.5884299999999825,,,,,,,0,2.9314880000000016,-0.34202014332566866,-0.9396926207859084,3.6570674553164606,4.14936814719273
6,11,Walk,Eye,Dwell,6,4,0.7984869999999944,3.549558373715415,,,9.955779,-2.0364981605534607,0.8339402461890496,3.5121305386306276,1.3565118835234526,20.752998365724356,4.9974770000000035,0,12.0,2.8578300972376627,1.1790610124596121,,,,,,,,100,4.198990000000009,-0.8660254037844384,-0.5000000000000004,9.060759237814716,3.546964013235955
7,11,Walk,Eye,Dwell,7,4,0.9828640000000064,2.111239210974684,,,4.66232634,-0.1199059904407341,0.12109587467923055,1.9711881263908944,1.1923975625070535,20.517716062934127,3.602996999999988,100,7.0,2.6716201047809593,1.3216883606668026,2.6279969999999877,,,,,,,0,2.6201329999999814,-0.9848077530122081,0.17364817766692997,4.062282243222523,2.505890999693338
8,11,Walk,Eye,Dwell,8,4,0.6502079999999921,1.7425944043141592,,,2.91208315,0.47456718280127563,0.20096199455462,1.9946877282946096,0.709833755239166,15.829124095943472,4.400314000000009,100,5.0,1.3332956455097478,1.1557426516972402,3.4253140000000086,,,,,,,0,3.7501060000000166,-0.6427876096865396,0.7660444431189778,4.463942639390495,1.620629505032952
0,11,Walk,Hand,Click,0,1,0.8460700000000543,,,,,,,,,15.549456683591009,1.1452600000000075,100,1.0,3.3423576991214827,3.6895771119337533,,,-0.3593089813467145,2.1146635031520447,12.944128523338037,,,0,0.2991899999999532,0.0,1.0,,
1,11,Walk,Hand,Click,1,1,0.931699999999978,,,,,,,,,12.279343547260074,1.1629599999998845,100,1.0,4.324137334603495,5.266696993248273,,,-0.4001178443404001,-0.5925173361663525,8.991914871574409,,,0,0.23125999999990654,0.6427876096865393,0.766044443118978,,
2,11,Walk,Hand,Click,2,1,0.7939000000000078,,,,,,,,,16.48131507665744,1.4273699999999963,0,1.0,1.5786067217074498,2.3889597958984963,,,-2.382137367275419,3.428337866450235,11.668754288087866,,,100,0.6334699999999884,0.984807753012208,0.17364817766693041,,
3,11,Walk,Hand,Click,3,1,1.0469399999999496,,,,,,,,,,1.346679999999992,100,,,4.308956132383862,,,2.586743526783522,2.370628212507853,28.611440960238905,,,0,0.29974000000004253,0.8660254037844387,-0.49999999999999983,,
4,11,Walk,Hand,Click,4,1,0.927120000000059,,,,,,,,,13.803809030788736,1.1445899999999938,100,1.0,4.5983354025856435,5.421597488789816,,,-2.100153368079205,0.4214200811865112,12.84159107900878,,,0,0.21746999999993477,0.3420201433256689,-0.9396926207859083,,
5,11,Walk,Hand,Click,5,1,0.8454299999998511,,,,,,,,,13.901739167643361,1.112519999999904,100,1.0,3.74405631060617,4.343469669436364,,,0.7686990607602411,1.85081106089919,10.305829112421993,,,0,0.2670900000000529,-0.34202014332566866,-0.9396926207859084,,
6,11,Walk,Hand,Click,6,1,0.8991099999999506,,,,,,,,,11.897364260577739,1.2476199999999835,100,2.0,5.738716249174517,3.7094893640579865,,,0.8471949878349108,2.681595420578219,5.654693869045577,,,0,0.34851000000003296,-0.8660254037844384,-0.5000000000000004,,
7,11,Walk,Hand,Click,7,1,0.929779999999937,,,,,,,,,15.915323233374934,1.2138400000000047,100,1.0,3.5203830176714836,4.13816390389571,,,-1.5125648260744242,-2.162213131491285,17.881200339229522,,,0,0.2840600000000677,-0.9848077530122081,0.17364817766692997,,
8,11,Walk,Hand,Click,8,1,1.1464899999999716,,,,,,,,,,1.3311800000000176,0,,,7.097151932929403,,,7.229823222657501,1.23102894892601,16.37470174467783,,,100,0.18469000000004598,-0.6427876096865396,0.7660444431189778,,
0,11,Walk,Hand,Click,0,2,0.7790500000000975,,,,,,,,,16.625786790926,0.9965800000002218,100,1.0,4.597067071205941,4.2241734512389835,,,-1.0223376150815682,1.541352540828683,15.875937804753937,,,0,0.21753000000012435,0.0,1.0,,
1,11,Walk,Hand,Click,1,2,0.9980499999999211,,,,,,,,,13.409823505761286,1.3295899999998255,0,1.0,3.0162273028904147,3.7303823686187645,,,-3.1363893515210037,1.9352153826679483,10.021780856943762,,,100,0.33153999999990447,0.6427876096865393,0.766044443118978,,
2,11,Walk,Hand,Click,2,2,0.8787800000000061,,,,,,,,,18.347858937761266,1.4270000000001346,100,2.0,3.6481704425222197,2.5420370172907423,,,-1.099172005581643,0.4521160467715504,23.895766774397732,,,0,0.5482200000001285,0.984807753012208,0.17364817766693041,,
3,11,Walk,Hand,Click,3,2,0.8653399999998328,,,,,,,,,21.7682465704678,1.380719999999883,0,1.0,1.9403158834256329,2.7214205363424284,,,5.180620948001802,-0.3785168863317665,16.40059777056379,,,100,0.5153800000000501,0.8660254037844387,-0.49999999999999983,,
4,11,Walk,Hand,Click,4,2,0.8133599999998751,,,,,,,,,15.06353562123495,1.1127899999999045,100,1.0,3.3396787229065286,3.6580992906535785,,,-1.909106838184229,0.8721802370706513,8.576646395866456,,,0,0.2994300000000294,0.3420201433256689,-0.9396926207859083,,
5,11,Walk,Hand,Click,5,2,1.178000000000111,,,,,,,,,16.023885068273774,1.3602100000000519,0,2.0,10.976345974428673,7.292250376195447,,,-3.987345237097344,1.1100496787512526,16.827320959405295,,,100,0.18220999999994092,-0.34202014332566866,-0.9396926207859084,,
6,11,Walk,Hand,Click,6,2,0.8781699999999546,,,,,,,,,18.770102579039776,1.3325200000001587,100,1.0,2.200946406954002,2.6287187652798747,,,-1.5359572665023649,1.0604084507184837,12.741280313175709,,,0,0.4543500000002041,-0.8660254037844384,-0.5000000000000004,,
7,11,Walk,Hand,Click,7,2,0.995490000000018,,,,,,,,,15.202186049875753,1.2783199999998942,100,1.0,3.535692819009432,4.465792687217785,,,-1.4376219308455944,-1.5934912361231,10.00285264253147,,,0,0.28282999999987624,-0.9848077530122081,0.17364817766692997,,
8,11,Walk,Hand,Click,8,2,1.1320000000000618,,,,,,,,,12.06726631230296,1.3153999999999542,100,1.0,5.452562704474303,6.650613130081209,,,2.5994572344468097,1.1468069174984095,13.683586135356919,,,0,0.18339999999989232,-0.6427876096865396,0.7660444431189778,,
0,11,Walk,Hand,Click,0,3,1.1314700000000357,,,,,,,,,22.72536703854249,1.2472000000000207,100,1.0,8.640801866414321,9.720540322113733,,,3.653728672929933,0.884635180429342,25.326530025720288,,,0,0.11572999999998501,0.0,1.0,,
2,11,Walk,Hand,Click,2,3,1.0317399999998997,,,,,,,,,16.432347900557854,1.312249999999949,100,1.0,3.564935296423743,4.437434943033113,,,-1.3364889171640186,0.5627894148049819,10.577094069165026,,,0,0.28051000000004933,0.984807753012208,0.17364817766693041,,
3,11,Walk,Hand,Click,3,3,1.1774900000000343,,,,,,,,,15.309913477633444,1.4124699999999848,0,1.0,4.2556813345825635,6.194297620757189,,,-3.8885602430976434,-2.055282969024873,15.023930973746785,,,100,0.23497999999995045,0.8660254037844387,-0.49999999999999983,,
4,11,Walk,Hand,Click,4,3,1.4356700000000728,,,,,,,,,,1.4356700000000728,100,,,inf,,,2.2070125734068142,2.437603828058357,33.07216577167018,,,0,0.0,0.3420201433256689,-0.9396926207859083,,
5,11,Walk,Hand,Click,5,3,1.1309999999998581,,,,,,,,,18.97343612953578,1.3477000000000317,100,1.0,4.614674665432392,6.315874697554562,,,2.660172653797936,-1.4866825175523388,18.832801599181593,,,0,0.21670000000017353,-0.34202014332566866,-0.9396926207859084,,
6,11,Walk,Hand,Click,6,3,1.147320000000036,,,,,,,,,13.675205841183693,1.3785300000001826,100,1.0,4.325072444960713,5.849903244444364,,,-0.8089784228412782,0.05267900439380924,10.496137997768747,,,0,0.23121000000014647,-0.8660254037844384,-0.5000000000000004,,
7,11,Walk,Hand,Click,7,3,1.0276000000001204,,,,,,,,,35.27968186578583,1.3453400000000784,0,3.0,9.441681878266499,3.9933220612370532,,,6.428274633040928,1.698447624180389,45.673604958990346,,,100,0.31773999999995794,-0.9848077530122081,0.17364817766692997,,
8,11,Walk,Hand,Click,8,3,1.2465799999999945,,,,,,,,,15.596764845982397,1.4959700000001703,100,1.0,4.0097838726464365,5.992916129757518,,,2.26408823342058,-2.054759838661923,8.42359217180533,,,0,0.24939000000017586,-0.6427876096865396,0.7660444431189778,,
0,11,Walk,Hand,Click,0,4,1.1480699999999615,,,,,,,,,17.962352772873455,1.245719999999892,100,1.0,10.240655401953012,12.401670907410901,,,0.5368579209578854,-1.0417093345690063,18.95042402016737,,,0,0.09764999999993051,0.0,1.0,,
1,11,Walk,Hand,Click,1,4,1.0158700000001772,,,,,,,,,10.443365662992639,1.1982500000001437,100,2.0,10.966114705561838,6.473060703688675,,,-0.5417465208655798,-1.8269235148839158,11.287995887084216,,,0,0.18237999999996646,0.6427876096865393,0.766044443118978,,
2,11,Walk,Hand,Click,2,4,1.2293700000000172,,,,,,,,,34.52695063215181,1.3957500000001346,100,1.0,6.010337780979049,8.467620154021061,,,-1.927545776682532,-1.0946582656160189,34.18002928183978,,,0,0.16638000000011743,0.984807753012208,0.17364817766693041,,
3,11,Walk,Hand,Click,3,4,1.1156000000000859,,,,,,,,,,1.1961699999999382,0,,,15.314954361444501,,,4.670434677226112,1.8699221009434268,29.59860008262102,,,100,0.08056999999985237,0.8660254037844387,-0.49999999999999983,,
4,11,Walk,Hand,Click,4,4,0.8801599999999326,,,,,,,,,52.50056878968882,1.061680000000024,0,1.0,5.5090348170972705,5.925425121629815,,,8.271857599829133,-0.291179848200386,52.60201391192728,,,100,0.18152000000009139,0.3420201433256689,-0.9396926207859083,,
5,11,Walk,Hand,Click,5,4,0.7946799999999712,,,,,,,,,18.444280729831338,1.427979999999934,100,2.0,3.158060950576531,2.282267820626863,,,-1.6287259260465508,-1.1247137576601887,11.186161567847398,,,0,0.6332999999999629,-0.34202014332566866,-0.9396926207859084,,
6,11,Walk,Hand,Click,6,4,0.6286699999998291,,,,,,,,,18.327343743708546,1.2971199999999499,100,2.0,2.9919964096037677,1.906670957803014,,,-1.0523732821222112,-2.11722420615763,15.143447603947228,,,0,0.6684500000001208,-0.8660254037844384,-0.5000000000000004,,
7,11,Walk,Hand,Click,7,4,1.0463799999999992,,,,,,,,,18.1311010694157,1.1617400000000089,100,1.0,8.66851595006862,10.354845299584667,,,2.4761624531808337,-0.4936199132593799,18.23516427772611,,,0,0.11536000000000968,-0.9848077530122081,0.17364817766692997,,
8,11,Walk,Hand,Click,8,4,1.112079999999878,,,,,,,,,,1.2944299999999203,0,,,6.384538249928371,,,5.397683813993922,1.6450130128769302,28.093999136845525,,,100,0.1823500000000422,-0.6427876096865396,0.7660444431189778,,
0,11,Walk,Hand,Dwell,0,1,0.9947560000000522,4.007232164082917,,,11.8810978,-0.6911622680488674,-0.8659679309649978,5.226008244405976,1.114327753535469,27.07500904619673,4.980300000000057,0,8.0,2.0072542167392937,1.2916780514964257,,,,,,,,100,3.9855440000000044,0.0,1.0,11.143178756860818,3.094623438035936
