eye_packets,817
norm_X,norm_Y,phi,theta,confidence,timestamp
1580955230.630615,"{'circle_3d': {'center': [-6.517378995611548, 9.531226637570303, 69.6399018907416], 'normal': [0.0026680951329142544, 0.5510449789168563, -0.8344712772042445], 'radius': 3.0160920880003457}, 'confidence': 0.994197190668377, 'timestamp': 726.22946, 'diameter_3d': 6.032184176000691, 'ellipse': {'center': [101.94049451555517, 204.36924717230013], 'axes': [40.672555844737964, 53.88908269393361], 'angle': -85.0279449002584}, 'location': [101.94049451555517, 204.36924717230013], 'diameter': 53.88908269393361, 'sphere': {'center': [-6.549396137206519, 2.9186868905680274, 79.65355721719253], 'radius': 12.0}, 'projected_sphere': {'center': [109.02141540275629, 142.7182053805576], 'axes': [186.8089827981754, 186.8089827981754], 'angle': 90.0}, 'model_confidence': 0.627442870715611, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.154412305945707, 'phi': -1.567598989614042, 'norm_pos': [0.31856404536110994, 0.1484614701154161], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955234.573499,"{'circle_3d': {'center': [-7.38213763146646, 9.513068659010367, 69.60332943595628], 'normal': [-0.07033849852403186, 0.551369478482339, -0.8312906794999558], 'radius': 2.8821751124097754}, 'confidence': 0.9951918364484883, 'timestamp': 730.177459, 'diameter_3d': 5.764350224819551, 'ellipse': {'center': [94.27006431812399, 204.29618775676792], 'axes': [38.348506135148966, 51.498704557697295], 'angle': -78.02790128676594}, 'location': [94.27006431812399, 204.29618775676792], 'diameter': 51.498704557697295, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.5689885912230297, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.154801222374673, 'phi': -1.6552088623151635, 'norm_pos': [0.29459395099413743, 0.14876588434680038], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955234.5825632,"{'circle_3d': {'center': [-7.380848283588059, 9.568185250550377, 69.63999721545659], 'normal': [-0.07023105286749846, 0.5559625277773398, -0.8282350312082636], 'radius': 2.878796100669801}, 'confidence': 0.9953605982764364, 'timestamp': 730.185859, 'diameter_3d': 5.757592201339602, 'ellipse': {'center': [94.31520654908495, 204.74249574915345], 'axes': [38.07530745847067, 51.41185544571132], 'angle': -78.147945047773}, 'location': [94.31520654908495, 204.74249574915345], 'diameter': 51.41185544571132, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.5694948720869619, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.1603168326469238, 'phi': -1.6553900033115219, 'norm_pos': [0.29473502046589045, 0.14690626771186066], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955234.58954,"{'circle_3d': {'center': [-7.3903675103275415, 9.590395347531214, 69.65575506445239], 'normal': [-0.07102432176245536, 0.5578133691924096, -0.8269218771252793], 'radius': 2.9010483189203096}, 'confidence': 0.9954318868627133, 'timestamp': 730.194259, 'diameter_3d': 5.802096637840619, 'ellipse': {'center': [94.24606019371254, 204.91380545570132], 'axes': [38.26767243779299, 51.79774204631693], 'angle': -78.11805483145285}, 'location': [94.24606019371254, 204.91380545570132], 'diameter': 51.79774204631693, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.569416017429536, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.1625451854964903, 'phi': -1.6564760526865978, 'norm_pos': [0.2945189381053517, 0.14619247726791118], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955234.598688,"{'circle_3d': {'center': [-7.387616079808359, 9.618609020678472, 69.67460913045788], 'normal': [-0.0707950358858568, 0.5601645086213478, -0.8253507049581554], 'radius': 2.9230827599791005}, 'confidence': 0.9954927739829074, 'timestamp': 730.202659, 'diameter_3d': 5.846165519958201, 'ellipse': {'center': [94.28813747342534, 205.13450909196894], 'axes': [38.440628978181635, 52.177653798911614], 'angle': -78.19499715537472}, 'location': [94.28813747342534, 205.13450909196894], 'diameter': 52.177653798911614, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.5695033605456312, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.165380703901203, 'phi': -1.656362588234981, 'norm_pos': [0.2946504296044542, 0.14527287878346273], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955234.607212,"{'circle_3d': {'center': [-7.404892117013602, 9.615655201308547, 69.67410176197124], 'normal': [-0.07223470565296033, 0.5599183570071874, -0.825392985665375], 'radius': 2.8730641335150273}, 'confidence': 0.9960149845847522, 'timestamp': 730.211059, 'diameter_3d': 5.746128267030055, 'ellipse': {'center': [94.13419492420249, 205.12451261364228], 'axes': [37.77913207700583, 51.284198274157156], 'angle': -78.05603024134923}, 'location': [94.13419492420249, 205.12451261364228], 'diameter': 51.284198274157156, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.5696535616890985, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.1650835860565865, 'phi': -1.658089452992903, 'norm_pos': [0.2941693591381328, 0.14531453077649048], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955234.616888,"{'circle_3d': {'center': [-7.42798125151986, 9.646570486693358, 69.69719637545303], 'normal': [-0.0741588001951485, 0.562494630789255, -0.8234684345418929], 'radius': 2.884320618888935}, 'confidence': 0.996088594971357, 'timestamp': 730.219459, 'diameter_3d': 5.76864123777787, 'ellipse': {'center': [93.95190814567769, 205.3674902843302], 'axes': [37.77542059278878, 51.46790572264386], 'angle': -77.93990188954295}, 'location': [93.95190814567769, 205.3674902843302], 'diameter': 51.46790572264386, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.5696794257251114, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.168196249467681, 'phi': -1.6606106854033054, 'norm_pos': [0.2935997129552428, 0.14430212381529084], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955234.622216,"{'circle_3d': {'center': [-7.463771265789316, 9.650728102290428, 69.70332707693296], 'normal': [-0.07714130138426986, 0.5628410987556774, -0.8229575427518986], 'radius': 2.8954934886073844}, 'confidence': 0.9958194708836217, 'timestamp': 730.227859, 'diameter_3d': 5.790986977214769, 'ellipse': {'center': [93.64190593462513, 205.39369138986137], 'axes': [37.87088231056276, 51.661935413276225], 'angle': -77.67393290016518}, 'location': [93.64190593462513, 205.39369138986137], 'diameter': 51.661935413276225, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.5697125884130183, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.16861535564175, 'phi': -1.6642598962130404, 'norm_pos': [0.29263095604570355, 0.1441929525422443], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955234.629761,"{'circle_3d': {'center': [-7.481980682847286, 9.663842827484642, 69.71403475470302], 'normal': [-0.07865875280576741, 0.5639339925218619, -0.82206523627106], 'radius': 2.891348175043586}, 'confidence': 0.9961985857051812, 'timestamp': 730.236259, 'diameter_3d': 5.782696350087172, 'ellipse': {'center': [93.49106514206261, 205.49841258967382], 'axes': [37.74346095583755, 51.57967336855165], 'angle': -77.56144304158627}, 'location': [93.49106514206261, 205.49841258967382], 'diameter': 51.57967336855165, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.5703420141542348, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.1699381631178527, 'phi': -1.6661902278496217, 'norm_pos': [0.29215957856894564, 0.14375661420969243], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955234.6389089,"{'circle_3d': {'center': [-7.484080346642996, 9.683549835538239, 69.72778409067686], 'normal': [-0.07883372478874319, 0.565576243192995, -0.8209194582732406], 'radius': 2.8840387250325925}, 'confidence': 0.9963426309132077, 'timestamp': 730.244659, 'diameter_3d': 5.768077450065185, 'ellipse': {'center': [93.48518227017055, 205.65874593460114], 'axes': [37.56188267862573, 51.439226320151796], 'angle': -77.58559919475978}, 'location': [93.48518227017055, 205.65874593460114], 'diameter': 51.439226320151796, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.5711978772091286, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.171928147158497, 'phi': -1.666533761711775, 'norm_pos': [0.292141194594283, 0.1430885586058286], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955234.646358,"{'circle_3d': {'center': [-7.508267760685393, 9.703259746442738, 69.74374841373697], 'normal': [-0.0808493426256096, 0.56721873576837, -0.8195890980182319], 'radius': 2.8545904304021312}, 'confidence': 0.9975568039010244, 'timestamp': 730.253059, 'diameter_3d': 5.7091808608042625, 'ellipse': {'center': [93.28599549114101, 205.82327282108596], 'axes': [37.07149611816839, 50.90163334134147], 'angle': -77.44213037836752}, 'location': [93.28599549114101, 205.82327282108596], 'diameter': 50.90163334134147, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.5723332281854399, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.173921144436596, 'phi': -1.66912439535054, 'norm_pos': [0.29151873590981564, 0.14240302991214182], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955234.659735,"{'circle_3d': {'center': [-7.486614528813931, 9.707169130406276, 69.74434263066739], 'normal': [-0.07904490663632109, 0.5675445177653314, -0.8195395799406962], 'radius': 2.8844533003817263}, 'confidence': 0.9969973762076085, 'timestamp': 730.261459, 'diameter_3d': 5.768906600763453, 'ellipse': {'center': [93.47825450498559, 205.84790799656116], 'axes': [37.46373966170807, 51.43460977467065], 'angle': -77.61427255917728}, 'location': [93.47825450498559, 205.84790799656116], 'diameter': 51.43460977467065, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.5734379426923564, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.174316772629397, 'phi': -1.666949286231146, 'norm_pos': [0.29211954532807993, 0.14230038334766182], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955234.6686988,"{'circle_3d': {'center': [-7.515585616063691, 9.699830536578716, 69.74210047348804], 'normal': [-0.08145916390713447, 0.5669329682797014, -0.8197264263723096], 'radius': 2.8841683951583303}, 'confidence': 0.9964525336891442, 'timestamp': 730.269859, 'diameter_3d': 5.768336790316661, 'ellipse': {'center': [93.2205651200606, 205.78584153513185], 'axes': [37.46366014292042, 51.430334590256166], 'angle': -77.37948915029384}, 'location': [93.2205651200606, 205.78584153513185], 'diameter': 51.430334590256166, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.5740129995975174, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.1735741984173544, 'phi': -1.6698447403461536, 'norm_pos': [0.2913142660001894, 0.14255899360361723], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955234.673373,"{'circle_3d': {'center': [-7.51122242731638, 9.704221131712695, 69.74470577035153], 'normal': [-0.0810955648448585, 0.567298851207533, -0.8195093183003513], 'radius': 2.8746523491132323}, 'confidence': 0.9967192480730157, 'timestamp': 730.278259, 'diameter_3d': 5.749304698226465, 'ellipse': {'center': [93.2612755045196, 205.82450040804815], 'axes': [37.325366544267766, 51.25879837022853], 'angle': -77.42162227202924}, 'location': [93.2612755045196, 205.82450040804815], 'diameter': 51.25879837022853, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.575091256573379, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.174018426267272, 'phi': -1.6694314520107927, 'norm_pos': [0.2914414859516238, 0.14239791496646603], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955234.683012,"{'circle_3d': {'center': [-7.520950893525871, 9.698740654556964, 69.74188139049978], 'normal': [-0.0819062703623161, 0.5668421447778887, -0.8197446832879968], 'radius': 2.872917631615177}, 'confidence': 0.996500078535365, 'timestamp': 730.286659, 'diameter_3d': 5.745835263230354, 'ellipse': {'center': [93.17276290813379, 205.77994267623998], 'axes': [37.31681802811897, 51.22960623945776], 'angle': -77.33660146750935}, 'location': [93.17276290813379, 205.77994267623998], 'diameter': 51.22960623945776, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.57574783295673, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.1734639483161744, 'phi': -1.6703826081569633, 'norm_pos': [0.2911648840879181, 0.14258357218233342], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955234.693888,"{'circle_3d': {'center': [-7.501645989181174, 9.690178260846086, 69.734057509681], 'normal': [-0.08029752833359141, 0.5661286119686489, -0.820396673356229], 'radius': 2.897741482313838}, 'confidence': 0.9958694407306262, 'timestamp': 730.295059, 'diameter_3d': 5.795482964627676, 'ellipse': {'center': [93.33634779936085, 205.70576274980078], 'axes': [37.695207322009125, 51.67872577420959], 'angle': -77.46546125713652}, 'location': [93.33634779936085, 205.70576274980078], 'diameter': 51.67872577420959, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.5759953323534739, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.1725980858133522, 'phi': -1.6683620328096793, 'norm_pos': [0.29167608687300267, 0.1428926552091634], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955234.697353,"{'circle_3d': {'center': [-7.529224287616909, 9.703156565851426, 69.74576682108122], 'normal': [-0.0825957198699026, 0.5672101373857606, -0.8194208974062104], 'radius': 2.922534419195768}, 'confidence': 0.9950008183329573, 'timestamp': 730.303459, 'diameter_3d': 5.845068838391536, 'ellipse': {'center': [93.10458765171497, 205.79903935127533], 'axes': [37.93467478916407, 52.11180731921338], 'angle': -77.28283642025752}, 'location': [93.10458765171497, 205.79903935127533], 'diameter': 52.11180731921338, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.5756892557102544, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.173910704059821, 'phi': -1.6712546922460403, 'norm_pos': [0.29095183641160927, 0.14250400270301944], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955234.709824,"{'circle_3d': {'center': [-7.5181149553518, 9.701132718151547, 69.74325290685272], 'normal': [-0.08166994218114353, 0.5670414834107707, -0.8196303902585856], 'radius': 2.903118555211853}, 'confidence': 0.9962121157277865, 'timestamp': 730.311859, 'diameter_3d': 5.806237110423706, 'ellipse': {'center': [93.19976948919367, 205.7901342757665], 'axes': [37.70200094252637, 51.767539101157176], 'angle': -77.36291901817411}, 'location': [93.19976948919367, 205.7901342757665], 'diameter': 51.767539101157176, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.5760491380344179, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.17370593525009, 'phi': -1.6701109109621386, 'norm_pos': [0.2912492796537302, 0.14254110718430624], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955234.718036,"{'circle_3d': {'center': [-7.482092012388592, 9.70493646675932, 69.74236176905345], 'normal': [-0.0786680302675429, 0.5673584624614184, -0.8197046517418578], 'radius': 2.877054270574491}, 'confidence': 0.9965931127473916, 'timestamp': 730.320259, 'diameter_3d': 5.754108541148982, 'ellipse': {'center': [93.51614959153035, 205.8327800483123], 'axes': [37.38137583949805, 51.30414885848724], 'angle': -77.64411726517865}, 'location': [93.51614959153035, 205.8327800483123], 'diameter': 51.30414885848724, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.5764024476736851, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.1740908146967257, 'phi': -1.6664744871560553, 'norm_pos': [0.29223796747353237, 0.14236341646536543], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955234.722961,"{'circle_3d': {'center': [-7.50187624430769, 9.723526529051961, 69.75717621322255], 'normal': [-0.08031671626080099, 0.5689076343191386, -0.8184701147277665], 'radius': 2.863247432621067}, 'confidence': 0.9969562628933321, 'timestamp': 730.328659, 'diameter_3d': 5.726494865242134, 'ellipse': {'center': [93.35511664256197, 205.98389495952136], 'axes': [37.103743390566585, 51.04665224186251], 'angle': -77.53187449722083}, 'location': [93.35511664256197, 205.98389495952136], 'diameter': 51.04665224186251, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.5768518794711297, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.1759733074601675, 'phi': -1.6686134485470578, 'norm_pos': [0.29173473950800616, 0.14173377100199436], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955234.728956,"{'circle_3d': {'center': [-7.478954108876664, 9.736052956583551, 69.76367069309602], 'normal': [-0.07840653830821549, 0.5699515032801044, -0.8179289080716439], 'radius': 2.8882378942409836}, 'confidence': 0.9959391232370877, 'timestamp': 730.337059, 'diameter_3d': 5.776475788481967, 'ellipse': {'center': [93.56389494617628, 206.0791724693302], 'axes': [37.395844420462545, 51.48839115181612], 'angle': -77.73055754168546}, 'location': [93.56389494617628, 206.0791724693302], 'diameter': 51.48839115181612, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.576801178355002, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.1772431592606307, 'phi': -1.6663641578551256, 'norm_pos': [0.29238717170680084, 0.14133678137779093], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955234.743063,"{'circle_3d': {'center': [-7.501525456348181, 9.726158682841387, 69.75897188832133], 'normal': [-0.08028748393084192, 0.5691269804682574, -0.8183204751362015], 'radius': 2.8865975716475805}, 'confidence': 0.9957613398352918, 'timestamp': 730.345459, 'diameter_3d': 5.773195143295161, 'ellipse': {'center': [93.36040344061789, 205.9978487874672], 'axes': [37.395669147482884, 51.46189540524896], 'angle': -77.5397940266922}, 'location': [93.36040344061789, 205.9978487874672], 'diameter': 51.46189540524896, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.57709373443946, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.1762400462860794, 'phi': -1.6685958400165337, 'norm_pos': [0.2917512607519309, 0.14167563005221995], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955234.749782,"{'circle_3d': {'center': [-7.4462264996983265, 9.714083529960464, 69.74532093589755], 'normal': [-0.07567923754335404, 0.5681207177281804, -0.8194580545048501], 'radius': 2.8885967977013767}, 'confidence': 0.9953440931289919, 'timestamp': 730.353859, 'diameter_3d': 5.777193595402753, 'ellipse': {'center': [93.83555211409144, 205.90649578826097], 'axes': [37.525920380241104, 51.508955583463134], 'angle': -77.93493052348046}, 'location': [93.83555211409144, 205.90649578826097], 'diameter': 51.508955583463134, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.5770620180063468, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.175016771609115, 'phi': -1.6628878920536367, 'norm_pos': [0.29323610035653574, 0.14205626754891265], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955234.759022,"{'circle_3d': {'center': [-7.424954006310913, 9.690653150051142, 69.72718000873918], 'normal': [-0.07390652976106965, 0.5661681860690704, -0.8209697984347138], 'radius': 2.871829021004556}, 'confidence': 0.9953882539655857, 'timestamp': 730.362259, 'diameter_3d': 5.743658042009112, 'ellipse': {'center': [94.00612656467847, 205.72588671053177], 'axes': [37.42735574772391, 51.22341009582753], 'angle': -78.05064732957204}, 'location': [94.00612656467847, 205.72588671053177], 'diameter': 51.22341009582753, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.5771912897619247, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.172646094960818, 'phi': -1.6605777578777512, 'norm_pos': [0.2937691455146202, 0.1428088053727843], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955234.7665348,"{'circle_3d': {'center': [-7.343356064662229, 9.643362540907793, 69.68775142779523], 'normal': [-0.06710670129034595, 0.5622273019737912, -0.8242555135133763], 'radius': 2.8820461663889603}, 'confidence': 0.9938343081623638, 'timestamp': 730.370659, 'diameter_3d': 5.7640923327779205, 'ellipse': {'center': [94.69026061684312, 205.35072650368755], 'axes': [37.834507605162656, 51.43647875449552], 'angle': -78.58480247171889}, 'location': [94.69026061684312, 205.35072650368755], 'diameter': 51.43647875449552, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.5769680857698578, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.167872955900429, 'phi': -1.6520320811098714, 'norm_pos': [0.29590706442763476, 0.14437197290130188], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955234.773569,"{'circle_3d': {'center': [-7.298576022750437, 9.60361940559897, 69.65722506383017], 'normal': [-0.06337503113102995, 0.5589153740313892, -0.8267993771771319], 'radius': 2.8488115144498747}, 'confidence': 0.9952017741792683, 'timestamp': 730.379059, 'diameter_3d': 5.697623028899749, 'ellipse': {'center': [95.05733074216714, 205.04499185987785], 'axes': [37.601350886816284, 50.86605217186981], 'angle': -78.85610241724147}, 'location': [95.05733074216714, 205.04499185987785], 'diameter': 50.86605217186981, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.5768206455823877, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.1638735492615684, 'phi': -1.6472977745358612, 'norm_pos': [0.2970541585692723, 0.145645867250509], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580955234.785368,"{'circle_3d': {'center': [-7.245100127347131, 9.588433609781022, 69.64302639621887], 'normal': [-0.05891870651408775, 0.5576498910465604, -0.8279825994780725], 'radius': 2.843851926878894}, 'confidence': 0.9938819307649417, 'timestamp': 730.387459, 'diameter_3d': 5.687703853757788, 'ellipse': {'center': [95.51681225421916, 204.9286219477216], 'axes': [37.64213025294136, 50.78905661319478], 'angle': -79.2444964764975}, 'location': [95.51681225421916, 204.9286219477216], 'diameter': 50.78905661319478, 'sphere': {'center': [-6.538075649178078, 2.8966349172222983, 79.57881758995575], 'radius': 12.0}, 'projected_sphere': {'center': [109.06173495342252, 142.5677347699685], 'axes': [186.98443192096533, 186.98443192096533], 'angle': 90.0}, 'model_confidence': 0.5761179529575111, 'model_id': 27, 'model_birth_timestamp': 702.978265, 'theta': 2.1623482289387135, 'phi': -1.6418359351530154, 'norm_pos': [0.2984900382944349, 0.14613074188449326], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
