eye_packets,769
norm_X,norm_Y,phi,theta,confidence,timestamp
1580956348.616947,"{'circle_3d': {'center': [-2.2760449030287937, 1.6665415900503637, 15.364303702188444], 'normal': [-0.12900567105748986, 0.5957399545376177, -0.7927492941671559], 'radius': 0.6406357447144743}, 'confidence': 0.9930637917063454, 'timestamp': 1844.214413, 'diameter_3d': 1.2812714894289485, 'ellipse': {'center': [68.20507170208398, 186.78448089834666], 'axes': [36.48270483701764, 52.003444434986676], 'angle': -71.85981053397556}, 'location': [68.20507170208398, 186.78448089834666], 'diameter': 52.003444434986676, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9274166042490872, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.2089829451466465, 'phi': -1.7321142456845253, 'norm_pos': [0.21314084906901246, 0.22173132959022224], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956352.094811,"{'circle_3d': {'center': [-2.2676827125269385, 1.577031522697932, 15.29634487670068], 'normal': [-0.12830882184900194, 0.5882807822582484, -0.7984125296244695], 'radius': 0.6705396836421782}, 'confidence': 0.999641522489013, 'timestamp': 1847.691993, 'diameter_3d': 1.3410793672843564, 'ellipse': {'center': [68.14307617170873, 183.40569638114118], 'axes': [38.87881187421239, 54.680154727518904], 'angle': -71.55116425116326}, 'location': [68.14307617170873, 183.40569638114118], 'diameter': 54.680154727518904, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9453543562878641, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.1997275026218293, 'phi': -1.730138837969558, 'norm_pos': [0.21294711303658978, 0.23580959841191174], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956352.102946,"{'circle_3d': {'center': [-2.264801848924165, 1.578492079573092, 15.296958629235021], 'normal': [-0.12806874988210418, 0.5884024953311784, -0.798361383579941], 'radius': 0.6624829614724075}, 'confidence': 0.932730860012793, 'timestamp': 1847.700393, 'diameter_3d': 1.324965922944815, 'ellipse': {'center': [68.26197303993033, 183.47465999906876], 'axes': [38.40696551252308, 54.019818438928645], 'angle': -71.5841731585725}, 'location': [68.26197303993033, 183.47465999906876], 'diameter': 54.019818438928645, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9452661546102803, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.1998780235187083, 'phi': -1.729855725914817, 'norm_pos': [0.21331866574978225, 0.23552225000388016], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956352.109783,"{'circle_3d': {'center': [-2.2628516368413205, 1.5740031266133956, 15.293339305318998], 'normal': [-0.1279062322085338, 0.5880284159178704, -0.7986629939062763], 'radius': 0.6677387987981365}, 'confidence': 0.9997589189129918, 'timestamp': 1847.708793, 'diameter_3d': 1.335477597596273, 'ellipse': {'center': [68.32025555939104, 183.2995243625644], 'axes': [38.75001831730537, 54.461549424462284], 'angle': -71.58240542010124}, 'location': [68.32025555939104, 183.2995243625644], 'diameter': 54.461549424462284, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9453172916506491, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.1994154571132634, 'phi': -1.7295982732406314, 'norm_pos': [0.213500798623097, 0.2362519818226484], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956352.11537,"{'circle_3d': {'center': [-2.2604381477446127, 1.5760251351984778, 15.294442100801867], 'normal': [-0.12770510811714145, 0.5881969166332939, -0.798571094282704], 'radius': 0.6672262050429917}, 'confidence': 0.9355153539679703, 'timestamp': 1847.717193, 'diameter_3d': 1.3344524100859834, 'ellipse': {'center': [68.42445367390576, 183.377725759001], 'axes': [38.71085251655237, 54.415120976835986], 'angle': -71.61340281579334}, 'location': [68.42445367390576, 183.377725759001], 'diameter': 54.415120976835986, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9451971500539558, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.1996237967381997, 'phi': -1.729370677318961, 'norm_pos': [0.2138264177309555, 0.23592614267082912], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956352.121435,"{'circle_3d': {'center': [-2.261341980658461, 1.5715626530388915, 15.291301341773735], 'normal': [-0.12778042752662883, 0.5878250431199951, -0.7988328242017149], 'radius': 0.6638681610771331}, 'confidence': 0.999943511541171, 'timestamp': 1847.725593, 'diameter_3d': 1.3277363221542662, 'ellipse': {'center': [68.3685784423519, 183.21483731348735], 'axes': [38.54663679672001, 54.15274514904655], 'angle': -71.58574531861562}, 'location': [68.3685784423519, 183.21483731348735], 'diameter': 54.15274514904655, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9451827996073692, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.1991640425593877, 'phi': -1.729411523999761, 'norm_pos': [0.2136518076323497, 0.23660484452713604], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956352.1327958,"{'circle_3d': {'center': [-2.259085039301296, 1.575864911268229, 15.294107803617804], 'normal': [-0.1275923490801984, 0.5881835646391065, -0.7985989523813758], 'radius': 0.662892974958355}, 'confidence': 0.9999783998211932, 'timestamp': 1847.733993, 'diameter_3d': 1.32578594991671, 'ellipse': {'center': [68.47650807232651, 183.37920393326772], 'axes': [38.46342972941258, 54.06239883226458], 'angle': -71.62525273526089}, 'location': [68.47650807232651, 183.37920393326772], 'diameter': 54.06239883226458, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.94524108102364, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.1996072867578707, 'phi': -1.7292275594059359, 'norm_pos': [0.21398908772602035, 0.23591998361138455], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956352.1416042,"{'circle_3d': {'center': [-2.260096288297195, 1.575200273486673, 15.293779934554793], 'normal': [-0.12767661982985665, 0.5881281781573101, -0.7986262748032934], 'radius': 0.6659258228967695}, 'confidence': 0.9999823476491808, 'timestamp': 1847.742392, 'diameter_3d': 1.331851645793539, 'ellipse': {'center': [68.43413076416405, 183.34899268102762], 'axes': [38.64221683533156, 54.31134477607111], 'angle': -71.61298913182641}, 'location': [68.43413076416405, 183.34899268102762], 'diameter': 54.31134477607111, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9453310399058723, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.199538802496243, 'phi': -1.7293251210431801, 'norm_pos': [0.21385665863801268, 0.23604586382905157], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956352.151042,"{'circle_3d': {'center': [-2.2540737944264477, 1.569062321829593, 15.288302400260754], 'normal': [-0.12717474534062773, 0.5876166821858868, -0.7990827359944632], 'radius': 0.6635787427383958}, 'confidence': 0.9999345327897389, 'timestamp': 1847.750792, 'diameter_3d': 1.3271574854767916, 'ellipse': {'center': [68.64504806157714, 183.12609598701306], 'axes': [38.56513645343651, 54.13845478608972], 'angle': -71.64175472117967}, 'location': [68.64504806157714, 183.12609598701306], 'diameter': 54.13845478608972, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.945473726343149, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.1989065091698867, 'phi': -1.7286235845297147, 'norm_pos': [0.21451577519242856, 0.2369746000541123], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956352.1601741,"{'circle_3d': {'center': [-2.2386963803356226, 1.556879587795799, 15.276923147614788], 'normal': [-0.1258932941663923, 0.5866014543497373, -0.8000310070482938], 'radius': 0.6570435718788652}, 'confidence': 0.999950813316104, 'timestamp': 1847.759192, 'diameter_3d': 1.3140871437577304, 'ellipse': {'center': [69.19960056431397, 182.68806008596368], 'axes': [38.30900706355098, 53.64271575440019], 'angle': -71.7308737320108}, 'location': [69.19960056431397, 182.68806008596368], 'diameter': 53.64271575440019, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9454862258876373, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.1976523792426237, 'phi': -1.7268769371817994, 'norm_pos': [0.21624875176348116, 0.23879974964181794], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956352.170487,"{'circle_3d': {'center': [-2.2315998126715746, 1.5399849140132718, 15.263445806344679], 'normal': [-0.12530191352772163, 0.58519356486786, -0.8011541188208029], 'radius': 0.6590444776565016}, 'confidence': 0.9999645232252908, 'timestamp': 1847.767592, 'diameter_3d': 1.3180889553130033, 'ellipse': {'center': [69.4081320327463, 182.05358796698852], 'axes': [38.56572225222055, 53.85363923336516], 'angle': -71.72296677626133}, 'location': [69.4081320327463, 182.05358796698852], 'diameter': 53.85363923336516, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9455111046017817, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.1959150696208063, 'phi': -1.7259412076736615, 'norm_pos': [0.21690041260233217, 0.24144338347088123], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956352.172917,"{'circle_3d': {'center': [-2.216870865943177, 1.5289290443554426, 15.253089761378867], 'normal': [-0.12407450130035516, 0.5842722423963743, -0.802017122567954], 'radius': 0.6618401808544684}, 'confidence': 0.999857894711715, 'timestamp': 1847.775992, 'diameter_3d': 1.3236803617089368, 'ellipse': {'center': [69.94540444905122, 181.64155926442655], 'axes': [38.84434364000145, 54.116842640365675], 'angle': -71.81174208709777}, 'location': [69.94540444905122, 181.64155926442655], 'diameter': 54.116842640365675, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9455448095129437, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.1947793531467963, 'phi': -1.7242826383888539, 'norm_pos': [0.21857938890328507, 0.24316016973155608], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956352.180524,"{'circle_3d': {'center': [-2.2048562918335737, 1.5207832127836918, 15.245310893877456], 'normal': [-0.12307328679122155, 0.5835934230987284, -0.8026653615264049], 'radius': 0.649490003040411}, 'confidence': 0.9997859080642948, 'timestamp': 1847.784392, 'diameter_3d': 1.298980006080822, 'ellipse': {'center': [70.38567460638713, 181.36007763595822], 'axes': [38.203965234098305, 53.13165015687137], 'angle': -71.8888013786109}, 'location': [70.38567460638713, 181.36007763595822], 'diameter': 53.13165015687137, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9455339524339745, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.1939431648041854, 'phi': -1.7229421352114302, 'norm_pos': [0.21995523314495977, 0.24433300985017403], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956352.1903172,"{'circle_3d': {'center': [-2.2065622458185405, 1.520641514932298, 15.245469598343464], 'normal': [-0.12321544962330211, 0.5835816149444455, -0.8026521361542374], 'radius': 0.6545943303662544}, 'confidence': 0.4671577415754926, 'timestamp': 1847.792792, 'diameter_3d': 1.3091886607325087, 'ellipse': {'center': [70.3181513958998, 181.34600174178817], 'axes': [38.50180986788199, 53.54929269222559], 'angle': -71.87208540121176}, 'location': [70.3181513958998, 181.34600174178817], 'diameter': 53.54929269222559, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9455339524339745, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.1939286236421194, 'phi': -1.7231176468541305, 'norm_pos': [0.2197442231121869, 0.24439165940921592], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956352.1969862,"{'circle_3d': {'center': [-2.1107100563700065, 1.5197978082617114, 15.23063026949541], 'normal': [-0.1152277671692576, 0.5835113060552299, -0.8038887468915752], 'radius': 0.6602659383486855}, 'confidence': 0.22420019388313533, 'timestamp': 1847.801192, 'diameter_3d': 1.320531876697371, 'ellipse': {'center': [74.1292337759093, 181.36131509795678], 'axes': [39.05269830133556, 54.04660591323138], 'angle': -72.77291649850017}, 'location': [74.1292337759093, 181.36131509795678], 'diameter': 54.04660591323138, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9455339524339745, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.193842044843866, 'phi': -1.71316454328403, 'norm_pos': [0.23165385554971657, 0.2443278537585134], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956352.205355,"{'circle_3d': {'center': [-2.1078947174506846, 1.616055299965125, 15.300832358872803], 'normal': [-0.11499315559264746, 0.5915327636971811, -0.7980385727767926], 'radius': 0.6650869395862884}, 'confidence': 0.2588285727021414, 'timestamp': 1847.809592, 'diameter_3d': 1.3301738791725768, 'ellipse': {'center': [74.6356228642217, 184.97523108530163], 'axes': [38.62870714303453, 54.183924790148765], 'angle': -73.19716975635572}, 'location': [74.6356228642217, 184.97523108530163], 'diameter': 54.183924790148765, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9455339524339745, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.2037548741322484, 'phi': -1.7139060096856207, 'norm_pos': [0.2332363214506928, 0.22926987047790992], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956352.21377,"{'circle_3d': {'center': [-2.107863301290503, 1.608487840704842, 15.29522321189047], 'normal': [-0.11499053757929899, 0.5909021420921575, -0.798506001691987], 'radius': 0.6680338905929387}, 'confidence': 0.38622513737845526, 'timestamp': 1847.817992, 'diameter_3d': 1.3360677811858774, 'ellipse': {'center': [74.60620619502569, 184.6875800574964], 'axes': [38.85693598023612, 54.444689016733534], 'angle': -73.16668824526506}, 'location': [74.60620619502569, 184.6875800574964], 'diameter': 54.444689016733534, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9455339524339745, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.202972962030258, 'phi': -1.7138201623556266, 'norm_pos': [0.23314439435945528, 0.23046841642709837], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956352.228197,"{'circle_3d': {'center': [-2.202741080146125, 1.6089256962795622, 15.309690956334837], 'normal': [-0.1228970191506008, 0.5909386300567175, -0.797300356321623], 'radius': 0.6580991697841873}, 'confidence': 0.37922252696969533, 'timestamp': 1847.826392, 'diameter_3d': 1.3161983395683745, 'ellipse': {'center': [70.84733882188915, 184.66078715010536], 'axes': [38.06953800467148, 53.60253907188629], 'angle': -72.2859342968489}, 'location': [70.84733882188915, 184.66078715010536], 'diameter': 53.60253907188629, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9455339524339745, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.203018191499908, 'phi': -1.7237340938994998, 'norm_pos': [0.2213979338184036, 0.23058005354122768], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956352.234603,"{'circle_3d': {'center': [-2.1952250446837773, 1.609364011908971, 15.308860290484532], 'normal': [-0.12227068286207186, 0.5909751563591683, -0.7973695784758151], 'radius': 0.6554872277681046}, 'confidence': 0.40144283885670334, 'timestamp': 1847.834792, 'diameter_3d': 1.3109744555362093, 'ellipse': {'center': [71.14614494126562, 184.68587601352226], 'axes': [37.931646114570455, 53.39101878925493], 'angle': -72.3572677077174}, 'location': [71.14614494126562, 184.68587601352226], 'diameter': 53.39101878925493, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9455339524339745, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.203063469993084, 'phi': -1.7229536562129733, 'norm_pos': [0.22233170294145504, 0.23047551661032395], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956352.2436638,"{'circle_3d': {'center': [-2.1956267342414133, 1.609802787544921, 15.30924711404104], 'normal': [-0.12230415699187486, 0.5910117209954975, -0.7973373431794394], 'radius': 0.6551596462122875}, 'confidence': 0.47784422474309945, 'timestamp': 1847.843192, 'diameter_3d': 1.310319292424575, 'ellipse': {'center': [71.13207758520682, 184.70252149496065], 'axes': [37.908560262088336, 53.363015711379674], 'angle': -72.35540492888947}, 'location': [71.13207758520682, 184.70252149496065], 'diameter': 53.363015711379674, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9455339524339745, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.2031087975097825, 'phi': -1.723000730786531, 'norm_pos': [0.2222877424537713, 0.23040616043766393], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956352.249297,"{'circle_3d': {'center': [-2.1960323516318088, 1.6102420231392411, 15.309634933877769], 'normal': [-0.12233795844107448, 0.5910483239616908, -0.7973050248597121], 'radius': 0.6565726115639043}, 'confidence': 0.49066311922003597, 'timestamp': 1847.851592, 'diameter_3d': 1.3131452231278087, 'ellipse': {'center': [71.1181316096269, 184.7165628811517], 'axes': [37.98629945139486, 53.47687294650161], 'angle': -72.35346634103047}, 'location': [71.1181316096269, 184.7165628811517], 'diameter': 53.47687294650161, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9455339524339745, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.203154174050005, 'phi': -1.7230482251858812, 'norm_pos': [0.22224416128008406, 0.2303476546618679], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956352.2589061,"{'circle_3d': {'center': [-2.1964418963043455, 1.6106817186437006, 15.310023750558525], 'normal': [-0.12237208716378585, 0.591084965253729, -0.797272623469649], 'radius': 0.6556329716241307}, 'confidence': 0.5190787507655291, 'timestamp': 1847.859992, 'diameter_3d': 1.3112659432482614, 'ellipse': {'center': [71.10366305060874, 184.73415727733558], 'axes': [37.92773223831849, 53.39897950803625], 'angle': -72.3515505391938}, 'location': [71.10366305060874, 184.73415727733558], 'diameter': 53.39897950803625, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9455339524339745, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.203199599613752, 'phi': -1.7230961394110238, 'norm_pos': [0.22219894703315232, 0.23027434467776842], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956352.266616,"{'circle_3d': {'center': [-2.196855367706666, 1.6111218740100153, 15.310413564652023], 'normal': [-0.12240654311397924, 0.5911216448675887, -0.7972401389618575], 'radius': 0.6580325954610838}, 'confidence': 0.44825143783725707, 'timestamp': 1847.868392, 'diameter_3d': 1.3160651909221677, 'ellipse': {'center': [71.08956824456139, 184.74673703127507], 'axes': [38.06257339881599, 53.5932381922006], 'angle': -72.34952039046401}, 'location': [71.08956824456139, 184.74673703127507], 'diameter': 53.5932381922006, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9455339524339745, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.2032450742010243, 'phi': -1.72314447346196, 'norm_pos': [0.22215490076425434, 0.23022192903635386], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956352.273837,"{'circle_3d': {'center': [-2.1972727652846196, 1.6115624891898133, 15.31080437673183], 'normal': [-0.12244132624547538, 0.5911583627992385, -0.7972075712885403], 'radius': 0.6588184446009575}, 'confidence': 0.4752948460576465, 'timestamp': 1847.876792, 'diameter_3d': 1.317636889201915, 'ellipse': {'center': [71.07506715464234, 184.7617585835456], 'axes': [38.10391317552299, 53.65596491381283], 'angle': -72.34749527644574}, 'location': [71.07506715464234, 184.7617585835456], 'diameter': 53.65596491381283, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9455339524339745, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.2032905978118196, 'phi': -1.7231932273386876, 'norm_pos': [0.22210958485825733, 0.2301593392352267], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956352.281069,"{'circle_3d': {'center': [-2.1976940884823293, 1.6120035641347021, 15.311196187376442], 'normal': [-0.12247643651195121, 0.591195119044646, -0.7971749204014894], 'radius': 0.6603573274321668}, 'confidence': 0.5910481187664188, 'timestamp': 1847.885192, 'diameter_3d': 1.3207146548643336, 'ellipse': {'center': [71.06053326631879, 184.77565296066405], 'axes': [38.188837540024764, 53.78005606548902], 'angle': -72.34541809142362}, 'location': [71.06053326631879, 184.77565296066405], 'diameter': 53.78005606548902, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9455339524339745, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.203336170446139, 'phi': -1.7232424010412075, 'norm_pos': [0.2220641664572462, 0.23010144599723314], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956352.2944472,"{'circle_3d': {'center': [-2.1981193367421525, 1.6124450987962176, 15.31158899716922], 'normal': [-0.12251187386693645, 0.5912319135997721, -0.797142186252091], 'radius': 0.6590806702814779}, 'confidence': 0.564682191500292, 'timestamp': 1847.893592, 'diameter_3d': 1.3181613405629558, 'ellipse': {'center': [71.04540139931278, 184.79381955103796], 'axes': [38.11070565999198, 53.674685704522076], 'angle': -72.34337525807602}, 'location': [71.04540139931278, 184.79381955103796], 'diameter': 53.674685704522076, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9455339524339745, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.203381792103983, 'phi': -1.72329199456952, 'norm_pos': [0.22201687937285244, 0.2300257518706752], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956352.296809,"{'circle_3d': {'center': [-2.1985485095046906, 1.6128870931258446, 15.311982806698433], 'normal': [-0.12254763826381465, 0.5912687464605745, -0.7971093687913235], 'radius': 0.6610050015311373}, 'confidence': 0.47380177319347616, 'timestamp': 1847.901992, 'diameter_3d': 1.3220100030622746, 'ellipse': {'center': [71.03062442535837, 184.80715663502014], 'axes': [38.217899815358614, 53.83017633787121], 'angle': -72.34122115215087}, 'location': [71.03062442535837, 184.80715663502014], 'diameter': 53.83017633787121, 'sphere': {'center': [-0.727976850338915, -5.482337864401049, 24.877295232194314], 'radius': 12.0}, 'projected_sphere': {'center': [141.85712542310347, -16.63259788507304], 'axes': [598.1357644034963, 598.1357644034963], 'angle': 90.0}, 'model_confidence': 0.9455339524339745, 'model_id': 1, 'model_birth_timestamp': 1711.194715, 'theta': 2.203427462785352, 'phi': -1.7233420079236261, 'norm_pos': [0.2219707013292449, 0.22997018068741615], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
