eye_packets,767
norm_X,norm_Y,phi,theta,confidence,timestamp
1595834966.65211,"{'circle_3d': {'center': [1.0326385058008678, 6.703698984604869, 63.846996296075], 'normal': [0.28516766296669044, 0.37358127997798296, -0.882675722589065], 'radius': 2.015857657736042}, 'confidence': 0.2205861984237042, 'timestamp': 308122.02094, 'diameter_3d': 4.031715315472084, 'ellipse': {'center': [169.87426053468107, 184.90819828168156], 'axes': [32.81698822326841, 39.19272288646912], 'angle': 56.49234284734334}, 'location': [169.87426053468107, 184.90819828168156], 'diameter': 39.19272288646912, 'sphere': {'center': [-2.389373449799417, 2.2207236248690743, 74.43910496714378], 'radius': 12.0}, 'projected_sphere': {'center': [140.0990146304216, 138.49630846618246], 'axes': [199.89493434355225, 199.89493434355225], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 1.953663172769748, 'phi': -1.2583093767553666, 'norm_pos': [0.5308570641708783, 0.22954917382632678], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834969.7675672,"{'circle_3d': {'center': [-3.335792118789321, 7.328688911762978, 61.68158975587494], 'normal': [-0.08993820514318747, 0.44722953350785116, -0.8898858711171741], 'radius': 2.005545873656816}, 'confidence': 0.283790139558295, 'timestamp': 308125.137321, 'diameter_3d': 4.011091747313632, 'ellipse': {'center': [126.5149725233528, 193.42049881452175], 'axes': [33.537360654684, 40.33433519242546], 'angle': -76.54342872157711}, 'location': [126.5149725233528, 193.42049881452175], 'diameter': 40.33433519242546, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 2.034461755109623, 'phi': -1.6715214250896833, 'norm_pos': [0.39535928913547747, 0.1940812549394927], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834969.782173,"{'circle_3d': {'center': [-3.3308634675126862, 7.325893999143916, 61.679688665688914], 'normal': [-0.08952748420346782, 0.446996624122929, -0.8900442952993421], 'radius': 2.0183830859289924}, 'confidence': 0.29048546718720725, 'timestamp': 308125.145721, 'diameter_3d': 4.036766171857985, 'ellipse': {'center': [126.56385119586764, 193.3915790376079], 'axes': [33.76262608988699, 40.5938362144235], 'angle': -76.58426778923523}, 'location': [126.56385119586764, 193.3915790376079], 'diameter': 40.5938362144235, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 2.034201369128867, 'phi': -1.671046799457957, 'norm_pos': [0.39551203498708637, 0.1942017540099671], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834969.787863,"{'circle_3d': {'center': [-3.4321653696898817, 7.332014566539703, 61.69344327062322], 'normal': [-0.09796930938490084, 0.44750667140591155, -0.8888980782214838], 'radius': 2.0117651502927645}, 'confidence': 0.14589346424053443, 'timestamp': 308125.154121, 'diameter_3d': 4.023530300585529, 'ellipse': {'center': [125.55752787818068, 193.43861150625887], 'axes': [33.56990677094785, 40.451169592963666], 'angle': -75.62521706116631}, 'location': [125.55752787818068, 193.43861150625887], 'diameter': 40.451169592963666, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 2.034771631471821, 'phi': -1.6805676198630497, 'norm_pos': [0.39236727461931464, 0.1940057853905881], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834969.795179,"{'circle_3d': {'center': [-3.916348263041612, 6.240271161477596, 61.272350667858916], 'normal': [-0.13831788383087834, 0.3565280543174025, -0.9239891284518422], 'radius': 2.0134521058889017}, 'confidence': 0.14119949990229483, 'timestamp': 308125.162521, 'diameter_3d': 4.026904211777803, 'ellipse': {'center': [120.45074366475755, 182.93317365963696], 'axes': [35.80993623901565, 40.75725421944367], 'angle': -66.87336486527337}, 'location': [120.45074366475755, 182.93317365963696], 'diameter': 40.75725421944367, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 1.9353454187844386, 'phi': -1.7193893817403385, 'norm_pos': [0.3764085739523674, 0.23777844308484597], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834969.8033679,"{'circle_3d': {'center': [-3.987416596501497, 6.3244848398654465, 61.31611776197959], 'normal': [-0.14424024495253543, 0.36354586084972346, -0.9203418706084528], 'radius': 1.9997018360178505}, 'confidence': 0.20140966805798646, 'timestamp': 308125.170921, 'diameter_3d': 3.999403672035701, 'ellipse': {'center': [119.76209578557645, 183.73997457520522], 'axes': [35.32299347154079, 40.44994450689511], 'angle': -66.51060526931359}, 'location': [119.76209578557645, 183.73997457520522], 'diameter': 40.44994450689511, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 1.942867708753586, 'phi': -1.7262563598190528, 'norm_pos': [0.3742565493299264, 0.23441677260331162], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834969.813663,"{'circle_3d': {'center': [-4.046395790632385, 6.978773324678306, 61.60718706290521], 'normal': [-0.14915517779677612, 0.4180699012507952, -0.896086095531318], 'radius': 2.030530236756739}, 'confidence': 0.2197750023621671, 'timestamp': 308125.179321, 'diameter_3d': 4.061060473513478, 'ellipse': {'center': [119.35936105737932, 189.99537065538328], 'axes': [34.28761497872229, 40.88161264687701], 'angle': -68.65233968513189}, 'location': [119.35936105737932, 189.99537065538328], 'diameter': 40.88161264687701, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 2.002115916804026, 'phi': -1.7357359746496996, 'norm_pos': [0.3729980033043104, 0.20835262226923634], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834969.81888,"{'circle_3d': {'center': [-4.741503542792657, 6.372811029253949, 61.480464100064744], 'normal': [-0.20708082381013204, 0.3675730432987653, -0.9066463424346899], 'radius': 2.0086774768420517}, 'confidence': 0.152416124811968, 'timestamp': 308125.187721, 'diameter_3d': 4.017354953684103, 'ellipse': {'center': [112.29948001682224, 184.0582543863905], 'axes': [34.543955377665974, 40.52039687282184], 'angle': -59.373314092099136}, 'location': [112.29948001682224, 184.0582543863905], 'diameter': 40.52039687282184, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 1.9471943514221401, 'phi': -1.7953475064974413, 'norm_pos': [0.3509358750525695, 0.2330906067233729], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834969.826828,"{'circle_3d': {'center': [-4.6975128464484515, 6.412005497901776, 61.4864679223879], 'normal': [-0.20341493244811495, 0.3708392490194176, -0.9061460239077602], 'radius': 1.9947724049704634}, 'confidence': 0.25590758044562406, 'timestamp': 308125.196121, 'diameter_3d': 3.9895448099409268, 'ellipse': {'center': [112.74392135601073, 184.44843580359688], 'axes': [34.27540340654747, 40.236159468681684], 'angle': -59.987021334515056}, 'location': [112.74392135601073, 184.44843580359688], 'diameter': 40.236159468681684, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 1.950708868985052, 'phi': -1.791619209290824, 'norm_pos': [0.3523247542375335, 0.23146485081834633], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834969.8352902,"{'circle_3d': {'center': [-4.711585024031791, 6.40505824934053, 61.4867950718393], 'normal': [-0.20458761391339328, 0.3702603116393137, -0.9061187614534768], 'radius': 2.0212636270314657}, 'confidence': 0.2020496286443474, 'timestamp': 308125.204521, 'diameter_3d': 4.042527254062931, 'ellipse': {'center': [112.60593292439557, 184.37285029542682], 'axes': [34.72814341050092, 40.77033224575147], 'angle': -59.82102704099844}, 'location': [112.60593292439557, 184.37285029542682], 'diameter': 40.77033224575147, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 1.9500855598383782, 'phi': -1.7928573865103579, 'norm_pos': [0.35189354038873616, 0.2317797904357216], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834969.842619,"{'circle_3d': {'center': [-3.8152326945107373, 6.949803833008421, 61.55783080119302], 'normal': [-0.12989158645330542, 0.41565577694497124, -0.9001991173406668], 'radius': 2.0240628527231257}, 'confidence': 0.202694104634416, 'timestamp': 308125.212921, 'diameter_3d': 4.048125705446251, 'ellipse': {'center': [121.64413899553165, 189.7607345516756], 'axes': [34.4610472434192, 40.78500041500945], 'angle': -70.76660051328108}, 'location': [121.64413899553165, 189.7607345516756], 'diameter': 40.78500041500945, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 1.9994600238132318, 'phi': -1.7140993183621145, 'norm_pos': [0.3801379343610364, 0.20933027270135163], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834969.8509812,"{'circle_3d': {'center': [-3.8917115521668357, 6.9050128728674816, 61.548551996342425], 'normal': [-0.13626482459131364, 0.4119231969332263, -0.9009723510782165], 'radius': 2.005298597936756}, 'confidence': 0.26409871188837064, 'timestamp': 308125.221321, 'diameter_3d': 4.010597195873512, 'ellipse': {'center': [120.87041462034833, 189.32619868793108], 'axes': [34.18418676036628, 40.41240836425579], 'angle': -69.86138483050078}, 'location': [120.87041462034833, 189.32619868793108], 'diameter': 40.41240836425579, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 1.9953599616300624, 'phi': -1.7209006836900345, 'norm_pos': [0.3777200456885885, 0.2111408388002871], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834969.862798,"{'circle_3d': {'center': [-3.67712687466432, 6.905411974631371, 61.51845165135954], 'normal': [-0.1183827681327707, 0.4119564554135505, -0.9034807131601238], 'radius': 2.013645928574458}, 'confidence': 0.19463147845635184, 'timestamp': 308125.229721, 'diameter_3d': 4.027291857148916, 'ellipse': {'center': [123.00466276564516, 189.36106907771855], 'axes': [34.505347186793884, 40.601559748839236], 'angle': -71.97806545792578}, 'location': [123.00466276564516, 189.36106907771855], 'diameter': 40.601559748839236, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 1.995396460836572, 'phi': -1.7010837424194643, 'norm_pos': [0.38438957114264116, 0.21099554550950606], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834969.873662,"{'circle_3d': {'center': [-3.067426747534751, 6.01620184923463, 61.09499190555066], 'normal': [-0.06757442420530661, 0.3378556116304888, -0.9387690253108641], 'radius': 2.029586894750156}, 'confidence': 0.12989811425756773, 'timestamp': 308125.238121, 'diameter_3d': 4.059173789500312, 'ellipse': {'center': [128.91068232336974, 180.84416451447024], 'axes': [37.154792413329034, 41.207459964750896], 'angle': -75.83711315212591}, 'location': [128.91068232336974, 180.84416451447024], 'diameter': 41.207459964750896, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 1.915433929267891, 'phi': -1.6426543385305292, 'norm_pos': [0.4028458822605304, 0.24648264785637397], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834969.880509,"{'circle_3d': {'center': [-3.4483880073391884, 6.079318581966537, 61.151891537755745], 'normal': [-0.09932119585567636, 0.3431153393581476, -0.9340273892937732], 'radius': 2.03823895445706}, 'confidence': 0.16247996888113495, 'timestamp': 308125.246521, 'diameter_3d': 4.07647790891412, 'ellipse': {'center': [125.09681702363673, 181.42428579130146], 'axes': [36.95918445444153, 41.3423263490355], 'angle': -71.43604561944116}, 'location': [125.09681702363673, 181.42428579130146], 'diameter': 41.3423263490355, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 1.9210279080367703, 'phi': -1.6767347178920646, 'norm_pos': [0.3909275531988648, 0.24406547586957728], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834969.8871942,"{'circle_3d': {'center': [-2.6178108330116947, 6.846343165185489, 61.40521994054266], 'normal': [-0.030106431328385228, 0.40703405462639364, -0.9129166890615305], 'radius': 2.0351855159948173}, 'confidence': 0.19062692235355452, 'timestamp': 308125.25492, 'diameter_3d': 4.070371031989635, 'ellipse': {'center': [133.58221129675053, 188.8861080695177], 'axes': [35.593740722726245, 41.117831621067744], 'angle': -82.995691608103}, 'location': [133.58221129675053, 188.8861080695177], 'diameter': 41.117831621067744, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 1.9900009283500104, 'phi': -1.603762669228527, 'norm_pos': [0.4174444103023454, 0.2129745497103429], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834969.8962402,"{'circle_3d': {'center': [-3.458136033160371, 6.226400751570839, 61.20806887415944], 'normal': [-0.1001335313407749, 0.3553721868251728, -0.9293459445934654], 'radius': 2.028858339723563}, 'confidence': 0.21313332162803447, 'timestamp': 308125.26332, 'diameter_3d': 4.057716679447126, 'ellipse': {'center': [125.02936847579068, 182.85403731137313], 'axes': [36.47681566146547, 41.114709477540515], 'angle': -71.89887970532213}, 'location': [125.02936847579068, 182.85403731137313], 'diameter': 41.114709477540515, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 1.9341085418783281, 'phi': -1.6781284962899579, 'norm_pos': [0.3907167764868459, 0.23810817786927863], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834969.904524,"{'circle_3d': {'center': [-3.390747739982539, 6.151939868590881, 61.172842790675304], 'normal': [-0.09451784024262228, 0.3491671132435097, -0.9322814515504768], 'radius': 1.9939962810704874}, 'confidence': 0.21624919790685937, 'timestamp': 308125.27172, 'diameter_3d': 3.987992562140975, 'ellipse': {'center': [125.68731491553497, 182.14544316871684], 'axes': [36.04745703089666, 40.43155329218779], 'angle': -72.39727659904149}, 'location': [125.68731491553497, 182.14544316871684], 'diameter': 40.43155329218779, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 1.9274784538359826, 'phi': -1.6718344693205818, 'norm_pos': [0.39277285911104676, 0.24106065346367989], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834969.910815,"{'circle_3d': {'center': [-3.385086942483412, 6.151106476252679, 61.17195824790505], 'normal': [-0.094046107117695, 0.3490976638819927, -0.9323551634479975], 'radius': 2.013850223744981}, 'confidence': 0.21410060367308925, 'timestamp': 308125.28012, 'diameter_3d': 4.027700447489962, 'ellipse': {'center': [125.74498244152574, 182.13378864502448], 'axes': [36.41185441383239, 40.83480409975908], 'angle': -72.46049093134714}, 'location': [125.74498244152574, 182.13378864502448], 'diameter': 40.83480409975908, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 1.927404340793379, 'phi': -1.6713256983303038, 'norm_pos': [0.39295307012976793, 0.2411092139790647], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834969.918593,"{'circle_3d': {'center': [-3.3797215483682344, 6.1409309904872105, 61.167613838370336], 'normal': [-0.09359899094143019, 0.3482497067348704, -0.9327171975758906], 'radius': 2.0040925412046504}, 'confidence': 0.21506907122324279, 'timestamp': 308125.28852, 'diameter_3d': 4.008185082409301, 'ellipse': {'center': [125.7961917418856, 182.03746048181398], 'axes': [36.25966199977991, 40.63980507354078], 'angle': -72.48512436241884}, 'location': [125.7961917418856, 182.03746048181398], 'diameter': 40.63980507354078, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 1.9264996062512252, 'phi': -1.6708123724790709, 'norm_pos': [0.3931130991933925, 0.24151058132577508], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834969.928106,"{'circle_3d': {'center': [-3.3743015281180453, 6.130712629048761, 61.163261516053936], 'normal': [-0.0931473225872478, 0.34739817661499967, -0.9330798911022575], 'radius': 2.019583297876999}, 'confidence': 0.22155094633867847, 'timestamp': 308125.29692, 'diameter_3d': 4.039166595753998, 'ellipse': {'center': [125.84930182425143, 181.93544926410874], 'axes': [36.56454190690087, 40.95689073344026], 'angle': -72.51032248686977}, 'location': [125.84930182425143, 181.93544926410874], 'diameter': 40.95689073344026, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 1.9255913654118693, 'phi': -1.670294491766883, 'norm_pos': [0.39327906820078573, 0.2419356280662136], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834969.9347599,"{'circle_3d': {'center': [-3.368826804218896, 6.120451360490655, 61.1589014674436], 'normal': [-0.09269109559565199, 0.3465430709018242, -0.9334432284864521], 'radius': 2.0237663819049403}, 'confidence': 0.17190161194145623, 'timestamp': 308125.30532, 'diameter_3d': 4.047532763809881, 'ellipse': {'center': [125.90236160388076, 181.83534933368207], 'axes': [36.664936613032985, 41.04466037256257], 'angle': -72.53615334972254}, 'location': [125.90236160388076, 181.83534933368207], 'diameter': 41.04466037256257, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 1.9246796182753108, 'phi': -1.66977205619374, 'norm_pos': [0.3934448800121274, 0.24235271110965806], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834969.947028,"{'circle_3d': {'center': [-3.363297299198443, 6.110147153411357, 61.1545338803336], 'normal': [-0.09223030351061424, 0.3456843869785492, -0.9338071940789516], 'radius': 2.015845762816152}, 'confidence': 0.2546684010654365, 'timestamp': 308125.31372, 'diameter_3d': 4.031691525632304, 'ellipse': {'center': [125.95533374526386, 181.7373275301171], 'axes': [36.5459967010077, 40.88691680865506], 'angle': -72.56262500644202}, 'location': [125.95533374526386, 181.7373275301171], 'diameter': 40.88691680865506, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 1.9237643648415497, 'phi': -1.6692450657596418, 'norm_pos': [0.3936104179539496, 0.2427611352911787], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834969.956938,"{'circle_3d': {'center': [-3.3577129355951594, 6.099799976384613, 61.15015894379681], 'normal': [-0.09176493987700732, 0.34482212222632075, -0.9341717721236847], 'radius': 2.0228724206681132}, 'confidence': 0.23732792832348926, 'timestamp': 308125.32212, 'diameter_3d': 4.0457448413362265, 'ellipse': {'center': [126.0096545655426, 181.63576168084361], 'axes': [36.69816264600137, 41.03239217829988], 'angle': -72.5896975954495}, 'location': [126.0096545655426, 181.63576168084361], 'diameter': 41.03239217829988, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 1.9228456051042078, 'phi': -1.6687135204608896, 'norm_pos': [0.3937801705173206, 0.24318432632981823], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834969.9636,"{'circle_3d': {'center': [-3.3520736361216485, 6.089409798248574, 61.145776848308316], 'normal': [-0.09129499825421473, 0.3439562740483174, -0.9345369467477259], 'radius': 2.018887145643418}, 'confidence': 0.22131962286886694, 'timestamp': 308125.33052, 'diameter_3d': 4.037774291286836, 'ellipse': {'center': [126.0639515103986, 181.53603932084937], 'axes': [36.650591538727475, 40.95447790443962], 'angle': -72.61742229058565}, 'location': [126.0639515103986, 181.53603932084937], 'diameter': 40.95447790443962, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 1.9219233390760182, 'phi': -1.66817742030485, 'norm_pos': [0.3939498484699956, 0.24359983616312764], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834969.973394,"{'circle_3d': {'center': [-3.346379323440673, 6.0789765876775705, 61.14138778556597], 'normal': [-0.09082047219746679, 0.3430868398340672, -0.934902701976255], 'radius': 2.02638797136805}, 'confidence': 0.22042326487555985, 'timestamp': 308125.33892, 'diameter_3d': 4.0527759427361, 'ellipse': {'center': [126.11941023079955, 181.43349759260752], 'axes': [36.81169289803697, 41.10960977235121], 'angle': -72.64576699391402}, 'location': [126.11941023079955, 181.43349759260752], 'diameter': 41.10960977235121, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 1.9209975667506263, 'phi': -1.6676367652878554, 'norm_pos': [0.39412315697124856, 0.2440270933641353], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834969.97908,"{'circle_3d': {'center': [-3.3406299203278254, 6.068500313470672, 61.13699194861388], 'normal': [-0.09034135527139611, 0.3422138169834922, -0.9352690217222617], 'radius': 2.0137331035745003}, 'confidence': 0.1888821155697131, 'timestamp': 308125.34732, 'diameter_3d': 4.027466207149001, 'ellipse': {'center': [126.17437550497426, 181.33467806464586], 'axes': [36.606532370190024, 40.85578190854986], 'angle': -72.6747934018494}, 'location': [126.17437550497426, 181.33467806464586], 'diameter': 40.85578190854986, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 1.9200682881280318, 'phi': -1.6670915554099057, 'norm_pos': [0.39429492345304457, 0.24443884139730898], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595834969.9892569,"{'circle_3d': {'center': [-3.5284379121306575, 6.726961746165655, 61.42053214236594], 'normal': [-0.10599202125496542, 0.3970856030414073, -0.9116406722429231], 'radius': 2.0268177856832827}, 'confidence': 0.1585082107227591, 'timestamp': 308125.35572, 'diameter_3d': 4.0536355713665655, 'ellipse': {'center': [124.44142890086582, 187.67231499814102], 'axes': [35.27240386856824, 40.93254676126781], 'angle': -72.90400177500129}, 'location': [124.44142890086582, 187.67231499814102], 'diameter': 40.93254676126781, 'sphere': {'center': [-2.256533657071072, 1.961934509668765, 72.36022020928102], 'radius': 12.0}, 'projected_sphere': {'center': [140.66546973823858, 136.8103329768283], 'axes': [205.63784848862954, 205.63784848862954], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 308010.009254, 'theta': 1.9791355032082347, 'phi': -1.686541790671001, 'norm_pos': [0.3888794653152057, 0.2180320208410791], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
