eye_packets,751
norm_X,norm_Y,phi,theta,confidence,timestamp
1581991649.182409,"{'circle_3d': {'center': [-1.2230793860453497, 11.714327726616117, 73.90844486929076], 'normal': [0.11448200238604832, 0.7715731014930665, -0.6257546006079788], 'radius': 4.731720358055667}, 'confidence': 0.12423464079301909, 'timestamp': 14994.810997, 'diameter_3d': 9.463440716111334, 'ellipse': {'center': [149.53173145238426, 217.28432016296563], 'axes': [40.19292221053529, 79.53681795766236], 'angle': 82.76419650184954}, 'location': [149.53173145238426, 217.28432016296563], 'diameter': 79.53681795766236, 'sphere': {'center': [-2.5968634146779292, 2.4554505086993212, 81.4175000765865], 'radius': 12.0}, 'projected_sphere': {'center': [140.22470211458477, 138.69842864201837], 'axes': [182.76169111066935, 182.76169111066935], 'angle': 90.0}, 'model_confidence': 0.9702349361980112, 'model_id': 1, 'model_birth_timestamp': 14450.341897, 'theta': 2.45210666660383, 'phi': -1.3898471391536416, 'norm_pos': [0.46728666078870085, 0.09464866598764321], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581991650.360128,"{'circle_3d': {'center': [-3.1915064755879428, 10.688865373625255, 72.70789163004149], 'normal': [-0.04955358840916781, 0.6861179054104944, -0.7258007038787512], 'radius': 2.594422643658374}, 'confidence': 0.9336381988709588, 'timestamp': 14995.995394, 'diameter_3d': 5.188845287316748, 'ellipse': {'center': [132.7971568344506, 210.80846050669692], 'axes': [27.559887573299825, 44.278882934193305], 'angle': -84.53906124662622}, 'location': [132.7971568344506, 210.80846050669692], 'diameter': 44.278882934193305, 'sphere': {'center': [-2.5968634146779292, 2.4554505086993212, 81.4175000765865], 'radius': 12.0}, 'projected_sphere': {'center': [140.22470211458477, 138.69842864201837], 'axes': [182.76169111066935, 182.76169111066935], 'angle': 90.0}, 'model_confidence': 0.9489216425476732, 'model_id': 1, 'model_birth_timestamp': 14450.341897, 'theta': 2.3269355744467437, 'phi': -1.638964911606093, 'norm_pos': [0.41499111510765807, 0.12163141455542947], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581991650.36852,"{'circle_3d': {'center': [-3.225694540516323, 10.72024567332273, 72.74007348214076], 'normal': [-0.05240259381986614, 0.688732930385284, -0.7231188828704791], 'radius': 2.6291007502291452}, 'confidence': 0.9999843427960212, 'timestamp': 14996.003794, 'diameter_3d': 5.2582015004582905, 'ellipse': {'center': [132.51935718894677, 211.02736160894253], 'axes': [27.76115587020486, 44.85119209259057], 'angle': -84.33629311906365}, 'location': [132.51935718894677, 211.02736160894253], 'diameter': 44.85119209259057, 'sphere': {'center': [-2.5968634146779292, 2.4554505086993212, 81.4175000765865], 'radius': 12.0}, 'projected_sphere': {'center': [140.22470211458477, 138.69842864201837], 'axes': [182.76169111066935, 182.76169111066935], 'angle': 90.0}, 'model_confidence': 0.9489643962746763, 'model_id': 1, 'model_birth_timestamp': 14450.341897, 'theta': 2.3305362797902864, 'phi': -1.6431373369479818, 'norm_pos': [0.41412299121545865, 0.1207193266294061], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581991650.380267,"{'circle_3d': {'center': [-3.210797374813932, 10.714813871803987, 72.73383714388373], 'normal': [-0.05116116334466688, 0.688280280258722, -0.7236385777252312], 'radius': 2.6020068402467906}, 'confidence': 0.9467834571448974, 'timestamp': 14996.012194, 'diameter_3d': 5.204013680493581, 'ellipse': {'center': [132.643121498822, 210.99581301976878], 'axes': [27.507814432976843, 44.39255748750972], 'angle': -84.4313351374715}, 'location': [132.643121498822, 210.99581301976878], 'diameter': 44.39255748750972, 'sphere': {'center': [-2.5968634146779292, 2.4554505086993212, 81.4175000765865], 'radius': 12.0}, 'projected_sphere': {'center': [140.22470211458477, 138.69842864201837], 'axes': [182.76169111066935, 182.76169111066935], 'angle': 90.0}, 'model_confidence': 0.9488721855994808, 'model_id': 1, 'model_birth_timestamp': 14450.341897, 'theta': 2.329912132816103, 'phi': -1.6413787654363665, 'norm_pos': [0.4145097546838188, 0.12085077908429676], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581991650.387708,"{'circle_3d': {'center': [-3.210141286977416, 10.717069089308774, 72.7359363533926], 'normal': [-0.0511064893582906, 0.6884682150507877, -0.7234636435994923], 'radius': 2.5782457284530884}, 'confidence': 0.9483786400964991, 'timestamp': 14996.020594, 'diameter_3d': 5.156491456906177, 'ellipse': {'center': [132.64922947110165, 211.01862660039188], 'axes': [27.245945583399706, 43.9856689367869], 'angle': -84.43762627834083}, 'location': [132.64922947110165, 211.01862660039188], 'diameter': 43.9856689367869, 'sphere': {'center': [-2.5968634146779292, 2.4554505086993212, 81.4175000765865], 'radius': 12.0}, 'projected_sphere': {'center': [140.22470211458477, 138.69842864201837], 'axes': [182.76169111066935, 182.76169111066935], 'angle': 90.0}, 'model_confidence': 0.9488315620711063, 'model_id': 1, 'model_birth_timestamp': 14450.341897, 'theta': 2.3301712261042113, 'phi': -1.6413205787907432, 'norm_pos': [0.41452884209719265, 0.12075572249836719], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581991650.3987,"{'circle_3d': {'center': [-3.2352048554700907, 10.750396851540392, 72.7695878791625], 'normal': [-0.05319512006601347, 0.6912455285700893, -0.720659349785334], 'radius': 2.6281540286229537}, 'confidence': 0.9980300158307218, 'timestamp': 14996.028994, 'diameter_3d': 5.256308057245907, 'ellipse': {'center': [132.44964609728345, 211.2481870106591], 'axes': [27.6004452298564, 44.81691073295084], 'angle': -84.29837927526559}, 'location': [132.44964609728345, 211.2481870106591], 'diameter': 44.81691073295084, 'sphere': {'center': [-2.5968634146779292, 2.4554505086993212, 81.4175000765865], 'radius': 12.0}, 'projected_sphere': {'center': [140.22470211458477, 138.69842864201837], 'axes': [182.76169111066935, 182.76169111066935], 'angle': 90.0}, 'model_confidence': 0.948779413536549, 'model_id': 1, 'model_birth_timestamp': 14450.341897, 'theta': 2.3340075905504354, 'phi': -1.6444772164291692, 'norm_pos': [0.4139051440540108, 0.11979922078892036], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581991650.407358,"{'circle_3d': {'center': [-3.2337180036557376, 10.745071096645887, 72.7643730845454], 'normal': [-0.053071215748150706, 0.6908017156622138, -0.7210939160034254], 'radius': 2.6197193690935503}, 'confidence': 0.9874764808662151, 'timestamp': 14996.037394, 'diameter_3d': 5.239438738187101, 'ellipse': {'center': [132.4602293180422, 211.21145702561665], 'axes': [27.538254570602287, 44.67617724720545], 'angle': -84.30377660214246}, 'location': [132.4602293180422, 211.21145702561665], 'diameter': 44.67617724720545, 'sphere': {'center': [-2.5968634146779292, 2.4554505086993212, 81.4175000765865], 'radius': 12.0}, 'projected_sphere': {'center': [140.22470211458477, 138.69842864201837], 'axes': [182.76169111066935, 182.76169111066935], 'angle': 90.0}, 'model_confidence': 0.9488394501107611, 'model_id': 1, 'model_birth_timestamp': 14450.341897, 'theta': 2.3333935988811185, 'phi': -1.6442620727467947, 'norm_pos': [0.41393821661888186, 0.11995226239326395], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581991650.430964,"{'circle_3d': {'center': [-3.240925873502257, 10.742909307175157, 72.7628360038048], 'normal': [-0.053671871568694005, 0.6906215665396529, -0.7212220060651431], 'radius': 2.5615324270105235}, 'confidence': 0.9999001274064337, 'timestamp': 14996.062594, 'diameter_3d': 5.123064854021047, 'ellipse': {'center': [132.39793981930373, 211.2100597115446], 'axes': [26.93260481390671, 43.68415173322484], 'angle': -84.25398418590568}, 'location': [132.39793981930373, 211.2100597115446], 'diameter': 43.68415173322484, 'sphere': {'center': [-2.5968634146779292, 2.4554505086993212, 81.4175000765865], 'radius': 12.0}, 'projected_sphere': {'center': [140.22470211458477, 138.69842864201837], 'axes': [182.76169111066935, 182.76169111066935], 'angle': 90.0}, 'model_confidence': 0.9489248742563294, 'model_id': 1, 'model_birth_timestamp': 14450.341897, 'theta': 2.3331444748648322, 'phi': -1.6450773667203773, 'norm_pos': [0.41374356193532413, 0.11995808453523082], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581991650.439157,"{'circle_3d': {'center': [-3.278443884594875, 10.752835350341083, 72.77522879799768], 'normal': [-0.05679837249307883, 0.6914487368034802, -0.7201892732157352], 'radius': 2.583744398172938}, 'confidence': 0.9998776996386928, 'timestamp': 14996.070994, 'diameter_3d': 5.167488796345876, 'ellipse': {'center': [132.08471419096614, 211.27372946678634], 'axes': [27.100318724981282, 44.055534379395326], 'angle': -84.01289667142484}, 'location': [132.08471419096614, 211.27372946678634], 'diameter': 44.055534379395326, 'sphere': {'center': [-2.5968634146779292, 2.4554505086993212, 81.4175000765865], 'radius': 12.0}, 'projected_sphere': {'center': [140.22470211458477, 138.69842864201837], 'axes': [182.76169111066935, 182.76169111066935], 'angle': 90.0}, 'model_confidence': 0.9489560762466098, 'model_id': 1, 'model_birth_timestamp': 14450.341897, 'theta': 2.3342888387636225, 'phi': -1.649499319728819, 'norm_pos': [0.4127647318467692, 0.11969279388839027], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581991650.446104,"{'circle_3d': {'center': [-3.273258717130556, 10.757575559438127, 72.77937475700962], 'normal': [-0.056366275204385544, 0.6918437542282339, -0.7198437766314069], 'radius': 2.5783570214177334}, 'confidence': 0.9999638369464126, 'timestamp': 14996.079394, 'diameter_3d': 5.156714042835467, 'ellipse': {'center': [132.13016560538023, 211.31036444724566], 'axes': [27.02376936927369, 43.961154970982165], 'angle': -84.051519321457}, 'location': [132.13016560538023, 211.31036444724566], 'diameter': 43.961154970982165, 'sphere': {'center': [-2.5968634146779292, 2.4554505086993212, 81.4175000765865], 'radius': 12.0}, 'projected_sphere': {'center': [140.22470211458477, 138.69842864201837], 'axes': [182.76169111066935, 182.76169111066935], 'angle': 90.0}, 'model_confidence': 0.949008585551081, 'model_id': 1, 'model_birth_timestamp': 14450.341897, 'theta': 2.3348357752278273, 'phi': -1.6489403587850644, 'norm_pos': [0.4129067675168132, 0.1195401481364764], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581991650.454557,"{'circle_3d': {'center': [-3.2784836376337325, 10.73924197495849, 72.76220153666372], 'normal': [-0.056801685246316944, 0.6903159555215974, -0.7212748783268985], 'radius': 2.573748836980565}, 'confidence': 0.9997043744179528, 'timestamp': 14996.087794, 'diameter_3d': 5.14749767396113, 'ellipse': {'center': [132.0793652439936, 211.17657635265044], 'axes': [27.059938733229792, 43.89280629584282], 'angle': -84.00067890459363}, 'location': [132.0793652439936, 211.17657635265044], 'diameter': 43.89280629584282, 'sphere': {'center': [-2.5968634146779292, 2.4554505086993212, 81.4175000765865], 'radius': 12.0}, 'projected_sphere': {'center': [140.22470211458477, 138.69842864201837], 'axes': [182.76169111066935, 182.76169111066935], 'angle': 90.0}, 'model_confidence': 0.9489839885546969, 'model_id': 1, 'model_birth_timestamp': 14450.341897, 'theta': 2.3327219880091654, 'phi': -1.6493859143613219, 'norm_pos': [0.41274801638748004, 0.12009759853062318], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581991650.4604301,"{'circle_3d': {'center': [-3.2994507130521518, 10.76062062869927, 72.78439400947352], 'normal': [-0.0585489415311852, 0.6920975099999956, -0.7194255055927499], 'radius': 2.570567872448318}, 'confidence': 0.9998521390661427, 'timestamp': 14996.096194, 'diameter_3d': 5.141135744896636, 'ellipse': {'center': [131.90992886239786, 211.3321982181222], 'axes': [26.914133286402453, 43.82513420389168], 'angle': -83.88026609249047}, 'location': [131.90992886239786, 211.3321982181222], 'diameter': 43.82513420389168, 'sphere': {'center': [-2.5968634146779292, 2.4554505086993212, 81.4175000765865], 'radius': 12.0}, 'projected_sphere': {'center': [140.22470211458477, 138.69842864201837], 'axes': [182.76169111066935, 182.76169111066935], 'angle': 90.0}, 'model_confidence': 0.9490880779208233, 'model_id': 1, 'model_birth_timestamp': 14450.341897, 'theta': 2.335187273718882, 'phi': -1.6520002767575326, 'norm_pos': [0.41221852769499334, 0.11944917409115752], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581991650.468839,"{'circle_3d': {'center': [-3.3012482046301352, 10.758907342961196, 72.7828925771553], 'normal': [-0.05869873249601718, 0.6919547361884896, -0.7195506249526011], 'radius': 2.584901400122246}, 'confidence': 0.9998819390496245, 'timestamp': 14996.104594, 'diameter_3d': 5.169802800244492, 'ellipse': {'center': [131.89429996501536, 211.3157710851848], 'axes': [27.07164815089295, 44.07054699900082], 'angle': -83.86678776711251}, 'location': [131.89429996501536, 211.3157710851848], 'diameter': 44.07054699900082, 'sphere': {'center': [-2.5968634146779292, 2.4554505086993212, 81.4175000765865], 'radius': 12.0}, 'projected_sphere': {'center': [140.22470211458477, 138.69842864201837], 'axes': [182.76169111066935, 182.76169111066935], 'angle': 90.0}, 'model_confidence': 0.9490960548508398, 'model_id': 1, 'model_birth_timestamp': 14450.341897, 'theta': 2.334989491117691, 'phi': -1.6521930187798244, 'norm_pos': [0.412169687390673, 0.11951762047839665], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581991650.4777641,"{'circle_3d': {'center': [-3.3156881532860423, 10.730700577445402, 72.75704239267148], 'normal': [-0.059902061550676095, 0.6896041723955068, -0.7217048069929194], 'radius': 2.5915905295830117}, 'confidence': 0.9574397595229762, 'timestamp': 14996.112994, 'diameter_3d': 5.1831810591660235, 'ellipse': {'center': [131.7621652728988, 211.10567544482103], 'axes': [27.269140435803795, 44.20019102956848], 'angle': -83.7453281358755}, 'location': [131.7621652728988, 211.10567544482103], 'diameter': 44.20019102956848, 'sphere': {'center': [-2.5968634146779292, 2.4554505086993212, 81.4175000765865], 'radius': 12.0}, 'projected_sphere': {'center': [140.22470211458477, 138.69842864201837], 'axes': [182.76169111066935, 182.76169111066935], 'angle': 90.0}, 'model_confidence': 0.9490602764367528, 'model_id': 1, 'model_birth_timestamp': 14450.341897, 'theta': 2.3317386547847225, 'phi': -1.6536072892490308, 'norm_pos': [0.4117567664778088, 0.12039301897991239], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581991650.4889228,"{'circle_3d': {'center': [-3.309937220246758, 10.777476923439869, 72.80150320447866], 'normal': [-0.05942281713073571, 0.6935022012283789, -0.7179997393423205], 'radius': 2.5786363046074188}, 'confidence': 0.9998950956831564, 'timestamp': 14996.121394, 'diameter_3d': 5.1572726092148375, 'ellipse': {'center': [131.82761970184532, 211.45258160149695], 'axes': [26.91261455257256, 43.95245277610084], 'angle': -83.82582547137605}, 'location': [131.82761970184532, 211.45258160149695], 'diameter': 43.95245277610084, 'sphere': {'center': [-2.5968634146779292, 2.4554505086993212, 81.4175000765865], 'radius': 12.0}, 'projected_sphere': {'center': [140.22470211458477, 138.69842864201837], 'axes': [182.76169111066935, 182.76169111066935], 'angle': 90.0}, 'model_confidence': 0.9490938545601901, 'model_id': 1, 'model_birth_timestamp': 14450.341897, 'theta': 2.337135178012391, 'phi': -1.6533697552316815, 'norm_pos': [0.41196131156826665, 0.11894757666042943], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581991650.5009038,"{'circle_3d': {'center': [-3.32522480077105, 10.770476688305285, 72.79602518398745], 'normal': [-0.06069678217442672, 0.692918848300497, -0.7184562410499216], 'radius': 2.5716035521693774}, 'confidence': 0.9999864931496901, 'timestamp': 14996.129794, 'diameter_3d': 5.143207104338755, 'ellipse': {'center': [131.6958825229131, 211.4015989157748], 'axes': [26.864435878464906, 43.83571038711881], 'angle': -83.71822151409117}, 'location': [131.6958825229131, 211.4015989157748], 'diameter': 43.83571038711881, 'sphere': {'center': [-2.5968634146779292, 2.4554505086993212, 81.4175000765865], 'radius': 12.0}, 'projected_sphere': {'center': [140.22470211458477, 138.69842864201837], 'axes': [182.76169111066935, 182.76169111066935], 'angle': 90.0}, 'model_confidence': 0.949211864169186, 'model_id': 1, 'model_birth_timestamp': 14450.341897, 'theta': 2.3363257919552405, 'phi': -1.6550784184954739, 'norm_pos': [0.41154963288410346, 0.119160004517605], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581991650.5052412,"{'circle_3d': {'center': [-3.3401424338512244, 10.756856376982949, 72.78418107925512], 'normal': [-0.061939918264441264, 0.6917838223569689, -0.7194432497776151], 'radius': 2.5925809751833535}, 'confidence': 0.9989470417314122, 'timestamp': 14996.138194, 'diameter_3d': 5.185161950366707, 'ellipse': {'center': [131.56520045532608, 211.29486348529866], 'axes': [27.141177249414746, 44.20058442181467], 'angle': -83.60680783895981}, 'location': [131.56520045532608, 211.29486348529866], 'diameter': 44.20058442181467, 'sphere': {'center': [-2.5968634146779292, 2.4554505086993212, 81.4175000765865], 'radius': 12.0}, 'projected_sphere': {'center': [140.22470211458477, 138.69842864201837], 'axes': [182.76169111066935, 182.76169111066935], 'angle': 90.0}, 'model_confidence': 0.9492478468089649, 'model_id': 1, 'model_birth_timestamp': 14450.341897, 'theta': 2.334752775827202, 'phi': -1.6566787892692953, 'norm_pos': [0.411141251422894, 0.11960473547792227], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581991650.513867,"{'circle_3d': {'center': [-3.327527984124972, 10.746278692842862, 72.7729470338916], 'normal': [-0.06088871412058689, 0.6909023486786284, -0.7203794202245761], 'radius': 2.5630682217859078}, 'confidence': 0.9998661394742112, 'timestamp': 14996.146594, 'diameter_3d': 5.1261364435718155, 'ellipse': {'center': [131.6674554196693, 211.22618378539306], 'axes': [26.888742126747058, 43.70388971037489], 'angle': -83.68084310464258}, 'location': [131.6674554196693, 211.22618378539306], 'diameter': 43.70388971037489, 'sphere': {'center': [-2.5968634146779292, 2.4554505086993212, 81.4175000765865], 'radius': 12.0}, 'projected_sphere': {'center': [140.22470211458477, 138.69842864201837], 'axes': [182.76169111066935, 182.76169111066935], 'angle': 90.0}, 'model_confidence': 0.9492543252001551, 'model_id': 1, 'model_birth_timestamp': 14450.341897, 'theta': 2.333532787745655, 'phi': -1.6551190202018071, 'norm_pos': [0.4114607981864665, 0.11989090089419563], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581991650.520473,"{'circle_3d': {'center': [-3.354390513939437, 10.743518568869543, 72.77261253978935], 'normal': [-0.06312725827179234, 0.6906723383475184, -0.7204072947330957], 'radius': 2.567424805266912}, 'confidence': 0.9998442435194893, 'timestamp': 14996.154994, 'diameter_3d': 5.134849610533824, 'ellipse': {'center': [131.43963295943138, 211.2020630369117], 'axes': [26.933038887633053, 43.77828609010141], 'angle': -83.49986190007446}, 'location': [131.43963295943138, 211.2020630369117], 'diameter': 43.77828609010141, 'sphere': {'center': [-2.5968634146779292, 2.4554505086993212, 81.4175000765865], 'radius': 12.0}, 'projected_sphere': {'center': [140.22470211458477, 138.69842864201837], 'axes': [182.76169111066935, 182.76169111066935], 'angle': 90.0}, 'model_confidence': 0.9492953108272695, 'model_id': 1, 'model_birth_timestamp': 14450.341897, 'theta': 2.3332146800139024, 'phi': -1.6582002500742874, 'norm_pos': [0.41074885299822306, 0.1199914040128679], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581991650.5291488,"{'circle_3d': {'center': [-3.3297014676027823, 10.7476776083476, 72.77447293813299], 'normal': [-0.06106983774373775, 0.6910189249706898, -0.7202522615377932], 'radius': 2.5849746874241126}, 'confidence': 0.9998085818802955, 'timestamp': 14996.163394, 'diameter_3d': 5.169949374848225, 'ellipse': {'center': [131.64989985124546, 211.2305862598432], 'axes': [27.110986429464152, 44.07672223373438], 'angle': -83.66766692756259}, 'location': [131.64989985124546, 211.2305862598432], 'diameter': 44.07672223373438, 'sphere': {'center': [-2.5968634146779292, 2.4554505086993212, 81.4175000765865], 'radius': 12.0}, 'projected_sphere': {'center': [140.22470211458477, 138.69842864201837], 'axes': [182.76169111066935, 182.76169111066935], 'angle': 90.0}, 'model_confidence': 0.9493730189293448, 'model_id': 1, 'model_birth_timestamp': 14450.341897, 'theta': 2.333694051434647, 'phi': -1.655383519436074, 'norm_pos': [0.41140593703514206, 0.11987255725065338], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581991650.536833,"{'circle_3d': {'center': [-3.3517013520375034, 10.734874803924118, 72.76409883615139], 'normal': [-0.0629031614466312, 0.6899520246020664, -0.7211167700362602], 'radius': 2.5611462824744353}, 'confidence': 0.9999751170287441, 'timestamp': 14996.171794, 'diameter_3d': 5.122292564948871, 'ellipse': {'center': [131.4590769817424, 211.14052448342272], 'axes': [26.909414114301626, 43.676256499352014], 'angle': -83.50964133094854}, 'location': [131.4590769817424, 211.14052448342272], 'diameter': 43.676256499352014, 'sphere': {'center': [-2.5968634146779292, 2.4554505086993212, 81.4175000765865], 'radius': 12.0}, 'projected_sphere': {'center': [140.22470211458477, 138.69842864201837], 'axes': [182.76169111066935, 182.76169111066935], 'angle': 90.0}, 'model_confidence': 0.949484675498935, 'model_id': 1, 'model_birth_timestamp': 14450.341897, 'theta': 2.332219099822262, 'phi': -1.6578062853285944, 'norm_pos': [0.41080961556794504, 0.1202478146524053], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581991650.548016,"{'circle_3d': {'center': [-3.3627965178973507, 10.736638985430805, 72.76676231069379], 'normal': [-0.06382775860161846, 0.6900990397276235, -0.7208948138243925], 'radius': 2.5800214951128755}, 'confidence': 0.9999198244687504, 'timestamp': 14996.180194, 'diameter_3d': 5.160042990225751, 'ellipse': {'center': [131.36629152145036, 211.14745799343905], 'axes': [27.093438916096197, 43.99668074011721], 'angle': -83.43754701472287}, 'location': [131.36629152145036, 211.14745799343905], 'diameter': 43.99668074011721, 'sphere': {'center': [-2.5968634146779292, 2.4554505086993212, 81.4175000765865], 'radius': 12.0}, 'projected_sphere': {'center': [140.22470211458477, 138.69842864201837], 'axes': [182.76169111066935, 182.76169111066935], 'angle': 90.0}, 'model_confidence': 0.949574767209338, 'model_id': 1, 'model_birth_timestamp': 14450.341897, 'theta': 2.3324222197004905, 'phi': -1.6591056750151771, 'norm_pos': [0.4105196610045324, 0.12021892502733733], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581991650.55256,"{'circle_3d': {'center': [-3.365413187761944, 10.733482715046005, 72.763973972334], 'normal': [-0.06404581442366791, 0.689836017195557, -0.7211271753543755], 'radius': 2.5770380607722}, 'confidence': 0.9999616843283974, 'timestamp': 14996.188594, 'diameter_3d': 5.1540761215444, 'ellipse': {'center': [131.34298801146196, 211.12478434834946], 'axes': [27.075612991576055, 43.9474346213028], 'angle': -83.41717939843984}, 'location': [131.34298801146196, 211.12478434834946], 'diameter': 43.9474346213028, 'sphere': {'center': [-2.5968634146779292, 2.4554505086993212, 81.4175000765865], 'radius': 12.0}, 'projected_sphere': {'center': [140.22470211458477, 138.69842864201837], 'axes': [182.76169111066935, 182.76169111066935], 'angle': 90.0}, 'model_confidence': 0.949667160912171, 'model_id': 1, 'model_birth_timestamp': 14450.341897, 'theta': 2.3320588487608136, 'phi': -1.659377391058469, 'norm_pos': [0.4104468375358186, 0.12031339854854395], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581991650.562886,"{'circle_3d': {'center': [-3.3790415555033118, 10.722947811013544, 72.75512824710228], 'normal': [-0.06518151173544853, 0.6889581085261851, -0.7218643191236861], 'radius': 2.585568502386392}, 'confidence': 0.99977702814975, 'timestamp': 14996.196994, 'diameter_3d': 5.171137004772784, 'ellipse': {'center': [131.22413806698714, 211.0437719442526], 'axes': [27.207844076436448, 44.09825580591998], 'angle': -83.31653296177228}, 'location': [131.22413806698714, 211.0437719442526], 'diameter': 44.09825580591998, 'sphere': {'center': [-2.5968634146779292, 2.4554505086993212, 81.4175000765865], 'radius': 12.0}, 'projected_sphere': {'center': [140.22470211458477, 138.69842864201837], 'axes': [182.76169111066935, 182.76169111066935], 'angle': 90.0}, 'model_confidence': 0.9496927271298472, 'model_id': 1, 'model_birth_timestamp': 14450.341897, 'theta': 2.330846909680478, 'phi': -1.66084818520256, 'norm_pos': [0.4100754314593348, 0.1206509502322809], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581991650.573865,"{'circle_3d': {'center': [-3.409333672578713, 10.69408593433497, 72.73045348965675], 'normal': [-0.0677058548250653, 0.686552952136304, -0.7239205489108133], 'radius': 2.5533265363716855}, 'confidence': 0.9996995232974418, 'timestamp': 14996.205394, 'diameter_3d': 5.106653072743371, 'ellipse': {'center': [130.95711860178108, 210.8365948905884], 'axes': [26.986244471821024, 43.562558566237044], 'angle': -83.0868095345659}, 'location': [130.95711860178108, 210.8365948905884], 'diameter': 43.562558566237044, 'sphere': {'center': [-2.5968634146779292, 2.4554505086993212, 81.4175000765865], 'radius': 12.0}, 'projected_sphere': {'center': [140.22470211458477, 138.69842864201837], 'axes': [182.76169111066935, 182.76169111066935], 'angle': 90.0}, 'model_confidence': 0.9496665075359512, 'model_id': 1, 'model_birth_timestamp': 14450.341897, 'theta': 2.327533753515599, 'phi': -1.6640516869974762, 'norm_pos': [0.4092409956305659, 0.12151418795588165], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581991650.580532,"{'circle_3d': {'center': [-3.4206508537665457, 10.708987789794719, 72.74567808782496], 'normal': [-0.06864895325738471, 0.6877947734246164, -0.7226518323967954], 'radius': 2.5923117485158613}, 'confidence': 0.9999644106133396, 'timestamp': 14996.213794, 'diameter_3d': 5.184623497031723, 'ellipse': {'center': [130.86771300907432, 210.93486699690075], 'axes': [27.3212953633135, 44.218833563189044], 'angle': -83.02613516649939}, 'location': [130.86771300907432, 210.93486699690075], 'diameter': 44.218833563189044, 'sphere': {'center': [-2.5968634146779292, 2.4554505086993212, 81.4175000765865], 'radius': 12.0}, 'projected_sphere': {'center': [140.22470211458477, 138.69842864201837], 'axes': [182.76169111066935, 182.76169111066935], 'angle': 90.0}, 'model_confidence': 0.94973484319687, 'model_id': 1, 'model_birth_timestamp': 14450.341897, 'theta': 2.3292430911712163, 'phi': -1.6655079985536037, 'norm_pos': [0.4089616031533573, 0.1211047208462469], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581991650.5988789,"{'circle_3d': {'center': [-3.4554980416067718, 10.651276962637539, 72.69447449400535], 'normal': [-0.07155288557740355, 0.6829855378281848, -0.7269187985484294], 'radius': 2.6003513392884003}, 'confidence': 0.9999496390191371, 'timestamp': 14996.230594, 'diameter_3d': 5.200702678576801, 'ellipse': {'center': [130.55208212004294, 210.50384894665382], 'axes': [27.659318705910742, 44.38692241683761], 'angle': -82.73540831157905}, 'location': [130.55208212004294, 210.50384894665382], 'diameter': 44.38692241683761, 'sphere': {'center': [-2.5968634146779292, 2.4554505086993212, 81.4175000765865], 'radius': 12.0}, 'projected_sphere': {'center': [140.22470211458477, 138.69842864201837], 'axes': [182.76169111066935, 182.76169111066935], 'angle': 90.0}, 'model_confidence': 0.949806127326025, 'model_id': 1, 'model_birth_timestamp': 14450.341897, 'theta': 2.3226385513991135, 'phi': -1.6689133738235988, 'norm_pos': [0.4079752566251342, 0.12290062938894242], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
